trade_id,strategy_name,session_date,direction,level_type,academic_source_key,academic_source_doi,setup_mode,feature_method,vpin_rank_column,vpin_prior_rank,vpin_proxy_value,drawdown_rank_column,prior_session_drawdown_rank,session_return_column,session_return_at_signal,min_session_return,vpin_rank_cutoff,drawdown_rank_cutoff,vpin_signal_timestamp,vpin_intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
58,vpin_toxicity_continuation,2022-03-22,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.7142857142857143,0.5621250838843024,vpin_prior_drawdown_rank63_at_1330,0.8412698412698413,vpin_session_ret,0.006431407639393871,0.0005,0.45,0.3,2022-03-22 13:30:00-04:00,2022-03-22 13:30:00-04:00,0.02,1.0,15:31:00,4499.0,2022-03-22 13:29:00-04:00,4506.0,4467.0,2022-03-22 13:30:00-04:00,2022-03-22 13:30:00-04:00,4499.25,4409.25,4589.25,90.0,1,8.5,9.25,fixed_contracts,2022-03-22 15:31:00-04:00,4498.25,eod_flatten,-50.0,-55.0,-0.011111111111111112,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,vpin_toxicity_continuation,2022-03-24,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9047619047619048,0.37762136045195394,vpin_prior_drawdown_rank63_at_1330,0.7142857142857143,vpin_session_ret,0.0050920485703094265,0.0005,0.45,0.3,2022-03-24 13:30:00-04:00,2022-03-24 13:30:00-04:00,0.02,1.0,15:31:00,4490.5,2022-03-24 13:29:00-04:00,4498.5,4456.0,2022-03-24 13:30:00-04:00,2022-03-24 13:30:00-04:00,4490.5,4400.5,4580.5,90.0,1,16.75,7.5,fixed_contracts,2022-03-24 15:31:00-04:00,4505.25,eod_flatten,737.5,732.5,0.1638888888888889,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,vpin_toxicity_continuation,2022-04-13,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,1.0,0.4635361345345942,vpin_prior_drawdown_rank63_at_1330,0.7777777777777778,vpin_session_ret,0.009911706066647596,0.0005,0.45,0.3,2022-04-13 13:30:00-04:00,2022-04-13 13:30:00-04:00,0.02,1.0,15:31:00,4432.25,2022-04-13 13:29:00-04:00,4437.0,4387.0,2022-04-13 13:30:00-04:00,2022-04-13 13:30:00-04:00,4432.5,4343.75,4521.25,88.75,1,12.0,8.75,fixed_contracts,2022-04-13 15:31:00-04:00,4443.0,eod_flatten,525.0,520.0,0.11830985915492957,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,vpin_toxicity_continuation,2022-04-19,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.8095238095238095,0.36748720010245794,vpin_prior_drawdown_rank63_at_1330,0.49206349206349204,vpin_session_ret,0.010191300387155655,0.0005,0.45,0.3,2022-04-19 13:30:00-04:00,2022-04-19 13:30:00-04:00,0.02,1.0,15:31:00,4435.75,2022-04-19 13:29:00-04:00,4451.75,4385.0,2022-04-19 13:30:00-04:00,2022-04-19 13:30:00-04:00,4436.0,4347.25,4524.75,88.75,1,26.5,3.0,fixed_contracts,2022-04-19 15:31:00-04:00,4461.5,eod_flatten,1275.0,1270.0,0.28732394366197184,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,vpin_toxicity_continuation,2022-04-27,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.8571428571428571,0.36363640074485615,vpin_prior_drawdown_rank63_at_1330,0.9047619047619048,vpin_session_ret,0.008298507462686677,0.0005,0.45,0.3,2022-04-27 13:30:00-04:00,2022-04-27 13:30:00-04:00,0.02,1.0,15:31:00,4222.25,2022-04-27 13:29:00-04:00,4236.25,4157.0,2022-04-27 13:30:00-04:00,2022-04-27 13:30:00-04:00,4222.5,4138.0,4307.0,84.5,1,6.0,43.25,fixed_contracts,2022-04-27 15:31:00-04:00,4190.5,eod_flatten,-1600.0,-1605.0,-0.378698224852071,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,vpin_toxicity_continuation,2022-04-28,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5238095238095238,0.36781784228003667,vpin_prior_drawdown_rank63_at_1330,0.36507936507936506,vpin_session_ret,0.009562599610412503,0.0005,0.45,0.3,2022-04-28 13:30:00-04:00,2022-04-28 13:30:00-04:00,0.02,1.0,15:31:00,4275.75,2022-04-28 13:29:00-04:00,4280.25,4182.5,2022-04-28 13:30:00-04:00,2022-04-28 13:30:00-04:00,4276.0,4190.25,4361.75,85.75,1,27.5,5.75,fixed_contracts,2022-04-28 15:31:00-04:00,4292.5,eod_flatten,825.0,820.0,0.1924198250728863,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,vpin_toxicity_continuation,2022-05-04,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5238095238095238,0.48217765472588037,vpin_prior_drawdown_rank63_at_1330,0.30158730158730157,vpin_session_ret,0.0010779088568177997,0.0005,0.45,0.3,2022-05-04 13:30:00-04:00,2022-05-04 13:30:00-04:00,0.02,1.0,15:31:00,4179.25,2022-05-04 13:29:00-04:00,4191.0,4142.75,2022-05-04 13:30:00-04:00,2022-05-04 13:30:00-04:00,4179.75,4096.0,4263.5,83.75,1,85.75,33.0,fixed_contracts,2022-05-04 15:13:00-04:00,4263.25,target,4175.0,4170.0,0.9970149253731343,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,vpin_toxicity_continuation,2022-05-06,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.3263692607898724,vpin_prior_drawdown_rank63_at_1330,1.0,vpin_session_ret,0.0028562746885445467,0.0005,0.45,0.3,2022-05-06 13:30:00-04:00,2022-05-06 13:30:00-04:00,0.02,1.0,15:31:00,4125.5,2022-05-06 13:29:00-04:00,4153.25,4062.0,2022-05-06 13:30:00-04:00,2022-05-06 13:30:00-04:00,4125.75,4043.0,4208.5,82.75,1,8.5,47.75,fixed_contracts,2022-05-06 15:31:00-04:00,4096.0,eod_flatten,-1487.5,-1492.5,-0.3595166163141994,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,vpin_toxicity_continuation,2022-05-19,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6666666666666666,0.39332847094842993,vpin_prior_drawdown_rank63_at_1330,1.0,vpin_session_ret,0.0016699852270538607,0.0005,0.45,0.3,2022-05-19 13:30:00-04:00,2022-05-19 13:30:00-04:00,0.02,1.0,15:31:00,3898.75,2022-05-19 13:29:00-04:00,3936.0,3874.0,2022-05-19 13:30:00-04:00,2022-05-19 13:30:00-04:00,3899.25,3821.25,3977.25,78.0,1,44.25,12.25,fixed_contracts,2022-05-19 15:31:00-04:00,3905.0,eod_flatten,287.5,282.5,0.07371794871794872,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,vpin_toxicity_continuation,2022-05-27,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5238095238095238,0.1781903840329422,vpin_prior_drawdown_rank63_at_1330,0.3333333333333333,vpin_session_ret,0.009849504465924364,0.0005,0.45,0.3,2022-05-27 13:30:00-04:00,2022-05-27 13:30:00-04:00,0.02,1.0,15:31:00,4126.75,2022-05-27 13:29:00-04:00,4132.0,4079.5,2022-05-27 13:30:00-04:00,2022-05-27 13:30:00-04:00,4127.25,4044.5,4210.0,82.75,1,21.25,5.25,fixed_contracts,2022-05-27 15:31:00-04:00,4147.0,eod_flatten,987.5,982.5,0.23867069486404835,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,vpin_toxicity_continuation,2022-06-02,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.2690607903022397,vpin_prior_drawdown_rank63_at_1330,0.8571428571428571,vpin_session_ret,0.01313538611925713,0.0005,0.45,0.3,2022-06-02 13:30:00-04:00,2022-06-02 13:30:00-04:00,0.02,1.0,15:31:00,4145.75,2022-06-02 13:29:00-04:00,4149.0,4072.25,2022-06-02 13:30:00-04:00,2022-06-02 13:30:00-04:00,4145.75,4062.75,4228.75,83.0,1,17.25,1.25,fixed_contracts,2022-06-02 15:31:00-04:00,4155.5,eod_flatten,487.5,482.5,0.11746987951807229,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,vpin_toxicity_continuation,2022-06-24,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.47619047619047616,0.38291240111374947,vpin_prior_drawdown_rank63_at_1330,0.7936507936507936,vpin_session_ret,0.015131750587007664,0.0005,0.45,0.3,2022-06-24 13:30:00-04:00,2022-06-24 13:30:00-04:00,0.02,1.0,15:31:00,3891.0,2022-06-24 13:29:00-04:00,3894.75,3831.0,2022-06-24 13:30:00-04:00,2022-06-24 13:30:00-04:00,3891.25,3813.25,3969.25,78.0,1,8.75,5.0,fixed_contracts,2022-06-24 15:31:00-04:00,3899.0,eod_flatten,387.5,382.5,0.09935897435897435,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,vpin_toxicity_continuation,2022-06-30,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.7619047619047619,0.5978488236337712,vpin_prior_drawdown_rank63_at_1330,0.5873015873015873,vpin_session_ret,0.0063458487572711775,0.0005,0.45,0.3,2022-06-30 13:30:00-04:00,2022-06-30 13:30:00-04:00,0.02,1.0,15:31:00,3806.0,2022-06-30 13:29:00-04:00,3822.75,3741.25,2022-06-30 13:30:00-04:00,2022-06-30 13:30:00-04:00,3806.5,3730.25,3882.75,76.25,1,14.5,39.75,fixed_contracts,2022-06-30 15:31:00-04:00,3788.75,eod_flatten,-887.5,-892.5,-0.23278688524590163,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,vpin_toxicity_continuation,2022-07-13,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9047619047619048,0.35383322046225507,vpin_prior_drawdown_rank63_at_1330,0.42857142857142855,vpin_session_ret,0.012517385257301727,0.0005,0.45,0.3,2022-07-13 13:30:00-04:00,2022-07-13 13:30:00-04:00,0.02,1.0,15:31:00,3822.0,2022-07-13 13:29:00-04:00,3834.75,3760.5,2022-07-13 13:30:00-04:00,2022-07-13 13:30:00-04:00,3822.5,3746.0,3899.0,76.5,1,7.5,22.25,fixed_contracts,2022-07-13 15:31:00-04:00,3813.5,eod_flatten,-450.0,-455.0,-0.11764705882352941,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,vpin_toxicity_continuation,2022-07-14,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.47619047619047616,0.32828245274466034,vpin_prior_drawdown_rank63_at_1330,0.3492063492063492,vpin_session_ret,0.001996007984031989,0.0005,0.45,0.3,2022-07-14 13:30:00-04:00,2022-07-14 13:30:00-04:00,0.02,1.0,15:31:00,3765.0,2022-07-14 13:29:00-04:00,3774.5,3723.75,2022-07-14 13:30:00-04:00,2022-07-14 13:30:00-04:00,3765.25,3689.75,3840.75,75.5,1,34.75,7.5,fixed_contracts,2022-07-14 15:31:00-04:00,3798.75,eod_flatten,1675.0,1670.0,0.44370860927152317,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,vpin_toxicity_continuation,2022-07-19,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6666666666666666,0.3581243468915499,vpin_prior_drawdown_rank63_at_1330,0.4444444444444444,vpin_session_ret,0.011363636363636465,0.0005,0.45,0.3,2022-07-19 13:30:00-04:00,2022-07-19 13:30:00-04:00,0.02,1.0,15:31:00,3916.0,2022-07-19 13:29:00-04:00,3920.25,3868.0,2022-07-19 13:30:00-04:00,2022-07-19 13:30:00-04:00,3916.5,3838.0,3995.0,78.5,1,22.25,0.5,fixed_contracts,2022-07-19 15:31:00-04:00,3934.75,eod_flatten,912.5,907.5,0.23248407643312102,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,vpin_toxicity_continuation,2022-08-03,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.8571428571428571,0.3191688139520645,vpin_prior_drawdown_rank63_at_1330,0.5238095238095238,vpin_session_ret,0.010078319470584685,0.0005,0.45,0.3,2022-08-03 13:30:00-04:00,2022-08-03 13:30:00-04:00,0.02,1.0,15:31:00,4159.25,2022-08-03 13:29:00-04:00,4161.0,4112.5,2022-08-03 13:30:00-04:00,2022-08-03 13:30:00-04:00,4159.5,4076.25,4242.75,83.25,1,7.25,5.25,fixed_contracts,2022-08-03 15:31:00-04:00,4162.25,eod_flatten,137.5,132.5,0.03303303303303303,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,vpin_toxicity_continuation,2022-08-10,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.529784421987183,vpin_prior_drawdown_rank63_at_1330,0.4444444444444444,vpin_session_ret,0.0011317607815106712,0.0005,0.45,0.3,2022-08-10 13:30:00-04:00,2022-08-10 13:30:00-04:00,0.02,1.0,15:31:00,4201.75,2022-08-10 13:29:00-04:00,4212.0,4178.5,2022-08-10 13:30:00-04:00,2022-08-10 13:30:00-04:00,4202.0,4117.75,4286.25,84.25,1,7.75,7.0,fixed_contracts,2022-08-10 15:31:00-04:00,4204.0,eod_flatten,100.0,95.0,0.02373887240356083,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,vpin_toxicity_continuation,2022-08-12,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9047619047619048,0.3229289128263725,vpin_prior_drawdown_rank63_at_1330,0.6507936507936508,vpin_session_ret,0.006145845644722758,0.0005,0.45,0.3,2022-08-12 13:30:00-04:00,2022-08-12 13:30:00-04:00,0.02,1.0,15:31:00,4256.5,2022-08-12 13:29:00-04:00,4257.75,4221.0,2022-08-12 13:30:00-04:00,2022-08-12 13:30:00-04:00,4257.0,4171.75,4342.25,85.25,1,19.5,1.5,fixed_contracts,2022-08-12 15:31:00-04:00,4275.0,eod_flatten,900.0,895.0,0.21114369501466276,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,vpin_toxicity_continuation,2022-08-24,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6190476190476191,0.41123396925357614,vpin_prior_drawdown_rank63_at_1330,0.5714285714285714,vpin_session_ret,0.0009081552340013399,0.0005,0.45,0.3,2022-08-24 13:30:00-04:00,2022-08-24 13:30:00-04:00,0.02,1.0,15:31:00,4133.0,2022-08-24 13:29:00-04:00,4158.5,4121.25,2022-08-24 13:30:00-04:00,2022-08-24 13:30:00-04:00,4133.25,4050.5,4216.0,82.75,1,16.25,1.25,fixed_contracts,2022-08-24 15:31:00-04:00,4145.75,eod_flatten,625.0,620.0,0.1510574018126888,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,vpin_toxicity_continuation,2022-08-25,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.3141527284299295,vpin_prior_drawdown_rank63_at_1330,0.7619047619047619,vpin_session_ret,0.0028270676691728447,0.0005,0.45,0.3,2022-08-25 13:30:00-04:00,2022-08-25 13:30:00-04:00,0.02,1.0,15:31:00,4168.0,2022-08-25 13:29:00-04:00,4185.0,4147.5,2022-08-25 13:30:00-04:00,2022-08-25 13:30:00-04:00,4168.25,4084.75,4251.75,83.5,1,13.5,1.25,fixed_contracts,2022-08-25 15:31:00-04:00,4179.25,eod_flatten,550.0,545.0,0.1317365269461078,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,vpin_toxicity_continuation,2022-09-07,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.36393314738950927,vpin_prior_drawdown_rank63_at_1330,0.9206349206349206,vpin_session_ret,0.011136712749616029,0.0005,0.45,0.3,2022-09-07 13:30:00-04:00,2022-09-07 13:30:00-04:00,0.02,1.0,15:31:00,3949.5,2022-09-07 13:29:00-04:00,3956.75,3904.5,2022-09-07 13:30:00-04:00,2022-09-07 13:30:00-04:00,3950.0,3871.0,4029.0,79.0,1,38.75,1.0,fixed_contracts,2022-09-07 15:31:00-04:00,3986.5,eod_flatten,1825.0,1820.0,0.4620253164556962,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,vpin_toxicity_continuation,2022-09-09,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9523809523809523,0.3193665420153583,vpin_prior_drawdown_rank63_at_1330,0.5238095238095238,vpin_session_ret,0.008060016120032154,0.0005,0.45,0.3,2022-09-09 13:30:00-04:00,2022-09-09 13:30:00-04:00,0.02,1.0,15:31:00,4064.75,2022-09-09 13:29:00-04:00,4068.0,4026.25,2022-09-09 13:30:00-04:00,2022-09-09 13:30:00-04:00,4065.25,3983.75,4146.75,81.5,1,10.25,3.5,fixed_contracts,2022-09-09 15:31:00-04:00,4073.5,eod_flatten,412.5,407.5,0.10122699386503067,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,vpin_toxicity_continuation,2022-09-19,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9047619047619048,0.3472638838427645,vpin_prior_drawdown_rank63_at_1330,0.8253968253968254,vpin_session_ret,0.00900725764644883,0.0005,0.45,0.3,2022-09-19 13:30:00-04:00,2022-09-19 13:30:00-04:00,0.02,1.0,15:31:00,3892.75,2022-09-19 13:29:00-04:00,3903.75,3853.25,2022-09-19 13:30:00-04:00,2022-09-19 13:30:00-04:00,3893.0,3815.0,3971.0,78.0,1,23.5,14.25,fixed_contracts,2022-09-19 15:31:00-04:00,3914.0,eod_flatten,1050.0,1045.0,0.2692307692307692,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,vpin_toxicity_continuation,2022-09-28,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6190476190476191,0.513680303720346,vpin_prior_drawdown_rank63_at_1330,0.9682539682539683,vpin_session_ret,0.014313952695794496,0.0005,0.45,0.3,2022-09-28 13:30:00-04:00,2022-09-28 13:30:00-04:00,0.02,1.0,15:31:00,3720.25,2022-09-28 13:29:00-04:00,3728.0,3652.25,2022-09-28 13:30:00-04:00,2022-09-28 13:30:00-04:00,3720.5,3646.0,3795.0,74.5,1,21.5,10.75,fixed_contracts,2022-09-28 15:31:00-04:00,3741.75,eod_flatten,1062.5,1057.5,0.28523489932885904,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,vpin_toxicity_continuation,2022-10-05,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.9047619047619048,0.6804127032428398,vpin_prior_drawdown_rank63_at_1330,0.6984126984126984,vpin_session_ret,0.0077735698624676886,0.0005,0.45,0.3,2022-10-05 13:30:00-04:00,2022-10-05 13:30:00-04:00,0.02,1.0,15:31:00,3792.0,2022-10-05 13:29:00-04:00,3801.0,3734.0,2022-10-05 13:30:00-04:00,2022-10-05 13:30:00-04:00,3792.0,3716.0,3868.0,76.0,1,28.0,9.75,fixed_contracts,2022-10-05 15:31:00-04:00,3812.25,eod_flatten,1012.5,1007.5,0.26644736842105265,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
84,vpin_toxicity_continuation,2022-10-11,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6666666666666666,0.16976783971049447,vpin_prior_drawdown_rank63_at_1330,0.873015873015873,vpin_session_ret,0.008877175948401428,0.0005,0.45,0.3,2022-10-11 13:30:00-04:00,2022-10-11 13:30:00-04:00,0.02,1.0,15:31:00,3636.75,2022-10-11 13:29:00-04:00,3653.25,3580.25,2022-10-11 13:30:00-04:00,2022-10-11 13:30:00-04:00,3637.25,3564.5,3710.0,72.75,1,7.25,58.25,fixed_contracts,2022-10-11 15:31:00-04:00,3591.75,eod_flatten,-2275.0,-2280.0,-0.6254295532646048,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,vpin_toxicity_continuation,2022-10-17,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.6190476190476191,0.2959595565441874,vpin_prior_drawdown_rank63_at_1330,1.0,vpin_session_ret,0.006130372590422928,0.0005,0.45,0.3,2022-10-17 13:30:00-04:00,2022-10-17 13:30:00-04:00,0.02,1.0,15:31:00,3692.75,2022-10-17 13:29:00-04:00,3702.5,3661.5,2022-10-17 13:30:00-04:00,2022-10-17 13:30:00-04:00,3693.25,3619.25,3767.25,74.0,1,9.0,9.0,fixed_contracts,2022-10-17 15:31:00-04:00,3690.75,eod_flatten,-125.0,-130.0,-0.033783783783783786,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,vpin_toxicity_continuation,2022-10-21,long,vpin_toxicity_continuation_prior_vpin_session_return_continuation,easley_lopez_de_prado_ohara_2012_flow_toxicity,10.1093/rfs/hhs053,prior_vpin_session_return_continuation,ohlcv_signed_volume_vpin_proxy,vpin_prior_rank21_at_1330,0.5714285714285714,0.25338144379019917,vpin_prior_drawdown_rank63_at_1330,0.9047619047619048,vpin_session_ret,0.02014614491565947,0.0005,0.45,0.3,2022-10-21 13:30:00-04:00,2022-10-21 13:30:00-04:00,0.02,1.0,15:31:00,3734.5,2022-10-21 13:29:00-04:00,3741.0,3655.5,2022-10-21 13:30:00-04:00,2022-10-21 13:30:00-04:00,3734.75,3660.0,3809.5,74.75,1,33.25,1.75,fixed_contracts,2022-10-21 15:31:00-04:00,3765.75,eod_flatten,1550.0,1545.0,0.41471571906354515,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
