trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
198,yush_range_exact_databento,2026-03-17,ESM6,short,2026-03-17 13:30:34.337545787+00:00,2026-03-17 13:30:45.042893331+00:00,6787.25,6787.25,6789.75,6789.75,6789.75,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,47172.5,1,3185,3678,0.25,2.5,fixed_contracts,VAH,8,6787.75,6789.25,1.5,1,market,ORH,delta_4tick_3m,-304,2026-03-17 09:30:32.000486025-04:00,3041,2026-03-17 09:30:34.119299747-04:00,3166,2026-03-17 09:30:34.164913007-04:00,3183,2026-03-17 09:30:34.164913007-04:00,3183,6785.75,6787.75,6785.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
199,yush_range_exact_databento,2026-03-17,ESM6,long,2026-03-17 14:02:32.613783875+00:00,2026-03-17 14:02:46.861401021+00:00,6798.5,6798.5,6797.25,6797.25,6797.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,47105.0,1,45072,45379,0.5,1.25,fixed_contracts,VAL,29,6797.75,6798.0,0.25,1,delta_profile,DELTA_4T,delta_4tick_3m,-677,2026-03-17 10:02:30.928605741-04:00,44999,2026-03-17 10:02:30.928609427-04:00,45000,2026-03-17 10:02:30.928612557-04:00,45001,2026-03-17 10:02:30.928612557-04:00,45001,6799.0,6806.0,6797.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
200,yush_range_exact_databento,2026-03-18,ESM6,short,2026-03-18 13:38:25.777199457+00:00,2026-03-18 13:38:41.139362131+00:00,6752.75,6752.75,6754.25,6754.25,6754.25,,initial_stop,1.5,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,47025.0,1,20569,20953,2.0,1.5,fixed_contracts,VAH,5,6753.25,6753.75,0.5,1,market,ORH,delta_4tick_3m,323,2026-03-18 09:33:11.233124335-04:00,11479,2026-03-18 09:38:15.363408599-04:00,20309,2026-03-18 09:38:17.147617065-04:00,20343,2026-03-18 09:38:17.147617065-04:00,20343,6749.25,6753.25,6746.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
201,yush_range_exact_databento,2026-03-18,ESM6,long,2026-03-18 13:58:12.007209259+00:00,2026-03-18 13:59:16.140418943+00:00,6748.0,6748.0,6755.0,6744.5,6749.25,6755.0,target,3.5,350.0,350.0,345.0,2.0,5.0,0.0,5.0,0.0,47370.0,1,47922,48963,7.0,0.5,fixed_contracts,VAL,14,6745.0,6747.5,2.5,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,304,2026-03-18 09:57:17.628889865-04:00,46930,2026-03-18 09:57:33.005647763-04:00,47235,2026-03-18 09:57:40.403413965-04:00,47478,2026-03-18 09:57:40.403413965-04:00,47478,6749.25,6755.0,6747.5,True,2026-03-18 09:58:25.461834121-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
202,yush_range_exact_databento,2026-03-19,ESM6,short,2026-03-19 13:32:59.991493217+00:00,2026-03-19 13:33:06.611212019+00:00,6621.25,6621.25,6623.0,6623.0,6623.0,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,47277.5,1,15373,15949,2.25,1.75,fixed_contracts,VAH,5,6621.75,6622.5,0.75,1,delta_profile,DELTA_4T,delta_4tick_3m,-886,2026-03-19 09:31:37.501333749-04:00,10714,2026-03-19 09:32:51.824142537-04:00,15120,2026-03-19 09:32:51.855642485-04:00,15121,2026-03-19 09:32:51.855642485-04:00,15121,6621.5,6622.5,6613.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
203,yush_range_exact_databento,2026-03-24,ESM6,long,2026-03-24 13:31:08.730027661+00:00,2026-03-24 13:31:10.406219473+00:00,6588.5,6588.5,6589.75,6585.75,6589.75,6591.0,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,47335.0,1,5144,5244,1.25,0.75,fixed_contracts,VAL,10,6586.25,6588.0,1.75,1,delta_profile,DELTA_4T,delta_4tick_3m,-354,2026-03-24 09:31:07.856775191-04:00,5085,2026-03-24 09:31:08.604517261-04:00,5141,2026-03-24 09:31:08.645848321-04:00,5142,2026-03-24 09:31:08.645848321-04:00,5142,6589.5,6591.0,6586.25,True,2026-03-24 09:31:10.406219473-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
204,yush_range_exact_databento,2026-03-26,ESM6,long,2026-03-26 13:32:32.035636863+00:00,2026-03-26 13:32:32.554208245+00:00,6588.25,6588.25,6585.25,6585.25,6585.25,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,47180.0,1,7916,8026,0.0,3.0,fixed_contracts,VAL,1,6585.75,6587.75,2.0,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-328,2026-03-26 09:30:32.134058671-04:00,2887,2026-03-26 09:32:31.588558691-04:00,7854,2026-03-26 09:32:31.589207259-04:00,7857,2026-03-26 09:32:31.589207259-04:00,7857,6589.5,6591.5,6587.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
205,yush_range_exact_databento,2026-03-27,ESM6,short,2026-03-27 13:41:19.581747499+00:00,2026-03-27 13:41:51.962988301+00:00,6479.0,6479.0,6477.75,6482.5,6477.75,6468.75,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,47237.5,1,29239,30133,4.25,0.25,fixed_contracts,VAH,13,6479.5,6482.0,2.5,3,"market,delta_profile,big_trade","ONL,DELTA_4T,BIG_TRADE",big_trade_100ms,220,2026-03-27 09:36:44.716134189-04:00,19977,2026-03-27 09:40:58.342172551-04:00,28366,2026-03-27 09:41:15.029298425-04:00,29055,2026-03-27 09:41:15.029298425-04:00,29055,6481.0,6482.0,6468.5,True,2026-03-27 09:41:34.172570509-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
206,yush_range_exact_databento,2026-03-31,ESM6,short,2026-03-31 13:31:39.227699851+00:00,2026-03-31 13:31:44.885279639+00:00,6463.0,6463.0,6461.75,6465.0,6461.75,6459.0,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,47295.0,1,7489,7760,1.75,0.25,fixed_contracts,VAH,2,6463.5,6464.5,1.0,1,market,ORH,delta_4tick_3m,329,2026-03-31 09:30:32.133666919-04:00,4065,2026-03-31 09:31:23.241670021-04:00,6671,2026-03-31 09:31:35.034871193-04:00,7189,2026-03-31 09:31:35.034871193-04:00,7189,6460.5,6463.5,6458.75,True,2026-03-31 09:31:44.844588389-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
207,yush_range_exact_databento,2026-04-01,ESM6,long,2026-04-01 13:30:31.300554091+00:00,2026-04-01 13:30:36.610677641+00:00,6609.5,6609.5,6610.25,6607.0,6610.75,6610.25,target,2.5,37.5,37.5,32.5,0.3,5.0,0.0,5.0,0.0,47327.5,1,3481,3809,1.5,1.0,fixed_contracts,VAL,7,6607.5,6609.0,1.5,1,delta_profile,DELTA_4T,delta_4tick_3m,404,2026-04-01 09:30:24.652026407-04:00,3109,2026-04-01 09:30:31.228575453-04:00,3476,2026-04-01 09:30:31.229134457-04:00,3477,2026-04-01 09:30:31.229134457-04:00,3477,6608.0,6610.25,6607.5,True,2026-04-01 09:30:36.610677641-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
208,yush_range_exact_databento,2026-04-01,ESM6,short,2026-04-01 13:30:46.268064717+00:00,2026-04-01 13:31:27.263484711+00:00,6608.5,6608.5,6607.25,6612.25,6607.25,6608.0,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,47385.0,1,4391,6688,1.25,2.5,fixed_contracts,VAH,8,6609.0,6611.75,2.75,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,453,2026-04-01 09:30:24.652026407-04:00,3109,2026-04-01 09:30:45.992902531-04:00,4359,2026-04-01 09:30:46.025018229-04:00,4360,2026-04-01 09:30:46.025018229-04:00,4360,6609.0,6610.5,6607.75,True,2026-04-01 09:31:27.263484711-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
209,yush_range_exact_databento,2026-04-02,ESM6,long,2026-04-02 13:33:31.187962393+00:00,2026-04-02 13:33:47.588066805+00:00,6530.25,6530.25,6531.5,6527.0,6531.5,6535.75,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,47442.5,1,11311,11946,2.75,0.5,fixed_contracts,VAL,4,6527.5,6529.75,2.25,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,310,2026-04-02 09:32:36.742611313-04:00,9244,2026-04-02 09:33:00.061339497-04:00,9981,2026-04-02 09:33:30.127406305-04:00,11274,2026-04-02 09:33:30.127406305-04:00,11274,6533.0,6536.0,6529.75,True,2026-04-02 09:33:44.368037009-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
210,yush_range_exact_databento,2026-04-06,ESM6,long,2026-04-06 13:38:30.954412621+00:00,2026-04-06 13:38:32.817184425+00:00,6623.5,6623.5,6622.5,6622.5,6622.5,,initial_stop,1.0,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,47387.5,1,21824,21884,0.25,1.0,fixed_contracts,VAL,11,6623.0,6623.0,0.0,1,market,PDC,delta_4tick_3m,301,2026-04-06 09:36:37.459376335-04:00,17280,2026-04-06 09:38:14.480493655-04:00,21308,2026-04-06 09:38:30.744107343-04:00,21815,2026-04-06 09:38:30.744107343-04:00,21815,6630.5,6636.25,6623.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
211,yush_range_exact_databento,2026-04-08,ESM6,short,2026-04-08 13:37:00.338927069+00:00,2026-04-08 13:37:59.900961187+00:00,6826.25,6826.25,6825.0,6829.25,6825.0,6819.75,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,47445.0,1,23970,25675,3.5,1.75,fixed_contracts,VAH,12,6826.75,6828.75,2.0,3,"market,delta_profile,big_trade","ORL,DELTA_4T,BIG_TRADE",delta_4tick_3m,326,2026-04-08 09:33:53.124120207-04:00,15961,2026-04-08 09:36:59.900761033-04:00,23948,2026-04-08 09:36:59.901719263-04:00,23951,2026-04-08 09:36:59.901719263-04:00,23951,6825.0,6828.0,6819.75,True,2026-04-08 09:37:54.533503569-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
212,yush_range_exact_databento,2026-04-09,ESM6,long,2026-04-09 13:55:44.378167739+00:00,2026-04-09 13:55:56.216949499+00:00,6812.25,6812.25,6813.5,6810.75,6813.5,6817.0,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,47502.5,1,38329,38603,2.0,0.5,fixed_contracts,VAL,1,6811.25,6811.75,0.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-346,2026-04-09 09:30:32.001479465-04:00,3388,2026-04-09 09:55:40.554545577-04:00,38235,2026-04-09 09:55:40.560329823-04:00,38237,2026-04-09 09:55:40.560329823-04:00,38237,6813.25,6817.0,6811.5,True,2026-04-09 09:55:53.107362233-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
213,yush_range_exact_databento,2026-04-09,ESM6,short,2026-04-09 14:01:27.074449895+00:00,2026-04-09 14:01:32.514513599+00:00,6814.0,6814.0,6812.75,6817.25,6812.75,6811.5,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,47560.0,1,45167,45300,1.25,0.5,fixed_contracts,VAH,2,6814.5,6816.75,2.25,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,-304,2026-04-09 09:30:32.001479465-04:00,3388,2026-04-09 10:01:25.148681689-04:00,45144,2026-04-09 10:01:26.878268165-04:00,45164,2026-04-09 10:01:26.878268165-04:00,45164,6815.0,6816.75,6811.5,True,2026-04-09 10:01:32.514513599-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
214,yush_range_exact_databento,2026-04-10,ESM6,long,2026-04-10 13:31:59.393217865+00:00,2026-04-10 13:32:05.016908949+00:00,6878.5,6878.5,6879.75,6875.0,6879.75,6879.0,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,47617.5,1,6955,7254,1.25,0.5,fixed_contracts,VAL,6,6875.5,6878.0,2.5,2,"market,delta_profile","PDH,DELTA_4T",delta_4tick_3m,-330,2026-04-10 09:31:40.773220947-04:00,6260,2026-04-10 09:31:55.965017701-04:00,6787,2026-04-10 09:31:55.965819901-04:00,6788,2026-04-10 09:31:55.965819901-04:00,6788,6878.5,6879.0,6875.5,True,2026-04-10 09:32:04.915129227-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
215,yush_range_exact_databento,2026-04-10,ESM6,short,2026-04-10 13:32:13.557668173+00:00,2026-04-10 13:32:18.215529055+00:00,6878.25,6878.25,6877.0,6880.0,6877.0,6875.75,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,47675.0,1,7507,7714,1.25,0.25,fixed_contracts,VAH,4,6878.75,6879.5,0.75,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,-437,2026-04-10 09:31:00.214423095-04:00,3882,2026-04-10 09:32:12.898843029-04:00,7474,2026-04-10 09:32:12.899224189-04:00,7475,2026-04-10 09:32:12.899224189-04:00,7475,6878.5,6879.25,6875.5,True,2026-04-10 09:32:18.215151329-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
216,yush_range_exact_databento,2026-04-10,ESM6,short,2026-04-10 13:56:17.650061177+00:00,2026-04-10 13:58:29.650881563+00:00,6869.5,6869.5,6868.25,6873.0,6868.25,6865.25,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,47732.5,1,44772,46893,1.25,1.75,fixed_contracts,VAH,11,6870.0,6872.5,2.5,2,"delta_profile,big_trade","DELTA_4T,BIG_TRADE",delta_4tick_3m,302,2026-04-10 09:52:14.329510375-04:00,40099,2026-04-10 09:56:11.709691713-04:00,44700,2026-04-10 09:56:11.710046955-04:00,44701,2026-04-10 09:56:11.710046955-04:00,44701,6870.0,6872.5,6865.25,True,2026-04-10 09:58:29.650881563-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
217,yush_range_exact_databento,2026-04-14,ESM6,long,2026-04-14 13:31:30.439947717+00:00,2026-04-14 13:31:54.450948261+00:00,6941.5,6941.5,6942.75,6939.0,6942.75,6942.5,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,47790.0,1,6197,6929,1.25,1.75,fixed_contracts,VAL,6,6939.5,6941.0,1.5,1,delta_profile,DELTA_4T,delta_4tick_3m,549,2026-04-14 09:31:09.361463781-04:00,5248,2026-04-14 09:31:21.233337159-04:00,5855,2026-04-14 09:31:26.655972109-04:00,6035,2026-04-14 09:31:26.655972109-04:00,6035,6940.75,6942.5,6939.5,True,2026-04-14 09:31:54.405213061-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
218,yush_range_exact_databento,2026-04-15,ESM6,short,2026-04-15 13:30:42.454168859+00:00,2026-04-15 13:31:12.474134493+00:00,7015.25,7015.25,7017.75,7017.75,7017.75,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,47660.0,1,3553,4682,1.0,2.5,fixed_contracts,VAH,1,7015.75,7017.25,1.5,1,market,ORH,delta_4tick_3m,525,2026-04-15 09:30:00.152384527-04:00,174,2026-04-15 09:30:41.953202999-04:00,3518,2026-04-15 09:30:41.953478319-04:00,3519,2026-04-15 09:30:41.953478319-04:00,3519,7014.75,7015.75,7014.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
219,yush_range_exact_databento,2026-04-15,ESM6,long,2026-04-15 13:32:46.802389399+00:00,2026-04-15 13:33:00.467546121+00:00,7015.5,7015.5,7016.75,7013.0,7016.75,7015.75,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,47717.5,1,7980,8277,1.25,0.5,fixed_contracts,VAL,9,7013.5,7015.0,1.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,696,2026-04-15 09:30:32.071887713-04:00,3144,2026-04-15 09:32:43.332722619-04:00,7898,2026-04-15 09:32:43.377968665-04:00,7899,2026-04-15 09:32:43.377968665-04:00,7899,7014.75,7015.75,7014.0,True,2026-04-15 09:33:00.467546121-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
