campaign_id,variant_id,symbol,test_run_id,terminal_stage,stage_status,passed,total_combinations,profitable_iterations,profitable_iteration_rate,benchmark_passing_iterations,apex_rule_violating_iterations,top_run_id,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_max_drawdown,top_win_rate,top_total_trades,top_trades_per_year,top_consecutive_losses,top_failure_reason,effective_config_path,source_config_path,variant_summary_path
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_tight_aoi_orb30_3m_1500,ES,run8,limited_core_grid_test,failed,False,36,18,0.5,0,0,9,522.5,1.1089676746611052,-0.1622097238559228,0.1703997969714649,2255.0,0.2413793103448276,58,42.45922585494175,12,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_tight_aoi_orb30_3m_1500/ES/run8/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_tight_aoi_orb30_3m_1500/ES/run8/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_tight_aoi_orb30_3m_1500/ES/run8/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_multisignal_confirmed_orb30_3m_1500,ES,run9,limited_core_grid_test,failed,False,36,13,0.3611111111111111,0,0,1,1662.5,1.308584686774942,0.0250701433406036,0.8757554748598769,1367.5,0.2857142857142857,70,50.13562977972417,12,max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_confirmed_orb30_3m_1500/ES/run9/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_confirmed_orb30_3m_1500/ES/run9/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_confirmed_orb30_3m_1500/ES/run9/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_multisignal_extended_window_orb30_3m_1500,ES,run9,limited_core_grid_test,failed,False,24,15,0.625,0,0,1,1027.5,1.169344870210136,-0.0585839348315682,0.4379650833075086,1687.5,0.2727272727272727,77,55.14919275769658,14,max_consecutive_losses;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_extended_window_orb30_3m_1500/ES/run9/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_extended_window_orb30_3m_1500/ES/run9/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_extended_window_orb30_3m_1500/ES/run9/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_multisignal_quality_orb30_3m_1500,ES,run9,limited_core_grid_test,failed,False,54,30,0.5555555555555556,0,0,1,1662.5,1.308584686774942,0.0250701433406036,0.8757554748598769,1367.5,0.2857142857142857,70,50.13562977972417,12,max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_quality_orb30_3m_1500/ES/run9/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_quality_orb30_3m_1500/ES/run9/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_quality_orb30_3m_1500/ES/run9/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_multisignal_stronger_trend_orb30_3m_1500,ES,run9,limited_core_grid_test,failed,False,24,13,0.5416666666666666,0,0,17,2490.0,2.3351206434316354,0.2298971118237955,3.5716402083397627,542.5,0.3333333333333333,27,20.938268546860343,4,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_stronger_trend_orb30_3m_1500/ES/run9/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_stronger_trend_orb30_3m_1500/ES/run9/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_stronger_trend_orb30_3m_1500/ES/run9/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_multisignal_tight_aoi_orb30_3m_1500,ES,run9,limited_core_grid_test,failed,False,36,17,0.4722222222222222,0,0,33,1007.5,1.2066666666666668,-0.0959822496786356,0.4184211860731126,1770.0,0.2622950819672131,61,44.6553927095077,12,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_tight_aoi_orb30_3m_1500/ES/run9/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_tight_aoi_orb30_3m_1500/ES/run9/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_multisignal_tight_aoi_orb30_3m_1500/ES/run9/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_first_target_confirmed_orb30_3m_1500,ES,run10,limited_core_grid_test,failed,False,54,12,0.2222222222222222,0,0,3,1422.5,1.2754114230396902,0.0995281119107451,0.7453620079960153,1375.0,0.3424657534246575,73,52.284299627426634,11,max_consecutive_losses;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_confirmed_orb30_3m_1500/ES/run10/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_confirmed_orb30_3m_1500/ES/run10/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_confirmed_orb30_3m_1500/ES/run10/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_first_target_quality_orb30_3m_1500,ES,run10,limited_core_grid_test,failed,False,54,26,0.48148148148148145,0,0,3,1422.5,1.2754114230396902,0.0995281119107451,0.7453620079960153,1375.0,0.3424657534246575,73,52.284299627426634,11,max_consecutive_losses;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_quality_orb30_3m_1500/ES/run10/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_quality_orb30_3m_1500/ES/run10/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_quality_orb30_3m_1500/ES/run10/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_first_target_single_signal_quality_orb30_3m_1500,ES,run10,limited_core_grid_test,failed,False,54,14,0.25925925925925924,0,0,3,860.0,1.172258387581372,0.0311519109891495,0.4049179198880157,1530.0,0.3235294117647059,68,48.70318321458919,11,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_single_signal_quality_orb30_3m_1500/ES/run10/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_single_signal_quality_orb30_3m_1500/ES/run10/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_single_signal_quality_orb30_3m_1500/ES/run10/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_first_target_stronger_trend_orb30_3m_1500,ES,run10,limited_core_grid_test,failed,False,36,18,0.5,0,0,30,2435.0,2.28665785997358,0.3871173469387755,3.134355109584278,605.0,0.4285714285714285,28,21.715296823852075,4,min_trades_per_year;preferred_min_total_trades,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_stronger_trend_orb30_3m_1500/ES/run10/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_stronger_trend_orb30_3m_1500/ES/run10/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_stronger_trend_orb30_3m_1500/ES/run10/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,video_model2_trend_lvn_short_first_target_tight_aoi_orb30_3m_1500,ES,run10,limited_core_grid_test,failed,False,54,18,0.3333333333333333,0,0,51,1047.5,1.2233475479744136,0.0261610975820572,0.5012164186022585,1537.5,0.3174603174603174,63,46.11950394588501,11,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_tight_aoi_orb30_3m_1500/ES/run10/effective_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_tight_aoi_orb30_3m_1500/ES/run10/source_config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/video_model2_trend_lvn_short_first_target_tight_aoi_orb30_3m_1500/ES/run10/variant_test_summary.json
es_video_aoi_lvn_orderflow_playbook,ALL_3M_RUN8_PROFIT_SEARCH_RUN8,ES,run8,limited_core_grid_test,failed,False,174,81,0.46551724137931033,0,0,17,2570.0,2.439775910364146,0.2848931545862492,4.26268587177114,470.0,0.3461538461538461,26,20.162777119198857,4,"81/174 profitable core rows, 0 benchmark-pass rows, 0 Apex-violating rows; no variant completed the staged flow.",,campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_video_profit_search_run8,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/campaign_test_summary.json
es_video_aoi_lvn_orderflow_playbook,ALL_3M_RUN9_MULTISIGNAL_RUN9,ES,run9,limited_core_grid_test,failed,False,174,88,0.5057471264367817,0,0,17,2490.0,2.3351206434316354,0.2298971118237955,3.5716402083397627,542.5,0.3333333333333333,27,20.938268546860343,4,"88/174 profitable core rows, 0 benchmark-pass rows, 0 Apex-violating rows; no variant completed the staged flow.",,campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_video_multisignal_run9,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/campaign_test_summary.json
es_video_aoi_lvn_orderflow_playbook,ALL_3M_RUN10_FIRST_TARGET_RUN10,ES,run10,limited_core_grid_test,failed,False,252,88,0.3492063492063492,0,0,30,2435.0,2.28665785997358,0.3871173469387755,3.134355109584278,605.0,0.4285714285714285,28,21.715296823852075,4,"88/252 profitable core rows, 0 benchmark-pass rows, 0 Apex-violating rows; no variant completed the staged flow.",,campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_video_first_target_run10,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/campaign_test_summary.json
