wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_spread_bps,entry.params.min_absorption_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,33,False,70,6,0.02,0.01,1.5,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-5757.5,0.8262149109568367,-0.011778452522043223,8370.0,0.055155598754551,-0.009843975677196193,-0.17847645387738534,0.40974212034383956,0,0,False,-655.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,34,False,68,6,0.02,0.008,2.0,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-5695.0,0.8281014186537881,-0.014792501022796762,8257.5,0.05443219459138775,-0.009735552262135183,-0.17885650827085228,0.40974212034383956,0,0,False,-667.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,35,False,60,6,0.01,0.008,2.5,447,447,447,0,0,0,0,0,0,0,447,112.12878320701779,-6910.0,0.8365077487282622,-0.014414395057095651,9875.0,0.06518582084626048,-0.01176063366309732,-0.1804170525187456,0.4116331096196868,0,0,False,-667.5,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,36,False,63,6,0.01,0.01,2.5,447,447,447,0,0,0,0,0,0,0,447,112.12878320701779,-7097.5,0.832813144102232,-0.011951420358749756,9987.5,0.0659611002872899,-0.012085628903325207,-0.18322357951409124,0.4116331096196868,0,0,False,-655.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,37,False,71,6,0.02,0.01,2.0,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-6007.5,0.818668880169031,-0.013024247962431911,8370.0,0.0552466130921932,-0.01027802071270012,-0.18603892867692354,0.40974212034383956,0,0,False,-655.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,38,False,72,6,0.02,0.01,2.5,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-6007.5,0.818668880169031,-0.013024247962431911,8370.0,0.0552466130921932,-0.01027802071270012,-0.18603892867692354,0.40974212034383956,0,0,False,-655.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,39,False,69,6,0.02,0.008,2.5,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-6007.5,0.818668880169031,-0.016728534477454857,8257.5,0.054544553801439986,-0.01027802071270012,-0.18843349145572766,0.40974212034383956,0,0,False,-667.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,40,False,35,5,0.01,0.01,2.0,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8067.5,0.8269241083400375,-0.012063425672965727,11000.0,0.07265281859912157,-0.013772057653229197,-0.18955985354428787,0.4093686354378819,0,0,False,-655.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,41,False,64,6,0.02,0.006,1.5,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-6488.75,0.8129099690045412,-0.025027187077310834,8870.0,0.05858797691488395,-0.011115145267040383,-0.18971717154849635,0.40114613180515757,0,0,False,-642.5,0.0,12,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,42,False,32,5,0.01,0.008,2.0,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8180.0,0.8255398560383898,-0.015445625602584506,11150.0,0.07362530333294814,-0.013968206853553156,-0.18972019429768824,0.4093686354378819,0,0,False,-755.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,43,False,40,5,0.02,0.008,1.5,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-7401.25,0.8012820512820513,-0.0179826547270199,10125.0,0.06667709353726096,-0.012708197247336295,-0.19059314935847663,0.39845758354755784,0,0,False,-755.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,44,False,34,5,0.01,0.01,1.5,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8130.0,0.8255832662912309,-0.012239279342757432,11018.75,0.07279769425794251,-0.013881015045658862,-0.19067932284331093,0.4093686354378819,0,0,False,-655.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,45,False,31,5,0.01,0.008,1.5,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8511.25,0.818475073313783,-0.01640971485351125,11506.25,0.07596514103685609,-0.014546434998178204,-0.19148829054527383,0.4093686354378819,0,0,False,-755.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,46,False,43,5,0.02,0.01,1.5,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-7457.5,0.797940797940798,-0.014769721223055478,9900.0,0.06531635547931648,-0.012806648064034754,-0.19607107546118666,0.39845758354755784,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,47,False,65,6,0.02,0.006,2.0,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-7132.5,0.794348734952786,-0.027722311789560587,9407.5,0.06202304231016466,-0.01223822125600238,-0.19731733240045718,0.40114613180515757,0,0,False,-642.5,0.0,12,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,48,False,36,5,0.01,0.01,2.5,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8430.0,0.819147224456959,-0.013320088150757468,11000.0,0.07282718440174123,-0.01440451166079515,-0.19779031386596832,0.4093686354378819,0,0,False,-655.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,49,False,41,5,0.02,0.008,2.0,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-7732.5,0.7923882400322191,-0.019698998734270827,10125.0,0.06682286166842662,-0.013288381504144353,-0.198859808939057,0.39845758354755784,0,0,False,-755.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,50,False,33,5,0.01,0.008,2.5,491,491,491,0,0,0,0,0,0,0,491,123.16606835491216,-8705.0,0.8143428419088243,-0.017625691830244254,11225.0,0.07434144080003974,-0.01488511412941318,-0.20022633364680797,0.4093686354378819,0,0,False,-755.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,51,False,44,5,0.02,0.01,2.0,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-7707.5,0.7911671069565807,-0.015887414304535302,9900.0,0.0654242664551943,-0.013244558816763341,-0.20244107476289178,0.39845758354755784,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,52,False,45,5,0.02,0.01,2.5,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-7707.5,0.7911671069565807,-0.015887414304535302,9900.0,0.0654242664551943,-0.013244558816763341,-0.20244107476289178,0.39845758354755784,0,0,False,-655.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,53,False,56,6,0.01,0.006,2.0,447,447,447,0,0,0,0,0,0,0,447,112.12878320701779,-10035.0,0.7787088593638017,-0.03348218407564411,12875.0,0.08490503824848325,-0.017219422957916453,-0.2028080230942486,0.40268456375838924,0,0,False,-642.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,54,False,55,6,0.01,0.006,1.5,447,447,447,0,0,0,0,0,0,0,447,112.12878320701779,-9885.0,0.7820166492088869,-0.03401410711114067,12531.25,0.08295613461649855,-0.01695532581936443,-0.20438905329603324,0.40268456375838924,0,0,False,-642.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,55,False,5,4,0.01,0.008,2.0,532,532,532,0,0,0,0,0,0,0,532,133.4508113336319,-9060.0,0.8194949444638143,-0.01692021861846477,11397.5,0.07553640957667136,-0.015506565506058778,-0.2052859752397845,0.41541353383458646,0,0,False,-767.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,56,False,57,6,0.01,0.006,2.5,447,447,447,0,0,0,0,0,0,0,447,112.12878320701779,-9991.25,0.7796736314019516,-0.033630341351781015,12606.25,0.08325628240266816,-0.01714237273188668,-0.20589884915804632,0.40268456375838924,0,0,False,-642.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,57,False,37,5,0.02,0.006,1.5,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-8213.75,0.7867804529820235,-0.02970843148483766,10375.0,0.06863417982155114,-0.014133091965857658,-0.20591914994254606,0.390745501285347,0,0,False,-642.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,58,False,4,4,0.01,0.008,1.5,532,532,532,0,0,0,0,0,0,0,532,133.4508113336319,-9391.25,0.8128953528913683,-0.017810007757947912,11753.75,0.07788453574090946,-0.016087499410134987,-0.20655575920297745,0.41541353383458646,0,0,False,-767.5,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,59,False,8,4,0.01,0.01,2.0,532,532,532,0,0,0,0,0,0,0,532,133.4508113336319,-9160.0,0.8172750847795731,-0.013693131293621458,11447.5,0.07589293113449905,-0.015681833896398434,-0.20663102165084068,0.41541353383458646,0,0,False,-955.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,60,False,42,5,0.02,0.008,2.5,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-8045.0,0.7839978520606793,-0.021435954198732718,10125.0,0.06696096423788503,-0.01383665122276656,-0.20663757429792343,0.39845758354755784,0,0,False,-755.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,61,False,7,4,0.01,0.01,1.5,532,532,532,0,0,0,0,0,0,0,532,133.4508113336319,-9222.5,0.8160283263514861,-0.01385543233096681,11466.25,0.07603929207941311,-0.015791423988114173,-0.20767452663317923,0.41541353383458646,0,0,False,-955.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,62,False,13,4,0.02,0.008,1.5,423,423,423,0,0,0,0,0,0,0,423,106.9161557081503,-8946.25,0.7787498454309385,-0.021670688001109342,11210.0,0.07405266591248771,-0.015422928782050649,-0.20826973063031665,0.40425531914893614,0,0,False,-767.5,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,63,False,66,6,0.02,0.006,2.5,349,349,349,0,0,0,0,0,0,0,349,88.21214738095615,-7607.5,0.7806530671087725,-0.03137022827711742,9407.5,0.06221788660901771,-0.01306932557906515,-0.21005736921271306,0.40114613180515757,0,0,False,-642.5,0.0,12,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,64,False,38,5,0.02,0.006,2.0,389,389,389,0,0,0,0,0,0,0,389,98.32242215241244,-8945.0,0.7677980401064313,-0.03266702439543463,11000.0,0.0726336293703985,-0.015420723436622708,-0.21230831462357508,0.390745501285347,0,0,False,-642.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,de37da05c1e8c0357e5fb525a616bc60b9fe989747fcfc33b41900db15ffa022,5a9c2011dbdb96099d45ed29ccd076b6362e8e6b77965046f9e268dc116c1cc3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,bf2dedb50d4030ee7776d382c20f29937fb4baa5bea3135701a7087b9a00a86d,65,False,9,4,0.01,0.01,2.5,532,532,532,0,0,0,0,0,0,0,532,133.4508113336319,-9522.5,0.8100438858966686,-0.014852945723312706,11447.5,0.07607576009303871,-0.016317964385925476,-0.21449623856493874,0.41541353383458646,0,0,False,-955.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
