trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,price_reference,level_reference,prev_rth_high,current_close,close_above_prev_rth_high_points,min_close_above_prev_high_ticks,hour_window_minutes,hour_window_start_timestamp,hour_window_end_timestamp,hour_open,hour_close,hour_return_points,hour_return_ticks,hour_signed_volume_delta,hour_volume,hour_delta_ratio,min_negative_hour_ticks,min_hour_delta,positive_delta_dislocation_signal_timestamp,positive_delta_dislocation_intended_entry_timestamp,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
60,positive_delta_dislocation,2014-01-30,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3494.75,3504.5,9.75,1.0,60,2014-01-30 09:30:00-05:00,2014-01-30 10:30:00-05:00,3504.75,3504.5,-0.25,-1.0,2843.0,74237.0,0.03829626735994181,1.0,500.0,2014-01-30 10:30:00-05:00,2014-01-30 10:30:00-05:00,16:00:00,3494.75,2014-01-30 09:30:00-05:00,3508.5,3504.0,2014-01-30 10:30:00-05:00,2014-01-30 10:30:00-05:00,3504.75,3004.75,4004.75,500.0,1,32.5,0.25,fixed_contracts,2014-01-30 16:00:00-05:00,3524.0,eod_flatten,385.0,380.0,0.0385,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,positive_delta_dislocation,2014-02-07,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3499.25,3507.0,7.75,1.0,60,2014-02-07 09:30:00-05:00,2014-02-07 10:30:00-05:00,3515.0,3507.0,-8.0,-32.0,749.0,86907.0,0.00861840818346048,1.0,500.0,2014-02-07 10:30:00-05:00,2014-02-07 10:30:00-05:00,16:00:00,3499.25,2014-02-07 09:30:00-05:00,3508.25,3505.5,2014-02-07 10:30:00-05:00,2014-02-07 10:30:00-05:00,3507.25,3007.25,4007.25,500.0,1,52.5,1.25,fixed_contracts,2014-02-07 16:00:00-05:00,3556.0,eod_flatten,975.0,970.0,0.0975,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,positive_delta_dislocation,2014-03-06,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3732.5,3733.25,0.75,1.0,60,2014-03-06 09:30:00-05:00,2014-03-06 10:30:00-05:00,3733.75,3733.25,-0.5,-2.0,1494.0,51256.0,0.029147807085999688,1.0,500.0,2014-03-06 10:30:00-05:00,2014-03-06 10:30:00-05:00,16:00:00,3732.5,2014-03-06 09:30:00-05:00,3733.5,3732.0,2014-03-06 10:30:00-05:00,2014-03-06 10:30:00-05:00,3733.5,3233.5,4233.5,500.0,1,2.0,24.25,fixed_contracts,2014-03-06 16:00:00-05:00,3721.75,eod_flatten,-235.0,-240.0,-0.0235,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,positive_delta_dislocation,2014-06-06,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3782.0,3787.5,5.5,1.0,60,2014-06-06 09:30:00-04:00,2014-06-06 10:30:00-04:00,3790.0,3787.5,-2.5,-10.0,2095.0,59919.0,0.034963867888315896,1.0,500.0,2014-06-06 10:30:00-04:00,2014-06-06 10:30:00-04:00,16:00:00,3782.0,2014-06-06 09:30:00-04:00,3787.75,3784.75,2014-06-06 10:30:00-04:00,2014-06-06 10:30:00-04:00,3787.75,3287.75,4287.75,500.0,1,8.25,3.5,fixed_contracts,2014-06-06 16:00:00-04:00,3795.25,eod_flatten,150.0,145.0,0.015,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,positive_delta_dislocation,2014-09-02,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4083.5,4091.0,7.5,1.0,60,2014-09-02 09:30:00-04:00,2014-09-02 10:30:00-04:00,4093.0,4091.0,-2.0,-8.0,2038.0,49536.0,0.041141795865633074,1.0,500.0,2014-09-02 10:30:00-04:00,2014-09-02 10:30:00-04:00,16:00:00,4083.5,2014-09-02 09:30:00-04:00,4091.25,4090.25,2014-09-02 10:30:00-04:00,2014-09-02 10:30:00-04:00,4091.25,3591.25,4591.25,500.0,1,4.25,13.5,fixed_contracts,2014-09-02 16:00:00-04:00,4093.75,eod_flatten,50.0,45.0,0.005,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,positive_delta_dislocation,2014-10-17,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3786.5,3799.5,13.0,1.0,60,2014-10-17 13:30:00-04:00,2014-10-17 14:30:00-04:00,3808.0,3799.5,-8.5,-34.0,558.0,46572.0,0.011981448080391652,1.0,500.0,2014-10-17 14:30:00-04:00,2014-10-17 14:30:00-04:00,16:00:00,3786.5,2014-10-17 13:30:00-04:00,3799.5,3795.0,2014-10-17 14:30:00-04:00,2014-10-17 14:30:00-04:00,3799.75,3299.75,4299.75,500.0,1,21.25,8.25,fixed_contracts,2014-10-17 16:00:00-04:00,3805.25,eod_flatten,110.0,105.0,0.011,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,positive_delta_dislocation,2014-10-31,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4102.5,4150.75,48.25,1.0,60,2014-10-31 09:30:00-04:00,2014-10-31 10:30:00-04:00,4160.25,4150.75,-9.5,-38.0,3832.0,82474.0,0.04646312777360138,1.0,500.0,2014-10-31 10:30:00-04:00,2014-10-31 10:30:00-04:00,16:00:00,4102.5,2014-10-31 09:30:00-04:00,4151.75,4148.75,2014-10-31 10:30:00-04:00,2014-10-31 10:30:00-04:00,4151.0,3651.0,4651.0,500.0,1,3.75,15.25,fixed_contracts,2014-10-31 16:00:00-04:00,4149.75,eod_flatten,-25.0,-30.0,-0.0025,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,positive_delta_dislocation,2014-11-13,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4197.5,4199.75,2.25,1.0,60,2014-11-13 13:30:00-05:00,2014-11-13 14:30:00-05:00,4202.0,4199.75,-2.25,-9.0,740.0,35002.0,0.021141649048625793,1.0,500.0,2014-11-13 14:30:00-05:00,2014-11-13 14:30:00-05:00,16:00:00,4197.5,2014-11-13 13:30:00-05:00,4201.75,4199.75,2014-11-13 14:30:00-05:00,2014-11-13 14:30:00-05:00,4200.0,3700.0,4700.0,500.0,1,12.25,0.5,fixed_contracts,2014-11-13 16:00:00-05:00,4210.5,eod_flatten,210.0,205.0,0.021,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,positive_delta_dislocation,2014-11-21,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4246.5,4273.25,26.75,1.0,60,2014-11-21 09:30:00-05:00,2014-11-21 10:30:00-05:00,4280.75,4273.25,-7.5,-30.0,4885.0,68059.0,0.07177595909431522,1.0,500.0,2014-11-21 10:30:00-05:00,2014-11-21 10:30:00-05:00,16:00:00,4246.5,2014-11-21 09:30:00-05:00,4273.5,4272.0,2014-11-21 10:30:00-05:00,2014-11-21 10:30:00-05:00,4273.75,3773.75,4773.75,500.0,1,0.0,36.25,fixed_contracts,2014-11-21 16:00:00-05:00,4251.25,eod_flatten,-450.0,-455.0,-0.045,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,positive_delta_dislocation,2015-01-23,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4268.25,4271.25,3.0,1.0,60,2015-01-23 11:30:00-05:00,2015-01-23 12:30:00-05:00,4274.25,4271.25,-3.0,-12.0,704.0,20438.0,0.03444564047362755,1.0,500.0,2015-01-23 12:30:00-05:00,2015-01-23 12:30:00-05:00,16:00:00,4268.25,2015-01-23 11:30:00-05:00,4272.5,4270.75,2015-01-23 12:30:00-05:00,2015-01-23 12:30:00-05:00,4271.5,3771.5,4771.5,500.0,1,14.75,7.0,fixed_contracts,2015-01-23 16:00:00-05:00,4272.25,eod_flatten,15.0,10.0,0.0015,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,positive_delta_dislocation,2015-03-20,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4432.5,4450.5,18.0,1.0,60,2015-03-20 09:30:00-04:00,2015-03-20 10:30:00-04:00,4456.25,4450.5,-5.75,-23.0,1429.0,47131.0,0.030319747087903928,1.0,500.0,2015-03-20 10:30:00-04:00,2015-03-20 10:30:00-04:00,16:00:00,4432.5,2015-03-20 09:30:00-04:00,4450.75,4449.75,2015-03-20 10:30:00-04:00,2015-03-20 10:30:00-04:00,4451.0,3951.0,4951.0,500.0,1,21.25,1.0,fixed_contracts,2015-03-20 16:00:00-04:00,4451.5,eod_flatten,10.0,5.0,0.001,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,positive_delta_dislocation,2015-08-10,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4528.75,4567.75,39.0,1.0,60,2015-08-10 14:30:00-04:00,2015-08-10 15:30:00-04:00,4575.75,4567.75,-8.0,-32.0,505.0,17639.0,0.028629740915017857,1.0,500.0,2015-08-10 15:30:00-04:00,2015-08-10 15:30:00-04:00,16:00:00,4528.75,2015-08-10 14:30:00-04:00,4568.0,4567.5,2015-08-10 15:30:00-04:00,2015-08-10 15:30:00-04:00,4568.0,4068.0,5068.0,500.0,1,1.0,4.5,fixed_contracts,2015-08-10 16:00:00-04:00,4568.5,eod_flatten,10.0,5.0,0.001,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,positive_delta_dislocation,2015-10-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4456.25,4486.5,30.25,1.0,60,2015-10-22 12:30:00-04:00,2015-10-22 13:30:00-04:00,4488.75,4486.5,-2.25,-9.0,1602.0,26284.0,0.060949627149596716,1.0,500.0,2015-10-22 13:30:00-04:00,2015-10-22 13:30:00-04:00,16:00:00,4456.25,2015-10-22 12:30:00-04:00,4486.5,4484.75,2015-10-22 13:30:00-04:00,2015-10-22 13:30:00-04:00,4486.5,3986.5,4986.5,500.0,1,9.25,19.5,fixed_contracts,2015-10-22 16:00:00-04:00,4492.25,eod_flatten,115.0,110.0,0.0115,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,positive_delta_dislocation,2015-10-23,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4496.5,4615.75,119.25,1.0,60,2015-10-23 14:30:00-04:00,2015-10-23 15:30:00-04:00,4628.25,4615.75,-12.5,-50.0,568.0,26850.0,0.021154562383612664,1.0,500.0,2015-10-23 15:30:00-04:00,2015-10-23 15:30:00-04:00,16:00:00,4496.5,2015-10-23 14:30:00-04:00,4616.25,4614.25,2015-10-23 15:30:00-04:00,2015-10-23 15:30:00-04:00,4616.25,4116.25,5116.25,500.0,1,7.75,2.25,fixed_contracts,2015-10-23 16:00:00-04:00,4617.5,eod_flatten,25.0,20.0,0.0025,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,positive_delta_dislocation,2015-12-15,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4572.75,4612.75,40.0,1.0,60,2015-12-15 12:30:00-05:00,2015-12-15 13:30:00-05:00,4619.5,4612.75,-6.75,-27.0,786.0,24134.0,0.03256816110052208,1.0,500.0,2015-12-15 13:30:00-05:00,2015-12-15 13:30:00-05:00,16:00:00,4572.75,2015-12-15 12:30:00-05:00,4614.75,4612.5,2015-12-15 13:30:00-05:00,2015-12-15 13:30:00-05:00,4613.25,4113.25,5113.25,500.0,1,14.25,26.0,fixed_contracts,2015-12-15 16:00:00-05:00,4592.5,eod_flatten,-415.0,-420.0,-0.0415,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,positive_delta_dislocation,2015-12-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4553.5,4571.5,18.0,1.0,60,2015-12-22 09:30:00-05:00,2015-12-22 10:30:00-05:00,4576.5,4571.5,-5.0,-20.0,540.0,36232.0,0.014903952307352617,1.0,500.0,2015-12-22 10:30:00-05:00,2015-12-22 10:30:00-05:00,16:00:00,4553.5,2015-12-22 09:30:00-05:00,4573.5,4571.0,2015-12-22 10:30:00-05:00,2015-12-22 10:30:00-05:00,4572.0,4072.0,5072.0,500.0,1,17.0,20.0,fixed_contracts,2015-12-22 16:00:00-05:00,4581.5,eod_flatten,190.0,185.0,0.019,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,positive_delta_dislocation,2016-01-19,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4175.75,4183.0,7.25,1.0,60,2016-01-19 09:30:00-05:00,2016-01-19 10:30:00-05:00,4187.0,4183.0,-4.0,-16.0,1064.0,77058.0,0.013807781151859638,1.0,500.0,2016-01-19 10:30:00-05:00,2016-01-19 10:30:00-05:00,16:00:00,4175.75,2016-01-19 09:30:00-05:00,4184.25,4179.25,2016-01-19 10:30:00-05:00,2016-01-19 10:30:00-05:00,4183.25,3683.25,4683.25,500.0,1,5.75,92.0,fixed_contracts,2016-01-19 16:00:00-05:00,4139.25,eod_flatten,-880.0,-885.0,-0.088,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,positive_delta_dislocation,2016-02-16,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4017.5,4066.75,49.25,1.0,60,2016-02-16 09:30:00-05:00,2016-02-16 10:30:00-05:00,4071.75,4066.75,-5.0,-20.0,617.0,63645.0,0.009694398617330504,1.0,500.0,2016-02-16 10:30:00-05:00,2016-02-16 10:30:00-05:00,16:00:00,4017.5,2016-02-16 09:30:00-05:00,4067.75,4064.5,2016-02-16 10:30:00-05:00,2016-02-16 10:30:00-05:00,4067.25,3567.25,4567.25,500.0,1,33.5,20.25,fixed_contracts,2016-02-16 16:00:00-05:00,4100.25,eod_flatten,660.0,655.0,0.066,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,positive_delta_dislocation,2016-07-12,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4563.5,4575.75,12.25,1.0,60,2016-07-12 12:30:00-04:00,2016-07-12 13:30:00-04:00,4579.5,4575.75,-3.75,-15.0,625.0,13421.0,0.046568810073764996,1.0,500.0,2016-07-12 13:30:00-04:00,2016-07-12 13:30:00-04:00,16:00:00,4563.5,2016-07-12 12:30:00-04:00,4575.75,4574.75,2016-07-12 13:30:00-04:00,2016-07-12 13:30:00-04:00,4576.0,4076.0,5076.0,500.0,1,2.75,10.75,fixed_contracts,2016-07-12 16:00:00-04:00,4570.25,eod_flatten,-115.0,-120.0,-0.0115,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,positive_delta_dislocation,2016-07-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4583.5,4589.75,6.25,1.0,60,2016-07-14 10:30:00-04:00,2016-07-14 11:30:00-04:00,4592.5,4589.75,-2.75,-11.0,505.0,24883.0,0.020294980508781094,1.0,500.0,2016-07-14 11:30:00-04:00,2016-07-14 11:30:00-04:00,16:00:00,4583.5,2016-07-14 10:30:00-04:00,4590.25,4589.0,2016-07-14 11:30:00-04:00,2016-07-14 11:30:00-04:00,4590.0,4090.0,5090.0,500.0,1,6.0,11.5,fixed_contracts,2016-07-14 16:00:00-04:00,4589.25,eod_flatten,-15.0,-20.0,-0.0015,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,positive_delta_dislocation,2016-12-09,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,4869.5,4883.75,14.25,1.0,60,2016-12-09 12:30:00-05:00,2016-12-09 13:30:00-05:00,4887.5,4883.75,-3.75,-15.0,961.0,7341.0,0.13090859555918813,1.0,500.0,2016-12-09 13:30:00-05:00,2016-12-09 13:30:00-05:00,16:00:00,4869.5,2016-12-09 12:30:00-05:00,4884.25,4883.5,2016-12-09 13:30:00-05:00,2016-12-09 13:30:00-05:00,4884.0,4384.0,5384.0,500.0,1,11.0,4.0,fixed_contracts,2016-12-09 16:00:00-05:00,4894.75,eod_flatten,215.0,210.0,0.0215,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,positive_delta_dislocation,2017-01-24,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,5069.75,5070.0,0.25,1.0,60,2017-01-24 10:30:00-05:00,2017-01-24 11:30:00-05:00,5070.5,5070.0,-0.5,-2.0,1014.0,16858.0,0.06014948392454621,1.0,500.0,2017-01-24 11:30:00-05:00,2017-01-24 11:30:00-05:00,16:00:00,5069.75,2017-01-24 10:30:00-05:00,5070.75,5069.0,2017-01-24 11:30:00-05:00,2017-01-24 11:30:00-05:00,5070.5,4570.5,5570.5,500.0,1,33.5,0.75,fixed_contracts,2017-01-24 16:00:00-05:00,5096.0,eod_flatten,510.0,505.0,0.051,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,positive_delta_dislocation,2017-02-01,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,5113.75,5138.5,24.75,1.0,60,2017-02-01 09:30:00-05:00,2017-02-01 10:30:00-05:00,5147.0,5138.5,-8.5,-34.0,509.0,53793.0,0.009462197683713494,1.0,500.0,2017-02-01 10:30:00-05:00,2017-02-01 10:30:00-05:00,16:00:00,5113.75,2017-02-01 09:30:00-05:00,5139.0,5137.5,2017-02-01 10:30:00-05:00,2017-02-01 10:30:00-05:00,5138.75,4638.75,5638.75,500.0,1,15.25,15.25,fixed_contracts,2017-02-01 16:00:00-05:00,5146.5,eod_flatten,155.0,150.0,0.0155,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,positive_delta_dislocation,2017-06-13,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,5716.75,5745.0,28.25,1.0,60,2017-06-13 09:30:00-04:00,2017-06-13 10:30:00-04:00,5746.25,5745.0,-1.25,-5.0,867.0,94775.0,0.00914798206278027,1.0,500.0,2017-06-13 10:30:00-04:00,2017-06-13 10:30:00-04:00,16:00:00,5716.75,2017-06-13 09:30:00-04:00,5745.25,5743.0,2017-06-13 10:30:00-04:00,2017-06-13 10:30:00-04:00,5745.5,5245.5,6245.5,500.0,1,23.0,29.5,fixed_contracts,2017-06-13 16:00:00-04:00,5759.5,eod_flatten,280.0,275.0,0.028,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
84,positive_delta_dislocation,2017-08-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,5845.75,5904.75,59.0,1.0,60,2017-08-14 13:30:00-04:00,2017-08-14 14:30:00-04:00,5908.25,5904.75,-3.5,-14.0,501.0,17535.0,0.02857142857142857,1.0,500.0,2017-08-14 14:30:00-04:00,2017-08-14 14:30:00-04:00,16:00:00,5845.75,2017-08-14 13:30:00-04:00,5905.25,5904.5,2017-08-14 14:30:00-04:00,2017-08-14 14:30:00-04:00,5905.0,5405.0,6405.0,500.0,1,11.75,7.5,fixed_contracts,2017-08-14 16:00:00-04:00,5907.25,eod_flatten,45.0,40.0,0.0045,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,positive_delta_dislocation,2017-12-12,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,6396.5,6404.5,8.0,1.0,60,2017-12-12 09:30:00-05:00,2017-12-12 10:30:00-05:00,6408.5,6404.5,-4.0,-16.0,1230.0,63870.0,0.01925786754344763,1.0,500.0,2017-12-12 10:30:00-05:00,2017-12-12 10:30:00-05:00,16:00:00,6396.5,2017-12-12 09:30:00-05:00,6405.75,6403.25,2017-12-12 10:30:00-05:00,2017-12-12 10:30:00-05:00,6405.0,5905.0,6905.0,500.0,1,18.25,13.0,fixed_contracts,2017-12-12 16:00:00-05:00,6404.5,eod_flatten,-10.0,-15.0,-0.001,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,positive_delta_dislocation,2018-01-08,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,6667.0,6683.75,16.75,1.0,60,2018-01-08 11:30:00-05:00,2018-01-08 12:30:00-05:00,6684.5,6683.75,-0.75,-3.0,575.0,16103.0,0.03570763211823884,1.0,500.0,2018-01-08 12:30:00-05:00,2018-01-08 12:30:00-05:00,16:00:00,6667.0,2018-01-08 11:30:00-05:00,6684.25,6683.75,2018-01-08 12:30:00-05:00,2018-01-08 12:30:00-05:00,6684.0,6184.0,7184.0,500.0,1,6.25,6.0,fixed_contracts,2018-01-08 16:00:00-05:00,6685.75,eod_flatten,35.0,30.0,0.0035,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
87,positive_delta_dislocation,2018-01-11,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,6674.25,6682.75,8.5,1.0,60,2018-01-11 09:30:00-05:00,2018-01-11 10:30:00-05:00,6683.75,6682.75,-1.0,-4.0,1087.0,57983.0,0.01874687408378318,1.0,500.0,2018-01-11 10:30:00-05:00,2018-01-11 10:30:00-05:00,16:00:00,6674.25,2018-01-11 09:30:00-05:00,6684.5,6682.0,2018-01-11 10:30:00-05:00,2018-01-11 10:30:00-05:00,6682.75,6182.75,7182.75,500.0,1,34.5,10.5,fixed_contracts,2018-01-11 16:00:00-05:00,6716.75,eod_flatten,680.0,675.0,0.068,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
88,positive_delta_dislocation,2018-02-16,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,6802.25,6820.0,17.75,1.0,60,2018-02-16 10:30:00-05:00,2018-02-16 11:30:00-05:00,6822.75,6820.0,-2.75,-11.0,821.0,55291.0,0.014848709554900436,1.0,500.0,2018-02-16 11:30:00-05:00,2018-02-16 11:30:00-05:00,16:00:00,6802.25,2018-02-16 10:30:00-05:00,6827.25,6819.5,2018-02-16 11:30:00-05:00,2018-02-16 11:30:00-05:00,6820.5,6320.5,7320.5,500.0,1,26.75,58.5,fixed_contracts,2018-02-16 16:00:00-05:00,6776.25,eod_flatten,-885.0,-890.0,-0.0885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
89,positive_delta_dislocation,2018-05-30,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,6971.75,6984.5,12.75,1.0,60,2018-05-30 13:30:00-04:00,2018-05-30 14:30:00-04:00,6984.75,6984.5,-0.25,-1.0,613.0,17137.0,0.03577055493960436,1.0,500.0,2018-05-30 14:30:00-04:00,2018-05-30 14:30:00-04:00,16:00:00,6971.75,2018-05-30 13:30:00-04:00,6986.25,6983.25,2018-05-30 14:30:00-04:00,2018-05-30 14:30:00-04:00,6984.75,6484.75,7484.75,500.0,1,6.75,6.5,fixed_contracts,2018-05-30 16:00:00-04:00,6982.25,eod_flatten,-50.0,-55.0,-0.005,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
