wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,8,0.55,0.006,1.5,397,397,397,0,0,0,0,0,0,0,397,109.6737040314935,3292.5,1.0893608359343194,0.04243668972524367,4445.0,0.028649693844666452,0.006016256231271111,0.20999373549644834,0.4634760705289673,0,0,True,-505.0,0.23158694001518604,11,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,22,0.65,0.004,1.0,317,317,317,0,0,0,0,0,0,0,317,87.57320951633109,1665.0,1.067204843592331,0.05295269553312026,2295.0,0.015004095004095004,0.0030542043586707646,0.20355805250747835,0.5110410094637224,0,0,True,-345.0,0.2012012012012012,8,False,min_profit_factor;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,6,0.55,0.004,2.0,397,397,397,0,0,0,0,0,0,0,397,109.6737040314935,2030.0,1.0578100526840382,0.052576913085403694,3825.0,0.024758082785850673,0.003720498566658792,0.15027409831528107,0.44080604534005036,0,0,True,-345.0,0.33497536945812806,11,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,12,0.6,0.0025,2.0,359,359,359,0,0,0,0,0,0,0,359,99.17622959430216,1255.0,1.0453150388156707,0.06904539237098219,3000.0,0.01949571094359241,0.0023043849288251206,0.11819958428253653,0.4178272980501393,0,0,True,-230.0,0.3346613545816733,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,16,0.6,0.006,1.0,359,359,359,0,0,0,0,0,0,0,359,99.17596913679135,1400.0,1.043859649122807,0.030826255334553028,3515.0,0.022861045169262788,0.002569728991965059,0.11240645267698084,0.4818941504178273,0,0,True,-505.0,0.3607142857142857,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,14,0.6,0.004,1.5,359,359,359,0,0,0,0,0,0,0,359,99.17596913679135,1027.5,1.0333983422720625,0.04322019543867172,2875.0,0.018703140501244164,0.0018876824077509458,0.10092863322207166,0.4568245125348189,0,0,True,-345.0,0.49391727493917276,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,13,0.6,0.004,1.0,359,359,359,0,0,0,0,0,0,0,359,99.17596913679135,830.0,1.028924899808329,0.040817436694513924,2705.0,0.017618132673331812,0.0015255663928623875,0.08659069727472336,0.5013927576601671,0,0,True,-345.0,0.4036144578313253,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,20,0.65,0.0025,1.5,317,317,317,0,0,0,0,0,0,0,317,87.57343950248965,495.0,1.0215921483097055,0.05621272356898463,2067.5,0.01355648809914104,0.0009105611845341421,0.06716792563642178,0.45110410094637227,0,0,True,-230.0,0.6313131313131313,9,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,3,0.55,0.0025,2.0,397,397,397,0,0,0,0,0,0,0,397,109.673992058323,755.0,1.024556838510327,0.05865450324230623,3295.0,0.02145671214143848,0.0013879677258257228,0.06468687824474267,0.41309823677581864,0,0,True,-230.0,0.5695364238410596,11,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,7,0.55,0.006,1.0,397,397,397,0,0,0,0,0,0,0,397,109.6737040314935,-240.0,0.9933856965688301,0.017994530780158974,4915.0,0.03206131767775603,-0.0004422660473769602,-0.013794381498044354,0.473551637279597,0,0,False,-505.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,21,False,5,0.55,0.004,1.5,397,397,397,0,0,0,0,0,0,0,397,109.6737040314935,-282.5,0.9918658220558595,0.028775411819701904,4027.5,0.02628744859996084,-0.000520637444981431,-0.019805552562533843,0.44836272040302266,0,0,False,-345.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,22,False,4,0.55,0.004,1.0,397,397,397,0,0,0,0,0,0,0,397,109.6737040314935,-775.0,0.9762706674831598,0.0223910084360349,3285.0,0.021554410944522817,-0.0014300001806629714,-0.06634373745325424,0.48866498740554154,0,0,False,-345.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,23,False,11,0.6,0.0025,1.5,359,359,359,0,0,0,0,0,0,0,359,99.17622959430216,-720.0,0.9730639730639731,0.033296504753239586,2780.0,0.01828857128760094,-0.0013283428242629736,-0.07263239994933596,0.4428969359331476,0,0,False,-230.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,24,False,2,0.55,0.0025,1.5,397,397,397,0,0,0,0,0,0,0,397,109.673992058323,-1382.5,0.9535762256548019,0.02276360697126151,2932.5,0.019356755061964718,-0.0025547051864858172,-0.1319800337560563,0.4357682619647355,0,0,False,-230.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,25,False,19,0.65,0.0025,1.0,317,317,317,0,0,0,0,0,0,0,317,87.57629143121873,-1870.0,0.9109947643979057,-0.005335442612971128,2980.0,0.019789487664774046,-0.0034597645325569193,-0.1748284034010348,0.49842271293375395,0,0,False,-230.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,26,False,1,0.55,0.0025,1.0,397,397,397,0,0,0,0,0,0,0,397,109.67756371669981,-3660.0,0.8664720904779277,-0.02527818915940038,4360.0,0.028971062161533605,-0.006801255655752514,-0.23476031420010884,0.48614609571788414,0,0,False,-230.0,0.0,11,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,c084c2c7aa834803c0e3e883eb740e68a0a98c275446ae34592c8a259c94f8ee,6bf7cf3d9c43d68e4eddfe12d0bbaa42f29bfd24f1970b77a6b10d8a58c896e5,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,27,False,10,0.6,0.0025,1.0,359,359,359,0,0,0,0,0,0,0,359,99.17945938109631,-3025.0,0.8765054092671973,-0.019451948187166813,3395.0,0.022608464022908135,-0.005612497937292127,-0.24824764440455735,0.49025069637883006,0,0,False,-230.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
