trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
23,1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.553739452312439,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",23,trend_filtered_mes_participation_crowding,2024-04-25,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7222222222222222,0.0656226442479291,25.0,-7.0,2024-04-25 09:45:00-04:00,2024-04-25 10:15:00-04:00,0.55,2.0,4.0,2024-04-25 10:30:00-04:00,2024-04-25 10:30:00-04:00,2024-04-25 10:30:00-04:00,2024-04-25 10:30:00-04:00,0.0025,1.5,12:00:00,5043.5,2024-04-25 10:29:00-04:00,5044.25,5042.0,2024-04-25 10:30:00-04:00,2024-04-25 10:30:00-04:00,5043.25,5056.0,5030.5,12.75,1,14.0,2.75,fixed_contracts,2024-04-25 10:52:00-04:00,5030.75,target,625.0,620.0,0.9803921568627451,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
24,1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.553739452312439,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",24,trend_filtered_mes_participation_crowding,2024-04-26,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6944444444444444,0.0650699682463363,-30.0,79.0,2024-04-26 09:45:00-04:00,2024-04-26 10:15:00-04:00,0.55,2.0,4.0,2024-04-26 10:30:00-04:00,2024-04-26 10:30:00-04:00,2024-04-26 10:30:00-04:00,2024-04-26 10:30:00-04:00,0.0025,1.5,12:00:00,5128.75,2024-04-26 10:29:00-04:00,5132.0,5128.0,2024-04-26 10:30:00-04:00,2024-04-26 10:30:00-04:00,5129.0,5116.0,5142.0,13.0,1,14.5,4.0,fixed_contracts,2024-04-26 11:03:00-04:00,5141.75,target,637.5,632.5,0.9807692307692307,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
25,1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.553739452312439,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",25,trend_filtered_mes_participation_crowding,2024-05-02,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.753968253968254,0.0664379313322917,50.0,-69.0,2024-05-02 09:45:00-04:00,2024-05-02 10:15:00-04:00,0.55,2.0,4.0,2024-05-02 10:30:00-04:00,2024-05-02 10:30:00-04:00,2024-05-02 10:30:00-04:00,2024-05-02 10:30:00-04:00,0.0025,1.5,12:00:00,5061.5,2024-05-02 10:29:00-04:00,5063.0,5060.0,2024-05-02 10:30:00-04:00,2024-05-02 10:30:00-04:00,5061.5,5074.25,5048.75,12.75,1,13.75,5.25,fixed_contracts,2024-05-02 10:43:00-04:00,5049.0,target,625.0,620.0,0.9803921568627451,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
26,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",1,trend_filtered_mes_participation_crowding,2024-05-06,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5634920634920635,0.0623387499831151,-4.0,9.0,2024-05-06 09:45:00-04:00,2024-05-06 10:15:00-04:00,0.55,2.0,4.0,2024-05-06 10:30:00-04:00,2024-05-06 10:30:00-04:00,2024-05-06 10:30:00-04:00,2024-05-06 10:30:00-04:00,0.0025,1.5,12:00:00,5184.25,2024-05-06 10:29:00-04:00,5185.25,5183.75,2024-05-06 10:30:00-04:00,2024-05-06 10:30:00-04:00,5184.5,5171.5,5197.5,13.0,1,3.25,4.75,fixed_contracts,2024-05-06 12:00:00-04:00,5184.75,eod_flatten,12.5,7.5,0.019230769230769232,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
27,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",2,trend_filtered_mes_participation_crowding,2024-05-24,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.7738095238095238,0.0665517754941384,34.0,-4.0,2024-05-24 09:45:00-04:00,2024-05-24 10:15:00-04:00,0.55,2.0,4.0,2024-05-24 10:30:00-04:00,2024-05-24 10:30:00-04:00,2024-05-24 10:30:00-04:00,2024-05-24 10:30:00-04:00,0.0025,1.5,12:00:00,5312.5,2024-05-24 10:29:00-04:00,5312.5,5311.0,2024-05-24 10:30:00-04:00,2024-05-24 10:30:00-04:00,5312.25,5325.75,5298.75,13.5,1,7.75,14.0,fixed_contracts,2024-05-24 11:10:00-04:00,5326.0,stop,-687.5,-692.5,-1.0185185185185186,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
28,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",3,trend_filtered_mes_participation_crowding,2024-05-28,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9047619047619048,0.0712846055832271,8.0,-21.0,2024-05-28 09:45:00-04:00,2024-05-28 10:15:00-04:00,0.55,2.0,4.0,2024-05-28 10:30:00-04:00,2024-05-28 10:30:00-04:00,2024-05-28 10:30:00-04:00,2024-05-28 10:30:00-04:00,0.0025,1.5,12:00:00,5321.75,2024-05-28 10:29:00-04:00,5323.0,5321.25,2024-05-28 10:30:00-04:00,2024-05-28 10:30:00-04:00,5321.5,5335.0,5308.0,13.5,1,3.75,6.5,fixed_contracts,2024-05-28 12:00:00-04:00,5326.75,eod_flatten,-262.5,-267.5,-0.3888888888888889,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
29,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",4,trend_filtered_mes_participation_crowding,2024-05-30,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5793650793650794,0.0621832355386745,13.0,-29.0,2024-05-30 09:45:00-04:00,2024-05-30 10:15:00-04:00,0.55,2.0,4.0,2024-05-30 10:30:00-04:00,2024-05-30 10:30:00-04:00,2024-05-30 10:30:00-04:00,2024-05-30 10:30:00-04:00,0.0025,1.5,12:00:00,5264.0,2024-05-30 10:29:00-04:00,5265.5,5263.25,2024-05-30 10:30:00-04:00,2024-05-30 10:30:00-04:00,5263.75,5277.0,5250.5,13.25,1,10.75,4.5,fixed_contracts,2024-05-30 12:00:00-04:00,5261.75,eod_flatten,100.0,95.0,0.1509433962264151,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
30,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",5,trend_filtered_mes_participation_crowding,2024-06-04,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.75,0.0661902026607705,40.0,-16.0,2024-06-04 09:45:00-04:00,2024-06-04 10:15:00-04:00,0.55,2.0,4.0,2024-06-04 10:30:00-04:00,2024-06-04 10:30:00-04:00,2024-06-04 10:30:00-04:00,2024-06-04 10:30:00-04:00,0.0025,1.5,12:00:00,5290.25,2024-06-04 10:29:00-04:00,5290.5,5288.25,2024-06-04 10:30:00-04:00,2024-06-04 10:30:00-04:00,5290.0,5303.25,5276.75,13.25,1,13.75,4.5,fixed_contracts,2024-06-04 11:06:00-04:00,5277.0,target,650.0,645.0,0.9811320754716981,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
31,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",6,trend_filtered_mes_participation_crowding,2024-06-05,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6785714285714286,0.0649124931440497,38.0,-37.0,2024-06-05 09:45:00-04:00,2024-06-05 10:15:00-04:00,0.55,2.0,4.0,2024-06-05 10:30:00-04:00,2024-06-05 10:30:00-04:00,2024-06-05 10:30:00-04:00,2024-06-05 10:30:00-04:00,0.0025,1.5,12:00:00,5322.25,2024-06-05 10:29:00-04:00,5322.25,5321.25,2024-06-05 10:30:00-04:00,2024-06-05 10:30:00-04:00,5321.75,5335.25,5308.25,13.5,1,0.0,13.75,fixed_contracts,2024-06-05 11:05:00-04:00,5335.5,stop,-687.5,-692.5,-1.0185185185185186,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
32,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",7,trend_filtered_mes_participation_crowding,2024-06-14,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.746031746031746,0.0660162487343426,29.0,-48.0,2024-06-14 09:45:00-04:00,2024-06-14 10:15:00-04:00,0.55,2.0,4.0,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,0.0025,1.5,12:00:00,5418.75,2024-06-14 10:29:00-04:00,5419.25,5417.5,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,5418.75,5432.5,5405.0,13.75,1,10.25,9.5,fixed_contracts,2024-06-14 12:00:00-04:00,5424.5,eod_flatten,-287.5,-292.5,-0.41818181818181815,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
33,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",8,trend_filtered_mes_participation_crowding,2024-06-20,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5952380952380952,0.0624688368117387,14.0,-52.0,2024-06-20 09:45:00-04:00,2024-06-20 10:15:00-04:00,0.55,2.0,4.0,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,0.0025,1.5,12:00:00,5565.5,2024-06-20 10:29:00-04:00,5566.25,5565.5,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,5565.25,5579.25,5551.25,14.0,1,7.25,5.5,fixed_contracts,2024-06-20 12:00:00-04:00,5558.5,eod_flatten,337.5,332.5,0.48214285714285715,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
34,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",9,trend_filtered_mes_participation_crowding,2024-06-21,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5873015873015873,0.0624290094032809,-12.0,31.0,2024-06-21 09:45:00-04:00,2024-06-21 10:15:00-04:00,0.55,2.0,4.0,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,0.0025,1.5,12:00:00,5532.5,2024-06-21 10:29:00-04:00,5534.0,5532.0,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,5532.75,5518.75,5546.75,14.0,1,11.75,5.0,fixed_contracts,2024-06-21 12:00:00-04:00,5544.0,eod_flatten,562.5,557.5,0.8035714285714286,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
35,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",10,trend_filtered_mes_participation_crowding,2024-06-26,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9047619047619048,0.0710815501517819,-28.0,36.0,2024-06-26 09:45:00-04:00,2024-06-26 10:15:00-04:00,0.55,2.0,4.0,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,0.0025,1.5,12:00:00,5524.5,2024-06-26 10:29:00-04:00,5525.0,5522.25,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,5524.5,5510.5,5538.5,14.0,1,16.75,8.25,fixed_contracts,2024-06-26 11:54:00-04:00,5538.25,target,687.5,682.5,0.9821428571428571,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
36,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",11,trend_filtered_mes_participation_crowding,2024-06-27,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8888888888888888,0.069933088711418,-12.0,7.0,2024-06-27 09:45:00-04:00,2024-06-27 10:15:00-04:00,0.55,2.0,4.0,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,0.0025,1.5,12:00:00,5550.75,2024-06-27 10:29:00-04:00,5551.75,5549.5,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,5550.75,5536.75,5564.75,14.0,1,3.0,17.25,fixed_contracts,2024-06-27 11:28:00-04:00,5536.5,stop,-712.5,-717.5,-1.0178571428571428,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",12,trend_filtered_mes_participation_crowding,2024-06-28,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6349206349206349,0.0633721027072945,-26.0,97.0,2024-06-28 09:45:00-04:00,2024-06-28 10:15:00-04:00,0.55,2.0,4.0,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,0.0025,1.5,12:00:00,5577.75,2024-06-28 10:29:00-04:00,5581.25,5576.25,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,5577.75,5563.75,5591.75,14.0,1,5.25,14.5,fixed_contracts,2024-06-28 10:57:00-04:00,5563.5,stop,-712.5,-717.5,-1.0178571428571428,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",13,trend_filtered_mes_participation_crowding,2024-07-01,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6706349206349206,0.0642355539357807,64.0,-96.0,2024-07-01 09:45:00-04:00,2024-07-01 10:15:00-04:00,0.55,2.0,4.0,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,0.0025,1.5,12:00:00,5523.25,2024-07-01 10:29:00-04:00,5524.5,5522.25,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,5522.75,5536.75,5508.75,14.0,1,15.0,1.25,fixed_contracts,2024-07-01 10:41:00-04:00,5509.0,target,687.5,682.5,0.9821428571428571,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",14,trend_filtered_mes_participation_crowding,2024-07-02,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9166666666666666,0.0717827425619105,14.0,-7.0,2024-07-02 09:45:00-04:00,2024-07-02 10:15:00-04:00,0.55,2.0,4.0,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,0.0025,1.5,12:00:00,5532.5,2024-07-02 10:29:00-04:00,5532.75,5531.0,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,5532.25,5546.25,5518.25,14.0,1,2.25,12.0,fixed_contracts,2024-07-02 12:00:00-04:00,5536.0,eod_flatten,-187.5,-192.5,-0.26785714285714285,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",15,trend_filtered_mes_participation_crowding,2024-07-05,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.8968253968253969,0.0704211106290441,14.0,-18.0,2024-07-05 09:45:00-04:00,2024-07-05 10:15:00-04:00,0.55,2.0,4.0,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,0.0025,1.5,12:00:00,5595.75,2024-07-05 10:29:00-04:00,5596.0,5594.75,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,5595.5,5609.5,5581.5,14.0,1,3.0,14.0,fixed_contracts,2024-07-05 11:42:00-04:00,5609.75,stop,-712.5,-717.5,-1.0178571428571428,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",16,trend_filtered_mes_participation_crowding,2024-07-10,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9206349206349206,0.072110577609792,-14.0,28.0,2024-07-10 09:45:00-04:00,2024-07-10 10:15:00-04:00,0.55,2.0,4.0,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,0.0025,1.5,12:00:00,5646.25,2024-07-10 10:29:00-04:00,5646.5,5645.5,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,5646.5,5632.25,5660.75,14.25,1,6.25,6.25,fixed_contracts,2024-07-10 12:00:00-04:00,5651.25,eod_flatten,237.5,232.5,0.3333333333333333,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",17,trend_filtered_mes_participation_crowding,2024-07-16,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.9365079365079364,0.0742171178501528,17.0,-35.0,2024-07-16 09:45:00-04:00,2024-07-16 10:15:00-04:00,0.55,2.0,4.0,2024-07-16 10:30:00-04:00,2024-07-16 10:30:00-04:00,2024-07-16 10:30:00-04:00,2024-07-16 10:30:00-04:00,0.0025,1.5,12:00:00,5696.0,2024-07-16 10:29:00-04:00,5698.25,5695.5,2024-07-16 10:30:00-04:00,2024-07-16 10:30:00-04:00,5695.75,5710.0,5681.5,14.25,1,2.5,15.75,fixed_contracts,2024-07-16 11:08:00-04:00,5710.25,stop,-725.0,-730.0,-1.0175438596491229,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",18,trend_filtered_mes_participation_crowding,2024-07-29,short,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.5833333333333334,0.0624911922327907,9.0,-32.0,2024-07-29 09:45:00-04:00,2024-07-29 10:15:00-04:00,0.55,2.0,4.0,2024-07-29 10:30:00-04:00,2024-07-29 10:30:00-04:00,2024-07-29 10:30:00-04:00,2024-07-29 10:30:00-04:00,0.0025,1.5,12:00:00,5508.25,2024-07-29 10:29:00-04:00,5509.25,5506.25,2024-07-29 10:30:00-04:00,2024-07-29 10:30:00-04:00,5508.0,5522.0,5494.0,14.0,1,14.5,3.25,fixed_contracts,2024-07-29 11:00:00-04:00,5494.25,target,687.5,682.5,0.9821428571428571,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",19,trend_filtered_mes_participation_crowding,2024-08-06,long,trend_filtered_mes_participation_morning_notional_trend_pullback_reversal_1030,morning_notional_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,notional,15,30,252,both,0.6666666666666666,0.0648990870937036,-9.0,188.0,2024-08-06 09:45:00-04:00,2024-08-06 10:15:00-04:00,0.55,2.0,4.0,2024-08-06 10:30:00-04:00,2024-08-06 10:30:00-04:00,2024-08-06 10:30:00-04:00,2024-08-06 10:30:00-04:00,0.0025,1.5,12:00:00,5273.0,2024-08-06 10:29:00-04:00,5284.5,5271.75,2024-08-06 10:30:00-04:00,2024-08-06 10:30:00-04:00,5273.25,5260.0,5286.5,13.25,1,14.25,8.25,fixed_contracts,2024-08-06 10:37:00-04:00,5286.25,target,650.0,645.0,0.9811320754716981,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
