session_date,prior_close,prior_rth_return,prior_realized_variance,prior_bipower_variation,prior_jump_variation,prior_jump_share,prior_positive_jump_variation,prior_negative_jump_variation,prior_signed_jump_share,jump_variation_3d_mean,jump_share_3d_mean,jump_share_5d_mean,jump_variation_change_5d,jump_var_rank_252,jump_share_rank_252,jump_var3_rank_252,jump_share3_rank_252,negative_jump_rank_252,positive_jump_rank_252,signed_jump_rank_252,jump_change_rank_252
2015-03-20,4420.0,0.00039608442256544585,2.807719134879332e-05,2.7207424701865543e-05,8.697666469277764e-07,0.030977694176136196,3.87718927256202e-06,4.558972541064741e-06,-0.08081676046107257,9.826355570835755e-07,0.033603700779123814,0.04658705774872864,-3.9215789059239426e-07,0.42063492063492064,0.4801587301587302,0.2222222222222222,0.4126984126984127,0.09523809523809523,0.07936507936507936,0.4007936507936508,0.42063492063492064
2015-03-23,4451.75,-0.0010098176718092988,2.31649328208388e-05,2.23556985932323e-05,8.092342276064997e-07,0.034933588362428825,4.340301140515576e-06,5.862172904197205e-06,-0.1491669331391543,5.596669581780921e-07,0.021970427512854985,0.05232799504608902,3.611190013838868e-07,0.4007936507936508,0.5119047619047619,0.10317460317460317,0.24206349206349206,0.20238095238095238,0.10317460317460317,0.3055555555555556,0.5873015873015873
2015-03-24,4439.5,-0.001686530245109008,2.097877466296296e-05,1.8587559264715556e-05,2.3912153982474033e-06,0.11398260559368997,6.063809570175251e-06,6.5356770961350584e-06,-0.03745132944356622,1.356738757593893e-06,0.05996462937741831,0.04994545925869805,-2.4003349857061602e-06,0.6825396825396826,0.8888888888888888,0.34523809523809523,0.6904761904761905,0.23015873015873015,0.25396825396825395,0.48412698412698413,0.1984126984126984
2015-03-25,4425.5,-0.00326576576576576,3.118702055496998e-05,2.9679341479025132e-05,1.5076790759448504e-06,0.04834315843949979,4.765394619784213e-06,1.1100932607601797e-05,-0.39930715514817783,1.5693762339329179e-06,0.06575311746520618,0.04564740931435095,-5.704609483780995e-07,0.5396825396825397,0.5912698412698413,0.4087301587301587,0.7380952380952381,0.5079365079365079,0.14682539682539683,0.05952380952380952,0.376984126984127
2015-03-26,4321.25,-0.02498871841155237,6.727374468884399e-05,6.439605377404668e-05,2.8776909147973048e-06,0.04277583964007451,2.437243512428878e-06,1.8919994437446966e-05,-0.7717641655583984,2.258861796329853e-06,0.0683672012244214,0.054202577242365844,2.8776909147973048e-06,0.7261904761904762,0.5396825396825397,0.6388888888888888,0.7579365079365079,0.753968253968254,0.015873015873015872,0.003968253968253968,0.8134920634920635
2015-03-27,4307.5,0.004957713619130999,0.00011561874845320702,0.00011261604982083552,3.0026986323715004e-06,0.025970689637647707,1.9926029664279688e-05,2.0486129791209132e-05,-0.013859693084363762,2.462689541037885e-06,0.03902989590574065,0.05320117633466816,2.132931985443724e-06,0.75,0.42857142857142855,0.7063492063492064,0.46825396825396826,0.7698412698412699,0.8174603174603174,0.5317460317460317,0.7698412698412699
2015-03-30,4323.5,0.004180699105794883,6.097816166192294e-05,5.735627027560934e-05,3.621891386313603e-06,0.05939653291606605,1.7218541382130454e-05,1.5739934910801573e-05,0.04486270718910538,3.1674269778274693e-06,0.04271435406459607,0.0580937652453956,2.812657158707103e-06,0.8134920634920635,0.6706349206349206,0.7817460317460317,0.5119047619047619,0.6626984126984127,0.7619047619047619,0.626984126984127,0.8134920634920635
2015-03-31,4374.0,0.0055172413793103114,3.906055116456189e-05,3.876616120367991e-05,2.9438996088197993e-07,0.007536759008896639,1.2560142650979042e-05,8.355474250187175e-06,0.20103009252179516,2.3063266598556944e-06,0.030967993854203447,0.03680459592843693,-2.0968254373654234e-06,0.3055555555555556,0.30158730158730157,0.6626984126984127,0.34523809523809523,0.3373015873015873,0.5992063492063492,0.8253968253968254,0.2222222222222222
2015-04-01,4328.0,-0.007794589637780791,5.79583800735019e-05,5.0642299938665593e-05,7.31608013483631e-06,0.12622989333998247,9.200865234835646e-06,2.0604050115997945e-05,-0.3825941039233105,3.744120494010631e-06,0.06438772842164837,0.052381942908533465,5.808401058891459e-06,0.9444444444444444,0.9087301587301587,0.8690476190476191,0.7142857142857143,0.7896825396825397,0.4722222222222222,0.08333333333333333,0.9404761904761905
2015-04-02,4304.5,-0.005314846909300952,9.648551754869828e-05,8.12866491802559e-05,1.5198868368442378e-05,0.15752486750948075,2.902218891179958e-05,3.222994676872339e-05,-0.05236973080668953,7.603112821386889e-06,0.09709717328611993,0.07533174848241471,1.2321177453645073e-05,0.996031746031746,0.9603174603174603,0.996031746031746,0.9047619047619048,0.9126984126984127,0.8888888888888888,0.44841269841269843,1.0
2015-04-06,4308.25,0.0,4.242673528377854e-05,3.679752936599634e-05,5.629205917782205e-06,0.1326806288565521,1.045034584542477e-05,1.4374403502636633e-05,-0.1580703838010069,9.381384807020298e-06,0.13881179656867174,0.0966737363261956,2.6265072854107045e-06,0.8888888888888888,0.9126984126984127,0.996031746031746,0.996031746031746,0.6190476190476191,0.5198412698412699,0.2896825396825397,0.7976190476190477
2015-04-07,4342.5,0.014365802382620974,4.721677854104435e-05,3.919891525411873e-05,8.017863286925623e-06,0.1698096213818547,2.3740744906178576e-05,9.643517891392362e-06,0.42227162840965704,9.615312524383402e-06,0.15333837258262917,0.11875635401935332,4.39597190061202e-06,0.9642857142857143,0.9761904761904762,1.0,1.0,0.42857142857142855,0.8531746031746031,0.9761904761904762,0.9087301587301587
2015-04-08,4335.5,-0.0011519410206197733,3.170338292803281e-05,3.144754650470033e-05,2.5583642333247466e-07,0.008069688459216719,8.549951089333489e-06,8.923393442923717e-06,-0.021372116420003244,4.634301876013434e-06,0.1035199795658745,0.11886293990941735,-3.855353754950527e-08,0.2976190476190476,0.3055555555555556,0.9206349206349206,0.9246031746031746,0.36904761904761907,0.42063492063492064,0.5198412698412699,0.4642857142857143
2015-04-09,4370.0,0.007608946276227879,5.970390411391608e-05,5.773126640841863e-05,1.9726377054974517e-06,0.033040346938344685,1.5872445227282162e-05,1.6482547316092603e-05,-0.018856505313439464,3.41544580525185e-06,0.07030655225980535,0.10022503062908979,-5.343442429338858e-06,0.6071428571428571,0.48412698412698413,0.8214285714285714,0.7658730158730159,0.6944444444444444,0.7301587301587301,0.5277777777777778,0.09126984126984126
2015-04-10,4397.25,0.0067540495678553025,5.5818519422093776e-05,5.4429048523321134e-05,1.3894708987726424e-06,0.024892650560392145,1.6653677360011096e-05,2.1809860287293318e-05,-0.13405378815028404,1.205981675867523e-06,0.022000895319317832,0.07369858723927206,-1.3809397469669736e-05,0.49603174603174605,0.4246031746031746,0.3055555555555556,0.24206349206349206,0.8134920634920635,0.75,0.3253968253968254,0.007936507936507936
2015-04-13,4415.25,0.0044932317142531986,1.9038511050256438e-05,1.79202383817159e-05,1.118272668540536e-06,0.05873740155354605,6.577961967039438e-06,6.0566288409705415e-06,0.04126236725754393,1.49346042427021e-06,0.03889013301742761,0.05890994177867085,-4.510933249241669e-06,0.4444444444444444,0.6626984126984127,0.376984126984127,0.4603174603174603,0.21428571428571427,0.28174603174603174,0.6190476190476191,0.10317460317460317
2015-04-14,4404.25,-0.0032814710042432527,2.575277929686046e-05,2.256001929584327e-05,3.19276000101719e-06,0.12397729830296109,6.417410145784905e-06,8.8110390999702e-06,-0.15718139881199747,1.9001678561101229e-06,0.0692024501389664,0.049743477162892125,-4.825103285908433e-06,0.7619047619047619,0.8928571428571429,0.5277777777777778,0.7619047619047619,0.3611111111111111,0.2777777777777778,0.29365079365079366,0.09126984126984126
2015-04-15,4391.75,-0.00187499999999996,4.7201470331795345e-05,3.6666876569682634e-05,1.053459376211271e-05,0.22318359339362595,1.400742107207397e-05,1.8219923513200872e-05,-0.13071205509906197,4.9485421438901455e-06,0.1352994310833777,0.09276625814977398,1.0278757338780236e-05,0.9841269841269841,0.996031746031746,0.9365079365079365,0.9880952380952381,0.7380952380952381,0.6785714285714286,0.3412698412698413,0.9920634920634921
2015-04-16,4418.5,0.003577309636022985,2.3997925916378733e-05,2.526923441556895e-05,0.0,0.0,6.1998099344596265e-06,4.971753380601644e-06,0.10992701014390185,4.5757845877099665e-06,0.11572029723219568,0.08615818876210504,-1.9726377054974517e-06,0.11507936507936507,0.11507936507936507,0.9166666666666666,0.9444444444444444,0.12301587301587301,0.2698412698412698,0.6865079365079365,0.24206349206349206
2015-04-17,4412.5,0.001191219014124556,2.9894453414626776e-05,2.9226649448332956e-05,6.678039662938196e-07,0.022338724747082216,1.0601461561967156e-05,6.422880717701924e-06,0.245447417328739,3.73413257613551e-06,0.08184077271356936,0.08564740359944305,-7.216669324788228e-07,0.36507936507936506,0.38492063492063494,0.8571428571428571,0.8293650793650794,0.23809523809523808,0.5436507936507936,0.8968253968253969,0.3531746031746032
2015-04-20,4343.5,-0.006177782862372694,5.114608099955746e-05,4.5167743036357536e-05,5.978337963199922e-06,0.11688750821889267,8.019379969229948e-06,1.5137167921673715e-05,-0.3073769020312294,2.215380643164581e-06,0.04640874432199161,0.09727742493251237,4.860065294659386e-06,0.9166666666666666,0.873015873015873,0.6388888888888888,0.5396825396825397,0.6587301587301587,0.3888888888888889,0.14682539682539683,0.9126984126984127
2015-04-21,4409.5,0.010194730813287478,2.86716025474995e-05,2.7342835744710782e-05,1.3287668027887168e-06,0.046344350671971804,1.4741532388684778e-05,4.650806941539368e-06,0.5203459611197292,2.6583029107608196e-06,0.061856861212648884,0.08175083540631452,-1.8639931982284731e-06,0.4722222222222222,0.5555555555555556,0.7182539682539683,0.6706349206349206,0.1111111111111111,0.7023809523809523,0.996031746031746,0.26587301587301587
2015-04-22,4428.25,-0.0014656970516939705,3.993500027573263e-05,3.708718447422469e-05,2.8478158015079395e-06,0.07131127536860132,1.1832138976476233e-05,1.448385105278368e-05,-0.10076429096374835,3.3849735224988597e-06,0.07818104475315525,0.05137637180130959,-7.686777960604771e-06,0.7103174603174603,0.6984126984126984,0.8055555555555556,0.8134920634920635,0.6428571428571429,0.6031746031746031,0.38095238095238093,0.027777777777777776
2015-04-23,4452.25,0.002815473844248073,3.71838811173647e-05,3.414473888036147e-05,3.0391422370032315e-06,0.08173278704852481,9.322675224149007e-06,1.3249854428988478e-05,-0.1739804649805216,2.405241613766629e-06,0.06646280436303263,0.06772292921101455,3.0391422370032315e-06,0.746031746031746,0.7658730158730159,0.6904761904761905,0.7142857142857143,0.6031746031746031,0.49603174603174605,0.26587301587301587,0.8373015873015873
2015-04-24,4469.5,0.007268015099442193,2.783681681839469e-05,2.768973256605803e-05,1.470842523366616e-07,0.005283802860658539,8.36102991794619e-06,3.7435055255517313e-06,0.3814705995077911,2.011347430282611e-06,0.05277595509259488,0.06431194483372982,-5.20719713957158e-07,0.24206349206349206,0.25396825396825395,0.5714285714285714,0.5793650793650794,0.06349206349206349,0.4126984126984127,0.9603174603174603,0.40476190476190477
2015-04-27,4529.0,0.0027676298018377565,2.807905053795328e-05,2.7057177549982565e-05,1.0218729879707166e-06,0.03639271871352963,1.0897847234315628e-05,8.974512963336046e-06,0.09678439057313704,1.4026998257702033e-06,0.04113643620757098,0.04821298693265721,-4.956464975229206e-06,0.4246031746031746,0.5,0.34523809523809523,0.4444444444444444,0.4007936507936508,0.5793650793650794,0.6825396825396826,0.09126984126984126
2015-04-28,4519.0,-0.006212546044312539,2.844176777168944e-05,2.7945656899777095e-05,4.961108719123455e-07,0.01744303926165123,5.039711197349643e-06,6.687165178307711e-06,-0.14048532006168768,5.550227040732412e-07,0.019706520278613113,0.0424327246505931,-8.326559308763713e-07,0.3134920634920635,0.3531746031746032,0.08333333333333333,0.17857142857142858,0.2619047619047619,0.17063492063492064,0.32142857142857145,0.3531746031746032
2015-04-29,4509.75,-0.002598695123299799,5.857853300613361e-05,5.650904298622696e-05,2.069490019906647e-06,0.03532847126250082,1.2293672996138827e-05,1.5935007296099552e-05,-0.12899413866548795,1.1958246265965696e-06,0.029721409745893875,0.035236163829372995,-7.783257816012927e-07,0.6190476190476191,0.49603174603174605,0.2896825396825397,0.29365079365079366,0.7142857142857143,0.6349206349206349,0.3611111111111111,0.3611111111111111
2015-04-30,4480.75,-0.0010032885569366545,8.084473247754106e-05,7.775124270041094e-05,3.093489777130127e-06,0.038264580540105175,2.2437220967966478e-05,1.2205780800946762e-05,0.29533930792916624,1.8863635563163732e-06,0.030345363688085724,0.026542522527689065,5.434754012689541e-08,0.753968253968254,0.5119047619047619,0.5277777777777778,0.2976190476190476,0.5912698412698413,0.8690476190476191,0.9325396825396826,0.5436507936507936
2015-05-01,4409.25,-0.0103248975927277,8.753811252207189e-05,8.223666628059309e-05,5.301446241478796e-06,0.060561578137089574,2.089024698750816e-05,1.9775273166565376e-05,0.02741816203797146,3.4881420128385233e-06,0.044718209979898504,0.03759807758297527,5.154361989142134e-06,0.8809523809523809,0.6587301587301587,0.8452380952380952,0.5,0.8055555555555556,0.8571428571428571,0.5793650793650794,0.9246031746031746
2015-05-04,4469.25,0.009543709058052796,5.5791842205477066e-05,5.349706990323457e-05,2.294772302242498e-06,0.04113096487818108,1.668841498059528e-05,1.162413250030816e-05,0.17887060440968558,3.5632361069504734e-06,0.046652374518458585,0.03854572681590557,1.2728993142717815e-06,0.6706349206349206,0.5198412698412699,0.8531746031746031,0.5317460317460317,0.5714285714285714,0.7857142857142857,0.7936507936507936,0.6944444444444444
2015-05-05,4474.25,-0.001729138777331496,4.173943562759343e-05,4.063905631394113e-05,1.1003793136522987e-06,0.026363061625223592,6.33145185562556e-06,8.49969899124788e-06,-0.1461954745123106,2.898865952457864e-06,0.0426852015468314,0.04032973128862004,6.042684417399532e-07,0.43253968253968256,0.4166666666666667,0.753968253968254,0.4722222222222222,0.36507936507936506,0.2777777777777778,0.3055555555555556,0.6309523809523809
2015-05-06,4403.25,-0.012059681400044875,7.259561621909046e-05,7.221691291793129e-05,3.7870330115917473e-07,0.005216613907047285,1.4752316798344607e-05,1.5959194819232494e-05,-0.03929725231099191,1.2579516390179904e-06,0.024236880136817306,0.03430735981752933,-1.6907867187474721e-06,0.2857142857142857,0.24206349206349206,0.31746031746031744,0.23015873015873015,0.7222222222222222,0.7222222222222222,0.4801587301587302,0.2619047619047619
2015-05-07,4372.5,-0.008447190883836941,9.133280160626609e-05,8.412170408627895e-05,7.211097519987144e-06,0.0789540821387922,1.5062011409887123e-05,2.2857454033881928e-05,-0.20557891660035932,2.8967267115995394e-06,0.03684458589035434,0.04244526013726674,4.1176077428570175e-06,0.9444444444444444,0.7619047619047619,0.753968253968254,0.3968253968253968,0.8611111111111112,0.7380952380952381,0.21825396825396826,0.8968253968253969
2015-05-08,4397.25,0.006063032660298617,7.616248809101847e-05,8.114274384990577e-05,0.0,0.0,2.3368638099237885e-05,2.5082570556252073e-05,-0.035374400444806754,2.529933607048773e-06,0.02805689868194648,0.030332944509848823,-5.301446241478796e-06,0.10317460317460317,0.10317460317460317,0.7142857142857143,0.2619047619047619,0.8928571428571429,0.8928571428571429,0.5,0.0873015873015873
2015-05-11,4452.0,0.0018001800180018623,2.290362113114995e-05,2.3016508204348685e-05,0.0,0.0,4.199635881682615e-06,4.243893428738514e-06,-0.005241593346667935,2.403699173329048e-06,0.02631802737959738,0.022106751534212602,-2.294772302242498e-06,0.10515873015873016,0.10515873015873016,0.6944444444444444,0.24603174603174602,0.09523809523809523,0.10317460317460317,0.5476190476190477,0.20238095238095238
2015-05-12,4434.5,-0.004657426631502148,4.322778350439386e-05,4.436358711782561e-05,0.0,0.0,9.31589208101948e-06,1.5441693420803585e-05,-0.2474312908798405,0.0,0.0,0.016834139209167882,-1.1003793136522987e-06,0.10714285714285714,0.10714285714285714,0.003968253968253968,0.003968253968253968,0.6904761904761905,0.503968253968254,0.1865079365079365,0.3134920634920635
2015-05-13,4416.0,0.0015876616012702183,6.232244901762079e-05,5.914088666365438e-05,3.181562353966408e-06,0.05105002136656835,1.8185480491128825e-05,1.1231755787335119e-05,0.23638266484212375,1.0605207846554693e-06,0.017016673788856098,0.026000820701072097,2.8028590528072334e-06,0.7698412698412699,0.6071428571428571,0.23809523809523808,0.15079365079365079,0.5555555555555556,0.8293650793650794,0.876984126984127,0.8174603174603174
2015-05-14,4423.0,-0.0025370694029429597,4.621015463873419e-05,4.502625975117297e-05,1.1838948875612216e-06,0.02561979930205339,1.0278560774008327e-05,9.500653665372134e-06,0.03932952499303399,1.4551524138425432e-06,0.025556606889540562,0.015333964133724337,-6.027202632425923e-06,0.45634920634920634,0.42063492063492064,0.376984126984127,0.25,0.4603174603174603,0.5436507936507936,0.6071428571428571,0.05555555555555555
2015-05-15,4489.0,0.006502242152466309,1.9969481221412512e-05,1.9823209242495817e-05,1.4627197891669503e-07,0.007324776106845138,6.3845231837407e-06,5.799050502298808e-06,0.04805426523686997,1.5039097401481082e-06,0.027998198925155607,0.016798919355093363,1.4627197891669503e-07,0.24206349206349206,0.28174603174603174,0.40476190476190477,0.2777777777777778,0.20238095238095238,0.2896825396825397,0.626984126984127,0.5515873015873016
2015-05-18,4489.0,-0.002721466259372418,2.388785514989146e-05,2.4080162389860747e-05,0.0,0.0,6.89297242256028e-06,9.491622677486353e-06,-0.15860326355691737,4.433889554926389e-07,0.010981525136299491,0.016798919355093363,0.0,0.10714285714285714,0.10714285714285714,0.05555555555555555,0.07936507936507936,0.4642857142857143,0.32936507936507936,0.28174603174603174,0.5099206349206349
2015-05-19,4508.25,0.006025104602510378,1.5138949766021692e-05,1.452733491003661e-05,6.116148559850819e-07,0.040400084909311774,4.737890317379162e-06,3.498874036869071e-06,0.15042512171312147,2.52628944967259e-07,0.01590828700538562,0.02487893633695572,6.116148559850819e-07,0.3492063492063492,0.5277777777777778,0.027777777777777776,0.15079365079365079,0.05952380952380952,0.15476190476190477,0.7698412698412699,0.6388888888888888
2015-05-20,4503.0,-0.0024368630926008272,2.7882495994053322e-05,2.568840170821342e-05,2.194094285839901e-06,0.07869074154293251,9.480384351504424e-06,1.015882742473536e-05,-0.03454533109377335,9.352363806083277e-07,0.03969694215074808,0.03040708037222855,-9.87468068126507e-07,0.6507936507936508,0.7579365079365079,0.21031746031746032,0.45634920634920634,0.5198412698412699,0.5277777777777778,0.5,0.30952380952380953
2015-05-21,4506.25,-0.00011094469407002538,4.1411454097251765e-05,3.9552757629503795e-05,1.8586964677479704e-06,0.04488363203530497,1.2340498963184059e-05,1.6734584310912598e-05,-0.15112889983167418,1.5548018698576512e-06,0.05465815282918307,0.034259846918878865,6.748015801867488e-07,0.5912698412698413,0.5555555555555556,0.42857142857142855,0.6150793650793651,0.7579365079365079,0.6547619047619048,0.2976190476190476,0.6507936507936508
2015-05-22,4530.0,0.006890420093354166,1.7062982632967047e-05,1.5403616653365054e-05,1.6593659796019932e-06,0.09724946776866346,5.98150499401456e-06,3.3800370497767295e-06,0.27788882772397117,1.9040522443966216e-06,0.07360794711563363,0.05224478525124253,1.5130940006852982e-06,0.5714285714285714,0.8373015873015873,0.5515873015873016,0.7777777777777778,0.05952380952380952,0.2698412698412698,0.9126984126984127,0.7341269841269841
2015-05-26,4526.75,0.000386740331491664,1.7436131033258795e-05,1.4954645405664628e-05,2.481485627594167e-06,0.14231859251693063,5.939238902902774e-06,4.693354982812697e-06,0.11717591525468493,1.99984935831471e-06,0.09481723077363301,0.08070850375462865,2.481485627594167e-06,0.6904761904761905,0.9325396825396826,0.5952380952380952,0.8809523809523809,0.13095238095238096,0.26587301587301587,0.7103174603174603,0.7936507936507936
2015-05-27,4472.75,-0.009686704306431926,4.6896997210781635e-05,4.7386248206595566e-05,0.0,0.0,5.7990589746745e-06,1.2921716523160532e-05,-0.3804680820679535,1.3802838690653867e-06,0.07985602009519802,0.0726284867727663,-6.116148559850819e-07,0.10317460317460317,0.10317460317460317,0.3492063492063492,0.8214285714285714,0.6388888888888888,0.25,0.0873015873015873,0.373015873015873
2015-05-28,4545.75,0.013093380878092198,3.06042454053194e-05,2.6107678173846706e-05,4.4965672314726915e-06,0.1469262571881982,1.6012587830800416e-05,7.846402789044793e-06,0.3422686722950983,2.3260176196889528e-06,0.09641494990170958,0.08627558990181945,2.3024729456327903e-06,0.8690476190476191,0.9365079365079365,0.7023809523809523,0.8809523809523809,0.3492063492063492,0.7896825396825397,0.9444444444444444,0.7817460317460317
2015-05-29,4535.75,-0.00038567493112950935,3.385604228448443e-05,3.078699298494648e-05,3.0690492995379497e-06,0.09064997242588027,6.4919109602887285e-06,1.1953522542732278e-05,-0.2960955936085234,2.521872177003547e-06,0.07919207653802614,0.0954288579799345,1.2103528317899793e-06,0.7579365079365079,0.7936507936507936,0.746031746031746,0.8214285714285714,0.5992063492063492,0.3134920634920635,0.15476190476190477,0.6865079365079365
2015-06-01,4509.0,-0.005129902366374339,4.1473232204970876e-05,4.033681434486944e-05,1.136417860101437e-06,0.027401236886601496,1.140400172114805e-05,1.1110935481148558e-05,0.013016524868192752,2.9006781303706926e-06,0.08832582216689332,0.08145921180352211,-5.229481195005561e-07,0.44047619047619047,0.4166666666666667,0.7936507936507936,0.8531746031746031,0.5634920634920635,0.6309523809523809,0.5674603174603174,0.39285714285714285
2015-06-02,4522.0,-0.002371628702222739,5.237863295475406e-05,4.549057886026092e-05,6.888054094493139e-06,0.13150503756833837,1.8404094652189666e-05,2.0368973745081667e-05,-0.05067638889859642,3.697840418044175e-06,0.08318541562694003,0.07929650081380366,4.406568466898972e-06,0.9484126984126984,0.9047619047619048,0.8849206349206349,0.8373015873015873,0.8253968253968254,0.8492063492063492,0.4603174603174603,0.9246031746031746
2015-06-03,4509.0,0.0004992511233150587,4.323466459775279e-05,4.0232788117608044e-05,3.001876480144743e-06,0.06943216763848266,1.5190766528564003e-05,1.1957463415222143e-05,0.11909811873690565,3.6754494782464397e-06,0.07611281403114083,0.09318293434150018,3.001876480144743e-06,0.7341269841269841,0.6825396825396826,0.876984126984127,0.7896825396825397,0.5952380952380952,0.7658730158730159,0.7301587301587301,0.8333333333333334
2015-06-04,4521.5,-0.0018212925658148693,3.189790452131859e-05,2.833902040389904e-05,3.5588841174195462e-06,0.11157109442850731,7.4052057456156335e-06,8.515830765376435e-06,-0.0697583363365829,4.482938230685809e-06,0.10416943321177609,0.086111901789562,-9.376831140531453e-07,0.8055555555555556,0.8571428571428571,0.9246031746031746,0.9206349206349206,0.376984126984127,0.376984126984127,0.42857142857142855,0.3055555555555556
2015-06-05,4488.75,-0.0017235627710441292,6.324243976117908e-05,6.137968187050378e-05,1.8627578906752976e-06,0.02945423828855411,1.735607410518948e-05,1.461092339579019e-05,0.08587452447841441,2.8078394960798622e-06,0.07015250011851468,0.07387275496209678,-1.2062914088626522e-06,0.5833333333333334,0.42063492063492064,0.7619047619047619,0.7301587301587301,0.6746031746031746,0.8293650793650794,0.6825396825396826,0.28174603174603174
2015-06-08,4477.75,-0.001003960064699605,4.620246285115507e-05,4.6737595399196956e-05,0.0,0.0,1.4012877672874957e-05,1.660046169533642e-05,-0.0845247227471168,1.8072140026982813e-06,0.04700844423902045,0.06839250758477647,-1.136417860101437e-06,0.10119047619047619,0.10119047619047619,0.5,0.5436507936507936,0.753968253968254,0.7182539682539683,0.40476190476190477,0.29365079365079366
2015-06-09,4431.5,-0.009554673967704042,4.4969462829073294e-05,4.1223406779852405e-05,3.746056049220889e-06,0.08330221918503815,8.856491632994136e-06,1.70735798327111e-05,-0.316894159377261,1.869604646632062e-06,0.03758548582453073,0.05875194390811643,-3.14199804527225e-06,0.8333333333333334,0.7777777777777778,0.5198412698412699,0.4126984126984127,0.7619047619047619,0.4642857142857143,0.1349206349206349,0.14285714285714285
2015-06-10,4424.25,0.000904926191957367,4.5322376148175295e-05,4.313136896194281e-05,2.1910071862324846e-06,0.04834272543587051,1.3864132973834136e-05,1.4377595988548733e-05,-0.01818100497312024,1.979021078484458e-06,0.04388164820696953,0.054534055467594,-8.108692939122583e-07,0.6309523809523809,0.5674603174603174,0.5674603174603174,0.4801587301587302,0.6507936507936508,0.7023809523809523,0.5317460317460317,0.34523809523809523
2015-06-11,4482.75,0.00979895252576446,3.581069970659195e-05,3.115016980408701e-05,4.660529902504938e-06,0.13014350293878896,1.5904985943490826e-05,6.244061127646728e-06,0.436177898977571,3.532531045986104e-06,0.08726281585323252,0.058248537169650325,1.101645785085392e-06,0.876984126984127,0.8928571428571429,0.8611111111111112,0.8452380952380952,0.24206349206349206,0.7777777777777778,0.9722222222222222,0.6626984126984127
2015-06-12,4491.0,-0.0018890987887543176,3.0397423485487875e-05,2.5422468388820796e-05,4.974955096667079e-06,0.16366370982205736,9.041132644113098e-06,1.109622042366047e-05,-0.10205352076962851,3.942164061801501e-06,0.11404997939890558,0.08509043147635098,3.112197205991781e-06,0.8809523809523809,0.9603174603174603,0.9007936507936508,0.9404761904761905,0.5357142857142857,0.48412698412698413,0.38095238095238093,0.8452380952380952
2015-06-15,4454.0,-0.002910230579807438,3.738232923998827e-05,3.657676252060839e-05,8.055667193798761e-07,0.02154939876026112,9.298856918330241e-06,1.1382409959678706e-05,-0.1007459095053782,3.480350572850631e-06,0.10511887050703579,0.08940031122840321,8.055667193798761e-07,0.3611111111111111,0.3531746031746032,0.8412698412698413,0.9206349206349206,0.5555555555555556,0.49603174603174605,0.3888888888888889,0.6428571428571429
2015-06-16,4432.25,0.0027714932126696734,5.97884560376773e-05,5.069224506160092e-05,9.09621097607638e-06,0.15213992096307286,1.8245265779446122e-05,1.6743463357612606e-05,0.04292246271508227,4.958910930707779e-06,0.11245100984846375,0.10316785158401016,5.350154926855492e-06,0.9801587301587301,0.9404761904761905,0.9523809523809523,0.9325396825396826,0.7579365079365079,0.8452380952380952,0.6309523809523809,0.9404761904761905
2015-06-17,4447.75,0.006335199954748516,2.6951904519903537e-05,2.6240420290420982e-05,7.114842294825548e-07,0.026398291406721758,1.2549516903361393e-05,8.0746412707909e-06,0.2169725229405356,3.5377539749796037e-06,0.06669587037668523,0.0987789647781804,-1.4795229567499298e-06,0.3492063492063492,0.4007936507936508,0.8531746031746031,0.6904761904761905,0.3333333333333333,0.6428571428571429,0.8452380952380952,0.26587301587301587
2015-06-18,4460.5,0.0008975653539773365,5.1178499299556755e-05,4.690060603931036e-05,4.277893260246397e-06,0.08358770418818136,1.8326321948782026e-05,1.625360336160065e-05,0.05993993823228529,4.695196155268444e-06,0.0873753055193253,0.08946780502805889,-3.8263664225854165e-07,0.8452380952380952,0.7738095238095238,0.9365079365079365,0.8333333333333334,0.7261904761904762,0.8452380952380952,0.6587301587301587,0.43253968253968256
2015-06-19,4524.5,0.010384100044662725,2.7880936939630482e-05,2.2787111877602767e-05,5.093825062027715e-06,0.18269920673961487,1.5544932690813348e-05,3.620677182514118e-06,0.6221693745782682,3.361067517252222e-06,0.09756173411150597,0.0932749044115704,1.1886996536063617e-07,0.876984126984127,0.9801587301587301,0.7896825396825397,0.8809523809523809,0.07142857142857142,0.75,1.0,0.5317460317460317
2015-06-22,4503.0,-0.0061248137725542495,2.197164563304516e-05,2.0890295738153156e-05,1.0813498948920028e-06,0.04921569885806197,4.76289938848587e-06,7.740839226496304e-06,-0.23816395477447205,3.4843560723887046e-06,0.10516753659528603,0.09880816443113057,2.7578317551212674e-07,0.4087301587301587,0.5714285714285714,0.8293650793650794,0.9166666666666666,0.31746031746031744,0.15476190476190477,0.19047619047619047,0.5634920634920635
2015-06-23,4537.0,-0.00011019283746560582,2.1010598311815464e-05,1.880643247137507e-05,2.204165840440394e-06,0.10490733332429023,6.884545430624969e-06,7.05951462788432e-06,-0.012547937725825936,2.793113599120037e-06,0.11227407964065567,0.08936164690337403,-6.892045135635986e-06,0.6309523809523809,0.8333333333333334,0.7222222222222222,0.9285714285714286,0.29365079365079366,0.3253968253968254,0.5476190476190477,0.031746031746031744
