session_date,prior_close,prior_rth_return,prior_realized_variance,prior_downside_semivariance_1d,prior_upside_semivariance_1d,prior_downside_share_1d,prior_upside_share_1d,prior_semivariance_balance_1d,downside_semivariance_3d_mean,upside_semivariance_3d_mean,semivariance_balance_5d_mean,downside1_rank_252,upside1_rank_252,downside_share1_rank_252,semivar_balance1_rank_252,downside3_rank_252,upside3_rank_252,semivar_balance5_rank_252
2012-04-10,2736.25,0.004681476041857868,3.886075589967063e-05,1.8329669186028253e-05,2.0531086713642374e-05,0.4716755699078825,0.5283244300921174,-0.05664886018423485,2.0934665358440937e-05,1.990439352235162e-05,-0.029032533734728257,0.20238095238095238,0.21428571428571427,0.3492063492063492,0.3492063492063492,0.21428571428571427,0.1746031746031746,0.2698412698412698
2012-04-11,2692.5,-0.016168813373527047,9.409143003789581e-05,5.85397667612269e-05,3.555166327666891e-05,0.6221583276781925,0.37784167232180754,0.24431665535638486,3.0371791565031225e-05,2.506706737696709e-05,0.0710832770153397,0.7142857142857143,0.5436507936507936,0.9841269841269841,0.9841269841269841,0.44047619047619047,0.3492063492063492,0.8888888888888888
2012-04-12,2705.5,-0.004049328179642875,4.951144665593262e-05,2.5094706872580415e-05,2.4416739783352203e-05,0.5068465691776245,0.49315343082237556,0.013693138355248914,3.398804760661181e-05,2.683316325788783e-05,0.05148721198673547,0.3611111111111111,0.3373015873015873,0.5119047619047619,0.5119047619047619,0.503968253968254,0.4087301587301587,0.8293650793650794
2012-04-13,2736.75,0.009684560044272317,3.741571666387825e-05,1.5589597448995285e-05,2.1826119214882968e-05,0.41665906306281547,0.5833409369371845,-0.16668187387436906,3.307469036093416e-05,2.726484075830136e-05,-0.022272054678109516,0.13095238095238096,0.2698412698412698,0.08333333333333333,0.08333333333333333,0.49603174603174605,0.4126984126984127,0.32142857142857145
2012-04-16,2694.5,-0.01191785845251192,5.5238890007326574e-05,3.303805662205969e-05,2.2200833385266884e-05,0.5980941437758382,0.40190585622416186,0.1961882875516764,2.4574120314545082e-05,2.2814564127834018e-05,0.04617346944094121,0.48412698412698413,0.2857142857142857,0.9404761904761905,0.9404761904761905,0.29365079365079366,0.28174603174603174,0.7936507936507936
2012-04-17,2666.25,-0.01568989386248265,0.00011928176458635464,7.36252921542925e-05,4.565647243206215e-05,0.6172384555980566,0.3827615444019435,0.23447691119611314,4.075098207511578e-05,2.9894475010737333e-05,0.10439862371701081,0.7777777777777778,0.6468253968253969,0.9722222222222222,0.9722222222222222,0.5912698412698413,0.45634920634920634,0.9642857142857143
2012-04-18,2719.0,0.01578406649855224,4.2692720334335505e-05,1.6746834248683256e-05,2.5945886085652243e-05,0.3922643981815949,0.6077356018184049,-0.21547120363681005,4.1136727675011766e-05,3.126773063432709e-05,0.012441051918371826,0.15873015873015872,0.36904761904761907,0.05555555555555555,0.05555555555555555,0.5912698412698413,0.4880952380952381,0.5753968253968254
2012-04-19,2712.25,0.00036883356385430943,6.575420297275217e-05,3.349625378309282e-05,3.225794918965934e-05,0.5094161630546006,0.4905838369453993,0.018832326109201273,4.128946006202281e-05,3.462010256912458e-05,0.013468889469162299,0.48412698412698413,0.4880952380952381,0.5158730158730159,0.5158730158730159,0.5912698412698413,0.5436507936507936,0.5793650793650794
2012-04-20,2683.0,-0.007215541165587425,0.00012033580519221541,5.984964670289736e-05,6.048615848931807e-05,0.49735526851129647,0.5026447314887037,-0.005289462977407206,3.66975782448911e-05,3.956333125487655e-05,0.04574737164855467,0.7182539682539683,0.7579365079365079,0.46825396825396826,0.46825396825396826,0.5277777777777778,0.6031746031746031,0.7817460317460317
2012-04-23,2673.0,-0.008347245409014992,7.47835106775802e-05,4.069519591078547e-05,3.408831476679474e-05,0.5441733818332993,0.4558266181667007,0.08834676366659859,4.468036546559184e-05,4.227747414859072e-05,0.02417906687153911,0.5595238095238095,0.5158730158730159,0.7142857142857143,0.7142857142857143,0.6150793650793651,0.6309523809523809,0.6587301587301587
2012-04-24,2650.5,0.0002830455703368706,0.00010180741258987609,5.639775437028446e-05,4.540965821959163e-05,0.5539651085867273,0.4460348914132726,0.1079302171734547,5.231419899465572e-05,4.666137715856814e-05,-0.001130271932992577,0.6904761904761905,0.6349206349206349,0.7857142857142857,0.7857142857142857,0.6626984126984127,0.6507936507936508,0.4523809523809524
2012-04-25,2635.5,-0.003497495037338094,6.85741293872952e-05,3.374997482631098e-05,3.482415456098422e-05,0.4921677479227884,0.5078322520772116,-0.015664504154423213,4.3614308369126925e-05,3.810737584912353e-05,0.03883106796348479,0.47619047619047616,0.5238095238095238,0.44841269841269843,0.44841269841269843,0.5952380952380952,0.5753968253968254,0.75
2012-04-26,2705.25,0.005856107083100914,5.123790798980469e-05,2.130551773366711e-05,2.9932390256137584e-05,0.4158155274002693,0.5841844725997307,-0.16836894519946147,3.7151082310087474e-05,3.672206767890448e-05,0.0013908137017522415,0.26587301587301587,0.44047619047619047,0.08333333333333333,0.08333333333333333,0.5238095238095238,0.5515873015873016,0.4722222222222222
2012-04-27,2720.75,0.006287563569116861,4.5110701081562054e-05,1.942683256704258e-05,2.5683868514519477e-05,0.4306479859827061,0.569352014017294,-0.13870402803458787,2.4827441709006842e-05,3.0146804443880425e-05,-0.02529209930968389,0.21825396825396826,0.3531746031746032,0.14682539682539683,0.14682539682539683,0.2896825396825397,0.4365079365079365,0.28174603174603174
2012-04-30,2737.75,0.0018296587686397192,4.612771482006767e-05,2.3886208592169695e-05,2.2241506227897982e-05,0.5178277026153071,0.4821722973846931,0.035655405230614036,2.153951963095975e-05,2.5952588332851683e-05,-0.03583037099688081,0.3333333333333333,0.28174603174603174,0.5952380952380952,0.5952380952380952,0.1984126984126984,0.36904761904761907,0.2222222222222222
2012-05-01,2718.0,-0.003665689149560114,3.859337899956339e-05,2.0729987953228057e-05,1.786339104633533e-05,0.5371384545899072,0.4628615454100927,0.07427690917981444,2.13476763708134e-05,2.192958859625093e-05,-0.04256103259560886,0.24206349206349206,0.1349206349206349,0.6984126984126984,0.6984126984126984,0.1984126984126984,0.23809523809523808,0.18253968253968253
2012-05-02,2722.5,0.002947135752440655,6.482313835025737e-05,2.2340199017348292e-05,4.248293933290906e-05,0.34463309839517503,0.6553669016048247,-0.31073380320964966,2.23187985209153e-05,2.7529278869047456e-05,-0.10157489240665414,0.30158730158730157,0.6071428571428571,0.015873015873015872,0.015873015873015872,0.2261904761904762,0.4007936507936508,0.05555555555555555
2012-05-03,2729.75,0.00859043044522445,5.187605819211986e-05,2.483789274280419e-05,2.7038165449315666e-05,0.478792984825843,0.521207015174157,-0.042414030348314015,2.26360265711268e-05,2.912816527618668e-05,-0.07638390943642467,0.3531746031746032,0.3968253968253968,0.3888888888888889,0.3888888888888889,0.24603174603174602,0.4166666666666667,0.09126984126984126
2012-05-04,2701.25,-0.010893445624313491,5.9984432429677394e-05,3.551744587661545e-05,2.446698655306194e-05,0.5921110601197109,0.407888939880289,0.18422212023942192,2.756517921225593e-05,3.1329363778428887e-05,-0.0117986797816227,0.49206349206349204,0.3253968253968254,0.9206349206349206,0.9206349206349206,0.3531746031746032,0.47619047619047616,0.40476190476190477
2012-05-07,2633.5,-0.016065757519148183,6.231341300116922e-05,3.624826951843499e-05,2.606514348273422e-05,0.5817089415043731,0.41829105849562676,0.16341788300874643,3.220120271261817e-05,2.5856765161703943e-05,0.01375381577400378,0.5119047619047619,0.373015873015873,0.8888888888888888,0.8888888888888888,0.4722222222222222,0.36904761904761907,0.5992063492063492
2012-05-08,2635.75,0.007164692395873029,8.33140124286197e-05,3.384355008842989e-05,4.9470462340189814e-05,0.40621678277019446,0.5937832172298055,-0.18756643445961108,3.52030884944934e-05,3.3334197458661994e-05,-0.038614852953881326,0.4801587301587302,0.6785714285714286,0.07142857142857142,0.07142857142857142,0.503968253968254,0.5079365079365079,0.21428571428571427
2012-05-09,2625.5,0.002960557730875779,0.00010796760467981668,5.368724016109895e-05,5.4280364518717716e-05,0.4972532299879315,0.5027467700120684,-0.005493540024136921,4.125968658932124e-05,4.3271990113880586e-05,0.022433199683221224,0.6666666666666666,0.7142857142857143,0.46825396825396826,0.46825396825396826,0.5753968253968254,0.6349206349206349,0.6666666666666666
2012-05-11,2619.75,0.009245882692863416,0.00014114011369785985,6.401982637168878e-05,7.71202873261711e-05,0.4535905823962754,0.5464094176037247,-0.09281883520744932,5.05168722070725e-05,6.029037139502621e-05,0.012352238711394164,0.75,0.8055555555555556,0.24603174603174602,0.24603174603174602,0.6547619047619048,0.7142857142857143,0.5753968253968254
2012-05-14,2611.75,0.003361505954667665,6.260632198496396e-05,2.5857945805146475e-05,3.674837617981748e-05,0.41302451550111385,0.586975484498886,-0.17395096899777213,4.785500411264469e-05,5.604967600823543e-05,-0.05928237913604464,0.3531746031746032,0.5317460317460317,0.0873015873015873,0.0873015873015873,0.6190476190476191,0.6944444444444444,0.12698412698412698
2012-05-15,2587.25,-0.0008688936088048216,7.045765743943596e-05,3.5353246705349575e-05,3.510441073408639e-05,0.5017658547012941,0.498234145298706,0.0035317094025880333,4.174367296072823e-05,4.9657691413358325e-05,-0.09125961385727632,0.47619047619047616,0.5079365079365079,0.49206349206349204,0.49206349206349204,0.5714285714285714,0.6468253968253969,0.06349206349206349
2012-05-16,2579.25,-0.006260836062415676,9.752963825144788e-05,5.384871897503643e-05,4.368091927641144e-05,0.552126716969926,0.4478732830300739,0.1042534339398521,3.835330382851078e-05,3.851123539677177e-05,-0.03289564017738369,0.6626984126984127,0.6031746031746031,0.7658730158730159,0.7658730158730159,0.5277777777777778,0.5595238095238095,0.23015873015873015
2012-05-17,2560.75,-0.010911548860563891,9.565307821967939e-05,5.363030242889078e-05,4.202277579078861e-05,0.5606751337967609,0.4393248662032391,0.12135026759352187,4.7610756036425555e-05,4.026936860042881e-05,-0.007526878653851929,0.6547619047619048,0.5873015873015873,0.8333333333333334,0.8333333333333334,0.6150793650793651,0.5873015873015873,0.4126984126984127
2012-05-18,2507.25,-0.02127451937152336,0.00012019607905684244,7.667836866804054e-05,4.3517710388801884e-05,0.6379440100685668,0.3620559899314331,0.27588802013713365,6.138579669065588e-05,4.3073801818667315e-05,0.06621449241506466,0.7936507936507936,0.5992063492063492,0.996031746031746,0.996031746031746,0.7222222222222222,0.6150793650793651,0.8968253968253969
2012-05-21,2476.0,-0.01560481065500452,0.00015569022709619436,8.776119555430959e-05,6.792903154188477e-05,0.563691101176734,0.43630889882326596,0.12738220235346806,7.26899555504136e-05,5.1156505907158427e-05,0.1264811266853127,0.8333333333333334,0.7817460317460317,0.8333333333333334,0.8333333333333334,0.7698412698412699,0.6587301587301587,0.9920634920634921
2012-05-22,2542.5,0.02571860816944027,8.302360579819125e-05,3.0086490625538822e-05,5.293711517265243e-05,0.3623847740204303,0.6376152259795698,-0.2752304519591395,6.48420182826296e-05,5.479461903444636e-05,0.07072869441296718,0.4007936507936508,0.6904761904761905,0.03571428571428571,0.03571428571428571,0.7301587301587301,0.6785714285714286,0.9007936507936508
2012-05-23,2539.75,-0.004214859831405571,0.00012304859556839948,6.311967277587353e-05,5.992892279252596e-05,0.5129654059382333,0.4870345940617668,0.025930811876466498,6.03224529852406e-05,6.026502316902106e-05,0.05506417000029007,0.7261904761904762,0.7341269841269841,0.5595238095238095,0.5595238095238095,0.7023809523809523,0.7103174603174603,0.8611111111111112
2012-05-24,2545.25,0.010120051592419799,0.00015258598634507162,7.41516016426049e-05,7.84343847024667e-05,0.48596600132670004,0.5140339986732999,-0.02806799734659988,5.578592168133904e-05,6.37668075558817e-05,0.025180517012265723,0.7738095238095238,0.8134920634920635,0.42063492063492064,0.42063492063492064,0.6706349206349206,0.7380952380952381,0.6865079365079365
2012-05-25,2529.75,-0.007843906265320166,0.00014748449725411557,7.897230131650517e-05,6.85121959376104e-05,0.5354617114803328,0.46453828851966716,0.07092342296066564,7.208119191166115e-05,6.8958501144201e-05,-0.015812402423027876,0.7936507936507936,0.7817460317460317,0.6825396825396826,0.6825396825396826,0.7658730158730159,0.7579365079365079,0.34523809523809523
2012-05-29,2525.0,-0.002567647639739268,6.60208938139549e-05,3.379957119645319e-05,3.222132261750171e-05,0.5119526447445482,0.48804735525545184,0.023905289489096326,6.230782471852105e-05,5.972263441919294e-05,-0.03650778499590222,0.4523809523809524,0.43253968253968256,0.5396825396825397,0.5396825396825397,0.7142857142857143,0.6944444444444444,0.20634920634920634
2012-05-30,2556.5,0.0032375159423132516,0.00010189050574682887,5.572903440430962e-05,4.6161471342519255e-05,0.5469502187257921,0.45304978127420803,0.09390043745158402,5.6166968972422614e-05,4.8964996632543794e-05,0.03731839288624248,0.6587301587301587,0.623015873015873,0.7182539682539683,0.7182539682539683,0.6626984126984127,0.6150793650793651,0.7619047619047619
2012-05-31,2536.75,0.000789032448959448,9.584329602253032e-05,5.002711941382486e-05,4.5816176608705473e-05,0.5219678526296169,0.47803214737038313,0.043935705259233765,4.6518575004862515e-05,4.139965685624215e-05,0.040919371562795924,0.6190476190476191,0.6150793650793651,0.623015873015873,0.623015873015873,0.5753968253968254,0.5674603174603174,0.7817460317460317
2012-06-01,2524.75,-0.003453720149990125,0.00010576927030306495,5.2519687487207465e-05,5.324958281585747e-05,0.49654958700878515,0.5034504129912147,-0.006900825982429544,5.275861376844727e-05,4.840907692236073e-05,0.04515280583563,0.623015873015873,0.6825396825396826,0.45634920634920634,0.45634920634920634,0.6309523809523809,0.6111111111111112,0.7976190476190477
2012-06-04,2458.0,-0.009370277078085687,0.00011672969387320707,5.8148489871043076e-05,5.858120400216399e-05,0.49814651218227757,0.5018534878177224,-0.0037069756354448573,5.3565098924025085e-05,5.2548987808908976e-05,0.0302267261164079,0.6825396825396826,0.7063492063492064,0.46825396825396826,0.46825396825396826,0.6349206349206349,0.6468253968253969,0.7222222222222222
2012-06-05,2476.5,0.004869141813755418,0.0001537704837109425,7.095522988047433e-05,8.281525383046817e-05,0.46143595420988504,0.5385640457901151,-0.07712809158023003,6.054113574624158e-05,6.488201354949655e-05,0.01002004990254263,0.753968253968254,0.8214285714285714,0.28174603174603174,0.28174603174603174,0.6984126984126984,0.7380952380952381,0.5595238095238095
2012-06-06,2486.75,0.0075972447325769465,0.00010998240301614134,4.6683363481600314e-05,6.329903953454102e-05,0.424462115769092,0.575537884230908,-0.15107576846181606,5.859569441103919e-05,6.82318324557244e-05,-0.03897519128013739,0.5793650793650794,0.746031746031746,0.11904761904761904,0.11904761904761904,0.6706349206349206,0.753968253968254,0.1984126984126984
2012-06-08,2545.0,0.015562649640861848,4.696798816507247e-05,1.7022234704758975e-05,2.99457534603135e-05,0.36242205318509857,0.6375779468149015,-0.275155893629803,4.4886942688944494e-05,5.868668227510757e-05,-0.10279351105794474,0.1349206349206349,0.3968253968253968,0.03968253968253968,0.03968253968253968,0.5555555555555556,0.6825396825396826,0.047619047619047616
2012-06-11,2558.5,0.0117647058823529,5.464478280132214e-05,2.2537092204153415e-05,3.210769059716873e-05,0.4124289831308127,0.5875710168691872,-0.17514203373837456,2.8747563463504192e-05,4.178416119734109e-05,-0.13644175260913374,0.2698412698412698,0.4126984126984127,0.09523809523809523,0.09523809523809523,0.3373015873015873,0.5555555555555556,0.01984126984126984
2012-06-12,2517.75,-0.02289706025031535,9.656064133628579e-05,5.869821783346134e-05,3.7862423502824455e-05,0.6078896848772646,0.3921103151227354,0.21577936975452913,3.275251491412453e-05,3.33052891867689e-05,-0.09254448353113894,0.6825396825396826,0.49603174603174605,0.9603174603174603,0.9603174603174603,0.42063492063492064,0.44047619047619047,0.07142857142857142
2012-06-13,2540.25,0.0077357929187742425,0.00011623319237208378,5.364620829527816e-05,6.258698407680561e-05,0.4615394897143219,0.538460510285678,-0.07692102057135612,4.496050611096426e-05,4.418569939226627e-05,-0.09250306932936417,0.623015873015873,0.7341269841269841,0.2896825396825397,0.2896825396825397,0.5555555555555556,0.5793650793650794,0.07539682539682539
2012-06-14,2522.25,-0.00434224810026651,8.822496353417506e-05,4.8120545755986125e-05,4.0104417778188943e-05,0.5454300441546346,0.4545699558453656,0.09086008830926899,5.348832396157517e-05,4.685127511927301e-05,-0.04411589797514716,0.5912698412698413,0.5119047619047619,0.7261904761904762,0.7261904761904762,0.623015873015873,0.5912698412698413,0.17857142857142858
2012-06-15,2533.25,0.004162124665543443,0.00011448826619922886,5.083125077992517e-05,6.36570154193037e-05,0.4439865539711313,0.5560134460288688,-0.1120268920577375,5.086600161039644e-05,5.5449472424766086e-05,-0.011490097660734066,0.5992063492063492,0.75,0.20238095238095238,0.20238095238095238,0.6031746031746031,0.6507936507936508,0.42063492063492064
2012-06-18,2565.25,0.010338716029933082,3.395775775130859e-05,1.4110181813494685e-05,1.9847575937813908e-05,0.4155215994186464,0.5844784005813536,-0.16895680116270714,3.7687326116468614e-05,4.120300304510219e-05,-0.010253051145600583,0.07936507936507936,0.14285714285714285,0.0992063492063492,0.0992063492063492,0.45634920634920634,0.5277777777777778,0.4246031746031746
2012-06-19,2587.25,0.013117963778756625,6.019175897884068e-05,2.4842067988377468e-05,3.5349690990463215e-05,0.41271543496694035,0.5872845650330597,-0.17456913006611938,2.9927833527265726e-05,3.961809411586028e-05,-0.08832275110973029,0.3055555555555556,0.4603174603174603,0.09523809523809523,0.09523809523809523,0.34523809523809523,0.5079365079365079,0.08333333333333333
2012-06-20,2615.0,0.005672531487356913,4.261927072552514e-05,2.0069848702112685e-05,2.254942202341246e-05,0.4709101859430137,0.5290898140569864,-0.058179628113972676,1.967403283466157e-05,2.5915562983896533e-05,-0.0845744726182536,0.19047619047619047,0.23809523809523808,0.3492063492063492,0.3492063492063492,0.13095238095238096,0.3055555555555556,0.0873015873015873
2012-06-21,2617.5,-0.0006681301899398306,0.00010820060163403404,5.879000620458647e-05,4.941059542944757e-05,0.5433426923394696,0.4566573076605304,0.0866853846789392,3.4567307631692164e-05,3.576990281444109e-05,-0.08540941334431956,0.6825396825396826,0.626984126984127,0.7142857142857143,0.7142857142857143,0.43253968253968256,0.4523809523809524,0.0873015873015873
2012-06-22,2551.75,-0.023814078041315967,7.469239299756003e-05,4.7113999410059153e-05,2.7578393587500874e-05,0.6307737310223576,0.36922626897764244,0.26154746204471513,4.199128477225273e-05,3.317947034678697e-05,-0.01069454252382902,0.5714285714285714,0.34523809523809523,0.9920634920634921,0.9920634920634921,0.5119047619047619,0.4166666666666667,0.43253968253968256
2012-06-25,2578.75,0.007619419751880407,5.894039055561346e-05,2.9284923364352816e-05,2.965546719126064e-05,0.4968566222295541,0.5031433777704458,-0.006286755540891706,4.506297632633277e-05,3.5548152069403035e-05,0.021839466600534062,0.376984126984127,0.36904761904761907,0.4722222222222222,0.4722222222222222,0.5476190476190477,0.4444444444444444,0.6825396825396826
2012-06-26,2527.5,-0.011440305074801982,7.050822273384093e-05,3.97759075654669e-05,3.073231516837403e-05,0.5641314732271101,0.43586852677288984,0.12826294645422026,3.8724943446626246e-05,2.9322058649045186e-05,0.08240588190460199,0.49206349206349204,0.38095238095238093,0.8531746031746031,0.8531746031746031,0.4722222222222222,0.3492063492063492,0.9404761904761905
2012-06-27,2544.75,0.003252513305736171,8.773921075567396e-05,4.433362283729625e-05,4.340558791837771e-05,0.5052885985121454,0.49471140148785453,0.010577197024290837,3.779815125570528e-05,3.4597790092670794e-05,0.09615724693225469,0.5396825396825397,0.5476190476190477,0.5198412698412699,0.5198412698412699,0.4523809523809524,0.42857142857142855,0.9642857142857143
2012-06-28,2560.25,0.0025452765540872058,6.145699161598541e-05,2.8804174858990352e-05,3.2652816756995057e-05,0.46868833149161465,0.5313116685083853,-0.06262333701677068,3.763790175391779e-05,3.559690661458227e-05,0.06629550259311272,0.3611111111111111,0.4126984126984127,0.3253968253968254,0.3253968253968254,0.4444444444444444,0.44841269841269843,0.9007936507936508
2012-06-29,2530.5,-0.0040342418577191674,0.00012193348017546228,7.152036103405639e-05,5.0413119141405875e-05,0.5865522818764672,0.41344771812353254,0.17310456375293473,4.8219386243447626e-05,4.2157174605592886e-05,0.04860692293475664,0.753968253968254,0.6349206349206349,0.9007936507936508,0.9007936507936508,0.5753968253968254,0.5436507936507936,0.8293650793650794
2012-07-02,2610.75,0.012605449432754767,3.898035965206543e-05,1.4982841042819583e-05,2.3997518609245846e-05,0.3843689790590656,0.6156310209409344,-0.2312620418818688,3.84357923119554e-05,3.56878181692156e-05,0.0036118656665612148,0.09523809523809523,0.25793650793650796,0.05952380952380952,0.05952380952380952,0.4642857142857143,0.4444444444444444,0.5436507936507936
2012-07-05,2619.25,0.0017210058322976174,7.091318935496872e-05,3.9309808602486346e-05,3.160338075248237e-05,0.5543370557727143,0.4456629442272856,0.1086741115454287,4.193767022645406e-05,3.533800616771136e-05,-0.0003059013151970963,0.48412698412698413,0.3888888888888889,0.7896825396825397,0.7896825396825397,0.503968253968254,0.42857142857142855,0.5
2012-07-09,2643.0,0.0025604551920341834,3.8369774936786424e-05,1.974454958280165e-05,1.8625225353984773e-05,0.5145860150425816,0.4854139849574184,0.02917203008516328,2.467906640936915e-05,2.4742041571904337e-05,0.0034130652969773926,0.18253968253968253,0.13095238095238096,0.5873015873015873,0.5873015873015873,0.25396825396825395,0.25396825396825395,0.5396825396825397
2012-07-11,2604.75,-0.00047966231772833545,6.0634743226167204e-05,3.1513929351004506e-05,2.9120813875162698e-05,0.5197338633637443,0.48026613663625567,0.03946772672748862,3.0189429178764124e-05,2.6449806660543284e-05,0.023831278045829254,0.4087301587301587,0.35714285714285715,0.6111111111111112,0.6111111111111112,0.3492063492063492,0.32142857142857145,0.6984126984126984
2012-07-12,2564.5,-0.0042710153368278325,9.473211759542747e-05,5.2605090621401125e-05,4.212702697402634e-05,0.5553036494556337,0.44469635054436624,0.1106072989112675,3.462118985173572e-05,2.9957688734391277e-05,0.011331825077495802,0.5992063492063492,0.5357142857142857,0.8015873015873016,0.8015873015873016,0.4126984126984127,0.3611111111111111,0.5952380952380952
2012-07-13,2540.5,-0.001670105118380949,9.429487276735725e-05,5.09849456818308e-05,4.330992708552646e-05,0.5406969030821009,0.45930309691789917,0.08139380616420176,4.5034655218078764e-05,3.8185922644905173e-05,0.07386299468670991,0.5873015873015873,0.5476190476190477,0.6944444444444444,0.6944444444444444,0.5396825396825397,0.48412698412698413,0.9166666666666666
2012-07-16,2578.25,0.012965327570965579,5.072840623603771e-05,1.7529044453269683e-05,3.3199361782768035e-05,0.34554691846039043,0.6544530815396098,-0.30890616307921936,4.037302691883382e-05,3.9545438614106944e-05,-0.00965306023821969,0.14285714285714285,0.42063492063492064,0.01984126984126984,0.01984126984126984,0.47619047619047616,0.503968253968254,0.42857142857142855
2012-07-17,2571.5,-0.0009712509712509476,5.9570589896215345e-05,3.322637206981067e-05,2.634421782640467e-05,0.5577646977761691,0.44223530222383073,0.11552939555233843,3.3913454068303674e-05,3.42845022315664e-05,0.007618412855215337,0.4246031746031746,0.32142857142857145,0.8293650793650794,0.8293650793650794,0.4007936507936508,0.4166666666666667,0.5674603174603174
2012-07-18,2585.25,-0.0006764592191728092,0.00010264981559530349,5.915117637018569e-05,4.3498639225117794e-05,0.5762424026496938,0.42375759735030616,0.15248480529938765,3.663553096442196e-05,3.434740627809684e-05,0.030221828569595145,0.6825396825396826,0.5515873015873016,0.876984126984127,0.876984126984127,0.4246031746031746,0.4166666666666667,0.7420634920634921
2012-07-19,2620.5,0.01599302122710089,4.466443627682437e-05,1.5985908457146864e-05,2.867852781967751e-05,0.3579113449024249,0.6420886550975752,-0.28417731019515036,3.61211522990477e-05,3.284046162373332e-05,-0.04873509325168843,0.11507936507936507,0.3531746031746032,0.031746031746031744,0.031746031746031744,0.4166666666666667,0.3888888888888889,0.15873015873015872
2012-07-20,2649.25,0.004169430493698556,5.93183681077669e-05,3.099642505299307e-05,2.8321943054773828e-05,0.5225434556237316,0.47745654437626833,0.045086911247463335,3.5377836626775166e-05,3.349970336652305e-05,-0.05599647223503611,0.38492063492063494,0.3412698412698413,0.626984126984127,0.626984126984127,0.4126984126984127,0.40476190476190477,0.1349206349206349
2012-07-23,2614.75,-0.012929407323518327,7.449011984710034e-05,4.114314799135493e-05,3.334697185574541e-05,0.5523302697835101,0.4476697302164899,0.10466053956702018,2.9375160500498247e-05,3.011581424339892e-05,0.0267168682942118,0.5079365079365079,0.4246031746031746,0.7579365079365079,0.7579365079365079,0.3134920634920635,0.35714285714285715,0.7103174603174603
2012-07-24,2582.75,0.0075092646771990346,8.666359931395677e-05,4.985608779229571e-05,3.680751152166107e-05,0.5752829121680227,0.4247170878319773,0.1505658243360454,4.066522027888119e-05,3.282547547739344e-05,0.03372415405095319,0.5714285714285714,0.46825396825396826,0.873015873015873,0.873015873015873,0.47619047619047616,0.38095238095238093,0.7619047619047619
2012-07-25,2561.75,-0.009568915522907395,9.803811000463631e-05,5.827064082452083e-05,3.976746918011548e-05,0.5943672396557335,0.40563276034426654,0.18873447931146692,4.975662553605712e-05,3.664065085250733e-05,0.04097408885336905,0.6626984126984127,0.49603174603174605,0.9285714285714286,0.9285714285714286,0.5912698412698413,0.4642857142857143,0.7976190476190477
2012-07-26,2544.0,0.0007867820613689513,0.00010462160632541455,5.4014858193111486e-05,5.060674813230305e-05,0.5162877926487186,0.4837122073512814,0.03257558529743717,5.4047195603309306e-05,4.239390961135987e-05,0.10432466795188655,0.6150793650793651,0.6388888888888888,0.5634920634920635,0.5634920634920635,0.626984126984127,0.5595238095238095,0.9682539682539683
2012-07-27,2578.0,-0.0009688044952528285,7.44077479904337e-05,3.8348996432542054e-05,3.6058751557891644e-05,0.5153898279178188,0.4846101720821811,0.03077965583563767,5.021149848339141e-05,4.214432295677006e-05,0.10146321686952142,0.45634920634920634,0.4523809523809524,0.5555555555555556,0.5555555555555556,0.5912698412698413,0.5476190476190477,0.9642857142857143
2012-07-30,2642.0,0.01762156957149741,8.049375328607886e-05,3.105791834698602e-05,4.943583493909284e-05,0.38584259124561643,0.6141574087543836,-0.22831481750876717,4.1140590990879806e-05,4.536711154309585e-05,0.034868145454363945,0.36904761904761907,0.623015873015873,0.051587301587301584,0.051587301587301584,0.4722222222222222,0.5793650793650794,0.753968253968254
2012-07-31,2636.25,-0.0034965034965035446,7.479558037497008e-05,4.182766997936876e-05,3.296791039560132e-05,0.559226491320417,0.4407735086795829,0.11845298264083412,3.707819491963223e-05,3.9487498964195275e-05,0.028445577115321686,0.5079365079365079,0.4007936507936508,0.8214285714285714,0.8214285714285714,0.4126984126984127,0.49206349206349204,0.7063492063492064
2012-08-01,2636.0,-0.0020821502933938696,7.227915345913496e-05,3.694188928541049e-05,3.5337264173724465e-05,0.5111001930355565,0.48889980696444346,0.022200386071113118,3.6609159203921715e-05,3.924700316947288e-05,-0.0048612415327490745,0.4523809523809524,0.4365079365079365,0.5198412698412699,0.5198412698412699,0.40476190476190477,0.4801587301587302,0.42063492063492064
2012-08-02,2629.0,-0.009979288269629016,8.703503828010755e-05,5.187142187353145e-05,3.516361640657611e-05,0.5959832143302108,0.4040167856697892,0.19196642866042166,4.354699371277019e-05,3.44895969919673e-05,0.027016927139847824,0.5873015873015873,0.4365079365079365,0.9325396825396826,0.9325396825396826,0.503968253968254,0.4007936507936508,0.6944444444444444
2012-08-03,2619.25,0.004313650306748462,0.00011563939983082614,5.9704003530590625e-05,5.593539630023552e-05,0.5162946505942972,0.4837053494057027,0.03258930118859457,4.950577156317748e-05,4.214542562684537e-05,0.027378856210439208,0.6865079365079365,0.6865079365079365,0.5714285714285714,0.5714285714285714,0.5793650793650794,0.5436507936507936,0.6984126984126984
