release_date,release_time,release_type,release_name,scheduled,source,source_url,notes
2025-07-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-07-15,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-08-01,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-08-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-09-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-09-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-10-24,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-11-20,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-12-16,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-12-18,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-01-09,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2026-01-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-02-11,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2026-02-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-03-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2026-03-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-04-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2026-04-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-05-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2026-05-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2026-06-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
