day,month,year,daily_policy_index
28,6,2017,95.31
29,6,2017,65.45
30,6,2017,111.89
1,7,2017,129.61
2,7,2017,168.71
3,7,2017,101.66
4,7,2017,57.7
5,7,2017,57.04
6,7,2017,76.45
7,7,2017,160.41
8,7,2017,107.61
9,7,2017,120.39
10,7,2017,92.94
11,7,2017,85.23
12,7,2017,70.04
13,7,2017,73.54
14,7,2017,90.61
15,7,2017,49.96
16,7,2017,147.91
17,7,2017,92.6
18,7,2017,88.82
19,7,2017,51.42
20,7,2017,100.4
21,7,2017,73.36
22,7,2017,64.94
23,7,2017,134.15
24,7,2017,305.98
25,7,2017,162.68
26,7,2017,80.27
27,7,2017,40.48
28,7,2017,45.32
29,7,2017,74.67
30,7,2017,126.82
31,7,2017,80.96
1,8,2017,70.77
2,8,2017,57.38
3,8,2017,61.0
4,8,2017,63.9
5,8,2017,91.21
6,8,2017,94.98
7,8,2017,96.65
8,8,2017,56.87
9,8,2017,62.08
10,8,2017,66.59
11,8,2017,41.93
12,8,2017,134.54
13,8,2017,105.01
14,8,2017,88.94
15,8,2017,86.83
16,8,2017,47.71
17,8,2017,56.82
18,8,2017,60.34
19,8,2017,121.57
20,8,2017,89.23
21,8,2017,60.63
22,8,2017,74.28
23,8,2017,69.07
24,8,2017,42.9
25,8,2017,72.15
26,8,2017,49.31
27,8,2017,101.92
28,8,2017,80.49
29,8,2017,81.46
30,8,2017,42.02
31,8,2017,43.34
1,9,2017,57.53
2,9,2017,61.98
3,9,2017,102.58
4,9,2017,78.97
5,9,2017,142.33
6,9,2017,198.18
7,9,2017,88.44
8,9,2017,68.98
9,9,2017,71.97
10,9,2017,93.84
11,9,2017,94.13
12,9,2017,59.02
13,9,2017,71.31
14,9,2017,120.33
15,9,2017,72.36
16,9,2017,46.38
17,9,2017,121.57
18,9,2017,68.55
19,9,2017,58.25
20,9,2017,52.37
21,9,2017,55.35
22,9,2017,63.09
23,9,2017,77.2
24,9,2017,118.2
25,9,2017,105.42
26,9,2017,58.14
27,9,2017,63.54
28,9,2017,103.05
29,9,2017,107.61
30,9,2017,44.96
1,10,2017,67.15
2,10,2017,75.31
3,10,2017,52.47
4,10,2017,48.06
5,10,2017,40.99
6,10,2017,85.68
7,10,2017,35.77
8,10,2017,89.65
9,10,2017,42.94
10,10,2017,74.46
11,10,2017,60.44
12,10,2017,37.61
13,10,2017,63.88
14,10,2017,61.43
15,10,2017,65.84
16,10,2017,98.42
17,10,2017,49.38
18,10,2017,100.11
19,10,2017,82.48
20,10,2017,62.32
21,10,2017,59.05
22,10,2017,108.51
23,10,2017,136.2
24,10,2017,37.25
25,10,2017,60.11
26,10,2017,114.37
27,10,2017,87.39
28,10,2017,58.75
29,10,2017,105.5
30,10,2017,64.62
31,10,2017,50.39
1,11,2017,66.7
2,11,2017,85.31
3,11,2017,103.89
4,11,2017,63.24
5,11,2017,120.72
6,11,2017,92.35
7,11,2017,100.93
8,11,2017,67.48
9,11,2017,65.11
10,11,2017,56.77
11,11,2017,61.32
12,11,2017,170.54
13,11,2017,134.97
14,11,2017,107.88
15,11,2017,58.1
16,11,2017,83.79
17,11,2017,98.62
18,11,2017,52.98
19,11,2017,119.38
20,11,2017,79.5
21,11,2017,199.49
22,11,2017,52.93
23,11,2017,61.97
24,11,2017,34.88
25,11,2017,48.73
26,11,2017,105.07
27,11,2017,31.11
28,11,2017,206.63
29,11,2017,103.98
30,11,2017,101.48
1,12,2017,86.95
2,12,2017,93.82
3,12,2017,87.52
4,12,2017,101.07
5,12,2017,95.44
6,12,2017,57.79
7,12,2017,40.69
8,12,2017,63.52
9,12,2017,129.89
10,12,2017,87.45
11,12,2017,81.46
12,12,2017,66.43
13,12,2017,52.01
14,12,2017,32.59
15,12,2017,104.84
16,12,2017,95.65
17,12,2017,141.38
18,12,2017,94.77
19,12,2017,82.4
20,12,2017,57.2
21,12,2017,92.94
22,12,2017,72.69
23,12,2017,133.94
24,12,2017,158.85
25,12,2017,101.81
26,12,2017,106.31
27,12,2017,58.44
28,12,2017,63.24
29,12,2017,146.43
30,12,2017,45.33
31,12,2017,174.9
1,1,2018,178.3
2,1,2018,111.2
3,1,2018,52.45
4,1,2018,243.48
5,1,2018,108.68
6,1,2018,83.81
7,1,2018,164.82
8,1,2018,77.28
9,1,2018,157.58
10,1,2018,89.18
11,1,2018,111.72
12,1,2018,107.69
13,1,2018,171.33
14,1,2018,176.99
15,1,2018,272.42
16,1,2018,61.57
17,1,2018,61.83
18,1,2018,115.86
19,1,2018,88.34
20,1,2018,85.4
21,1,2018,132.01
22,1,2018,110.72
23,1,2018,74.52
24,1,2018,93.27
25,1,2018,77.97
26,1,2018,110.0
27,1,2018,109.21
28,1,2018,105.65
29,1,2018,85.23
30,1,2018,68.45
31,1,2018,71.84
1,2,2018,49.78
2,2,2018,61.2
3,2,2018,44.0
4,2,2018,145.1
5,2,2018,145.79
6,2,2018,92.59
7,2,2018,58.29
8,2,2018,89.29
9,2,2018,82.68
10,2,2018,138.06
11,2,2018,145.19
12,2,2018,80.89
13,2,2018,104.55
14,2,2018,107.01
15,2,2018,88.63
16,2,2018,80.52
17,2,2018,63.93
18,2,2018,103.24
19,2,2018,53.44
20,2,2018,80.15
21,2,2018,95.81
22,2,2018,50.25
23,2,2018,55.72
24,2,2018,42.18
25,2,2018,126.87
26,2,2018,68.6
27,2,2018,52.64
28,2,2018,46.68
1,3,2018,69.3
2,3,2018,39.63
3,3,2018,34.62
4,3,2018,98.68
5,3,2018,148.37
6,3,2018,133.87
7,3,2018,87.33
8,3,2018,57.0
9,3,2018,132.57
10,3,2018,67.61
11,3,2018,170.78
12,3,2018,107.4
13,3,2018,54.85
14,3,2018,79.61
15,3,2018,43.98
16,3,2018,110.96
17,3,2018,132.51
18,3,2018,83.03
19,3,2018,74.64
20,3,2018,79.32
21,3,2018,55.83
22,3,2018,57.36
23,3,2018,66.64
24,3,2018,53.2
25,3,2018,61.37
26,3,2018,89.77
27,3,2018,22.48
28,3,2018,26.48
29,3,2018,16.75
30,3,2018,44.07
31,3,2018,67.64
1,4,2018,111.65
2,4,2018,167.71
3,4,2018,88.73
4,4,2018,52.9
5,4,2018,109.08
6,4,2018,70.62
7,4,2018,106.96
8,4,2018,151.12
9,4,2018,275.14
10,4,2018,56.17
11,4,2018,79.88
12,4,2018,190.11
13,4,2018,141.34
14,4,2018,71.29
15,4,2018,84.7
16,4,2018,65.26
17,4,2018,65.55
18,4,2018,71.44
19,4,2018,46.61
20,4,2018,47.54
21,4,2018,19.59
22,4,2018,70.06
23,4,2018,66.91
24,4,2018,35.09
25,4,2018,108.69
26,4,2018,68.42
27,4,2018,25.82
28,4,2018,57.83
29,4,2018,65.0
30,4,2018,86.67
1,5,2018,101.87
2,5,2018,95.92
3,5,2018,57.16
4,5,2018,38.51
5,5,2018,175.19
6,5,2018,122.37
7,5,2018,96.74
8,5,2018,100.02
9,5,2018,62.2
10,5,2018,74.02
11,5,2018,78.27
12,5,2018,115.07
13,5,2018,71.37
14,5,2018,127.21
15,5,2018,42.73
16,5,2018,50.06
17,5,2018,74.49
18,5,2018,129.32
19,5,2018,118.29
20,5,2018,57.04
21,5,2018,87.84
22,5,2018,92.17
23,5,2018,171.23
24,5,2018,48.9
25,5,2018,102.1
26,5,2018,45.88
27,5,2018,75.5
28,5,2018,49.45
29,5,2018,50.44
30,5,2018,135.21
31,5,2018,77.32
1,6,2018,109.62
2,6,2018,110.85
3,6,2018,56.64
4,6,2018,80.79
5,6,2018,36.31
6,6,2018,37.98
7,6,2018,55.99
8,6,2018,112.51
9,6,2018,152.77
10,6,2018,170.95
11,6,2018,138.36
12,6,2018,235.59
13,6,2018,137.07
14,6,2018,96.72
15,6,2018,68.71
16,6,2018,82.17
17,6,2018,105.3
18,6,2018,79.32
19,6,2018,165.86
20,6,2018,222.05
21,6,2018,71.67
22,6,2018,80.35
23,6,2018,40.76
24,6,2018,85.36
25,6,2018,63.53
26,6,2018,218.91
27,6,2018,39.58
28,6,2018,89.28
29,6,2018,54.02
30,6,2018,114.66
1,7,2018,136.2
2,7,2018,80.26
3,7,2018,119.73
4,7,2018,87.2
5,7,2018,80.07
6,7,2018,184.49
7,7,2018,121.36
8,7,2018,164.84
9,7,2018,110.48
10,7,2018,81.98
11,7,2018,40.76
12,7,2018,84.92
13,7,2018,74.75
14,7,2018,54.33
15,7,2018,146.72
16,7,2018,89.31
17,7,2018,58.55
18,7,2018,75.12
19,7,2018,55.33
20,7,2018,132.11
21,7,2018,108.3
22,7,2018,156.61
23,7,2018,78.59
24,7,2018,77.37
25,7,2018,57.92
26,7,2018,104.65
27,7,2018,61.47
28,7,2018,99.78
29,7,2018,117.4
30,7,2018,153.38
31,7,2018,91.35
1,8,2018,57.71
2,8,2018,117.93
3,8,2018,87.73
4,8,2018,107.88
5,8,2018,141.99
6,8,2018,112.91
7,8,2018,72.24
8,8,2018,56.98
9,8,2018,69.96
10,8,2018,76.97
11,8,2018,44.22
12,8,2018,109.73
13,8,2018,88.52
14,8,2018,55.18
15,8,2018,20.08
16,8,2018,30.89
17,8,2018,62.36
18,8,2018,96.63
19,8,2018,96.59
20,8,2018,45.18
21,8,2018,81.92
22,8,2018,38.52
23,8,2018,89.75
24,8,2018,80.33
25,8,2018,139.94
26,8,2018,96.04
27,8,2018,108.44
28,8,2018,165.65
29,8,2018,92.96
30,8,2018,90.46
31,8,2018,121.46
1,9,2018,46.12
2,9,2018,98.8
3,9,2018,115.11
4,9,2018,74.36
5,9,2018,37.66
6,9,2018,68.5
7,9,2018,67.9
8,9,2018,89.41
9,9,2018,92.74
10,9,2018,47.25
11,9,2018,49.37
12,9,2018,40.31
13,9,2018,29.73
14,9,2018,36.1
15,9,2018,62.01
16,9,2018,103.72
17,9,2018,100.71
18,9,2018,71.72
19,9,2018,74.06
20,9,2018,54.24
21,9,2018,88.17
22,9,2018,74.22
23,9,2018,124.25
24,9,2018,89.13
25,9,2018,55.65
26,9,2018,37.16
27,9,2018,22.95
28,9,2018,52.38
29,9,2018,33.38
30,9,2018,83.77
1,10,2018,166.69
2,10,2018,130.93
3,10,2018,107.49
4,10,2018,119.36
5,10,2018,66.64
6,10,2018,66.47
7,10,2018,197.77
8,10,2018,112.49
9,10,2018,31.39
10,10,2018,58.99
11,10,2018,68.38
12,10,2018,103.11
13,10,2018,70.22
14,10,2018,92.58
15,10,2018,85.8
16,10,2018,109.71
17,10,2018,77.94
18,10,2018,100.13
19,10,2018,70.3
20,10,2018,61.88
21,10,2018,118.94
22,10,2018,89.49
23,10,2018,52.04
24,10,2018,73.6
25,10,2018,89.53
26,10,2018,65.53
27,10,2018,79.2
28,10,2018,136.61
29,10,2018,64.23
30,10,2018,51.28
31,10,2018,79.07
1,11,2018,84.17
2,11,2018,82.99
3,11,2018,77.39
4,11,2018,223.53
5,11,2018,90.47
6,11,2018,148.95
7,11,2018,61.17
8,11,2018,51.63
9,11,2018,41.01
10,11,2018,54.44
11,11,2018,64.34
12,11,2018,42.33
13,11,2018,64.87
14,11,2018,53.94
15,11,2018,55.04
16,11,2018,30.47
17,11,2018,34.95
18,11,2018,90.25
19,11,2018,10.92
20,11,2018,29.26
21,11,2018,46.86
22,11,2018,21.81
23,11,2018,24.17
24,11,2018,49.06
25,11,2018,168.06
26,11,2018,168.44
27,11,2018,93.08
28,11,2018,100.92
29,11,2018,183.21
30,11,2018,136.43
1,12,2018,142.31
2,12,2018,167.46
3,12,2018,158.49
4,12,2018,109.29
5,12,2018,83.26
6,12,2018,110.19
7,12,2018,101.45
8,12,2018,123.21
9,12,2018,130.49
10,12,2018,71.08
11,12,2018,88.44
12,12,2018,57.97
13,12,2018,121.67
14,12,2018,86.56
15,12,2018,90.26
16,12,2018,186.66
17,12,2018,101.75
18,12,2018,103.24
19,12,2018,114.17
20,12,2018,79.38
21,12,2018,144.91
22,12,2018,10.92
23,12,2018,261.36
24,12,2018,141.79
25,12,2018,171.11
26,12,2018,198.19
27,12,2018,161.1
28,12,2018,156.65
29,12,2018,116.81
30,12,2018,213.53
31,12,2018,149.82
1,1,2019,204.03
2,1,2019,146.97
3,1,2019,212.58
4,1,2019,153.15
5,1,2019,4.7
6,1,2019,230.39
7,1,2019,148.61
8,1,2019,259.25
9,1,2019,120.42
10,1,2019,148.84
11,1,2019,170.68
12,1,2019,175.61
13,1,2019,120.96
14,1,2019,223.58
15,1,2019,104.39
16,1,2019,173.46
17,1,2019,168.92
18,1,2019,154.17
19,1,2019,109.0
20,1,2019,178.48
21,1,2019,216.29
22,1,2019,107.95
23,1,2019,88.26
24,1,2019,106.06
25,1,2019,105.17
26,1,2019,107.16
27,1,2019,218.94
28,1,2019,73.71
29,1,2019,62.53
30,1,2019,123.71
31,1,2019,126.24
1,2,2019,95.81
2,2,2019,82.06
3,2,2019,134.38
4,2,2019,216.31
5,2,2019,87.75
6,2,2019,145.25
7,2,2019,93.79
8,2,2019,76.81
9,2,2019,49.63
10,2,2019,95.37
11,2,2019,59.53
12,2,2019,45.91
13,2,2019,93.01
14,2,2019,35.99
15,2,2019,55.54
16,2,2019,27.08
17,2,2019,10.92
18,2,2019,57.35
19,2,2019,79.79
20,2,2019,65.36
21,2,2019,87.44
22,2,2019,115.34
23,2,2019,93.12
24,2,2019,4.05
25,2,2019,84.03
26,2,2019,68.54
27,2,2019,128.81
28,2,2019,125.24
1,3,2019,110.76
2,3,2019,118.68
3,3,2019,101.11
4,3,2019,71.01
5,3,2019,138.38
6,3,2019,78.64
7,3,2019,138.86
8,3,2019,81.81
9,3,2019,67.73
10,3,2019,138.96
11,3,2019,161.35
12,3,2019,93.23
13,3,2019,81.38
14,3,2019,56.33
15,3,2019,66.48
16,3,2019,65.37
17,3,2019,101.36
18,3,2019,77.23
19,3,2019,82.83
20,3,2019,75.89
21,3,2019,91.17
22,3,2019,83.99
23,3,2019,102.4
24,3,2019,127.53
25,3,2019,69.27
26,3,2019,78.28
27,3,2019,92.66
28,3,2019,53.74
29,3,2019,91.25
30,3,2019,101.92
31,3,2019,134.75
1,4,2019,117.34
2,4,2019,130.56
3,4,2019,81.95
4,4,2019,82.78
5,4,2019,50.15
6,4,2019,108.22
7,4,2019,127.54
8,4,2019,58.07
9,4,2019,60.19
10,4,2019,71.78
11,4,2019,54.57
12,4,2019,75.79
13,4,2019,66.73
14,4,2019,161.23
15,4,2019,76.25
16,4,2019,58.1
17,4,2019,63.24
18,4,2019,56.96
19,4,2019,48.34
20,4,2019,52.37
21,4,2019,83.39
22,4,2019,78.68
23,4,2019,56.96
24,4,2019,60.14
25,4,2019,76.31
26,4,2019,67.89
27,4,2019,56.25
28,4,2019,107.52
29,4,2019,97.53
30,4,2019,75.34
1,5,2019,112.75
2,5,2019,30.2
3,5,2019,57.65
4,5,2019,71.39
5,5,2019,98.38
6,5,2019,93.78
7,5,2019,111.09
8,5,2019,101.81
9,5,2019,67.46
10,5,2019,108.12
11,5,2019,46.84
12,5,2019,155.26
13,5,2019,94.65
14,5,2019,126.65
15,5,2019,132.3
16,5,2019,94.72
17,5,2019,117.89
18,5,2019,95.04
19,5,2019,95.86
20,5,2019,95.08
21,5,2019,73.8
22,5,2019,69.8
23,5,2019,71.04
24,5,2019,144.24
25,5,2019,151.55
26,5,2019,138.34
27,5,2019,102.04
28,5,2019,69.48
29,5,2019,55.62
30,5,2019,50.84
31,5,2019,94.35
1,6,2019,97.55
2,6,2019,159.79
3,6,2019,72.86
4,6,2019,120.06
5,6,2019,217.51
6,6,2019,137.43
7,6,2019,242.25
8,6,2019,139.29
9,6,2019,174.61
10,6,2019,162.1
11,6,2019,130.24
12,6,2019,116.03
13,6,2019,143.87
14,6,2019,145.07
15,6,2019,175.49
16,6,2019,198.5
17,6,2019,82.16
18,6,2019,146.35
19,6,2019,77.89
20,6,2019,116.67
21,6,2019,178.92
22,6,2019,127.09
23,6,2019,245.77
24,6,2019,92.75
25,6,2019,74.19
26,6,2019,142.51
27,6,2019,64.08
28,6,2019,129.48
29,6,2019,96.2
30,6,2019,114.41
1,7,2019,174.62
2,7,2019,144.12
3,7,2019,126.27
4,7,2019,96.84
5,7,2019,72.83
6,7,2019,93.29
7,7,2019,180.55
8,7,2019,72.06
9,7,2019,40.14
10,7,2019,45.62
11,7,2019,103.84
12,7,2019,72.49
13,7,2019,126.95
14,7,2019,58.43
15,7,2019,72.19
16,7,2019,53.41
17,7,2019,77.06
18,7,2019,61.63
19,7,2019,61.84
20,7,2019,28.88
21,7,2019,112.14
22,7,2019,75.32
23,7,2019,114.24
24,7,2019,79.72
25,7,2019,40.68
26,7,2019,116.11
27,7,2019,174.53
28,7,2019,133.67
29,7,2019,86.97
30,7,2019,139.24
31,7,2019,103.01
1,8,2019,150.2
2,8,2019,117.41
3,8,2019,153.64
4,8,2019,87.14
5,8,2019,83.03
6,8,2019,84.05
7,8,2019,92.22
8,8,2019,93.48
9,8,2019,92.35
10,8,2019,57.72
11,8,2019,123.95
12,8,2019,109.59
13,8,2019,70.1
14,8,2019,133.71
15,8,2019,144.25
16,8,2019,105.71
17,8,2019,176.17
18,8,2019,196.87
19,8,2019,144.84
20,8,2019,229.29
21,8,2019,278.29
22,8,2019,186.06
23,8,2019,268.83
24,8,2019,386.19
25,8,2019,321.21
26,8,2019,267.98
27,8,2019,173.5
28,8,2019,132.75
29,8,2019,100.25
30,8,2019,116.43
31,8,2019,135.02
1,9,2019,242.38
2,9,2019,229.98
3,9,2019,95.61
4,9,2019,92.02
5,9,2019,106.57
6,9,2019,130.51
7,9,2019,160.77
8,9,2019,128.76
9,9,2019,65.84
10,9,2019,64.63
11,9,2019,58.52
12,9,2019,100.33
13,9,2019,103.12
14,9,2019,103.05
15,9,2019,154.3
16,9,2019,67.24
17,9,2019,79.18
18,9,2019,72.64
19,9,2019,184.82
20,9,2019,98.34
21,9,2019,139.28
22,9,2019,133.98
23,9,2019,134.52
24,9,2019,120.81
25,9,2019,144.83
26,9,2019,60.07
27,9,2019,101.26
28,9,2019,97.83
29,9,2019,165.02
30,9,2019,113.0
1,10,2019,65.08
2,10,2019,92.82
3,10,2019,46.59
4,10,2019,105.75
5,10,2019,200.44
6,10,2019,192.8
7,10,2019,137.56
8,10,2019,165.35
9,10,2019,62.58
10,10,2019,119.93
11,10,2019,95.08
12,10,2019,88.08
13,10,2019,80.63
14,10,2019,108.55
15,10,2019,68.05
16,10,2019,114.65
17,10,2019,156.8
18,10,2019,64.05
19,10,2019,60.31
20,10,2019,56.13
21,10,2019,57.74
22,10,2019,42.25
23,10,2019,80.02
24,10,2019,56.27
25,10,2019,67.88
26,10,2019,78.83
27,10,2019,166.39
28,10,2019,28.94
29,10,2019,134.13
30,10,2019,111.12
31,10,2019,133.29
1,11,2019,35.14
2,11,2019,135.0
3,11,2019,143.99
4,11,2019,75.66
5,11,2019,129.4
6,11,2019,48.77
7,11,2019,67.84
8,11,2019,127.43
9,11,2019,125.21
10,11,2019,118.98
11,11,2019,101.72
12,11,2019,89.57
13,11,2019,106.88
14,11,2019,53.75
15,11,2019,56.77
16,11,2019,91.22
17,11,2019,125.9
18,11,2019,19.85
19,11,2019,33.14
20,11,2019,46.27
21,11,2019,65.17
22,11,2019,83.86
23,11,2019,63.35
24,11,2019,110.11
25,11,2019,41.17
26,11,2019,37.49
27,11,2019,37.18
28,11,2019,97.06
29,11,2019,122.19
30,11,2019,41.19
1,12,2019,99.73
2,12,2019,86.08
3,12,2019,69.28
4,12,2019,64.18
5,12,2019,36.86
6,12,2019,134.85
7,12,2019,174.94
8,12,2019,219.84
9,12,2019,130.15
10,12,2019,189.13
11,12,2019,111.83
12,12,2019,99.79
13,12,2019,164.4
14,12,2019,139.75
15,12,2019,110.44
16,12,2019,79.66
17,12,2019,140.79
18,12,2019,89.87
19,12,2019,70.52
20,12,2019,141.48
21,12,2019,155.23
22,12,2019,190.14
23,12,2019,110.91
24,12,2019,97.08
25,12,2019,43.46
26,12,2019,106.92
27,12,2019,127.92
28,12,2019,123.1
29,12,2019,245.14
30,12,2019,101.31
31,12,2019,105.75
1,1,2020,186.06
2,1,2020,139.13
3,1,2020,108.1
4,1,2020,212.82
5,1,2020,173.76
6,1,2020,147.96
7,1,2020,103.98
8,1,2020,91.15
9,1,2020,71.92
10,1,2020,74.58
11,1,2020,127.36
12,1,2020,159.24
13,1,2020,124.82
14,1,2020,109.27
15,1,2020,98.77
16,1,2020,88.05
17,1,2020,77.76
18,1,2020,89.29
19,1,2020,162.21
20,1,2020,96.05
21,1,2020,87.56
22,1,2020,77.19
23,1,2020,70.67
24,1,2020,48.48
25,1,2020,78.77
26,1,2020,137.56
27,1,2020,22.25
28,1,2020,94.68
29,1,2020,88.62
30,1,2020,142.05
31,1,2020,122.2
1,2,2020,147.37
2,2,2020,104.49
3,2,2020,124.15
4,2,2020,111.96
5,2,2020,84.94
6,2,2020,81.75
7,2,2020,130.27
8,2,2020,87.8
9,2,2020,113.95
10,2,2020,111.39
11,2,2020,152.71
12,2,2020,79.26
13,2,2020,82.23
14,2,2020,71.98
15,2,2020,82.1
16,2,2020,131.52
17,2,2020,82.54
18,2,2020,77.38
19,2,2020,56.47
20,2,2020,103.7
21,2,2020,106.59
22,2,2020,177.27
23,2,2020,144.34
24,2,2020,88.73
25,2,2020,147.84
26,2,2020,97.49
27,2,2020,106.55
28,2,2020,172.45
29,2,2020,225.32
1,3,2020,175.73
2,3,2020,153.53
3,3,2020,132.55
4,3,2020,197.2
5,3,2020,118.02
6,3,2020,132.5
7,3,2020,122.57
8,3,2020,250.63
9,3,2020,276.24
10,3,2020,296.12
11,3,2020,234.73
12,3,2020,187.08
13,3,2020,330.85
14,3,2020,236.03
15,3,2020,468.43
16,3,2020,323.71
17,3,2020,378.92
18,3,2020,455.45
19,3,2020,514.67
20,3,2020,633.51
21,3,2020,538.95
22,3,2020,651.07
23,3,2020,572.94
24,3,2020,596.78
25,3,2020,449.86
26,3,2020,670.3
27,3,2020,557.18
28,3,2020,515.39
29,3,2020,743.13
30,3,2020,361.46
31,3,2020,516.55
1,4,2020,474.81
2,4,2020,738.02
3,4,2020,540.5
4,4,2020,636.21
5,4,2020,739.55
6,4,2020,605.38
7,4,2020,468.08
8,4,2020,524.13
9,4,2020,417.54
10,4,2020,461.87
11,4,2020,547.4
12,4,2020,558.22
13,4,2020,638.81
14,4,2020,441.32
15,4,2020,455.68
16,4,2020,505.52
17,4,2020,573.7
18,4,2020,529.03
19,4,2020,594.11
20,4,2020,618.66
21,4,2020,599.13
22,4,2020,511.42
23,4,2020,505.54
24,4,2020,562.5
25,4,2020,555.71
26,4,2020,855.17
27,4,2020,642.66
28,4,2020,479.89
29,4,2020,439.11
30,4,2020,440.07
1,5,2020,516.72
2,5,2020,387.24
3,5,2020,541.24
4,5,2020,449.38
5,5,2020,807.66
6,5,2020,498.71
7,5,2020,504.24
8,5,2020,488.53
9,5,2020,621.96
10,5,2020,536.09
11,5,2020,527.36
12,5,2020,442.15
13,5,2020,553.21
14,5,2020,508.02
15,5,2020,374.22
16,5,2020,385.27
17,5,2020,861.1
18,5,2020,511.62
19,5,2020,363.66
20,5,2020,420.68
21,5,2020,361.11
22,5,2020,418.96
23,5,2020,441.45
24,5,2020,458.16
25,5,2020,462.96
26,5,2020,389.21
27,5,2020,355.1
28,5,2020,421.99
29,5,2020,426.28
30,5,2020,418.18
31,5,2020,557.19
1,6,2020,226.8
2,6,2020,257.49
3,6,2020,287.17
4,6,2020,231.24
5,6,2020,235.07
6,6,2020,277.42
7,6,2020,391.21
8,6,2020,318.64
9,6,2020,191.32
10,6,2020,237.88
11,6,2020,317.86
12,6,2020,293.12
13,6,2020,373.28
14,6,2020,397.45
15,6,2020,300.34
16,6,2020,319.69
17,6,2020,348.4
18,6,2020,322.96
19,6,2020,450.64
20,6,2020,515.46
21,6,2020,413.51
22,6,2020,259.55
23,6,2020,309.15
24,6,2020,224.4
25,6,2020,225.72
26,6,2020,260.33
27,6,2020,276.22
28,6,2020,561.21
29,6,2020,301.58
30,6,2020,292.37
1,7,2020,329.62
2,7,2020,249.7
3,7,2020,412.01
4,7,2020,347.74
5,7,2020,415.94
6,7,2020,389.2
7,7,2020,278.61
8,7,2020,319.33
9,7,2020,267.49
10,7,2020,259.27
11,7,2020,237.89
12,7,2020,496.99
13,7,2020,212.54
14,7,2020,308.28
15,7,2020,352.74
16,7,2020,313.71
17,7,2020,555.06
18,7,2020,388.97
19,7,2020,640.0
20,7,2020,430.14
21,7,2020,423.52
22,7,2020,297.02
23,7,2020,282.1
24,7,2020,290.25
25,7,2020,279.85
26,7,2020,465.25
27,7,2020,521.96
28,7,2020,315.73
29,7,2020,370.27
30,7,2020,307.77
31,7,2020,384.08
1,8,2020,304.7
2,8,2020,405.97
3,8,2020,271.04
4,8,2020,391.33
5,8,2020,253.99
6,8,2020,285.63
7,8,2020,276.7
8,8,2020,353.43
9,8,2020,398.91
10,8,2020,388.62
11,8,2020,359.14
12,8,2020,202.2
13,8,2020,282.72
14,8,2020,345.8
15,8,2020,324.57
16,8,2020,531.9
17,8,2020,350.55
18,8,2020,341.68
19,8,2020,216.18
20,8,2020,250.25
21,8,2020,286.03
22,8,2020,217.76
23,8,2020,380.2
24,8,2020,186.9
25,8,2020,213.68
26,8,2020,154.27
27,8,2020,180.61
28,8,2020,296.28
29,8,2020,339.77
30,8,2020,296.28
31,8,2020,169.1
1,9,2020,204.69
2,9,2020,237.83
3,9,2020,243.52
4,9,2020,224.01
5,9,2020,258.22
6,9,2020,484.25
7,9,2020,491.37
8,9,2020,208.78
9,9,2020,209.54
10,9,2020,218.1
11,9,2020,237.03
12,9,2020,218.84
13,9,2020,318.66
14,9,2020,270.62
15,9,2020,245.27
16,9,2020,244.64
17,9,2020,248.91
18,9,2020,244.41
19,9,2020,187.42
20,9,2020,437.15
21,9,2020,177.56
22,9,2020,126.1
23,9,2020,161.46
24,9,2020,246.25
25,9,2020,252.32
26,9,2020,134.92
27,9,2020,317.07
28,9,2020,189.79
29,9,2020,185.6
30,9,2020,207.77
1,10,2020,259.5
2,10,2020,390.29
3,10,2020,340.62
4,10,2020,332.63
5,10,2020,273.84
6,10,2020,334.28
7,10,2020,426.88
8,10,2020,294.91
9,10,2020,306.7
10,10,2020,396.92
11,10,2020,492.14
12,10,2020,289.7
13,10,2020,220.87
14,10,2020,341.81
15,10,2020,141.19
16,10,2020,200.48
17,10,2020,161.13
18,10,2020,285.62
19,10,2020,249.35
20,10,2020,234.01
21,10,2020,158.05
22,10,2020,167.77
23,10,2020,138.34
24,10,2020,129.44
25,10,2020,369.86
26,10,2020,294.62
27,10,2020,187.07
28,10,2020,234.14
29,10,2020,298.36
30,10,2020,277.43
31,10,2020,186.36
1,11,2020,271.71
2,11,2020,418.93
3,11,2020,335.3
4,11,2020,370.7
5,11,2020,303.07
6,11,2020,390.29
7,11,2020,452.23
8,11,2020,416.76
9,11,2020,254.34
10,11,2020,192.03
11,11,2020,252.06
12,11,2020,184.25
13,11,2020,123.79
14,11,2020,225.66
15,11,2020,218.9
16,11,2020,254.24
17,11,2020,196.81
18,11,2020,154.81
19,11,2020,224.65
20,11,2020,230.2
21,11,2020,196.02
22,11,2020,359.33
23,11,2020,415.59
24,11,2020,262.51
25,11,2020,276.82
26,11,2020,157.55
27,11,2020,238.32
28,11,2020,149.05
29,11,2020,258.52
30,11,2020,156.15
1,12,2020,248.2
2,12,2020,156.7
3,12,2020,189.91
4,12,2020,215.13
5,12,2020,141.89
6,12,2020,363.84
7,12,2020,269.89
8,12,2020,259.64
9,12,2020,144.77
10,12,2020,256.04
11,12,2020,122.3
12,12,2020,141.22
13,12,2020,379.17
14,12,2020,186.91
15,12,2020,139.29
16,12,2020,136.12
17,12,2020,195.87
18,12,2020,146.67
19,12,2020,154.77
