wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,12,0.6,0.003,2.5,364,364,364,0,0,0,0,0,0,0,364,100.55804230330853,-320.0,0.9920491956022113,0.02391111995730961,4513.75,0.029556690567396786,-0.0005898066960321469,-0.019955099326402506,0.40384615384615385,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,8,0.55,0.005,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60761454354075,-632.5,0.987006984387839,0.010599375559181877,6517.5,0.04250843809616984,-0.0011666632583480219,-0.027445451082173316,0.4405940594059406,0,0,False,-530.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,20,0.65,0.003,2.0,318,318,318,0,0,0,0,0,0,0,318,87.8501578364069,-740.0,0.9788495891389782,0.022072668711932374,5340.0,0.034827979781509866,-0.0013653145296897984,-0.03920165735293789,0.41823899371069184,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,6,0.55,0.004,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60779040695842,-1345.0,0.9716319535987346,0.007932347353993806,5611.25,0.03672193908853677,-0.0024851829241639978,-0.06767569975464013,0.4306930693069307,0,0,False,-430.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,7,0.55,0.005,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60761454354075,-1920.0,0.9602443317113573,0.00483130259566768,8011.25,0.05205363741949108,-0.0035525833478700086,-0.06824851295674818,0.44554455445544555,0,0,False,-530.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,22,0.65,0.004,1.5,318,318,318,0,0,0,0,0,0,0,318,87.84969640943757,-1358.75,0.9630774456521739,0.005967381760706415,5083.75,0.03329458379723623,-0.0025106729464071664,-0.07540784896718175,0.449685534591195,0,0,False,-430.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,5,0.55,0.004,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60779040695842,-1957.5,0.958501165995336,0.005840231974511446,6717.5,0.043745115915603025,-0.0036223064980918096,-0.08280482111603696,0.43316831683168316,0,0,False,-430.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,11,0.6,0.003,2.0,364,364,364,0,0,0,0,0,0,0,364,100.55804230330853,-1795.0,0.9547374393242136,0.01162867733599231,5662.5,0.036930752800378275,-0.003320306717795818,-0.08990628313869109,0.41208791208791207,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,3,0.55,0.003,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60837662235342,-2382.5,0.946810291901546,0.004264899186205375,6411.25,0.04195912891244948,-0.004413356691722492,-0.1051822763273102,0.4034653465346535,0,0,False,-330.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,13,0.6,0.004,1.5,364,364,364,0,0,0,0,0,0,0,364,100.55751412904173,-2232.5,0.9460944102378366,0.0013164968795804156,5417.5,0.03540936460860969,-0.004133959554198152,-0.11674763441513411,0.4423076923076923,0,0,False,-430.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,19,0.65,0.003,1.5,318,318,318,0,0,0,0,0,0,0,318,87.8501578364069,-2365.0,0.9301329394387001,-0.004494851054569201,5350.0,0.03512861340468491,-0.004380752303164814,-0.1247060979235969,0.4339622641509434,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,2,0.55,0.003,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60837662235342,-3420.0,0.9226288105876365,-0.002683433115055435,7282.5,0.04749792104876975,-0.006351350443074555,-0.13371849341686212,0.41089108910891087,0,0,False,-330.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,4,0.55,0.004,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60779040695842,-4538.75,0.9027011093842113,-0.01420720089379103,7598.75,0.049708486994349634,-0.008452227188646244,-0.17003589728263122,0.4381188118811881,0,0,False,-430.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,10,0.6,0.003,1.5,364,364,364,0,0,0,0,0,0,0,364,100.55804230330853,-4051.25,0.8948273624091381,-0.018844570288789848,6103.75,0.04016120409589999,-0.007535353717044724,-0.18762768414640235,0.4258241758241758,0,0,False,-330.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,1,0.55,0.003,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60837662235342,-5895.0,0.8631138975966562,-0.032754047273658,8005.0,0.0526510511300573,-0.011014938569411714,-0.20920643240726364,0.42326732673267325,0,0,False,-330.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
