trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,price_reference,level_reference,prev_rth_high,current_close,close_above_prev_rth_high_points,min_close_above_prev_high_ticks,hour_window_minutes,hour_window_start_timestamp,hour_window_end_timestamp,hour_open,hour_close,hour_return_points,hour_return_ticks,hour_signed_volume_delta,hour_volume,hour_delta_ratio,min_negative_hour_ticks,min_hour_delta,positive_delta_dislocation_signal_timestamp,positive_delta_dislocation_intended_entry_timestamp,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
66,positive_delta_dislocation,2015-09-17,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1987.0,1988.5,1.5,1.0,60,2015-09-17 13:30:00-04:00,2015-09-17 14:30:00-04:00,1992.0,1988.5,-3.5,-14.0,3289.0,393323.0,0.008362084088649786,1.0,500.0,2015-09-17 14:30:00-04:00,2015-09-17 14:30:00-04:00,16:00:00,1987.0,2015-09-17 13:30:00-04:00,1990.5,1988.0,2015-09-17 14:30:00-04:00,2015-09-17 14:30:00-04:00,1988.75,1788.75,2188.75,200.0,1,23.0,13.25,fixed_contracts,2015-09-17 16:00:00-04:00,1979.5,eod_flatten,-462.5,-467.5,-0.04625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,positive_delta_dislocation,2015-09-25,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1926.75,1932.75,6.0,1.0,60,2015-09-25 09:30:00-04:00,2015-09-25 10:30:00-04:00,1938.75,1932.75,-6.0,-24.0,2545.0,364401.0,0.006984064258879641,1.0,500.0,2015-09-25 10:30:00-04:00,2015-09-25 10:30:00-04:00,16:00:00,1926.75,2015-09-25 09:30:00-04:00,1933.25,1931.75,2015-09-25 10:30:00-04:00,2015-09-25 10:30:00-04:00,1932.75,1732.75,2132.75,200.0,1,9.75,22.5,fixed_contracts,2015-09-25 16:00:00-04:00,1920.5,eod_flatten,-612.5,-617.5,-0.06125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,positive_delta_dislocation,2015-10-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2031.25,2045.75,14.5,1.0,60,2015-10-22 12:30:00-04:00,2015-10-22 13:30:00-04:00,2046.25,2045.75,-0.5,-2.0,1671.0,154229.0,0.01083453825156099,1.0,500.0,2015-10-22 13:30:00-04:00,2015-10-22 13:30:00-04:00,16:00:00,2031.25,2015-10-22 12:30:00-04:00,2045.75,2045.0,2015-10-22 13:30:00-04:00,2015-10-22 13:30:00-04:00,2046.0,1846.0,2246.0,200.0,1,2.0,11.5,fixed_contracts,2015-10-22 16:00:00-04:00,2045.5,eod_flatten,-25.0,-30.0,-0.0025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,positive_delta_dislocation,2015-10-23,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2048.75,2063.5,14.75,1.0,60,2015-10-23 09:30:00-04:00,2015-10-23 10:30:00-04:00,2066.25,2063.5,-2.75,-11.0,7414.0,515748.0,0.014375237519098475,1.0,500.0,2015-10-23 10:30:00-04:00,2015-10-23 10:30:00-04:00,16:00:00,2048.75,2015-10-23 09:30:00-04:00,2064.75,2063.25,2015-10-23 10:30:00-04:00,2015-10-23 10:30:00-04:00,2063.75,1863.75,2263.75,200.0,1,9.75,7.0,fixed_contracts,2015-10-23 16:00:00-04:00,2068.75,eod_flatten,250.0,245.0,0.025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,positive_delta_dislocation,2015-11-17,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2049.5,2051.5,2.0,1.0,60,2015-11-17 09:30:00-05:00,2015-11-17 10:30:00-05:00,2052.75,2051.5,-1.25,-5.0,4770.0,291738.0,0.01635028690126072,1.0,500.0,2015-11-17 10:30:00-05:00,2015-11-17 10:30:00-05:00,16:00:00,2049.5,2015-11-17 09:30:00-05:00,2052.0,2051.0,2015-11-17 10:30:00-05:00,2015-11-17 10:30:00-05:00,2052.0,1852.0,2252.0,200.0,1,11.5,10.5,fixed_contracts,2015-11-17 16:00:00-05:00,2046.5,eod_flatten,-275.0,-280.0,-0.0275,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,positive_delta_dislocation,2015-12-15,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2023.25,2038.0,14.75,1.0,60,2015-12-15 12:30:00-05:00,2015-12-15 13:30:00-05:00,2038.25,2038.0,-0.25,-1.0,1719.0,141585.0,0.012141116643712258,1.0,500.0,2015-12-15 13:30:00-05:00,2015-12-15 13:30:00-05:00,16:00:00,2023.25,2015-12-15 12:30:00-05:00,2038.75,2037.75,2015-12-15 13:30:00-05:00,2015-12-15 13:30:00-05:00,2038.0,1838.0,2238.0,200.0,1,6.5,5.75,fixed_contracts,2015-12-15 16:00:00-05:00,2034.75,eod_flatten,-162.5,-167.5,-0.01625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,positive_delta_dislocation,2015-12-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2014.5,2017.25,2.75,1.0,60,2015-12-22 09:30:00-05:00,2015-12-22 10:30:00-05:00,2022.75,2017.25,-5.5,-22.0,2624.0,240630.0,0.01090470847359016,1.0,500.0,2015-12-22 10:30:00-05:00,2015-12-22 10:30:00-05:00,16:00:00,2014.5,2015-12-22 09:30:00-05:00,2018.5,2017.25,2015-12-22 10:30:00-05:00,2015-12-22 10:30:00-05:00,2017.75,1817.75,2217.75,200.0,1,16.75,4.75,fixed_contracts,2015-12-22 16:00:00-05:00,2030.75,eod_flatten,650.0,645.0,0.065,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,positive_delta_dislocation,2016-01-19,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1882.0,1892.75,10.75,1.0,60,2016-01-19 09:30:00-05:00,2016-01-19 10:30:00-05:00,1894.25,1892.75,-1.5,-6.0,3210.0,489686.0,0.00655522110086872,1.0,500.0,2016-01-19 10:30:00-05:00,2016-01-19 10:30:00-05:00,16:00:00,1882.0,2016-01-19 09:30:00-05:00,1893.5,1891.5,2016-01-19 10:30:00-05:00,2016-01-19 10:30:00-05:00,1893.0,1693.0,2093.0,200.0,1,1.75,36.75,fixed_contracts,2016-01-19 16:00:00-05:00,1874.5,eod_flatten,-925.0,-930.0,-0.0925,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,positive_delta_dislocation,2016-01-26,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1895.75,1897.5,1.75,1.0,60,2016-01-26 12:30:00-05:00,2016-01-26 13:30:00-05:00,1897.75,1897.5,-0.25,-1.0,1477.0,115167.0,0.012824854341955594,1.0,500.0,2016-01-26 13:30:00-05:00,2016-01-26 13:30:00-05:00,16:00:00,1895.75,2016-01-26 12:30:00-05:00,1899.25,1897.25,2016-01-26 13:30:00-05:00,2016-01-26 13:30:00-05:00,1897.75,1697.75,2097.75,200.0,1,0.5,9.75,fixed_contracts,2016-01-26 16:00:00-05:00,1895.75,eod_flatten,-100.0,-105.0,-0.01,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,positive_delta_dislocation,2016-02-16,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1860.75,1891.0,30.25,1.0,60,2016-02-16 14:30:00-05:00,2016-02-16 15:30:00-05:00,1891.25,1891.0,-0.25,-1.0,4023.0,134209.0,0.029975635017025683,1.0,500.0,2016-02-16 15:30:00-05:00,2016-02-16 15:30:00-05:00,16:00:00,1860.75,2016-02-16 14:30:00-05:00,1891.0,1890.25,2016-02-16 15:30:00-05:00,2016-02-16 15:30:00-05:00,1891.25,1691.25,2091.25,200.0,1,0.75,5.5,fixed_contracts,2016-02-16 16:00:00-05:00,1891.5,eod_flatten,12.5,7.5,0.00125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,positive_delta_dislocation,2016-02-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,1916.0,1938.75,22.75,1.0,60,2016-02-22 12:30:00-05:00,2016-02-22 13:30:00-05:00,1939.25,1938.75,-0.5,-2.0,612.0,81576.0,0.007502206531332745,1.0,500.0,2016-02-22 13:30:00-05:00,2016-02-22 13:30:00-05:00,16:00:00,1916.0,2016-02-22 12:30:00-05:00,1939.25,1938.75,2016-02-22 13:30:00-05:00,2016-02-22 13:30:00-05:00,1939.25,1739.25,2139.25,200.0,1,4.5,3.25,fixed_contracts,2016-02-22 16:00:00-05:00,1941.5,eod_flatten,112.5,107.5,0.01125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,positive_delta_dislocation,2016-04-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2077.0,2077.25,0.25,1.0,60,2016-04-14 13:30:00-04:00,2016-04-14 14:30:00-04:00,2078.5,2077.25,-1.25,-5.0,1079.0,101901.0,0.010588708648590298,1.0,500.0,2016-04-14 14:30:00-04:00,2016-04-14 14:30:00-04:00,16:00:00,2077.0,2016-04-14 13:30:00-04:00,2077.5,2077.0,2016-04-14 14:30:00-04:00,2016-04-14 14:30:00-04:00,2077.5,1877.5,2277.5,200.0,1,1.0,3.0,fixed_contracts,2016-04-14 16:00:00-04:00,2075.75,eod_flatten,-87.5,-92.5,-0.00875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,positive_delta_dislocation,2016-04-20,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2097.75,2101.25,3.5,1.0,60,2016-04-20 14:30:00-04:00,2016-04-20 15:30:00-04:00,2103.0,2101.25,-1.75,-7.0,2327.0,118287.0,0.019672491482580504,1.0,500.0,2016-04-20 15:30:00-04:00,2016-04-20 15:30:00-04:00,16:00:00,2097.75,2016-04-20 14:30:00-04:00,2101.75,2101.0,2016-04-20 15:30:00-04:00,2016-04-20 15:30:00-04:00,2101.5,1901.5,2301.5,200.0,1,0.0,5.75,fixed_contracts,2016-04-20 16:00:00-04:00,2096.25,eod_flatten,-262.5,-267.5,-0.02625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,positive_delta_dislocation,2016-05-16,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2063.5,2065.75,2.25,1.0,60,2016-05-16 14:30:00-04:00,2016-05-16 15:30:00-04:00,2066.75,2065.75,-1.0,-4.0,1227.0,113901.0,0.010772512971791293,1.0,500.0,2016-05-16 15:30:00-04:00,2016-05-16 15:30:00-04:00,16:00:00,2063.5,2016-05-16 14:30:00-04:00,2066.25,2065.75,2016-05-16 15:30:00-04:00,2016-05-16 15:30:00-04:00,2066.25,1866.25,2266.25,200.0,1,0.0,4.5,fixed_contracts,2016-05-16 16:00:00-04:00,2062.5,eod_flatten,-187.5,-192.5,-0.01875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,positive_delta_dislocation,2016-06-20,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2068.25,2088.25,20.0,1.0,60,2016-06-20 10:30:00-04:00,2016-06-20 11:30:00-04:00,2089.5,2088.25,-1.25,-5.0,3585.0,140869.0,0.025449176184966175,1.0,500.0,2016-06-20 11:30:00-04:00,2016-06-20 11:30:00-04:00,16:00:00,2068.25,2016-06-20 10:30:00-04:00,2088.5,2087.75,2016-06-20 11:30:00-04:00,2016-06-20 11:30:00-04:00,2088.5,1888.5,2288.5,200.0,1,0.25,14.75,fixed_contracts,2016-06-20 16:00:00-04:00,2074.75,eod_flatten,-687.5,-692.5,-0.06875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,positive_delta_dislocation,2016-07-08,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2102.0,2121.5,19.5,1.0,60,2016-07-08 14:30:00-04:00,2016-07-08 15:30:00-04:00,2122.25,2121.5,-0.75,-3.0,1375.0,181505.0,0.007575548882950883,1.0,500.0,2016-07-08 15:30:00-04:00,2016-07-08 15:30:00-04:00,16:00:00,2102.0,2016-07-08 14:30:00-04:00,2122.5,2121.0,2016-07-08 15:30:00-04:00,2016-07-08 15:30:00-04:00,2121.5,1921.5,2321.5,200.0,1,2.25,1.75,fixed_contracts,2016-07-08 16:00:00-04:00,2122.0,eod_flatten,25.0,20.0,0.0025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,positive_delta_dislocation,2016-07-11,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2125.5,2133.5,8.0,1.0,60,2016-07-11 14:30:00-04:00,2016-07-11 15:30:00-04:00,2134.0,2133.5,-0.5,-2.0,2309.0,88159.0,0.026191313422339182,1.0,500.0,2016-07-11 15:30:00-04:00,2016-07-11 15:30:00-04:00,16:00:00,2125.5,2016-07-11 14:30:00-04:00,2134.25,2133.5,2016-07-11 15:30:00-04:00,2016-07-11 15:30:00-04:00,2133.75,1933.75,2333.75,200.0,1,0.0,4.5,fixed_contracts,2016-07-11 16:00:00-04:00,2129.75,eod_flatten,-200.0,-205.0,-0.02,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,positive_delta_dislocation,2016-07-12,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2136.75,2146.25,9.5,1.0,60,2016-07-12 14:30:00-04:00,2016-07-12 15:30:00-04:00,2147.75,2146.25,-1.5,-6.0,1638.0,147344.0,0.011116842219567814,1.0,500.0,2016-07-12 15:30:00-04:00,2016-07-12 15:30:00-04:00,16:00:00,2136.75,2016-07-12 14:30:00-04:00,2146.75,2145.75,2016-07-12 15:30:00-04:00,2016-07-12 15:30:00-04:00,2146.5,1946.5,2346.5,200.0,1,1.25,2.0,fixed_contracts,2016-07-12 16:00:00-04:00,2145.25,eod_flatten,-62.5,-67.5,-0.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
84,positive_delta_dislocation,2016-07-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2150.75,2159.75,9.0,1.0,60,2016-07-14 10:30:00-04:00,2016-07-14 11:30:00-04:00,2160.25,2159.75,-0.5,-2.0,1842.0,206676.0,0.008912500725773674,1.0,500.0,2016-07-14 11:30:00-04:00,2016-07-14 11:30:00-04:00,16:00:00,2150.75,2016-07-14 10:30:00-04:00,2159.75,2159.0,2016-07-14 11:30:00-04:00,2016-07-14 11:30:00-04:00,2160.0,1960.0,2360.0,200.0,1,0.75,7.25,fixed_contracts,2016-07-14 16:00:00-04:00,2156.75,eod_flatten,-162.5,-167.5,-0.01625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,positive_delta_dislocation,2016-11-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2162.25,2162.5,0.25,1.0,60,2016-11-14 09:30:00-05:00,2016-11-14 10:30:00-05:00,2165.5,2162.5,-3.0,-12.0,7023.0,384967.0,0.018243122137741676,1.0,500.0,2016-11-14 10:30:00-05:00,2016-11-14 10:30:00-05:00,16:00:00,2162.25,2016-11-14 09:30:00-05:00,2162.75,2162.0,2016-11-14 10:30:00-05:00,2016-11-14 10:30:00-05:00,2163.0,1963.0,2363.0,200.0,1,1.0,10.75,fixed_contracts,2016-11-14 16:00:00-05:00,2160.0,eod_flatten,-150.0,-155.0,-0.015,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,positive_delta_dislocation,2016-11-28,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2202.25,2205.25,3.0,1.0,60,2016-11-28 12:30:00-05:00,2016-11-28 13:30:00-05:00,2205.75,2205.25,-0.5,-2.0,2813.0,88007.0,0.03196336655038804,1.0,500.0,2016-11-28 13:30:00-05:00,2016-11-28 13:30:00-05:00,16:00:00,2202.25,2016-11-28 12:30:00-05:00,2205.5,2205.25,2016-11-28 13:30:00-05:00,2016-11-28 13:30:00-05:00,2205.75,2005.75,2405.75,200.0,1,1.25,7.5,fixed_contracts,2016-11-28 16:00:00-05:00,2199.75,eod_flatten,-300.0,-305.0,-0.03,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
87,positive_delta_dislocation,2016-12-07,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2212.0,2212.5,0.5,1.0,60,2016-12-07 10:30:00-05:00,2016-12-07 11:30:00-05:00,2212.75,2212.5,-0.25,-1.0,3230.0,190182.0,0.016983731373105763,1.0,500.0,2016-12-07 11:30:00-05:00,2016-12-07 11:30:00-05:00,16:00:00,2212.0,2016-12-07 10:30:00-05:00,2213.0,2212.5,2016-12-07 11:30:00-05:00,2016-12-07 11:30:00-05:00,2213.0,2013.0,2413.0,200.0,1,28.25,0.5,fixed_contracts,2016-12-07 16:00:00-05:00,2239.5,eod_flatten,1325.0,1320.0,0.1325,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
88,positive_delta_dislocation,2016-12-27,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2259.25,2266.5,7.25,1.0,60,2016-12-27 10:30:00-05:00,2016-12-27 11:30:00-05:00,2268.25,2266.5,-1.75,-7.0,502.0,45966.0,0.010921115607187922,1.0,500.0,2016-12-27 11:30:00-05:00,2016-12-27 11:30:00-05:00,16:00:00,2259.25,2016-12-27 10:30:00-05:00,2266.5,2266.0,2016-12-27 11:30:00-05:00,2016-12-27 11:30:00-05:00,2267.0,2067.0,2467.0,200.0,1,0.25,4.0,fixed_contracts,2016-12-27 16:00:00-05:00,2263.75,eod_flatten,-162.5,-167.5,-0.01625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
89,positive_delta_dislocation,2017-01-25,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2280.5,2292.75,12.25,1.0,60,2017-01-25 14:30:00-05:00,2017-01-25 15:30:00-05:00,2293.75,2292.75,-1.0,-4.0,1498.0,132564.0,0.01130020216650071,1.0,500.0,2017-01-25 15:30:00-05:00,2017-01-25 15:30:00-05:00,16:00:00,2280.5,2017-01-25 14:30:00-05:00,2293.0,2292.5,2017-01-25 15:30:00-05:00,2017-01-25 15:30:00-05:00,2293.0,2093.0,2493.0,200.0,1,2.25,0.75,fixed_contracts,2017-01-25 16:00:00-05:00,2294.25,eod_flatten,62.5,57.5,0.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
90,positive_delta_dislocation,2017-02-14,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2329.0,2333.0,4.0,1.0,60,2017-02-14 14:30:00-05:00,2017-02-14 15:30:00-05:00,2333.5,2333.0,-0.5,-2.0,1242.0,113168.0,0.010974833875300438,1.0,500.0,2017-02-14 15:30:00-05:00,2017-02-14 15:30:00-05:00,16:00:00,2329.0,2017-02-14 14:30:00-05:00,2333.25,2332.75,2017-02-14 15:30:00-05:00,2017-02-14 15:30:00-05:00,2333.0,2133.0,2533.0,200.0,1,2.75,1.0,fixed_contracts,2017-02-14 16:00:00-05:00,2335.25,eod_flatten,112.5,107.5,0.01125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
91,positive_delta_dislocation,2017-02-27,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2365.75,2366.0,0.25,1.0,60,2017-02-27 10:30:00-05:00,2017-02-27 11:30:00-05:00,2367.25,2366.0,-1.25,-5.0,4414.0,137244.0,0.032161697414823234,1.0,500.0,2017-02-27 11:30:00-05:00,2017-02-27 11:30:00-05:00,16:00:00,2365.75,2017-02-27 10:30:00-05:00,2366.5,2365.5,2017-02-27 11:30:00-05:00,2017-02-27 11:30:00-05:00,2366.5,2166.5,2566.5,200.0,1,4.25,2.75,fixed_contracts,2017-02-27 16:00:00-05:00,2368.5,eod_flatten,100.0,95.0,0.01,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
92,positive_delta_dislocation,2017-03-15,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2365.5,2369.75,4.25,1.0,60,2017-03-15 10:30:00-04:00,2017-03-15 11:30:00-04:00,2370.0,2369.75,-0.25,-1.0,925.0,109989.0,0.008409931902281138,1.0,500.0,2017-03-15 11:30:00-04:00,2017-03-15 11:30:00-04:00,16:00:00,2365.5,2017-03-15 10:30:00-04:00,2370.25,2369.75,2017-03-15 11:30:00-04:00,2017-03-15 11:30:00-04:00,2370.25,2170.25,2570.25,200.0,1,17.5,1.0,fixed_contracts,2017-03-15 16:00:00-04:00,2381.75,eod_flatten,575.0,570.0,0.0575,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
93,positive_delta_dislocation,2017-03-28,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2341.5,2357.75,16.25,1.0,60,2017-03-28 14:30:00-04:00,2017-03-28 15:30:00-04:00,2359.0,2357.75,-1.25,-5.0,3579.0,161759.0,0.022125507699726137,1.0,500.0,2017-03-28 15:30:00-04:00,2017-03-28 15:30:00-04:00,16:00:00,2341.5,2017-03-28 14:30:00-04:00,2358.0,2357.0,2017-03-28 15:30:00-04:00,2017-03-28 15:30:00-04:00,2358.25,2158.25,2558.25,200.0,1,0.5,3.75,fixed_contracts,2017-03-28 16:00:00-04:00,2354.25,eod_flatten,-200.0,-205.0,-0.02,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
94,positive_delta_dislocation,2017-05-15,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2389.75,2399.0,9.25,1.0,60,2017-05-15 11:30:00-04:00,2017-05-15 12:30:00-04:00,2400.5,2399.0,-1.5,-6.0,3458.0,84752.0,0.04080139701717954,1.0,500.0,2017-05-15 12:30:00-04:00,2017-05-15 12:30:00-04:00,16:00:00,2389.75,2017-05-15 11:30:00-04:00,2399.0,2398.75,2017-05-15 12:30:00-04:00,2017-05-15 12:30:00-04:00,2399.0,2199.0,2599.0,200.0,1,2.0,2.0,fixed_contracts,2017-05-15 16:00:00-04:00,2400.0,eod_flatten,50.0,45.0,0.005,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
95,positive_delta_dislocation,2017-05-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2388.0,2391.75,3.75,1.0,60,2017-05-22 13:30:00-04:00,2017-05-22 14:30:00-04:00,2392.0,2391.75,-0.25,-1.0,735.0,69725.0,0.010541412692721406,1.0,500.0,2017-05-22 14:30:00-04:00,2017-05-22 14:30:00-04:00,16:00:00,2388.0,2017-05-22 13:30:00-04:00,2391.75,2391.5,2017-05-22 14:30:00-04:00,2017-05-22 14:30:00-04:00,2391.75,2191.75,2591.75,200.0,1,2.5,1.0,fixed_contracts,2017-05-22 16:00:00-04:00,2392.0,eod_flatten,12.5,7.5,0.00125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
