session_date,net_pnl,gross_pnl,trades,wins,losses
2022-11-30,-92.5,-87.5,1,0,1
2022-12-12,-142.5,-137.5,1,0,1
2022-12-14,-105.0,-100.0,1,0,1
2023-02-07,307.5,312.5,1,1,0
2023-02-17,607.5,612.5,1,1,0
2023-02-23,-142.5,-137.5,1,0,1
2023-03-08,57.5,62.5,1,1,0
2023-03-20,-167.5,-162.5,1,0,1
2023-03-24,157.5,162.5,1,1,0
2023-03-27,-117.5,-112.5,1,0,1
2023-03-30,57.5,62.5,1,1,0
2023-04-03,-167.5,-162.5,1,0,1
2023-04-11,57.5,62.5,1,1,0
2023-04-19,-217.5,-212.5,1,0,1
2023-04-20,-55.0,-50.0,1,0,1
2023-05-16,-5.0,0.0,1,0,1
2023-05-25,57.5,62.5,1,1,0
2023-06-05,-105.0,-100.0,1,0,1
2023-06-06,-142.5,-137.5,1,0,1
2023-06-08,-55.0,-50.0,1,0,1
2023-06-12,20.0,25.0,1,1,0
2023-06-21,-92.5,-87.5,1,0,1
2023-06-23,-117.5,-112.5,1,0,1
2023-06-27,-105.0,-100.0,1,0,1
2023-06-29,220.0,225.0,1,1,0
2023-07-10,20.0,25.0,1,1,0
2023-07-11,-80.0,-75.0,1,0,1
2023-07-28,-130.0,-125.0,1,0,1
2023-09-22,-117.5,-112.5,1,0,1
2023-09-27,-242.5,-237.5,1,0,1
2023-11-16,-180.0,-175.0,1,0,1
2023-11-28,-105.0,-100.0,1,0,1
2023-12-01,7.5,12.5,1,1,0
2023-12-11,32.5,37.5,1,1,0
2023-12-14,57.5,62.5,1,1,0
2023-12-15,-117.5,-112.5,1,0,1
2023-12-28,-30.0,-25.0,1,0,1
2024-01-09,45.0,50.0,1,1,0
2024-01-19,-105.0,-100.0,1,0,1
2024-01-23,45.0,50.0,1,1,0
2024-01-29,220.0,225.0,1,1,0
2024-01-30,32.5,37.5,1,1,0
2024-02-01,57.5,62.5,1,1,0
2024-02-08,-192.5,-187.5,1,0,1
2024-02-09,-130.0,-125.0,1,0,1
2024-02-13,-117.5,-112.5,1,0,1
2024-02-15,220.0,225.0,1,1,0
2024-02-28,-92.5,-87.5,1,0,1
2024-03-13,57.5,62.5,1,1,0
2024-03-18,-117.5,-112.5,1,0,1
2024-03-22,-105.0,-100.0,1,0,1
2024-03-26,57.5,62.5,1,1,0
2024-04-23,-117.5,-112.5,1,0,1
2024-05-17,-67.5,-62.5,1,0,1
2024-05-24,-105.0,-100.0,1,0,1
2024-06-03,-117.5,-112.5,1,0,1
2024-06-04,32.5,37.5,1,1,0
2024-06-05,57.5,62.5,1,1,0
2024-06-25,-167.5,-162.5,1,0,1
2024-06-27,32.5,37.5,1,1,0
2024-08-19,295.0,300.0,1,1,0
2024-08-28,-180.0,-175.0,1,0,1
2024-09-09,-117.5,-112.5,1,0,1
2024-09-10,-105.0,-100.0,1,0,1
2024-09-18,182.5,187.5,1,1,0
2024-09-23,-155.0,-150.0,1,0,1
2024-09-26,57.5,62.5,1,1,0
2024-09-30,115.0,125.0,2,2,0
2024-10-10,-67.5,-62.5,1,0,1
2024-10-14,-180.0,-175.0,1,0,1
2024-10-21,-55.0,-50.0,1,0,1
2024-11-11,-205.0,-200.0,1,0,1
2024-11-26,20.0,25.0,1,1,0
2024-12-09,-80.0,-75.0,1,0,1
2024-12-17,45.0,50.0,1,1,0
2024-12-30,-117.5,-112.5,1,0,1
2025-01-17,57.5,62.5,1,1,0
2025-01-21,57.5,62.5,1,1,0
2025-01-30,-255.0,-250.0,1,0,1
2025-02-06,-80.0,-75.0,1,0,1
2025-03-25,-180.0,-175.0,1,0,1
2025-04-10,-167.5,-162.5,1,0,1
2025-05-05,-192.5,-187.5,1,0,1
2025-06-03,207.5,212.5,1,1,0
2025-06-10,-55.0,-50.0,1,0,1
2025-06-17,-105.0,-100.0,1,0,1
2025-07-07,-105.0,-100.0,1,0,1
2025-07-25,-142.5,-137.5,1,0,1
2025-07-28,-55.0,-50.0,1,0,1
2025-07-29,-67.5,-62.5,1,0,1
2025-08-11,57.5,62.5,1,1,0
2025-08-19,-117.5,-112.5,1,0,1
2025-08-25,-155.0,-150.0,1,0,1
2025-08-26,-205.0,-200.0,1,0,1
2025-09-08,-67.5,-62.5,1,0,1
2025-09-10,57.5,62.5,1,1,0
2025-09-23,-92.5,-87.5,1,0,1
2025-09-29,-55.0,-50.0,1,0,1
2025-09-30,-5.0,0.0,1,0,1
2025-10-02,-105.0,-100.0,1,0,1
2025-10-27,-105.0,-100.0,1,0,1
2025-10-31,295.0,300.0,1,1,0
2025-11-12,-142.5,-137.5,1,0,1
2025-11-13,-205.0,-200.0,1,0,1
2025-12-09,-105.0,-100.0,1,0,1
2025-12-22,57.5,62.5,1,1,0
2025-12-29,57.5,62.5,1,1,0
2025-12-30,-55.0,-50.0,1,0,1
2026-01-14,-155.0,-150.0,1,0,1
2026-02-09,-117.5,-112.5,1,0,1
2026-02-19,-42.5,-37.5,1,0,1
2026-02-23,-217.5,-212.5,1,0,1
2026-03-10,995.0,1000.0,1,1,0
2026-04-06,-105.0,-100.0,1,0,1
2026-04-10,57.5,62.5,1,1,0
2026-05-05,-142.5,-137.5,1,0,1
