wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,2,0.55,0.004,2.0,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-5125.0,0.905625632998803,-0.008269109919274273,10990.0,0.0708575112830432,-0.008754160048732862,-0.1235459712064119,0.413716814159292,0,0,False,-515.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,27,0.65,0.008,2.5,360,360,360,0,0,0,0,0,0,0,360,91.11630290679071,-5617.5,0.8906462916098891,-0.012030844181688403,12085.0,0.07776830386589231,-0.009614158972583109,-0.12362567388845541,0.4305555555555556,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,22,0.65,0.006,1.5,360,360,360,0,0,0,0,0,0,0,360,91.11630290679071,-5927.5,0.8778716390233852,-0.01494424562856811,12202.5,0.07862942199884013,-0.010152792858955095,-0.1291220589044246,0.4305555555555556,0,0,False,-685.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,18,0.6,0.008,2.5,401,401,401,0,0,0,0,0,0,0,401,101.49343740450853,-6457.5,0.8823984702240029,-0.012780862574255833,13025.0,0.08373378762797126,-0.011075691563972034,-0.13227266886792782,0.4314214463840399,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,25,0.65,0.008,1.5,360,360,360,0,0,0,0,0,0,0,360,91.11630290679071,-6625.0,0.8710336772435273,-0.014669210408660455,13112.5,0.08433967421891331,-0.011367891617110493,-0.13478699938541172,0.4305555555555556,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,13,0.6,0.006,1.5,401,401,401,0,0,0,0,0,0,0,401,101.49343740450853,-6767.5,0.8700432069131061,-0.01602732515259917,13332.5,0.08575057885258554,-0.011616680513868771,-0.1354705783833727,0.4314214463840399,0,0,False,-685.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,3,0.55,0.004,2.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-5950.0,0.8904336617254397,-0.01480642945675224,11242.5,0.07277758896926736,-0.010184899374658274,-0.13994554531009773,0.413716814159292,0,0,False,-515.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,26,0.65,0.008,2.0,360,360,360,0,0,0,0,0,0,0,360,91.11630290679071,-6615.0,0.8712283433910842,-0.015669866110475432,12520.0,0.08083155787978566,-0.01135043968328997,-0.14042089477194755,0.4305555555555556,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,16,0.6,0.008,1.5,401,401,401,0,0,0,0,0,0,0,401,101.49343740450853,-7465.0,0.8640502640684757,-0.015149470658320523,13892.5,0.08939113649159496,-0.012837110767686233,-0.14360608077617681,0.4314214463840399,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,1,0.55,0.004,1.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-5925.0,0.8905210643015521,-0.01439240277779859,10690.0,0.06930083303620628,-0.010141453812952061,-0.14633956575462304,0.415929203539823,0,0,False,-515.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,21,False,17,0.6,0.008,2.0,401,401,401,0,0,0,0,0,0,0,401,101.49343740450853,-7455.0,0.8642323802586049,-0.016047814929276608,13515.0,0.0871682414782805,-0.012819582075653702,-0.14706711823305424,0.4314214463840399,0,0,False,-770.0,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,22,False,5,0.55,0.006,2.0,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-9215.0,0.8430019592810291,-0.02463710795625177,14725.0,0.09531052784879769,-0.015907943667617053,-0.166906469061358,0.413716814159292,0,0,False,-685.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,23,False,6,0.55,0.006,2.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-9527.5,0.837677826049919,-0.026988177922199406,14237.5,0.09263476365529133,-0.016460889409079638,-0.1776966741161366,0.413716814159292,0,0,False,-685.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,24,False,4,0.55,0.006,1.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-11002.5,0.8115687617742764,-0.032579662077614625,15367.5,0.10025769832985386,-0.01908326937609084,-0.19034218512882406,0.415929203539823,0,0,False,-685.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;max_drawdown_pct;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,25,False,7,0.55,0.008,1.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-12025.0,0.8046303818034118,-0.028463656846839273,16587.5,0.10802846024845732,-0.02091338308093904,-0.19359142056491258,0.415929203539823,0,0,False,-770.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;max_drawdown_pct;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,26,False,9,0.55,0.008,2.5,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-11017.5,0.8209991876523152,-0.026362303214737638,15002.5,0.09818390052356021,-0.01911004420269835,-0.1946352110763078,0.415929203539823,0,0,False,-770.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,27,False,8,0.55,0.008,2.0,452,452,452,0,0,0,0,0,0,0,452,114.32236036941485,-12015.0,0.8047928513403737,-0.029260639264214038,15705.0,0.10286556410676273,-0.020895435674332496,-0.2031334378591986,0.415929203539823,0,0,False,-770.0,0.0,9,False,min_total_net_profit;min_profit_factor;min_expectancy_r;max_drawdown_pct;min_cagr;min_mar;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate
