trade_id,strategy_name,session_date,direction,level_type,setup_mode,profile_source,tpo_profile_bars,tpo_poc,tpo_vah,tpo_val,tpo_midpoint,opening_range_high,opening_range_low,aoi_anchor,aoi_market_confluence,aoi_low,aoi_high,aoi_width_points,min_probe_ticks,close_location_metric,range_expansion_ratio,poc_range_location,signal_target_price,dynamic_stop_trigger_price,dynamic_stop_offset_points,signal_timestamp,intended_entry_timestamp,signal_flatten_time,rejection_bar_timestamp,confirmation_bar_timestamp,entry_timestamp,entry_reference_price_raw,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,dynamic_stop_price,position_sizing_mode,exit_timestamp,exit_reference_price_raw,exit_price,exit_reason,gross_pnl_before_slippage,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation,dynamic_stop_activated,dynamic_stop_activated_at
555,tpo_value_edge_auction_rejection,2018-05-10,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,62,2706.5,2707.75,2705.0,2706.375,2709.0,2703.0,VAH,ORH,2707.75,2709.0,1.25,1.0,0.0,1.1666666666666667,0.5,2705.0,2706.375,1.25,2018-05-10 10:33:00-04:00,2018-05-10 10:33:00-04:00,11:00:00,2018-05-10 10:32:00-04:00,,2018-05-10 10:33:00-04:00,2708.25,2708.25,2709.5,2705.0,1.25,1,0.0,1.25,2707.0,fixed_contracts,2018-05-10 10:34:00-04:00,2709.5,2709.5,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
556,tpo_value_edge_auction_rejection,2018-05-16,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,72,2715.5,2718.75,2714.75,2716.75,2719.5,2711.0,VAH,ORH,2718.75,2719.5,0.75,1.0,0.125,1.0294117647058822,0.5142857142857142,2714.75,2716.75,1.25,2018-05-16 10:43:00-04:00,2018-05-16 10:43:00-04:00,11:00:00,2018-05-16 10:42:00-04:00,,2018-05-16 10:43:00-04:00,2718.25,2718.25,2717.0,2714.75,1.75,1,1.75,1.25,2717.0,fixed_contracts,2018-05-16 10:54:00-04:00,2718.5,2718.5,stop,-12.5,-12.5,-17.5,-0.14285714285714285,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-05-16 10:55:00-04:00
557,tpo_value_edge_auction_rejection,2018-05-18,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,63,2715.25,2718.0,2714.25,2716.125,2719.25,2713.5,VAL,ORL,2713.5,2714.25,0.75,1.0,0.75,1.0344827586206897,0.43333333333333335,2718.0,2716.125,1.25,2018-05-18 10:34:00-04:00,2018-05-18 10:34:00-04:00,11:00:00,2018-05-18 10:33:00-04:00,,2018-05-18 10:34:00-04:00,2713.25,2713.25,2713.0,2718.0,0.25,1,0.5,0.25,2714.5,fixed_contracts,2018-05-18 10:34:00-04:00,2713.0,2713.0,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
558,tpo_value_edge_auction_rejection,2018-05-22,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,73,2738.25,2740.75,2735.5,2738.125,2741.75,2736.75,VAL,ORL,2735.5,2736.75,1.25,1.0,0.75,1.0294117647058822,0.6,2740.75,2738.125,1.25,2018-05-22 10:44:00-04:00,2018-05-22 10:44:00-04:00,11:00:00,2018-05-22 10:43:00-04:00,,2018-05-22 10:44:00-04:00,2735.75,2735.75,2735.0,2740.75,0.75,1,0.75,0.75,2737.0,fixed_contracts,2018-05-22 10:45:00-04:00,2735.0,2735.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
559,tpo_value_edge_auction_rejection,2018-05-25,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,43,2719.5,2721.75,2718.25,2720.0,2723.5,2716.5,VAH,ORH,2721.75,2723.5,1.75,1.0,0.25,1.1071428571428572,0.3870967741935484,2718.25,2720.0,1.25,2018-05-25 10:14:00-04:00,2018-05-25 10:14:00-04:00,11:00:00,2018-05-25 10:13:00-04:00,,2018-05-25 10:14:00-04:00,2723.5,2723.5,2724.0,2718.25,0.5,1,0.5,0.5,2722.25,fixed_contracts,2018-05-25 10:15:00-04:00,2724.0,2724.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
560,tpo_value_edge_auction_rejection,2018-05-31,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,56,2715.5,2718.0,2714.25,2716.125,2719.75,2713.75,VAL,ORL,2713.75,2714.25,0.5,1.0,0.75,1.1290322580645162,0.5142857142857142,2718.0,2716.125,1.25,2018-05-31 10:27:00-04:00,2018-05-31 10:27:00-04:00,11:00:00,2018-05-31 10:26:00-04:00,,2018-05-31 10:27:00-04:00,2713.75,2713.75,2713.25,2718.0,0.5,1,1.75,0.5,2715.0,fixed_contracts,2018-05-31 10:30:00-04:00,2713.25,2713.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
561,tpo_value_edge_auction_rejection,2018-06-08,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,86,2766.0,2768.0,2764.5,2766.25,2769.75,2763.25,VAH,ORH,2768.0,2769.75,1.75,1.0,0.2,1.0384615384615385,0.4074074074074074,2764.5,2766.25,1.25,2018-06-08 10:57:00-04:00,2018-06-08 10:57:00-04:00,11:00:00,2018-06-08 10:56:00-04:00,,2018-06-08 10:57:00-04:00,2769.0,2769.0,2770.25,2764.5,1.25,1,0.75,0.0,2767.75,fixed_contracts,2018-06-08 11:00:00-04:00,2768.75,2768.75,eod_flatten,12.5,12.5,7.5,0.2,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
562,tpo_value_edge_auction_rejection,2018-06-11,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,43,2781.5,2783.0,2780.5,2781.75,2784.5,2779.25,VAH,ORH,2783.0,2784.5,1.5,1.0,0.0,1.0,0.42857142857142855,2780.5,2781.75,1.25,2018-06-11 10:14:00-04:00,2018-06-11 10:14:00-04:00,11:00:00,2018-06-11 10:13:00-04:00,,2018-06-11 10:14:00-04:00,2784.0,2784.0,2782.75,2780.5,1.0,1,2.5,0.5,2782.75,fixed_contracts,2018-06-11 10:18:00-04:00,2783.0,2783.0,stop,50.0,50.0,45.0,1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-06-11 10:19:00-04:00
563,tpo_value_edge_auction_rejection,2018-06-13,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,56,2792.75,2793.25,2791.75,2792.5,2794.0,2790.75,VAH,ORH,2793.25,2794.0,0.75,1.0,0.25,1.0,0.6153846153846154,2791.75,2792.5,1.25,2018-06-13 10:27:00-04:00,2018-06-13 10:27:00-04:00,11:00:00,2018-06-13 10:26:00-04:00,,2018-06-13 10:27:00-04:00,2793.5,2793.5,2794.5,2791.75,1.0,1,0.0,1.0,,fixed_contracts,2018-06-13 10:28:00-04:00,2794.5,2794.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
564,tpo_value_edge_auction_rejection,2018-06-14,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,58,2789.25,2792.0,2786.75,2789.375,2792.0,2786.25,VAH,ORH,2792.0,2792.0,0.0,1.0,0.14285714285714285,1.0,0.3870967741935484,2786.75,2789.375,1.25,2018-06-14 10:29:00-04:00,2018-06-14 10:29:00-04:00,11:00:00,2018-06-14 10:28:00-04:00,,2018-06-14 10:29:00-04:00,2791.5,2791.5,2790.25,2786.75,1.0,1,2.75,0.75,2790.25,fixed_contracts,2018-06-14 10:32:00-04:00,2790.75,2790.75,stop,37.5,37.5,32.5,0.75,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-06-14 10:33:00-04:00
565,tpo_value_edge_auction_rejection,2018-06-18,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,51,2766.0,2768.0,2765.0,2766.5,2769.0,2761.25,VAH,ORH,2768.0,2769.0,1.0,1.0,0.2,1.096774193548387,0.5588235294117647,2765.0,2766.5,1.25,2018-06-18 10:22:00-04:00,2018-06-18 10:22:00-04:00,11:00:00,2018-06-18 10:21:00-04:00,,2018-06-18 10:22:00-04:00,2767.5,2767.5,2769.5,2765.0,2.0,1,1.0,2.0,,fixed_contracts,2018-06-18 10:27:00-04:00,2769.5,2769.5,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
566,tpo_value_edge_auction_rejection,2018-06-19,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,61,2751.0,2754.75,2748.25,2751.5,2758.75,2749.75,VAL,ORL,2748.25,2749.75,1.5,1.0,1.0,1.119047619047619,0.3404255319148936,2754.75,2751.5,1.25,2018-06-19 10:32:00-04:00,2018-06-19 10:32:00-04:00,11:00:00,2018-06-19 10:31:00-04:00,,2018-06-19 10:32:00-04:00,2748.75,2748.75,2747.75,2754.75,1.0,1,0.25,1.0,2750.0,fixed_contracts,2018-06-19 10:32:00-04:00,2747.75,2747.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
567,tpo_value_edge_auction_rejection,2018-06-22,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,56,2764.25,2765.75,2762.5,2764.125,2768.5,2760.5,VAL,ORL,2760.5,2762.5,2.0,1.0,0.8,1.09375,0.5142857142857142,2765.75,2764.125,1.25,2018-06-22 10:27:00-04:00,2018-06-22 10:27:00-04:00,11:00:00,2018-06-22 10:26:00-04:00,,2018-06-22 10:27:00-04:00,2761.0,2761.0,2760.0,2765.75,1.0,1,0.25,1.0,2762.25,fixed_contracts,2018-06-22 10:27:00-04:00,2760.0,2760.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
568,tpo_value_edge_auction_rejection,2018-06-29,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,64,2735.75,2738.75,2735.0,2736.875,2738.75,2729.5,VAH,ORH,2738.75,2738.75,0.0,1.0,0.0,1.0,0.5681818181818182,2735.0,2736.875,1.25,2018-06-29 10:35:00-04:00,2018-06-29 10:35:00-04:00,11:00:00,2018-06-29 10:34:00-04:00,,2018-06-29 10:35:00-04:00,2737.75,2737.75,2739.25,2735.0,1.5,1,0.25,1.5,,fixed_contracts,2018-06-29 10:38:00-04:00,2739.25,2739.25,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
569,tpo_value_edge_auction_rejection,2018-07-05,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,77,2727.5,2729.0,2724.0,2726.5,2732.75,2725.25,VAL,ORL,2724.0,2725.25,1.25,1.0,0.8571428571428571,1.1842105263157894,0.5333333333333333,2729.0,2726.5,1.25,2018-07-05 10:48:00-04:00,2018-07-05 10:48:00-04:00,11:00:00,2018-07-05 10:47:00-04:00,,2018-07-05 10:48:00-04:00,2724.5,2724.5,2723.5,2729.0,1.0,1,0.25,1.0,2725.75,fixed_contracts,2018-07-05 10:49:00-04:00,2723.5,2723.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
570,tpo_value_edge_auction_rejection,2018-07-06,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,47,2742.0,2746.5,2740.25,2743.375,2744.75,2734.5,VAH,ORH,2744.75,2746.5,1.75,1.0,0.2857142857142857,1.1590909090909092,0.5882352941176471,2740.25,2743.375,1.25,2018-07-06 10:18:00-04:00,2018-07-06 10:18:00-04:00,11:00:00,2018-07-06 10:17:00-04:00,,2018-07-06 10:18:00-04:00,2746.0,2746.0,2747.0,2740.25,1.0,1,0.0,1.0,2744.75,fixed_contracts,2018-07-06 10:18:00-04:00,2747.0,2747.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
571,tpo_value_edge_auction_rejection,2018-07-09,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,48,2776.25,2777.75,2774.75,2776.25,2779.0,2773.0,VAL,ORL,2773.0,2774.75,1.75,1.0,0.8333333333333334,1.0,0.5416666666666666,2777.75,2776.25,1.25,2018-07-09 10:19:00-04:00,2018-07-09 10:19:00-04:00,11:00:00,2018-07-09 10:18:00-04:00,,2018-07-09 10:19:00-04:00,2774.25,2774.25,2775.5,2777.75,1.75,1,2.0,1.0,2775.5,fixed_contracts,2018-07-09 10:27:00-04:00,2775.5,2775.5,stop,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-07-09 10:27:00-04:00
572,tpo_value_edge_auction_rejection,2018-07-10,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,56,2793.0,2794.5,2791.25,2792.875,2793.75,2789.0,VAH,ORH,2793.75,2794.5,0.75,1.0,0.25,1.173913043478261,0.5925925925925926,2791.25,2792.875,1.25,2018-07-10 10:27:00-04:00,2018-07-10 10:27:00-04:00,11:00:00,2018-07-10 10:26:00-04:00,,2018-07-10 10:27:00-04:00,2794.25,2794.25,2795.0,2791.25,0.75,1,1.25,0.75,2793.0,fixed_contracts,2018-07-10 10:32:00-04:00,2795.0,2795.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
573,tpo_value_edge_auction_rejection,2018-07-11,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,34,2781.75,2783.0,2780.5,2781.75,2784.0,2777.0,VAH,ORH,2783.0,2784.0,1.0,1.0,0.16666666666666666,1.0714285714285714,0.6333333333333333,2780.5,2781.75,1.25,2018-07-11 10:05:00-04:00,2018-07-11 10:05:00-04:00,11:00:00,2018-07-11 10:04:00-04:00,,2018-07-11 10:05:00-04:00,2783.25,2783.25,2782.0,2780.5,1.25,1,2.5,0.75,2782.0,fixed_contracts,2018-07-11 10:10:00-04:00,2782.5,2782.5,stop,37.5,37.5,32.5,0.6,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-07-11 10:11:00-04:00
574,tpo_value_edge_auction_rejection,2018-07-13,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,73,2798.75,2800.5,2796.75,2798.625,2801.5,2793.25,VAH,ORH,2800.5,2801.5,1.0,1.0,0.25,1.1818181818181819,0.5641025641025641,2796.75,2798.625,1.25,2018-07-13 10:44:00-04:00,2018-07-13 10:44:00-04:00,11:00:00,2018-07-13 10:43:00-04:00,,2018-07-13 10:44:00-04:00,2801.5,2801.5,2802.0,2796.75,0.5,1,0.0,0.5,2800.25,fixed_contracts,2018-07-13 10:44:00-04:00,2802.0,2802.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
575,tpo_value_edge_auction_rejection,2018-07-18,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,37,2810.5,2811.5,2809.5,2810.5,2814.0,2809.0,VAL,ORL,2809.0,2809.5,0.5,1.0,1.0,1.15,0.391304347826087,2811.5,2810.5,1.25,2018-07-18 10:08:00-04:00,2018-07-18 10:08:00-04:00,11:00:00,2018-07-18 10:07:00-04:00,,2018-07-18 10:08:00-04:00,2809.5,2809.5,2808.5,2811.5,1.0,1,0.75,1.0,,fixed_contracts,2018-07-18 10:11:00-04:00,2808.5,2808.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
576,tpo_value_edge_auction_rejection,2018-07-20,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,60,2804.75,2805.5,2803.5,2804.5,2806.0,2802.0,VAH,ORH,2805.5,2806.0,0.5,1.0,0.2,1.0,0.5238095238095238,2803.5,2804.5,1.25,2018-07-20 10:31:00-04:00,2018-07-20 10:31:00-04:00,11:00:00,2018-07-20 10:30:00-04:00,,2018-07-20 10:31:00-04:00,2805.75,2805.75,2806.5,2803.5,0.75,1,0.5,0.75,2804.5,fixed_contracts,2018-07-20 10:32:00-04:00,2806.5,2806.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
577,tpo_value_edge_auction_rejection,2018-07-23,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,61,2799.0,2801.0,2797.75,2799.375,2802.0,2797.0,VAL,ORL,2797.0,2797.75,0.75,1.0,0.8,1.0769230769230769,0.35714285714285715,2801.0,2799.375,1.25,2018-07-23 10:32:00-04:00,2018-07-23 10:32:00-04:00,11:00:00,2018-07-23 10:31:00-04:00,,2018-07-23 10:32:00-04:00,2797.0,2797.0,2798.25,2801.0,0.5,1,2.75,0.0,2798.25,fixed_contracts,2018-07-23 10:38:00-04:00,2798.25,2798.25,stop,62.5,62.5,57.5,2.5,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-07-23 10:39:00-04:00
578,tpo_value_edge_auction_rejection,2018-07-27,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,60,2837.25,2840.5,2835.0,2837.75,2843.25,2835.5,VAL,ORL,2835.0,2835.5,0.5,1.0,1.0,1.1935483870967742,0.35135135135135137,2840.5,2837.75,1.25,2018-07-27 10:31:00-04:00,2018-07-27 10:31:00-04:00,11:00:00,2018-07-27 10:30:00-04:00,,2018-07-27 10:31:00-04:00,2836.25,2836.25,2834.5,2840.5,1.75,1,1.25,1.75,2837.5,fixed_contracts,2018-07-27 10:41:00-04:00,2834.5,2834.5,stop,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
579,tpo_value_edge_auction_rejection,2018-07-30,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,86,2814.25,2816.25,2812.25,2814.25,2821.75,2812.75,VAL,ORL,2812.25,2812.75,0.5,1.0,0.8,1.0222222222222221,0.34782608695652173,2816.25,2814.25,1.25,2018-07-30 10:57:00-04:00,2018-07-30 10:57:00-04:00,11:00:00,2018-07-30 10:56:00-04:00,,2018-07-30 10:57:00-04:00,2812.25,2812.25,2811.75,2816.25,0.5,1,0.5,0.5,2813.5,fixed_contracts,2018-07-30 10:57:00-04:00,2811.75,2811.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
580,tpo_value_edge_auction_rejection,2018-08-01,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,45,2819.75,2820.75,2819.0,2819.875,2822.5,2817.75,VAH,ORH,2820.75,2822.5,1.75,1.0,0.25,1.0526315789473684,0.4,2819.0,2819.875,1.25,2018-08-01 10:16:00-04:00,2018-08-01 10:16:00-04:00,11:00:00,2018-08-01 10:15:00-04:00,,2018-08-01 10:16:00-04:00,2822.0,2822.0,2823.0,2819.0,1.0,1,0.75,1.0,2820.75,fixed_contracts,2018-08-01 10:20:00-04:00,2823.0,2823.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
581,tpo_value_edge_auction_rejection,2018-08-03,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,38,2829.25,2830.5,2828.25,2829.375,2831.25,2827.0,VAH,ORH,2830.5,2831.25,0.75,1.0,0.0,1.1875,0.47368421052631576,2828.25,2829.375,1.25,2018-08-03 10:09:00-04:00,2018-08-03 10:09:00-04:00,11:00:00,2018-08-03 10:08:00-04:00,,2018-08-03 10:09:00-04:00,2830.75,2830.75,2831.75,2828.25,1.0,1,0.5,1.0,2829.5,fixed_contracts,2018-08-03 10:10:00-04:00,2831.75,2831.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
582,tpo_value_edge_auction_rejection,2018-08-07,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,31,2858.5,2859.5,2857.25,2858.375,2860.25,2855.75,VAH,ORH,2859.5,2860.25,0.75,1.0,0.25,1.0588235294117647,0.6111111111111112,2857.25,2858.375,1.25,2018-08-07 10:02:00-04:00,2018-08-07 10:02:00-04:00,11:00:00,2018-08-07 10:01:00-04:00,,2018-08-07 10:02:00-04:00,2859.5,2859.5,2860.75,2857.25,1.25,1,0.25,1.25,,fixed_contracts,2018-08-07 10:05:00-04:00,2860.75,2860.75,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
583,tpo_value_edge_auction_rejection,2018-08-08,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,65,2855.25,2856.0,2854.25,2855.125,2858.25,2853.75,VAL,ORL,2853.75,2854.25,0.5,1.0,0.75,1.0,0.3684210526315789,2856.0,2855.125,1.25,2018-08-08 10:36:00-04:00,2018-08-08 10:36:00-04:00,11:00:00,2018-08-08 10:35:00-04:00,,2018-08-08 10:36:00-04:00,2853.5,2853.5,2853.25,2856.0,0.25,1,0.75,0.25,2854.75,fixed_contracts,2018-08-08 10:36:00-04:00,2853.25,2853.25,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
584,tpo_value_edge_auction_rejection,2018-08-09,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,52,2858.5,2859.25,2857.75,2858.5,2859.75,2856.0,VAH,ORH,2859.25,2859.75,0.5,1.0,0.0,1.2,0.5555555555555556,2857.75,2858.5,1.25,2018-08-09 10:23:00-04:00,2018-08-09 10:23:00-04:00,11:00:00,2018-08-09 10:22:00-04:00,,2018-08-09 10:23:00-04:00,2859.75,2859.75,2860.25,2857.75,0.5,1,0.5,0.5,2858.5,fixed_contracts,2018-08-09 10:24:00-04:00,2860.25,2860.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
585,tpo_value_edge_auction_rejection,2018-08-10,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,76,2837.5,2839.5,2835.75,2837.625,2841.5,2834.0,VAL,ORL,2834.0,2835.75,1.75,1.0,0.8333333333333334,1.0,0.5789473684210527,2839.5,2837.625,1.25,2018-08-10 10:47:00-04:00,2018-08-10 10:47:00-04:00,11:00:00,2018-08-10 10:46:00-04:00,,2018-08-10 10:47:00-04:00,2835.0,2835.0,2836.25,2839.5,1.5,1,3.0,0.0,2836.25,fixed_contracts,2018-08-10 10:54:00-04:00,2836.25,2836.25,stop,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-08-10 10:55:00-04:00
586,tpo_value_edge_auction_rejection,2018-08-16,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,38,2836.75,2838.5,2836.25,2837.375,2839.0,2834.75,VAH,ORH,2838.5,2839.0,0.5,1.0,0.14285714285714285,1.1176470588235294,0.42105263157894735,2836.25,2837.375,1.25,2018-08-16 10:09:00-04:00,2018-08-16 10:09:00-04:00,11:00:00,2018-08-16 10:08:00-04:00,,2018-08-16 10:09:00-04:00,2838.0,2838.0,2839.5,2836.25,1.5,1,0.0,1.5,,fixed_contracts,2018-08-16 10:10:00-04:00,2839.5,2839.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
587,tpo_value_edge_auction_rejection,2018-08-17,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,47,2840.0,2841.5,2837.75,2839.625,2844.25,2837.25,VAL,ORL,2837.25,2837.75,0.5,1.0,1.0,1.1428571428571428,0.46875,2841.5,2839.625,1.25,2018-08-17 10:18:00-04:00,2018-08-17 10:18:00-04:00,11:00:00,2018-08-17 10:17:00-04:00,,2018-08-17 10:18:00-04:00,2837.25,2837.25,2836.75,2841.5,0.5,1,0.25,0.5,2838.5,fixed_contracts,2018-08-17 10:18:00-04:00,2836.75,2836.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
588,tpo_value_edge_auction_rejection,2018-08-20,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,78,2855.25,2857.5,2854.25,2855.875,2858.5,2853.5,VAL,ORL,2853.5,2854.25,0.75,1.0,1.0,1.125,0.5185185185185185,2857.5,2855.875,1.25,2018-08-20 10:49:00-04:00,2018-08-20 10:49:00-04:00,11:00:00,2018-08-20 10:48:00-04:00,,2018-08-20 10:49:00-04:00,2853.75,2853.75,2853.0,2857.5,0.75,1,0.75,0.75,2855.0,fixed_contracts,2018-08-20 10:50:00-04:00,2853.0,2853.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
589,tpo_value_edge_auction_rejection,2018-08-29,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,53,2901.0,2902.25,2900.5,2901.375,2902.75,2898.75,VAH,ORH,2902.25,2902.75,0.5,1.0,0.0,1.1875,0.47368421052631576,2900.5,2901.375,1.25,2018-08-29 10:24:00-04:00,2018-08-29 10:24:00-04:00,11:00:00,2018-08-29 10:23:00-04:00,,2018-08-29 10:24:00-04:00,2902.75,2902.75,2903.25,2900.5,0.5,1,0.0,0.5,2901.5,fixed_contracts,2018-08-29 10:24:00-04:00,2903.25,2903.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
