trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_return_ticks,share_rank_min,min_abs_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
56,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",46,mes_participation_crowding,2024-11-26,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6190476190476191,0.0660859704667814,-8.0,0.55,4.0,2024-11-26 10:30:00-05:00,2024-11-26 10:30:00-05:00,0.006,2.0,12:00:00,6019.0,2024-11-26 10:29:00-05:00,6020.0,6016.25,2024-11-26 10:30:00-05:00,2024-11-26 10:30:00-05:00,6019.25,5974.0,6087.125,45.25,1,10.25,6.5,fixed_contracts,2024-11-26 12:00:00-05:00,6028.0,eod_flatten,437.5,432.5,0.19337016574585636,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",47,mes_participation_crowding,2024-11-27,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6666666666666666,0.0675352830656501,-42.0,0.55,4.0,2024-11-27 10:30:00-05:00,2024-11-27 10:30:00-05:00,0.006,2.0,12:00:00,6022.0,2024-11-27 10:29:00-05:00,6023.5,6021.75,2024-11-27 10:30:00-05:00,2024-11-27 10:30:00-05:00,6022.25,5977.0,6090.125,45.25,1,2.25,14.0,fixed_contracts,2024-11-27 12:00:00-05:00,6009.5,eod_flatten,-637.5,-642.5,-0.281767955801105,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",48,mes_participation_crowding,2024-12-03,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.753968253968254,0.0707640231013848,-34.0,0.55,4.0,2024-12-03 10:30:00-05:00,2024-12-03 10:30:00-05:00,0.006,2.0,12:00:00,6049.0,2024-12-03 10:29:00-05:00,6051.75,6049.0,2024-12-03 10:30:00-05:00,2024-12-03 10:30:00-05:00,6049.25,6003.75,6117.5,45.5,1,10.25,1.75,fixed_contracts,2024-12-03 12:00:00-05:00,6049.5,eod_flatten,12.5,7.5,0.005494505494505495,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",49,mes_participation_crowding,2024-12-04,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6547619047619048,0.0675168661588683,-12.0,0.55,4.0,2024-12-04 10:30:00-05:00,2024-12-04 10:30:00-05:00,0.006,2.0,12:00:00,6079.75,2024-12-04 10:29:00-05:00,6080.5,6079.25,2024-12-04 10:30:00-05:00,2024-12-04 10:30:00-05:00,6079.75,6034.0,6148.375,45.75,1,8.5,1.25,fixed_contracts,2024-12-04 12:00:00-05:00,6086.75,eod_flatten,350.0,345.0,0.15300546448087432,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",50,mes_participation_crowding,2024-12-05,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.7301587301587301,0.0701913000792889,-27.0,0.55,4.0,2024-12-05 10:30:00-05:00,2024-12-05 10:30:00-05:00,0.006,2.0,12:00:00,6093.5,2024-12-05 10:29:00-05:00,6095.0,6093.25,2024-12-05 10:30:00-05:00,2024-12-05 10:30:00-05:00,6093.5,6047.75,6162.125,45.75,1,6.5,3.25,fixed_contracts,2024-12-05 12:00:00-05:00,6099.75,eod_flatten,312.5,307.5,0.1366120218579235,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",51,mes_participation_crowding,2024-12-13,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.5753968253968254,0.065384800520187,-46.0,0.55,4.0,2024-12-13 10:30:00-05:00,2024-12-13 10:30:00-05:00,0.006,2.0,12:00:00,6063.75,2024-12-13 10:29:00-05:00,6066.75,6063.0,2024-12-13 10:30:00-05:00,2024-12-13 10:30:00-05:00,6064.0,6018.5,6132.25,45.5,1,2.25,20.5,fixed_contracts,2024-12-13 12:00:00-05:00,6051.0,eod_flatten,-650.0,-655.0,-0.2857142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",52,mes_participation_crowding,2024-12-23,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9246031746031746,0.0856399633893732,-49.0,0.55,4.0,2024-12-23 10:30:00-05:00,2024-12-23 10:30:00-05:00,0.006,2.0,12:00:00,5981.25,2024-12-23 10:29:00-05:00,5983.0,5979.5,2024-12-23 10:30:00-05:00,2024-12-23 10:30:00-05:00,5981.75,5936.75,6049.25,45.0,1,33.25,6.5,fixed_contracts,2024-12-23 12:00:00-05:00,6014.0,eod_flatten,1612.5,1607.5,0.7166666666666667,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",53,mes_participation_crowding,2024-12-27,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8531746031746031,0.0788594533367107,-150.0,0.55,4.0,2024-12-27 10:30:00-05:00,2024-12-27 10:30:00-05:00,0.006,2.0,12:00:00,6007.5,2024-12-27 10:29:00-05:00,6009.0,6005.5,2024-12-27 10:30:00-05:00,2024-12-27 10:30:00-05:00,6007.75,5962.5,6075.625,45.25,1,15.75,15.75,fixed_contracts,2024-12-27 12:00:00-05:00,5995.75,eod_flatten,-600.0,-605.0,-0.26519337016574585,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",54,mes_participation_crowding,2024-12-31,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9523809523809524,0.0908151696898771,-18.0,0.55,4.0,2024-12-31 10:30:00-05:00,2024-12-31 10:30:00-05:00,0.006,2.0,12:00:00,5969.25,2024-12-31 10:29:00-05:00,5973.0,5967.75,2024-12-31 10:30:00-05:00,2024-12-31 10:30:00-05:00,5969.5,5924.5,6037.0,45.0,1,5.0,31.25,fixed_contracts,2024-12-31 12:00:00-05:00,5943.0,eod_flatten,-1325.0,-1330.0,-0.5888888888888889,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",55,mes_participation_crowding,2025-01-02,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6944444444444444,0.069374168991715,-95.0,0.55,4.0,2025-01-02 10:30:00-05:00,2025-01-02 10:30:00-05:00,0.006,2.0,12:00:00,5951.0,2025-01-02 10:29:00-05:00,5952.25,5947.25,2025-01-02 10:30:00-05:00,2025-01-02 10:30:00-05:00,5951.25,5906.5,6018.375,44.75,1,9.5,27.25,fixed_contracts,2025-01-02 12:00:00-05:00,5951.0,eod_flatten,-12.5,-17.5,-0.00558659217877095,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",56,mes_participation_crowding,2025-01-07,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8690476190476191,0.0806901086514074,-113.0,0.55,4.0,2025-01-07 10:30:00-05:00,2025-01-07 10:30:00-05:00,0.006,2.0,12:00:00,6003.75,2025-01-07 10:29:00-05:00,6011.0,6003.0,2025-01-07 10:30:00-05:00,2025-01-07 10:30:00-05:00,6003.75,5958.5,6071.625,45.25,1,1.5,34.25,fixed_contracts,2025-01-07 12:00:00-05:00,5973.5,eod_flatten,-1512.5,-1517.5,-0.6685082872928176,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",57,mes_participation_crowding,2025-01-23,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.623015873015873,0.0685098850328487,-21.0,0.55,4.0,2025-01-23 10:30:00-05:00,2025-01-23 10:30:00-05:00,0.006,2.0,12:00:00,6113.0,2025-01-23 10:29:00-05:00,6113.25,6112.5,2025-01-23 10:30:00-05:00,2025-01-23 10:30:00-05:00,6113.25,6067.25,6182.25,46.0,1,21.5,0.75,fixed_contracts,2025-01-23 12:00:00-05:00,6128.25,eod_flatten,750.0,745.0,0.32608695652173914,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",58,mes_participation_crowding,2025-01-24,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6150793650793651,0.0679403971002097,-38.0,0.55,4.0,2025-01-24 10:30:00-05:00,2025-01-24 10:30:00-05:00,0.006,2.0,12:00:00,6147.5,2025-01-24 10:29:00-05:00,6147.75,6146.5,2025-01-24 10:30:00-05:00,2025-01-24 10:30:00-05:00,6147.75,6101.5,6217.125,46.25,1,9.75,3.25,fixed_contracts,2025-01-24 12:00:00-05:00,6149.25,eod_flatten,75.0,70.0,0.032432432432432434,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",59,mes_participation_crowding,2025-01-30,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.7738095238095238,0.0730806257433095,-94.0,0.55,4.0,2025-01-30 10:30:00-05:00,2025-01-30 10:30:00-05:00,0.006,2.0,12:00:00,6075.75,2025-01-30 10:29:00-05:00,6084.0,6073.5,2025-01-30 10:30:00-05:00,2025-01-30 10:30:00-05:00,6076.25,6030.5,6144.875,45.75,1,17.0,19.75,fixed_contracts,2025-01-30 12:00:00-05:00,6090.25,eod_flatten,700.0,695.0,0.30601092896174864,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",60,mes_participation_crowding,2025-02-06,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6825396825396826,0.0700933637151902,-11.0,0.55,4.0,2025-02-06 10:30:00-05:00,2025-02-06 10:30:00-05:00,0.006,2.0,12:00:00,6093.25,2025-02-06 10:29:00-05:00,6094.0,6093.0,2025-02-06 10:30:00-05:00,2025-02-06 10:30:00-05:00,6093.25,6047.5,6161.875,45.75,1,8.5,8.0,fixed_contracts,2025-02-06 12:00:00-05:00,6094.75,eod_flatten,75.0,70.0,0.03278688524590164,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",61,mes_participation_crowding,2025-02-07,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8888888888888888,0.0822745601713703,-132.0,0.55,4.0,2025-02-07 10:30:00-05:00,2025-02-07 10:30:00-05:00,0.006,2.0,12:00:00,6087.0,2025-02-07 10:29:00-05:00,6094.25,6087.0,2025-02-07 10:30:00-05:00,2025-02-07 10:30:00-05:00,6087.25,6041.5,6155.875,45.75,1,9.5,34.75,fixed_contracts,2025-02-07 12:00:00-05:00,6056.5,eod_flatten,-1537.5,-1542.5,-0.6721311475409836,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",62,mes_participation_crowding,2025-02-14,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.7936507936507936,0.0769783961648222,-9.0,0.55,4.0,2025-02-14 10:30:00-05:00,2025-02-14 10:30:00-05:00,0.006,2.0,12:00:00,6137.75,2025-02-14 10:29:00-05:00,6140.25,6137.0,2025-02-14 10:30:00-05:00,2025-02-14 10:30:00-05:00,6137.75,6091.5,6207.125,46.25,1,6.0,8.75,fixed_contracts,2025-02-14 12:00:00-05:00,6137.5,eod_flatten,-12.5,-17.5,-0.005405405405405406,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",63,mes_participation_crowding,2025-02-18,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6865079365079365,0.070670753767153,-20.0,0.55,4.0,2025-02-18 10:30:00-05:00,2025-02-18 10:30:00-05:00,0.006,2.0,12:00:00,6130.75,2025-02-18 10:29:00-05:00,6131.0,6129.0,2025-02-18 10:30:00-05:00,2025-02-18 10:30:00-05:00,6131.0,6085.0,6200.0,46.0,1,12.5,3.0,fixed_contracts,2025-02-18 12:00:00-05:00,6136.75,eod_flatten,287.5,282.5,0.125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",64,mes_participation_crowding,2025-02-21,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.7777777777777778,0.0753041019705202,-69.0,0.55,4.0,2025-02-21 10:30:00-05:00,2025-02-21 10:30:00-05:00,0.006,2.0,12:00:00,6097.75,2025-02-21 10:29:00-05:00,6098.75,6096.0,2025-02-21 10:30:00-05:00,2025-02-21 10:30:00-05:00,6097.75,6052.0,6166.375,45.75,1,7.5,10.25,fixed_contracts,2025-02-21 12:00:00-05:00,6098.0,eod_flatten,12.5,7.5,0.00546448087431694,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",65,mes_participation_crowding,2025-02-24,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9404761904761904,0.0883958251139955,-32.0,0.55,4.0,2025-02-24 10:30:00-05:00,2025-02-24 10:30:00-05:00,0.006,2.0,12:00:00,6009.25,2025-02-24 10:29:00-05:00,6011.75,6007.75,2025-02-24 10:30:00-05:00,2025-02-24 10:30:00-05:00,6009.25,5964.0,6077.125,45.25,1,28.5,12.25,fixed_contracts,2025-02-24 12:00:00-05:00,6029.0,eod_flatten,987.5,982.5,0.43646408839779005,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",66,mes_participation_crowding,2025-02-25,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.7896825396825397,0.077284471002072,-178.0,0.55,4.0,2025-02-25 10:30:00-05:00,2025-02-25 10:30:00-05:00,0.006,2.0,12:00:00,5936.75,2025-02-25 10:29:00-05:00,5939.5,5934.75,2025-02-25 10:30:00-05:00,2025-02-25 10:30:00-05:00,5937.25,5892.5,6004.375,44.75,1,30.25,13.25,fixed_contracts,2025-02-25 12:00:00-05:00,5960.0,eod_flatten,1137.5,1132.5,0.5083798882681564,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",67,mes_participation_crowding,2025-03-07,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9087301587301588,0.08471918794211,-62.0,0.55,4.0,2025-03-07 10:30:00-05:00,2025-03-07 10:30:00-05:00,0.006,2.0,12:00:00,5740.75,2025-03-07 10:29:00-05:00,5741.25,5737.5,2025-03-07 10:30:00-05:00,2025-03-07 10:30:00-05:00,5741.0,5697.75,5805.875,43.25,1,6.75,43.75,fixed_contracts,2025-03-07 11:25:00-05:00,5697.5,stop,-2175.0,-2180.0,-1.0057803468208093,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",68,mes_participation_crowding,2025-03-10,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8373015873015873,0.0802198914152472,-74.0,0.55,4.0,2025-03-10 10:30:00-04:00,2025-03-10 10:30:00-04:00,0.006,2.0,12:00:00,5670.75,2025-03-10 10:29:00-04:00,5673.75,5669.25,2025-03-10 10:30:00-04:00,2025-03-10 10:30:00-04:00,5671.25,5628.5,5735.375,42.75,1,10.75,24.75,fixed_contracts,2025-03-10 12:00:00-04:00,5653.5,eod_flatten,-887.5,-892.5,-0.4152046783625731,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",69,mes_participation_crowding,2025-03-11,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9404761904761904,0.0884479515413092,-156.0,0.55,4.0,2025-03-11 10:30:00-04:00,2025-03-11 10:30:00-04:00,0.006,2.0,12:00:00,5574.25,2025-03-11 10:29:00-04:00,5578.25,5573.75,2025-03-11 10:30:00-04:00,2025-03-11 10:30:00-04:00,5574.5,5532.5,5637.5,42.0,1,40.25,20.0,fixed_contracts,2025-03-11 12:00:00-04:00,5586.25,eod_flatten,587.5,582.5,0.27976190476190477,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",70,mes_participation_crowding,2025-03-12,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.988095238095238,0.1015005144944197,-19.0,0.55,4.0,2025-03-12 10:30:00-04:00,2025-03-12 10:30:00-04:00,0.006,2.0,12:00:00,5603.75,2025-03-12 10:29:00-04:00,5609.5,5603.25,2025-03-12 10:30:00-04:00,2025-03-12 10:30:00-04:00,5604.0,5561.75,5667.375,42.25,1,2.75,44.0,fixed_contracts,2025-03-12 11:03:00-04:00,5561.5,stop,-2125.0,-2130.0,-1.0059171597633136,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",71,mes_participation_crowding,2025-03-14,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8928571428571429,0.0844480788151661,-60.0,0.55,4.0,2025-03-14 10:30:00-04:00,2025-03-14 10:30:00-04:00,0.006,2.0,12:00:00,5580.5,2025-03-14 10:29:00-04:00,5583.5,5577.25,2025-03-14 10:30:00-04:00,2025-03-14 10:30:00-04:00,5580.75,5538.75,5643.75,42.0,1,54.75,1.5,fixed_contracts,2025-03-14 12:00:00-04:00,5632.0,eod_flatten,2562.5,2557.5,1.2202380952380953,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",72,mes_participation_crowding,2025-03-17,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.98015873015873,0.0997028523638759,-43.0,0.55,4.0,2025-03-17 10:30:00-04:00,2025-03-17 10:30:00-04:00,0.006,2.0,12:00:00,5656.25,2025-03-17 10:29:00-04:00,5660.0,5655.5,2025-03-17 10:30:00-04:00,2025-03-17 10:30:00-04:00,5656.5,5614.0,5720.25,42.5,1,10.5,18.5,fixed_contracts,2025-03-17 12:00:00-04:00,5648.25,eod_flatten,-412.5,-417.5,-0.19411764705882353,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",73,mes_participation_crowding,2025-03-26,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.8015873015873016,0.0803115060955006,-10.0,0.55,4.0,2025-03-26 10:30:00-04:00,2025-03-26 10:30:00-04:00,0.006,2.0,12:00:00,5806.0,2025-03-26 10:29:00-04:00,5806.5,5803.25,2025-03-26 10:30:00-04:00,2025-03-26 10:30:00-04:00,5806.0,5762.25,5871.625,43.75,1,4.5,33.5,fixed_contracts,2025-03-26 12:00:00-04:00,5777.75,eod_flatten,-1412.5,-1417.5,-0.6457142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
