trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
57,trend_filtered_mes_participation_crowding,2026-03-20,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8015873015873016,0.4558088235294117,5.0,-184.0,2026-03-20 09:45:00-04:00,2026-03-20 10:15:00-04:00,0.4,4.0,4.0,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,0.0045,1.5,12:00:00,6594.0,2026-03-20 10:29:00-04:00,6596.25,6592.25,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,6593.75,6633.5,6514.25,39.75,1,6.25,24.0,fixed_contracts,2026-03-20 12:00:00-04:00,6606.0,eod_flatten,-612.5,-617.5,-0.3081761006289308,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,trend_filtered_mes_participation_crowding,2026-03-24,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9325396825396826,0.5035646543266401,-5.0,72.0,2026-03-24 09:45:00-04:00,2026-03-24 10:15:00-04:00,0.4,4.0,4.0,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,0.0045,1.5,12:00:00,6600.0,2026-03-24 10:29:00-04:00,6607.5,6598.25,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,6600.5,6560.75,6680.0,39.75,1,45.5,3.5,fixed_contracts,2026-03-24 12:00:00-04:00,6625.5,eod_flatten,1250.0,1245.0,0.6289308176100629,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,trend_filtered_mes_participation_crowding,2026-03-25,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8412698412698413,0.4691090192231508,5.0,-35.0,2026-03-25 09:45:00-04:00,2026-03-25 10:15:00-04:00,0.4,4.0,4.0,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,0.0045,1.5,12:00:00,6657.0,2026-03-25 10:29:00-04:00,6657.0,6654.0,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,6656.5,6696.5,6576.5,40.0,1,40.0,11.0,fixed_contracts,2026-03-25 12:00:00-04:00,6644.75,eod_flatten,587.5,582.5,0.29375,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,trend_filtered_mes_participation_crowding,2026-03-26,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7142857142857143,0.4262415182542867,-34.0,58.0,2026-03-26 09:45:00-04:00,2026-03-26 10:15:00-04:00,0.4,4.0,4.0,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,0.0045,1.5,12:00:00,6609.25,2026-03-26 10:29:00-04:00,6614.0,6608.75,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,6609.5,6569.75,6689.0,39.75,1,12.5,28.75,fixed_contracts,2026-03-26 12:00:00-04:00,6587.5,eod_flatten,-1100.0,-1105.0,-0.5534591194968553,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,trend_filtered_mes_participation_crowding,2026-04-07,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8055555555555556,0.4621777556072171,69.0,-92.0,2026-04-07 09:45:00-04:00,2026-04-07 10:15:00-04:00,0.4,4.0,4.0,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,0.0045,1.5,12:00:00,6606.75,2026-04-07 10:29:00-04:00,6608.25,6600.5,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,6606.5,6646.25,6527.0,39.75,1,33.75,10.0,fixed_contracts,2026-04-07 12:00:00-04:00,6601.0,eod_flatten,275.0,270.0,0.13836477987421383,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,trend_filtered_mes_participation_crowding,2026-04-20,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6111111111111112,0.397793628501737,-13.0,18.0,2026-04-20 09:45:00-04:00,2026-04-20 10:15:00-04:00,0.4,4.0,4.0,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,0.0045,1.5,12:00:00,7149.75,2026-04-20 10:29:00-04:00,7150.75,7148.5,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,7150.0,7107.0,7236.0,43.0,1,0.5,28.5,fixed_contracts,2026-04-20 12:00:00-04:00,7135.75,eod_flatten,-712.5,-717.5,-0.3313953488372093,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,trend_filtered_mes_participation_crowding,2026-04-21,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6984126984126984,0.4162534050429559,-18.0,54.0,2026-04-21 09:45:00-04:00,2026-04-21 10:15:00-04:00,0.4,4.0,4.0,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,0.0045,1.5,12:00:00,7165.5,2026-04-21 10:29:00-04:00,7165.75,7162.75,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,7165.75,7122.75,7251.75,43.0,1,1.75,44.25,fixed_contracts,2026-04-21 11:03:00-04:00,7122.5,stop,-2162.5,-2167.5,-1.005813953488372,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,trend_filtered_mes_participation_crowding,2026-04-23,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7341269841269841,0.4269411115708178,17.0,-20.0,2026-04-23 09:45:00-04:00,2026-04-23 10:15:00-04:00,0.4,4.0,4.0,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,0.0045,1.5,12:00:00,7163.0,2026-04-23 10:29:00-04:00,7163.0,7161.0,2026-04-23 10:30:00-04:00,2026-04-23 10:30:00-04:00,7162.75,7205.75,7076.75,43.0,1,1.0,18.75,fixed_contracts,2026-04-23 12:00:00-04:00,7169.0,eod_flatten,-312.5,-317.5,-0.14534883720930233,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,trend_filtered_mes_participation_crowding,2026-04-24,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7142857142857143,0.4218138506040497,-7.0,4.0,2026-04-24 09:45:00-04:00,2026-04-24 10:15:00-04:00,0.4,4.0,4.0,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,0.0045,1.5,12:00:00,7154.0,2026-04-24 10:29:00-04:00,7155.5,7152.0,2026-04-24 10:30:00-04:00,2026-04-24 10:30:00-04:00,7154.25,7111.25,7240.25,43.0,1,43.0,4.75,fixed_contracts,2026-04-24 12:00:00-04:00,7193.25,eod_flatten,1950.0,1945.0,0.9069767441860465,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,trend_filtered_mes_participation_crowding,2026-04-30,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7777777777777778,0.4318467375754183,16.0,-49.0,2026-04-30 09:45:00-04:00,2026-04-30 10:15:00-04:00,0.4,4.0,4.0,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,0.0045,1.5,12:00:00,7173.25,2026-04-30 10:29:00-04:00,7174.0,7169.0,2026-04-30 10:30:00-04:00,2026-04-30 10:30:00-04:00,7173.0,7216.25,7086.5,43.25,1,8.25,31.25,fixed_contracts,2026-04-30 12:00:00-04:00,7199.5,eod_flatten,-1325.0,-1330.0,-0.6127167630057804,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,trend_filtered_mes_participation_crowding,2026-05-11,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5992063492063492,0.3917161436245405,-25.0,28.0,2026-05-11 09:45:00-04:00,2026-05-11 10:15:00-04:00,0.4,4.0,4.0,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,0.0045,1.5,12:00:00,7430.25,2026-05-11 10:29:00-04:00,7433.75,7430.25,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,7430.5,7385.75,7520.0,44.75,1,19.25,9.0,fixed_contracts,2026-05-11 12:00:00-04:00,7448.25,eod_flatten,887.5,882.5,0.39664804469273746,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,trend_filtered_mes_participation_crowding,2026-05-18,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5873015873015873,0.3901793411610428,-16.0,77.0,2026-05-18 09:45:00-04:00,2026-05-18 10:15:00-04:00,0.4,4.0,4.0,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,0.0045,1.5,12:00:00,7435.25,2026-05-18 10:29:00-04:00,7439.25,7432.25,2026-05-18 10:30:00-04:00,2026-05-18 10:30:00-04:00,7435.25,7390.5,7524.75,44.75,1,3.25,43.5,fixed_contracts,2026-05-18 12:00:00-04:00,7402.75,eod_flatten,-1625.0,-1630.0,-0.7262569832402235,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,trend_filtered_mes_participation_crowding,2026-05-20,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8928571428571429,0.4589675163338548,106.0,-28.0,2026-05-20 09:45:00-04:00,2026-05-20 10:15:00-04:00,0.4,4.0,4.0,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,0.0045,1.5,12:00:00,7417.75,2026-05-20 10:29:00-04:00,7417.75,7413.5,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,7417.25,7462.0,7327.75,44.75,1,4.5,40.75,fixed_contracts,2026-05-20 12:00:00-04:00,7441.5,eod_flatten,-1212.5,-1217.5,-0.5418994413407822,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,trend_filtered_mes_participation_crowding,2026-05-21,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8214285714285714,0.4328634040064089,-37.0,73.0,2026-05-21 09:45:00-04:00,2026-05-21 10:15:00-04:00,0.4,4.0,4.0,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,0.0045,1.5,12:00:00,7422.25,2026-05-21 10:29:00-04:00,7423.75,7419.5,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,7422.5,7377.75,7512.0,44.75,1,13.25,14.0,fixed_contracts,2026-05-21 12:00:00-04:00,7429.75,eod_flatten,362.5,357.5,0.16201117318435754,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,trend_filtered_mes_participation_crowding,2026-05-22,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8412698412698413,0.4384881667255387,6.0,-75.0,2026-05-22 09:45:00-04:00,2026-05-22 10:15:00-04:00,0.4,4.0,4.0,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,0.0045,1.5,12:00:00,7491.25,2026-05-22 10:29:00-04:00,7491.5,7488.25,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,7491.0,7536.0,7401.0,45.0,1,2.5,24.25,fixed_contracts,2026-05-22 12:00:00-04:00,7511.0,eod_flatten,-1000.0,-1005.0,-0.4444444444444444,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,trend_filtered_mes_participation_crowding,2026-05-27,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7579365079365079,0.4189721881936274,-31.0,53.0,2026-05-27 09:45:00-04:00,2026-05-27 10:15:00-04:00,0.4,4.0,4.0,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,0.0045,1.5,12:00:00,7533.75,2026-05-27 10:29:00-04:00,7534.5,7531.0,2026-05-27 10:30:00-04:00,2026-05-27 10:30:00-04:00,7534.0,7488.75,7624.5,45.25,1,9.5,17.5,fixed_contracts,2026-05-27 12:00:00-04:00,7524.0,eod_flatten,-500.0,-505.0,-0.22099447513812154,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,trend_filtered_mes_participation_crowding,2026-05-28,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.753968253968254,0.4166946493289951,-12.0,144.0,2026-05-28 09:45:00-04:00,2026-05-28 10:15:00-04:00,0.4,4.0,4.0,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,0.0045,1.5,12:00:00,7561.5,2026-05-28 10:29:00-04:00,7562.0,7559.75,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,7561.75,7516.25,7652.75,45.5,1,15.25,10.5,fixed_contracts,2026-05-28 12:00:00-04:00,7574.5,eod_flatten,637.5,632.5,0.2802197802197802,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,trend_filtered_mes_participation_crowding,2026-06-02,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6071428571428571,0.390381872406639,-20.0,35.0,2026-06-02 09:45:00-04:00,2026-06-02 10:15:00-04:00,0.4,4.0,4.0,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,0.0045,1.5,12:00:00,7604.75,2026-06-02 10:29:00-04:00,7606.5,7603.75,2026-06-02 10:30:00-04:00,2026-06-02 10:30:00-04:00,7605.25,7559.5,7696.75,45.75,1,26.75,0.5,fixed_contracts,2026-06-02 12:00:00-04:00,7624.5,eod_flatten,962.5,957.5,0.4207650273224044,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,trend_filtered_mes_participation_crowding,2026-06-03,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.4068400310011048,-5.0,15.0,2026-06-03 09:45:00-04:00,2026-06-03 10:15:00-04:00,0.4,4.0,4.0,2026-06-03 10:30:00-04:00,2026-06-03 10:30:00-04:00,2026-06-03 10:30:00-04:00,2026-06-03 10:30:00-04:00,0.0045,1.5,12:00:00,7595.0,2026-06-03 10:29:00-04:00,7595.25,7591.0,2026-06-03 10:30:00-04:00,2026-06-03 10:30:00-04:00,7595.0,7549.25,7686.5,45.75,1,2.25,20.25,fixed_contracts,2026-06-03 12:00:00-04:00,7579.0,eod_flatten,-800.0,-805.0,-0.34972677595628415,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,trend_filtered_mes_participation_crowding,2026-06-08,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7936507936507936,0.4251284909282308,35.0,-45.0,2026-06-08 09:45:00-04:00,2026-06-08 10:15:00-04:00,0.4,4.0,4.0,2026-06-08 10:30:00-04:00,2026-06-08 10:30:00-04:00,2026-06-08 10:30:00-04:00,2026-06-08 10:30:00-04:00,0.0045,1.5,12:00:00,7448.0,2026-06-08 10:29:00-04:00,7450.5,7446.25,2026-06-08 10:30:00-04:00,2026-06-08 10:30:00-04:00,7447.5,7492.25,7358.0,44.75,1,6.75,29.25,fixed_contracts,2026-06-08 12:00:00-04:00,7450.25,eod_flatten,-137.5,-142.5,-0.061452513966480445,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
