run_id,ending_balance,net_pnl,trader_net_pnl,account_ending_balance,final_account_phase,max_drawdown,worst_day,best_day,best_day_concentration,max_consecutive_losses,account_breached,breach_reason,payout_eligible,profit_before_drawdown,drawdown_before_profit,accounts_purchased,accounts_breached,accounts_terminated,challenge_passes,funded_accounts_started,payout_count,gross_payouts,net_payouts,total_challenge_fees
108,54425.125,4425.125,4425.125,51016.25,funded,3635.0,-1230.0,1882.5,0.034422857142857144,4,True,trailing_drawdown,True,True,False,5,4,0,4,4,4,5461.25,4915.125,490.0
109,55672.359375,5672.359375,5672.359375,51235.0,challenge,4864.84375,-1230.0,1882.5,0.035677058656306264,6,True,trailing_drawdown,True,True,True,7,6,0,4,4,6,7064.84375,6358.359375,686.0
110,59268.84375,9268.84375,9268.84375,49517.5,funded,4099.0625,-1230.0,1863.75,0.03663750737173187,5,True,trailing_drawdown,True,True,True,7,5,1,3,3,7,11060.9375,9954.84375,686.0
111,55449.1875,5449.1875,5449.1875,54043.125,funded,4308.125,-1230.0,1882.5,0.035783871121037876,8,True,trailing_drawdown,True,True,True,7,6,0,3,3,6,6816.875,6135.1875,686.0
112,52260.5,2260.5,2260.5,53243.75,funded,3970.0,-1230.0,1882.5,0.036816114995355205,5,True,trailing_drawdown,True,True,False,6,5,0,5,5,3,3165.0,2848.5,588.0
113,60108.40625,10108.40625,10108.40625,50657.5,challenge,4192.5,-1230.0,1882.5,0.03493875278396436,6,True,trailing_drawdown,True,True,True,9,7,1,3,3,8,12211.5625,10990.40625,882.0
114,50484.5625,484.5625,484.5625,49995.0,funded,3232.5,-1230.0,1882.5,0.03674066845572091,5,True,trailing_drawdown,True,True,False,7,6,0,5,5,2,1300.625,1170.5625,686.0
115,52239.6875,2239.6875,2239.6875,51677.5,challenge,3491.875,-1230.0,1882.5,0.03801686272529914,4,True,trailing_drawdown,True,True,False,6,5,0,3,3,3,3141.875,2827.6875,588.0
116,55124.015625,5124.015625,5124.015625,52310.0,funded,3314.84375,-1230.0,1882.5,0.03534547502816372,3,True,trailing_drawdown,True,True,False,4,3,0,3,3,6,6128.90625,5516.015625,392.0
117,54342.46875,4342.46875,4342.46875,50912.5,challenge,5020.0,-1230.0,1882.5,0.037377146828154476,6,True,trailing_drawdown,True,True,False,7,6,0,4,4,3,5587.1875,5028.46875,686.0
118,56166.5859375,6166.5859375,6166.5859375,52251.25,challenge,3183.359375,-1230.0,1882.5,0.0354036390991584,4,True,trailing_drawdown,True,True,True,7,5,1,2,2,6,7613.984375,6852.5859375,686.0
119,55542.1796875,5542.1796875,5542.1796875,49217.5,funded,3627.65625,-1230.0,1882.5,0.03579577866514547,7,True,trailing_drawdown,True,True,False,5,3,1,3,3,5,6702.421875,6032.1796875,490.0
120,57781.875,7781.875,7781.875,,,2622.5,-1230.0,1882.5,0.03581280319604299,7,True,trailing_drawdown,True,True,True,7,6,1,3,3,5,9408.75,8467.875,686.0
121,50682.25,682.25,682.25,51872.5,challenge,2845.0,-1230.0,1882.5,0.03810343082683939,5,True,trailing_drawdown,True,True,False,5,4,0,3,3,1,1302.5,1172.25,490.0
122,57698.1875,7698.1875,7698.1875,,,5535.0,-1230.0,1882.5,0.036479023350450536,5,True,trailing_drawdown,True,True,True,6,6,0,2,2,6,9206.875,8286.1875,588.0
123,57428.2578125,7428.2578125,7428.2578125,52012.5,challenge,3797.5,-1230.0,1882.5,0.034976078777462956,5,True,trailing_drawdown,True,True,False,6,4,1,2,2,7,8906.953125,8016.2578125,588.0
124,55816.75,5816.75,5816.75,52876.25,funded,4490.0,-1230.0,1882.5,0.03550546963410034,6,True,trailing_drawdown,True,True,True,5,4,0,3,3,5,7007.5,6306.75,490.0
125,51575.6875,1575.6875,1575.6875,51980.0,funded,3204.375,-1230.0,1882.5,0.03622630616761282,7,True,trailing_drawdown,True,True,False,8,7,0,5,5,2,2621.875,2359.6875,784.0
126,56214.1875,6214.1875,6214.1875,,,3808.125,-1230.0,1882.5,0.03421172194457065,6,True,trailing_drawdown,True,True,True,7,6,1,4,4,6,7666.875,6900.1875,686.0
127,59652.625,9652.625,9652.625,50345.0,funded,4242.5,-1230.0,1882.5,0.03484981718887398,6,True,trailing_drawdown,True,True,False,8,6,1,2,2,6,11596.25,10436.625,784.0
128,55046.15625,5046.15625,5046.15625,51552.5,challenge,3689.0625,-1230.0,1882.5,0.034890186266333056,5,True,trailing_drawdown,True,True,False,7,6,0,4,4,6,6369.0625,5732.15625,686.0
129,56882.7578125,6882.7578125,6882.7578125,51445.625,funded,2808.125,-1230.0,1882.5,0.03588961441304037,6,True,trailing_drawdown,True,True,False,5,3,1,3,3,7,8191.953125,7372.7578125,490.0
130,57786.40625,7786.40625,7786.40625,51655.0,challenge,3387.5,-1230.0,1882.5,0.03555408659521224,9,True,trailing_drawdown,True,True,True,9,7,1,2,2,5,9631.5625,8668.40625,882.0
131,58522.125,8522.125,8522.125,48810.0,challenge,2995.0,-1230.0,1882.5,0.035925572519083966,8,True,trailing_drawdown,True,True,False,7,5,1,2,2,6,10231.25,9208.125,686.0
