wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.breakout_buffer_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,34,False,20,1,0.0,0.002,1.5,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-5767.5,0.8340645903761778,-0.048949356998779024,8368.75,0.054986120008541535,-0.009859973505693786,-0.17931749874626796,0.4310850439882698,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,35,False,2,0,0.0,0.002,1.5,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-6671.25,0.8138472270666202,-0.06240887216419663,9280.0,0.06097040176078315,-0.011431581272646096,-0.18749394693998914,0.42528735632183906,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,36,False,19,1,0.0,0.002,1.0,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-4717.5,0.8402201524132091,-0.04390889619456117,6292.5,0.04171085774890627,-0.00804325374860615,-0.19283357338334903,0.5161290322580645,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,37,False,27,1,0.02,0.003,1.0,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-6180.0,0.8432069009260433,-0.03772601914595583,8122.5,0.0535979412055825,-0.010576389251743978,-0.19732827444204878,0.5073313782991202,0,0,False,-330.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,38,False,33,1,0.04,0.003,1.0,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-6055.0,0.8458895393229829,-0.03850964977678511,7850.0,0.05185026172823197,-0.010359131598184468,-0.19978937912562206,0.5073313782991202,0,0,False,-330.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,39,False,1,0,0.0,0.002,1.0,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-5590.0,0.8169763444380781,-0.059042221770416466,7210.0,0.047778403631423744,-0.009552168756448376,-0.19992649461745385,0.5086206896551724,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,40,False,44,2,0.02,0.002,1.5,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-6576.25,0.8119459536745782,-0.06462055836079775,8490.0,0.056035905220777504,-0.011266029981849557,-0.20105020053592773,0.4277286135693215,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,41,False,26,1,0.02,0.002,1.5,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-6673.75,0.8106334681137831,-0.06606979190858776,8587.5,0.056679427100521415,-0.011435938992738204,-0.20176525377464516,0.4252199413489736,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,42,False,37,2,0.0,0.002,1.0,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-5320.0,0.8208,-0.052924752287063566,6735.0,0.04464404083255999,-0.009084500376332683,-0.20348741303244966,0.5132743362831859,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,43,False,8,0,0.02,0.002,1.5,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-7202.5,0.8007882727147005,-0.07200102246375059,9123.75,0.06021581665484185,-0.012358875961506754,-0.20524301833101516,0.4224137931034483,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,44,False,45,2,0.02,0.003,1.0,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-6082.5,0.8444771158271542,-0.038475428511966135,7650.0,0.050605278825163726,-0.010406916181975312,-0.2056488260430337,0.5073746312684366,0,0,False,-330.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,45,False,51,2,0.04,0.003,1.0,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-5957.5,0.8471848146723099,-0.03926368233235783,7427.5,0.04917327330806534,-0.01018976847884745,-0.20722168351514106,0.5073746312684366,0,0,False,-330.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,46,False,32,1,0.04,0.002,1.5,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-7186.25,0.7966539332201471,-0.07823074923083542,8787.5,0.05811934721142876,-0.01233047346375149,-0.21215781070106013,0.41935483870967744,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,47,False,50,2,0.04,0.002,1.5,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-7463.75,0.788172271888747,-0.08422789301238019,9105.0,0.060219249656905706,-0.012815832632779744,-0.2128195337171571,0.41887905604719766,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,48,False,31,1,0.04,0.002,1.0,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-6030.0,0.7997176783193557,-0.0709005872991555,7275.0,0.0483903152853532,-0.010315696986943679,-0.21317689141128696,0.5043988269794721,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,49,False,25,1,0.02,0.002,1.0,341,341,341,0,0,0,0,0,0,0,341,86.1782065943359,-5605.0,0.8132289236921026,-0.06039227840374981,6660.0,0.04429958760143674,-0.009578169485474963,-0.21621351358052643,0.5102639296187683,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,50,False,14,0,0.04,0.002,1.5,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-8077.5,0.7781363730000687,-0.09093223774385024,9686.25,0.06406038160113753,-0.013891820423206913,-0.21685509945448458,0.41379310344827586,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,51,False,7,0,0.02,0.002,1.0,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-6177.5,0.7998217757615036,-0.06944691525700651,7247.5,0.04820258721026903,-0.010572042716090801,-0.2193252131876968,0.5057471264367817,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,52,False,13,0,0.04,0.002,1.0,348,348,348,0,0,0,0,0,0,0,348,87.94726068864779,-6890.0,0.7785456006428284,-0.08532194342919493,8027.5,0.05343829050725602,-0.01181309692519672,-0.22106053193435707,0.49712643678160917,0,0,False,-230.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,53,False,49,2,0.04,0.002,1.0,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-6945.0,0.7718275154004107,-0.08598768247388754,7995.0,0.05317945989091393,-0.011909089412993734,-0.22394152624758948,0.49852507374631266,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,e203190960748d26dc03d62316dd3e83a89b6dac9afa714d65a03360efddbe62,69603197dd6bce6b454a225f1896b336b3ae8bde1e4053804b3099ef7ff5407a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,54,False,43,2,0.02,0.002,1.0,339,339,339,0,0,0,0,0,0,0,339,85.67276256738965,-6220.0,0.7938520175656641,-0.06951767264104584,7115.0,0.047326060928561925,-0.01064594150206466,-0.22494881875198888,0.5073746312684366,0,0,False,-230.0,0.0,6,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
