timestamp,timestamp_utc,symbol,contract_symbol,open,high,low,close,volume,signed_volume,buy_volume,sell_volume,trades,source
2026-04-22T11:36:00-04:00,2026-04-22T15:36:00+00:00,ES,ESM6,7158.0,7158.75,7156.25,7157.5,2541.0,-89.0,1226.0,1315.0,772,historical
2026-04-22T11:37:00-04:00,2026-04-22T15:37:00+00:00,ES,ESM6,7157.25,7159.5,7157.25,7159.0,1691.0,215.0,953.0,738.0,530,historical
2026-04-22T11:38:00-04:00,2026-04-22T15:38:00+00:00,ES,ESM6,7159.0,7159.5,7155.25,7157.0,1826.0,-262.0,782.0,1044.0,669,historical
2026-04-22T11:39:00-04:00,2026-04-22T15:39:00+00:00,ES,ESM6,7157.0,7157.25,7156.0,7156.5,1329.0,-37.0,646.0,683.0,464,historical
2026-04-22T11:40:00-04:00,2026-04-22T15:40:00+00:00,ES,ESM6,7156.5,7157.5,7155.25,7157.25,1688.0,44.0,866.0,822.0,589,historical
2026-04-22T11:41:00-04:00,2026-04-22T15:41:00+00:00,ES,ESM6,7157.0,7158.0,7156.5,7157.5,1169.0,29.0,599.0,570.0,411,historical
2026-04-22T11:42:00-04:00,2026-04-22T15:42:00+00:00,ES,ESM6,7157.75,7158.25,7154.75,7155.25,1909.0,-181.0,864.0,1045.0,574,historical
2026-04-22T11:43:00-04:00,2026-04-22T15:43:00+00:00,ES,ESM6,7155.0,7155.5,7152.75,7153.5,3134.0,-552.0,1291.0,1843.0,1039,historical
2026-04-22T11:44:00-04:00,2026-04-22T15:44:00+00:00,ES,ESM6,7153.5,7153.5,7151.25,7151.5,2581.0,-287.0,1147.0,1434.0,868,historical
2026-04-22T11:45:00-04:00,2026-04-22T15:45:00+00:00,ES,ESM6,7151.25,7152.75,7150.0,7152.5,2803.0,-289.0,1257.0,1546.0,995,historical
2026-04-22T11:46:00-04:00,2026-04-22T15:46:00+00:00,ES,ESM6,7152.5,7155.0,7152.25,7154.25,2248.0,480.0,1364.0,884.0,834,historical
2026-04-22T11:47:00-04:00,2026-04-22T15:47:00+00:00,ES,ESM6,7154.25,7155.75,7153.5,7155.0,1620.0,218.0,919.0,701.0,578,historical
2026-04-22T11:48:00-04:00,2026-04-22T15:48:00+00:00,ES,ESM6,7155.25,7157.5,7155.25,7157.0,2323.0,505.0,1414.0,909.0,670,historical
2026-04-22T11:49:00-04:00,2026-04-22T15:49:00+00:00,ES,ESM6,7157.0,7158.0,7156.0,7156.25,1551.0,45.0,798.0,753.0,501,historical
2026-04-22T11:50:00-04:00,2026-04-22T15:50:00+00:00,ES,ESM6,7156.25,7156.75,7154.25,7155.0,1654.0,-200.0,727.0,927.0,559,historical
2026-04-22T11:51:00-04:00,2026-04-22T15:51:00+00:00,ES,ESM6,7155.0,7155.5,7153.75,7155.25,1170.0,-68.0,551.0,619.0,414,historical
2026-04-22T11:52:00-04:00,2026-04-22T15:52:00+00:00,ES,ESM6,7155.0,7155.25,7153.25,7153.75,1377.0,-85.0,646.0,731.0,450,historical
2026-04-22T11:53:00-04:00,2026-04-22T15:53:00+00:00,ES,ESM6,7153.75,7156.0,7153.5,7155.5,1605.0,131.0,868.0,737.0,541,historical
2026-04-22T11:54:00-04:00,2026-04-22T15:54:00+00:00,ES,ESM6,7155.75,7155.75,7153.75,7155.25,1946.0,-38.0,954.0,992.0,550,historical
2026-04-22T11:55:00-04:00,2026-04-22T15:55:00+00:00,ES,ESM6,7155.5,7158.25,7155.5,7157.5,2230.0,532.0,1381.0,849.0,699,historical
2026-04-22T11:56:00-04:00,2026-04-22T15:56:00+00:00,ES,ESM6,7157.5,7159.25,7157.5,7159.0,2062.0,134.0,1098.0,964.0,739,historical
2026-04-22T11:57:00-04:00,2026-04-22T15:57:00+00:00,ES,ESM6,7159.0,7159.0,7157.0,7157.25,1481.0,-165.0,658.0,823.0,404,historical
2026-04-22T11:58:00-04:00,2026-04-22T15:58:00+00:00,ES,ESM6,7157.0,7157.0,7155.25,7155.25,1307.0,-113.0,597.0,710.0,444,historical
2026-04-22T11:59:00-04:00,2026-04-22T15:59:00+00:00,ES,ESM6,7155.25,7155.5,7154.5,7154.75,1421.0,-5.0,708.0,713.0,470,historical
2026-04-22T12:00:00-04:00,2026-04-22T16:00:00+00:00,ES,ESM6,7155.0,7158.0,7154.5,7155.25,4787.0,523.0,2655.0,2132.0,1464,historical
2026-04-22T12:01:00-04:00,2026-04-22T16:01:00+00:00,ES,ESM6,7155.0,7155.0,7152.5,7153.25,2313.0,-231.0,1041.0,1272.0,770,historical
2026-04-22T12:02:00-04:00,2026-04-22T16:02:00+00:00,ES,ESM6,7153.25,7155.0,7152.5,7155.0,1535.0,293.0,914.0,621.0,530,historical
2026-04-22T12:03:00-04:00,2026-04-22T16:03:00+00:00,ES,ESM6,7155.0,7156.5,7154.5,7155.75,1408.0,142.0,775.0,633.0,420,historical
2026-04-22T12:04:00-04:00,2026-04-22T16:04:00+00:00,ES,ESM6,7155.75,7158.0,7155.5,7157.75,1433.0,213.0,823.0,610.0,448,historical
2026-04-22T12:05:00-04:00,2026-04-22T16:05:00+00:00,ES,ESM6,7157.5,7159.25,7157.25,7159.0,1515.0,287.0,901.0,614.0,492,historical
2026-04-22T12:06:00-04:00,2026-04-22T16:06:00+00:00,ES,ESM6,7159.0,7160.25,7158.25,7158.75,2522.0,412.0,1467.0,1055.0,703,historical
2026-04-22T12:07:00-04:00,2026-04-22T16:07:00+00:00,ES,ESM6,7159.0,7159.0,7157.0,7157.75,1384.0,-428.0,478.0,906.0,409,historical
2026-04-22T12:08:00-04:00,2026-04-22T16:08:00+00:00,ES,ESM6,7157.5,7158.0,7156.75,7157.25,1350.0,72.0,711.0,639.0,420,historical
2026-04-22T12:09:00-04:00,2026-04-22T16:09:00+00:00,ES,ESM6,7157.25,7158.75,7157.25,7158.25,1153.0,3.0,578.0,575.0,410,historical
2026-04-22T12:10:00-04:00,2026-04-22T16:10:00+00:00,ES,ESM6,7158.25,7159.0,7156.75,7157.0,1186.0,-192.0,497.0,689.0,369,historical
2026-04-22T12:11:00-04:00,2026-04-22T16:11:00+00:00,ES,ESM6,7156.75,7157.25,7155.0,7155.75,1588.0,-272.0,658.0,930.0,456,historical
2026-04-22T12:12:00-04:00,2026-04-22T16:12:00+00:00,ES,ESM6,7156.0,7156.5,7154.5,7156.5,897.0,-11.0,443.0,454.0,315,historical
2026-04-22T12:13:00-04:00,2026-04-22T16:13:00+00:00,ES,ESM6,7156.25,7157.5,7155.0,7157.0,1214.0,2.0,608.0,606.0,374,historical
2026-04-22T12:14:00-04:00,2026-04-22T16:14:00+00:00,ES,ESM6,7157.0,7158.25,7156.5,7157.75,764.0,90.0,427.0,337.0,319,historical
2026-04-22T12:15:00-04:00,2026-04-22T16:15:00+00:00,ES,ESM6,7158.0,7159.0,7157.75,7158.25,1007.0,127.0,567.0,440.0,343,historical
2026-04-22T12:16:00-04:00,2026-04-22T16:16:00+00:00,ES,ESM6,7158.25,7158.5,7156.0,7156.25,985.0,-73.0,456.0,529.0,340,historical
2026-04-22T12:17:00-04:00,2026-04-22T16:17:00+00:00,ES,ESM6,7156.5,7157.75,7156.25,7157.25,784.0,68.0,426.0,358.0,272,historical
2026-04-22T12:18:00-04:00,2026-04-22T16:18:00+00:00,ES,ESM6,7157.5,7157.75,7155.0,7155.5,1072.0,-124.0,474.0,598.0,403,historical
2026-04-22T12:19:00-04:00,2026-04-22T16:19:00+00:00,ES,ESM6,7155.5,7155.5,7152.5,7152.75,1591.0,-401.0,595.0,996.0,539,historical
2026-04-22T12:20:00-04:00,2026-04-22T16:20:00+00:00,ES,ESM6,7152.75,7155.0,7152.25,7154.25,1836.0,118.0,977.0,859.0,667,historical
2026-04-22T12:21:00-04:00,2026-04-22T16:21:00+00:00,ES,ESM6,7154.25,7156.75,7154.25,7155.75,1449.0,239.0,844.0,605.0,524,historical
2026-04-22T12:22:00-04:00,2026-04-22T16:22:00+00:00,ES,ESM6,7155.75,7156.0,7155.0,7155.5,934.0,-34.0,450.0,484.0,392,historical
2026-04-22T12:23:00-04:00,2026-04-22T16:23:00+00:00,ES,ESM6,7155.5,7156.5,7154.75,7155.75,867.0,101.0,484.0,383.0,332,historical
2026-04-22T12:24:00-04:00,2026-04-22T16:24:00+00:00,ES,ESM6,7155.75,7156.5,7153.75,7154.0,977.0,-101.0,438.0,539.0,352,historical
2026-04-22T12:25:00-04:00,2026-04-22T16:25:00+00:00,ES,ESM6,7154.0,7154.25,7153.0,7153.0,1008.0,-60.0,474.0,534.0,361,historical
2026-04-22T12:26:00-04:00,2026-04-22T16:26:00+00:00,ES,ESM6,7153.25,7153.5,7152.25,7152.75,1239.0,-51.0,594.0,645.0,487,historical
2026-04-22T12:27:00-04:00,2026-04-22T16:27:00+00:00,ES,ESM6,7153.0,7154.25,7152.5,7153.0,1065.0,59.0,562.0,503.0,389,historical
2026-04-22T12:28:00-04:00,2026-04-22T16:28:00+00:00,ES,ESM6,7153.25,7153.75,7152.5,7152.5,1008.0,42.0,525.0,483.0,296,historical
2026-04-22T12:29:00-04:00,2026-04-22T16:29:00+00:00,ES,ESM6,7152.5,7152.75,7148.75,7150.0,3540.0,-1038.0,1251.0,2289.0,982,historical
2026-04-22T12:30:00-04:00,2026-04-22T16:30:00+00:00,ES,ESM6,7150.0,7150.25,7146.5,7148.25,3526.0,-548.0,1489.0,2037.0,1080,historical
2026-04-22T12:31:00-04:00,2026-04-22T16:31:00+00:00,ES,ESM6,7148.5,7150.5,7148.25,7149.75,1722.0,182.0,952.0,770.0,606,historical
2026-04-22T12:32:00-04:00,2026-04-22T16:32:00+00:00,ES,ESM6,7150.0,7151.5,7149.75,7150.0,1860.0,80.0,970.0,890.0,569,historical
2026-04-22T12:33:00-04:00,2026-04-22T16:33:00+00:00,ES,ESM6,7150.0,7151.25,7150.0,7150.5,1132.0,40.0,586.0,546.0,449,historical
2026-04-22T12:34:00-04:00,2026-04-22T16:34:00+00:00,ES,ESM6,7150.75,7151.5,7149.5,7150.5,1406.0,-32.0,687.0,719.0,514,historical
2026-04-22T12:35:00-04:00,2026-04-22T16:35:00+00:00,ES,ESM6,7150.75,7152.75,7150.0,7150.75,1866.0,206.0,1036.0,830.0,645,historical
2026-04-22T12:36:00-04:00,2026-04-22T16:36:00+00:00,ES,ESM6,7151.0,7151.5,7150.0,7150.0,1142.0,22.0,582.0,560.0,413,historical
2026-04-22T12:37:00-04:00,2026-04-22T16:37:00+00:00,ES,ESM6,7150.25,7151.5,7149.25,7151.0,1047.0,-17.0,515.0,532.0,418,historical
2026-04-22T12:38:00-04:00,2026-04-22T16:38:00+00:00,ES,ESM6,7151.0,7152.25,7151.0,7152.0,1704.0,-124.0,790.0,914.0,580,historical
2026-04-22T12:39:00-04:00,2026-04-22T16:39:00+00:00,ES,ESM6,7151.75,7154.75,7151.75,7153.75,2639.0,277.0,1458.0,1181.0,813,historical
2026-04-22T12:40:00-04:00,2026-04-22T16:40:00+00:00,ES,ESM6,7153.75,7155.0,7152.25,7154.25,2767.0,-195.0,1286.0,1481.0,799,historical
2026-04-22T12:41:00-04:00,2026-04-22T16:41:00+00:00,ES,ESM6,7154.25,7155.5,7153.5,7154.5,1630.0,130.0,880.0,750.0,462,historical
2026-04-22T12:42:00-04:00,2026-04-22T16:42:00+00:00,ES,ESM6,7154.5,7155.0,7148.0,7149.75,4272.0,-434.0,1919.0,2353.0,1259,historical
2026-04-22T12:43:00-04:00,2026-04-22T16:43:00+00:00,ES,ESM6,7149.75,7151.0,7147.75,7149.25,3750.0,24.0,1887.0,1863.0,1387,historical
2026-04-22T12:44:00-04:00,2026-04-22T16:44:00+00:00,ES,ESM6,7149.5,7150.75,7149.25,7149.25,1465.0,123.0,794.0,671.0,513,historical
2026-04-22T12:45:00-04:00,2026-04-22T16:45:00+00:00,ES,ESM6,7149.25,7150.5,7147.5,7148.5,1888.0,-192.0,848.0,1040.0,655,historical
2026-04-22T12:46:00-04:00,2026-04-22T16:46:00+00:00,ES,ESM6,7148.75,7150.25,7148.0,7150.0,1249.0,139.0,694.0,555.0,487,historical
2026-04-22T12:47:00-04:00,2026-04-22T16:47:00+00:00,ES,ESM6,7150.25,7151.25,7150.0,7151.0,1223.0,-33.0,595.0,628.0,462,historical
2026-04-22T12:48:00-04:00,2026-04-22T16:48:00+00:00,ES,ESM6,7151.25,7151.25,7149.75,7150.75,1478.0,-176.0,651.0,827.0,419,historical
2026-04-22T12:49:00-04:00,2026-04-22T16:49:00+00:00,ES,ESM6,7151.0,7152.75,7150.75,7152.0,1627.0,-15.0,806.0,821.0,468,historical
2026-04-22T12:50:00-04:00,2026-04-22T16:50:00+00:00,ES,ESM6,7152.0,7152.25,7150.0,7150.5,1442.0,-358.0,542.0,900.0,432,historical
2026-04-22T12:51:00-04:00,2026-04-22T16:51:00+00:00,ES,ESM6,7150.5,7152.0,7149.75,7150.25,2266.0,-356.0,955.0,1311.0,649,historical
2026-04-22T12:52:00-04:00,2026-04-22T16:52:00+00:00,ES,ESM6,7150.25,7150.75,7148.0,7150.0,2337.0,-269.0,1034.0,1303.0,619,historical
2026-04-22T12:53:00-04:00,2026-04-22T16:53:00+00:00,ES,ESM6,7150.25,7151.75,7149.75,7151.5,2001.0,95.0,1048.0,953.0,579,historical
2026-04-22T12:54:00-04:00,2026-04-22T16:54:00+00:00,ES,ESM6,7151.5,7152.5,7151.25,7151.5,1293.0,35.0,664.0,629.0,380,historical
2026-04-22T12:55:00-04:00,2026-04-22T16:55:00+00:00,ES,ESM6,7151.5,7151.5,7149.75,7150.25,1266.0,-82.0,592.0,674.0,464,historical
2026-04-22T12:56:00-04:00,2026-04-22T16:56:00+00:00,ES,ESM6,7150.25,7151.0,7147.5,7149.25,2513.0,-303.0,1105.0,1408.0,704,historical
2026-04-22T12:57:00-04:00,2026-04-22T16:57:00+00:00,ES,ESM6,7149.25,7150.75,7149.0,7150.0,1352.0,-16.0,668.0,684.0,352,historical
2026-04-22T12:58:00-04:00,2026-04-22T16:58:00+00:00,ES,ESM6,7150.0,7150.0,7146.75,7147.75,2477.0,-565.0,956.0,1521.0,675,historical
2026-04-22T12:59:00-04:00,2026-04-22T16:59:00+00:00,ES,ESM6,7147.75,7148.25,7146.75,7147.75,1395.0,157.0,776.0,619.0,469,historical
2026-04-22T13:00:00-04:00,2026-04-22T17:00:00+00:00,ES,ESM6,7147.75,7150.0,7147.75,7149.0,1499.0,205.0,852.0,647.0,505,historical
2026-04-22T13:01:00-04:00,2026-04-22T17:01:00+00:00,ES,ESM6,7149.0,7156.0,7148.5,7153.75,5913.0,523.0,3218.0,2695.0,2111,historical
2026-04-22T13:02:00-04:00,2026-04-22T17:02:00+00:00,ES,ESM6,7153.75,7155.75,7151.25,7152.0,3011.0,-77.0,1467.0,1544.0,1108,historical
2026-04-22T13:03:00-04:00,2026-04-22T17:03:00+00:00,ES,ESM6,7152.0,7155.25,7151.75,7154.25,2430.0,38.0,1234.0,1196.0,781,historical
2026-04-22T13:04:00-04:00,2026-04-22T17:04:00+00:00,ES,ESM6,7154.25,7155.0,7153.5,7154.75,1635.0,179.0,907.0,728.0,531,historical
2026-04-22T13:05:00-04:00,2026-04-22T17:05:00+00:00,ES,ESM6,7154.75,7156.0,7154.0,7154.25,1588.0,188.0,888.0,700.0,513,historical
2026-04-22T13:06:00-04:00,2026-04-22T17:06:00+00:00,ES,ESM6,7154.0,7155.0,7153.5,7153.75,2524.0,-440.0,1042.0,1482.0,678,historical
2026-04-22T13:07:00-04:00,2026-04-22T17:07:00+00:00,ES,ESM6,7153.75,7154.0,7152.75,7152.75,1455.0,-191.0,632.0,823.0,438,historical
2026-04-22T13:08:00-04:00,2026-04-22T17:08:00+00:00,ES,ESM6,7152.5,7154.25,7152.25,7153.75,1168.0,64.0,616.0,552.0,404,historical
2026-04-22T13:09:00-04:00,2026-04-22T17:09:00+00:00,ES,ESM6,7154.0,7156.5,7153.75,7156.5,1362.0,408.0,885.0,477.0,487,historical
2026-04-22T13:10:00-04:00,2026-04-22T17:10:00+00:00,ES,ESM6,7156.5,7162.75,7156.0,7160.25,7108.0,1856.0,4482.0,2626.0,2207,historical
2026-04-22T13:11:00-04:00,2026-04-22T17:11:00+00:00,ES,ESM6,7160.0,7161.25,7159.0,7159.75,2391.0,143.0,1267.0,1124.0,758,historical
2026-04-22T13:12:00-04:00,2026-04-22T17:12:00+00:00,ES,ESM6,7159.75,7160.75,7159.5,7160.0,2117.0,-63.0,1027.0,1090.0,738,historical
2026-04-22T13:13:00-04:00,2026-04-22T17:13:00+00:00,ES,ESM6,7159.75,7160.0,7157.5,7158.0,1994.0,-444.0,775.0,1219.0,606,historical
2026-04-22T13:14:00-04:00,2026-04-22T17:14:00+00:00,ES,ESM6,7157.75,7158.25,7157.0,7158.0,1211.0,-63.0,574.0,637.0,428,historical
2026-04-22T13:15:00-04:00,2026-04-22T17:15:00+00:00,ES,ESM6,7158.25,7160.0,7158.0,7159.0,1175.0,231.0,703.0,472.0,492,historical
2026-04-22T13:16:00-04:00,2026-04-22T17:16:00+00:00,ES,ESM6,7159.25,7160.0,7157.5,7158.0,1649.0,-161.0,744.0,905.0,586,historical
2026-04-22T13:17:00-04:00,2026-04-22T17:17:00+00:00,ES,ESM6,7158.25,7159.5,7158.0,7158.0,868.0,-144.0,362.0,506.0,300,historical
2026-04-22T13:18:00-04:00,2026-04-22T17:18:00+00:00,ES,ESM6,7158.0,7158.0,7155.25,7155.25,1171.0,-361.0,405.0,766.0,478,historical
2026-04-22T13:19:00-04:00,2026-04-22T17:19:00+00:00,ES,ESM6,7155.25,7156.0,7154.5,7155.5,1876.0,-98.0,889.0,987.0,625,historical
2026-04-22T13:20:00-04:00,2026-04-22T17:20:00+00:00,ES,ESM6,7155.75,7158.0,7155.5,7157.75,1421.0,241.0,831.0,590.0,586,historical
2026-04-22T13:21:00-04:00,2026-04-22T17:21:00+00:00,ES,ESM6,7157.75,7160.25,7157.75,7160.0,1877.0,179.0,1028.0,849.0,563,historical
2026-04-22T13:22:00-04:00,2026-04-22T17:22:00+00:00,ES,ESM6,7160.0,7162.5,7160.0,7162.25,2973.0,857.0,1915.0,1058.0,715,historical
2026-04-22T13:23:00-04:00,2026-04-22T17:23:00+00:00,ES,ESM6,7162.25,7163.0,7160.25,7160.25,1989.0,-323.0,833.0,1156.0,607,historical
2026-04-22T13:24:00-04:00,2026-04-22T17:24:00+00:00,ES,ESM6,7160.25,7161.5,7160.0,7160.0,1558.0,18.0,788.0,770.0,468,historical
2026-04-22T13:25:00-04:00,2026-04-22T17:25:00+00:00,ES,ESM6,7160.0,7161.0,7160.0,7160.75,991.0,21.0,506.0,485.0,282,historical
2026-04-22T13:26:00-04:00,2026-04-22T17:26:00+00:00,ES,ESM6,7160.75,7161.5,7159.75,7160.25,1507.0,-261.0,623.0,884.0,398,historical
2026-04-22T13:27:00-04:00,2026-04-22T17:27:00+00:00,ES,ESM6,7160.25,7161.25,7159.75,7160.5,1016.0,-70.0,473.0,543.0,327,historical
2026-04-22T13:28:00-04:00,2026-04-22T17:28:00+00:00,ES,ESM6,7160.5,7160.5,7159.5,7159.5,751.0,-53.0,349.0,402.0,233,historical
2026-04-22T13:29:00-04:00,2026-04-22T17:29:00+00:00,ES,ESM6,7159.5,7159.5,7158.75,7159.0,1296.0,68.0,682.0,614.0,420,historical
2026-04-22T13:30:00-04:00,2026-04-22T17:30:00+00:00,ES,ESM6,7159.25,7161.75,7158.75,7161.25,1265.0,179.0,722.0,543.0,425,historical
2026-04-22T13:31:00-04:00,2026-04-22T17:31:00+00:00,ES,ESM6,7161.25,7161.5,7160.5,7160.75,1273.0,129.0,701.0,572.0,361,historical
2026-04-22T13:32:00-04:00,2026-04-22T17:32:00+00:00,ES,ESM6,7160.75,7161.75,7160.25,7161.25,872.0,92.0,482.0,390.0,280,historical
2026-04-22T13:33:00-04:00,2026-04-22T17:33:00+00:00,ES,ESM6,7161.5,7161.5,7160.25,7160.5,600.0,-54.0,273.0,327.0,192,historical
2026-04-22T13:34:00-04:00,2026-04-22T17:34:00+00:00,ES,ESM6,7160.75,7161.75,7159.25,7159.5,1812.0,-374.0,719.0,1093.0,439,historical
2026-04-22T13:35:00-04:00,2026-04-22T17:35:00+00:00,ES,ESM6,7159.5,7160.75,7159.5,7160.5,1117.0,91.0,604.0,513.0,403,historical
2026-04-22T13:36:00-04:00,2026-04-22T17:36:00+00:00,ES,ESM6,7160.25,7160.25,7158.75,7158.75,936.0,-108.0,414.0,522.0,305,historical
2026-04-22T13:37:00-04:00,2026-04-22T17:37:00+00:00,ES,ESM6,7159.0,7159.0,7157.5,7158.75,1475.0,189.0,832.0,643.0,431,historical
2026-04-22T13:38:00-04:00,2026-04-22T17:38:00+00:00,ES,ESM6,7159.0,7159.25,7158.25,7158.75,889.0,65.0,477.0,412.0,252,historical
2026-04-22T13:39:00-04:00,2026-04-22T17:39:00+00:00,ES,ESM6,7159.0,7159.75,7158.75,7159.0,604.0,-28.0,288.0,316.0,217,historical
2026-04-22T13:40:00-04:00,2026-04-22T17:40:00+00:00,ES,ESM6,7159.0,7160.5,7159.0,7159.75,664.0,242.0,453.0,211.0,235,historical
2026-04-22T13:41:00-04:00,2026-04-22T17:41:00+00:00,ES,ESM6,7160.0,7160.25,7159.5,7159.5,637.0,17.0,327.0,310.0,195,historical
2026-04-22T13:42:00-04:00,2026-04-22T17:42:00+00:00,ES,ESM6,7159.75,7161.75,7159.5,7161.25,1156.0,242.0,699.0,457.0,390,historical
2026-04-22T13:43:00-04:00,2026-04-22T17:43:00+00:00,ES,ESM6,7161.5,7162.0,7161.25,7161.25,901.0,113.0,507.0,394.0,293,historical
2026-04-22T13:44:00-04:00,2026-04-22T17:44:00+00:00,ES,ESM6,7161.5,7161.75,7160.5,7160.75,891.0,47.0,469.0,422.0,301,historical
2026-04-22T13:45:00-04:00,2026-04-22T17:45:00+00:00,ES,ESM6,7161.0,7162.0,7158.5,7158.75,1269.0,-239.0,515.0,754.0,428,historical
2026-04-22T13:46:00-04:00,2026-04-22T17:46:00+00:00,ES,ESM6,7158.5,7159.25,7157.5,7157.75,1385.0,-311.0,537.0,848.0,402,historical
2026-04-22T13:47:00-04:00,2026-04-22T17:47:00+00:00,ES,ESM6,7157.75,7162.75,7156.75,7159.25,6187.0,337.0,3262.0,2925.0,1539,historical
2026-04-22T13:48:00-04:00,2026-04-22T17:48:00+00:00,ES,ESM6,7159.25,7162.0,7158.25,7159.0,3742.0,92.0,1917.0,1825.0,929,historical
2026-04-22T13:49:00-04:00,2026-04-22T17:49:00+00:00,ES,ESM6,7159.25,7160.75,7159.25,7160.5,1022.0,90.0,556.0,466.0,332,historical
2026-04-22T13:50:00-04:00,2026-04-22T17:50:00+00:00,ES,ESM6,7160.75,7160.75,7159.25,7159.75,577.0,3.0,290.0,287.0,207,historical
2026-04-22T13:51:00-04:00,2026-04-22T17:51:00+00:00,ES,ESM6,7159.75,7161.0,7159.5,7160.75,1204.0,322.0,763.0,441.0,321,historical
2026-04-22T13:52:00-04:00,2026-04-22T17:52:00+00:00,ES,ESM6,7160.75,7162.0,7160.0,7160.75,2000.0,88.0,1044.0,956.0,486,historical
2026-04-22T13:53:00-04:00,2026-04-22T17:53:00+00:00,ES,ESM6,7160.5,7161.0,7159.25,7160.0,1326.0,-334.0,496.0,830.0,320,historical
2026-04-22T13:54:00-04:00,2026-04-22T17:54:00+00:00,ES,ESM6,7160.0,7160.75,7159.0,7160.0,866.0,-40.0,413.0,453.0,278,historical
2026-04-22T13:55:00-04:00,2026-04-22T17:55:00+00:00,ES,ESM6,7160.0,7160.0,7159.25,7159.75,820.0,34.0,427.0,393.0,262,historical
2026-04-22T13:56:00-04:00,2026-04-22T17:56:00+00:00,ES,ESM6,7159.75,7160.0,7158.75,7159.0,909.0,11.0,460.0,449.0,284,historical
2026-04-22T13:57:00-04:00,2026-04-22T17:57:00+00:00,ES,ESM6,7159.25,7159.75,7158.75,7159.0,765.0,3.0,384.0,381.0,255,historical
2026-04-22T13:58:00-04:00,2026-04-22T17:58:00+00:00,ES,ESM6,7159.0,7160.75,7159.0,7160.0,831.0,263.0,547.0,284.0,298,historical
2026-04-22T13:59:00-04:00,2026-04-22T17:59:00+00:00,ES,ESM6,7160.25,7160.25,7158.0,7158.25,1202.0,-246.0,478.0,724.0,392,historical
2026-04-22T14:00:00-04:00,2026-04-22T18:00:00+00:00,ES,ESM6,7158.25,7159.75,7157.0,7159.5,1901.0,-97.0,902.0,999.0,582,historical
2026-04-22T14:01:00-04:00,2026-04-22T18:01:00+00:00,ES,ESM6,7159.5,7159.75,7157.5,7158.5,1666.0,-298.0,684.0,982.0,367,historical
2026-04-22T14:02:00-04:00,2026-04-22T18:02:00+00:00,ES,ESM6,7158.75,7159.25,7158.5,7158.75,1244.0,-4.0,620.0,624.0,396,historical
2026-04-22T14:03:00-04:00,2026-04-22T18:03:00+00:00,ES,ESM6,7159.0,7160.0,7158.75,7159.5,1077.0,163.0,620.0,457.0,374,historical
2026-04-22T14:04:00-04:00,2026-04-22T18:04:00+00:00,ES,ESM6,7159.75,7160.0,7158.75,7159.25,798.0,-12.0,393.0,405.0,276,historical
2026-04-22T14:05:00-04:00,2026-04-22T18:05:00+00:00,ES,ESM6,7159.0,7160.5,7159.0,7160.0,804.0,104.0,454.0,350.0,262,historical
2026-04-22T14:06:00-04:00,2026-04-22T18:06:00+00:00,ES,ESM6,7160.0,7160.25,7159.0,7159.25,789.0,35.0,412.0,377.0,262,historical
2026-04-22T14:07:00-04:00,2026-04-22T18:07:00+00:00,ES,ESM6,7159.25,7159.25,7158.25,7159.0,675.0,-29.0,323.0,352.0,229,historical
2026-04-22T14:08:00-04:00,2026-04-22T18:08:00+00:00,ES,ESM6,7158.75,7159.0,7158.25,7158.75,813.0,19.0,416.0,397.0,282,historical
2026-04-22T14:09:00-04:00,2026-04-22T18:09:00+00:00,ES,ESM6,7158.5,7158.5,7157.5,7157.75,730.0,-118.0,306.0,424.0,236,historical
2026-04-22T14:10:00-04:00,2026-04-22T18:10:00+00:00,ES,ESM6,7157.5,7158.75,7157.25,7158.25,1233.0,113.0,673.0,560.0,387,historical
2026-04-22T14:11:00-04:00,2026-04-22T18:11:00+00:00,ES,ESM6,7158.25,7158.25,7156.75,7157.75,1425.0,83.0,754.0,671.0,326,historical
2026-04-22T14:12:00-04:00,2026-04-22T18:12:00+00:00,ES,ESM6,7158.0,7160.0,7158.0,7158.75,1281.0,-21.0,630.0,651.0,320,historical
2026-04-22T14:13:00-04:00,2026-04-22T18:13:00+00:00,ES,ESM6,7158.75,7159.25,7158.5,7158.5,587.0,121.0,354.0,233.0,145,historical
2026-04-22T14:14:00-04:00,2026-04-22T18:14:00+00:00,ES,ESM6,7158.5,7158.5,7157.5,7157.75,919.0,7.0,463.0,456.0,249,historical
2026-04-22T14:15:00-04:00,2026-04-22T18:15:00+00:00,ES,ESM6,7157.75,7157.75,7156.25,7156.75,1270.0,-146.0,562.0,708.0,344,historical
2026-04-22T14:16:00-04:00,2026-04-22T18:16:00+00:00,ES,ESM6,7156.75,7157.25,7155.0,7155.5,2737.0,-635.0,1051.0,1686.0,682,historical
2026-04-22T14:17:00-04:00,2026-04-22T18:17:00+00:00,ES,ESM6,7155.25,7155.75,7154.5,7155.0,1789.0,-207.0,791.0,998.0,412,historical
2026-04-22T14:18:00-04:00,2026-04-22T18:18:00+00:00,ES,ESM6,7155.25,7156.5,7155.0,7156.25,1358.0,208.0,783.0,575.0,367,historical
2026-04-22T14:19:00-04:00,2026-04-22T18:19:00+00:00,ES,ESM6,7156.0,7156.5,7154.75,7154.75,1293.0,47.0,670.0,623.0,337,historical
