run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
45,0.45,3,0.004,3.0,222,222,222,0,0,0,0,0,0,0,222,55.65109469012377,21552.5,1.3569476647896654,0.09659039817870152,9437.5,0.057133776277753394,0.034227618942999305,0.5990785341512035,0.5225225225225225,0,0,True,-1230.0,0.1209836445887948,5,False,preferred_min_total_trades
46,0.45,4,0.002,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14520049645106,12527.5,1.2498255060325056,0.12146246419067734,4267.5,0.027404077701075613,0.020311444892532116,0.7411833054222763,0.46226415094339623,0,0,True,-630.0,0.09638794651766115,6,False,preferred_min_total_trades
47,0.45,4,0.002,2.5,212,212,212,0,0,0,0,0,0,0,212,53.14520049645106,13215.0,1.255782444594987,0.13006105047564193,3945.0,0.02499307067907345,0.021391683425293184,0.85590457050979,0.44339622641509435,0,0,True,-630.0,0.11454786227771471,6,False,preferred_min_total_trades
48,0.45,4,0.002,3.0,212,212,212,0,0,0,0,0,0,0,212,53.14520049645106,13952.5,1.2655722103259577,0.13329331567981031,3965.0,0.025351662404092073,0.022546700879315873,0.8893578858827245,0.4339622641509434,0,0,True,-630.0,0.12775488263752016,6,False,preferred_min_total_trades
49,0.45,4,0.003,2.0,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,17615.0,1.3087371834195074,0.10889637116724744,6092.5,0.03875019875973923,0.0282251712256687,0.7283877793936415,0.5,0,0,True,-930.0,0.09977292080613114,5,False,preferred_min_total_trades
50,0.45,4,0.003,2.5,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,17052.5,1.297483536133281,0.10834914136082519,5671.25,0.035665435107302884,0.027359076097765556,0.7671033877885731,0.49528301886792453,0,0,True,-930.0,0.12908664418706933,5,False,preferred_min_total_trades
51,0.45,4,0.003,3.0,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,17427.5,1.3040254699289109,0.10963982890504077,6340.0,0.039746101402711384,0.027936715168634052,0.702879381441126,0.49528301886792453,0,0,True,-930.0,0.15177162530483432,5,False,preferred_min_total_trades
52,0.45,4,0.004,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,20440.0,1.3525657611039241,0.09595115903574325,6362.5,0.03956840125001943,0.032542239355469516,0.8224299776441822,0.5283018867924528,0,0,True,-1230.0,0.11533757338551859,5,False,preferred_min_total_trades
53,0.45,4,0.004,2.5,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,21708.75,1.3744501940491591,0.10323021062908437,7325.0,0.04488426599672176,0.03446367312447274,0.7678341699291659,0.5283018867924528,0,0,True,-1230.0,0.10427822882478263,5,False,preferred_min_total_trades
54,0.45,4,0.004,3.0,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,20715.0,1.3573091849935317,0.09711144948621606,7942.5,0.048526783668606514,0.0329596152546181,0.6792046116161764,0.5283018867924528,0,0,True,-1230.0,0.1258749698286266,5,False,preferred_min_total_trades
