trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
29,trend_filtered_mes_participation_crowding,2025-12-26,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8174603174603174,0.43546068182372,33.0,-68.0,2025-12-26 09:45:00-05:00,2025-12-26 10:15:00-05:00,0.5,4.0,4.0,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,0.003,1.5,12:00:00,6984.0,2025-12-26 10:29:00-05:00,6984.25,6982.0,2025-12-26 10:30:00-05:00,2025-12-26 10:30:00-05:00,6983.75,7011.75,6955.75,28.0,1,9.75,3.0,fixed_contracts,2025-12-26 12:00:00-05:00,6977.0,eod_flatten,337.5,332.5,0.24107142857142858,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
30,trend_filtered_mes_participation_crowding,2025-12-29,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7896825396825397,0.4258186627747879,35.0,-56.0,2025-12-29 09:45:00-05:00,2025-12-29 10:15:00-05:00,0.5,4.0,4.0,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,0.003,1.5,12:00:00,6955.0,2025-12-29 10:29:00-05:00,6955.75,6953.25,2025-12-29 10:30:00-05:00,2025-12-29 10:30:00-05:00,6954.75,6982.75,6926.75,28.0,1,12.5,5.0,fixed_contracts,2025-12-29 12:00:00-05:00,6946.75,eod_flatten,400.0,395.0,0.2857142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
31,trend_filtered_mes_participation_crowding,2025-12-31,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.746031746031746,0.4076155462184874,4.0,-18.0,2025-12-31 09:45:00-05:00,2025-12-31 10:15:00-05:00,0.5,4.0,4.0,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,0.003,1.5,12:00:00,6927.75,2025-12-31 10:29:00-05:00,6928.0,6926.75,2025-12-31 10:30:00-05:00,2025-12-31 10:30:00-05:00,6927.5,6955.25,6899.75,27.75,1,13.75,1.5,fixed_contracts,2025-12-31 12:00:00-05:00,6926.25,eod_flatten,62.5,57.5,0.04504504504504504,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
32,trend_filtered_mes_participation_crowding,2026-01-09,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6865079365079365,0.3937191856630183,77.0,-4.0,2026-01-09 09:45:00-05:00,2026-01-09 10:15:00-05:00,0.5,4.0,4.0,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,0.003,1.5,12:00:00,6996.25,2026-01-09 10:29:00-05:00,6997.5,6995.75,2026-01-09 10:30:00-05:00,2026-01-09 10:30:00-05:00,6996.25,7024.25,6968.25,28.0,1,19.0,9.0,fixed_contracts,2026-01-09 12:00:00-05:00,7004.25,eod_flatten,-400.0,-405.0,-0.2857142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
33,trend_filtered_mes_participation_crowding,2026-01-14,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7182539682539683,0.4023260867315791,-73.0,42.0,2026-01-14 09:45:00-05:00,2026-01-14 10:15:00-05:00,0.5,4.0,4.0,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,0.003,1.5,12:00:00,6949.75,2026-01-14 10:29:00-05:00,6952.75,6949.25,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,6949.75,6921.75,6977.75,28.0,1,7.25,26.5,fixed_contracts,2026-01-14 12:00:00-05:00,6927.75,eod_flatten,-1100.0,-1105.0,-0.7857142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
34,trend_filtered_mes_participation_crowding,2026-01-22,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.4054932748925307,44.0,-85.0,2026-01-22 09:45:00-05:00,2026-01-22 10:15:00-05:00,0.5,4.0,4.0,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,0.003,1.5,12:00:00,6941.0,2026-01-22 10:29:00-05:00,6942.75,6940.75,2026-01-22 10:30:00-05:00,2026-01-22 10:30:00-05:00,6941.0,6969.0,6913.0,28.0,1,4.0,21.0,fixed_contracts,2026-01-22 12:00:00-05:00,6954.5,eod_flatten,-675.0,-680.0,-0.48214285714285715,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
35,trend_filtered_mes_participation_crowding,2026-01-28,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6984126984126984,0.4020552812346263,15.0,-62.0,2026-01-28 09:45:00-05:00,2026-01-28 10:15:00-05:00,0.5,4.0,4.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,0.003,1.5,12:00:00,7017.25,2026-01-28 10:29:00-05:00,7019.25,7017.0,2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,7017.0,7045.25,6988.75,28.25,1,20.0,3.25,fixed_contracts,2026-01-28 12:00:00-05:00,6999.5,eod_flatten,875.0,870.0,0.6194690265486725,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
36,trend_filtered_mes_participation_crowding,2026-01-30,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6865079365079365,0.3996338021598675,-84.0,33.0,2026-01-30 09:45:00-05:00,2026-01-30 10:15:00-05:00,0.5,4.0,4.0,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,0.003,1.5,12:00:00,6962.0,2026-01-30 10:29:00-05:00,6967.75,6960.5,2026-01-30 10:30:00-05:00,2026-01-30 10:30:00-05:00,6962.25,6934.25,6990.25,28.0,1,29.0,5.25,fixed_contracts,2026-01-30 10:47:00-05:00,6990.0,target,1387.5,1382.5,0.9910714285714286,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,trend_filtered_mes_participation_crowding,2026-02-03,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5436507936507936,0.3787185161410206,9.0,-132.0,2026-02-03 09:45:00-05:00,2026-02-03 10:15:00-05:00,0.5,4.0,4.0,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,0.003,1.5,12:00:00,6968.25,2026-02-03 10:29:00-05:00,6971.5,6966.25,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,6968.0,6996.0,6940.0,28.0,1,19.0,13.0,fixed_contracts,2026-02-03 12:00:00-05:00,6953.0,eod_flatten,750.0,745.0,0.5357142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,trend_filtered_mes_participation_crowding,2026-02-06,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5912698412698413,0.3842042417694888,77.0,-72.0,2026-02-06 09:45:00-05:00,2026-02-06 10:15:00-05:00,0.5,4.0,4.0,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,0.003,1.5,12:00:00,6898.5,2026-02-06 10:29:00-05:00,6898.5,6893.75,2026-02-06 10:30:00-05:00,2026-02-06 10:30:00-05:00,6898.25,6926.0,6870.5,27.75,1,13.0,24.0,fixed_contracts,2026-02-06 12:00:00-05:00,6916.75,eod_flatten,-925.0,-930.0,-0.6666666666666666,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,trend_filtered_mes_participation_crowding,2026-02-17,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9166666666666666,0.4775670538542766,17.0,-155.0,2026-02-17 09:45:00-05:00,2026-02-17 10:15:00-05:00,0.5,4.0,4.0,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,0.003,1.5,12:00:00,6806.75,2026-02-17 10:29:00-05:00,6809.0,6801.5,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,6806.25,6833.5,6779.0,27.25,1,15.25,28.25,fixed_contracts,2026-02-17 11:03:00-05:00,6833.75,stop,-1375.0,-1380.0,-1.0091743119266054,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,trend_filtered_mes_participation_crowding,2026-02-24,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.873015873015873,0.4625446015922396,126.0,-45.0,2026-02-24 09:45:00-05:00,2026-02-24 10:15:00-05:00,0.5,4.0,4.0,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,0.003,1.5,12:00:00,6892.5,2026-02-24 10:29:00-05:00,6893.25,6888.75,2026-02-24 10:30:00-05:00,2026-02-24 10:30:00-05:00,6892.0,6919.75,6864.25,27.75,1,11.25,6.25,fixed_contracts,2026-02-24 12:00:00-05:00,6894.25,eod_flatten,-112.5,-117.5,-0.08108108108108109,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,trend_filtered_mes_participation_crowding,2026-02-25,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9087301587301588,0.4741447368421053,26.0,-17.0,2026-02-25 09:45:00-05:00,2026-02-25 10:15:00-05:00,0.5,4.0,4.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,0.003,1.5,12:00:00,6940.25,2026-02-25 10:29:00-05:00,6941.0,6939.0,2026-02-25 10:30:00-05:00,2026-02-25 10:30:00-05:00,6939.75,6967.75,6911.75,28.0,1,9.5,13.25,fixed_contracts,2026-02-25 12:00:00-05:00,6949.5,eod_flatten,-487.5,-492.5,-0.3482142857142857,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,trend_filtered_mes_participation_crowding,2026-03-02,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7936507936507936,0.4389621271910594,-59.0,112.0,2026-03-02 09:45:00-05:00,2026-03-02 10:15:00-05:00,0.5,4.0,4.0,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,0.003,1.5,12:00:00,6858.5,2026-03-02 10:29:00-05:00,6860.0,6854.75,2026-03-02 10:30:00-05:00,2026-03-02 10:30:00-05:00,6858.75,6831.25,6886.25,27.5,1,27.5,10.5,fixed_contracts,2026-03-02 11:41:00-05:00,6886.0,target,1362.5,1357.5,0.990909090909091,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,trend_filtered_mes_participation_crowding,2026-03-05,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9563492063492064,0.5180152321040448,-140.0,63.0,2026-03-05 09:45:00-05:00,2026-03-05 10:15:00-05:00,0.5,4.0,4.0,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,0.003,1.5,12:00:00,6829.5,2026-03-05 10:29:00-05:00,6829.75,6824.5,2026-03-05 10:30:00-05:00,2026-03-05 10:30:00-05:00,6830.0,6802.5,6857.5,27.5,1,17.5,19.0,fixed_contracts,2026-03-05 12:00:00-05:00,6831.5,eod_flatten,75.0,70.0,0.05454545454545454,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,trend_filtered_mes_participation_crowding,2026-03-09,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9761904761904762,0.5442157652904372,37.0,-50.0,2026-03-09 09:45:00-04:00,2026-03-09 10:15:00-04:00,0.5,4.0,4.0,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,0.003,1.5,12:00:00,6658.0,2026-03-09 10:29:00-04:00,6659.0,6653.75,2026-03-09 10:30:00-04:00,2026-03-09 10:30:00-04:00,6657.5,6684.25,6630.75,26.75,1,0.0,29.5,fixed_contracts,2026-03-09 10:44:00-04:00,6684.5,stop,-1350.0,-1355.0,-1.0093457943925233,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
45,trend_filtered_mes_participation_crowding,2026-03-10,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9682539682539684,0.5391537650460909,85.0,-67.0,2026-03-10 09:45:00-04:00,2026-03-10 10:15:00-04:00,0.5,4.0,4.0,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,0.003,1.5,12:00:00,6794.0,2026-03-10 10:29:00-04:00,6795.0,6790.75,2026-03-10 10:30:00-04:00,2026-03-10 10:30:00-04:00,6793.75,6821.0,6766.5,27.25,1,0.0,27.75,fixed_contracts,2026-03-10 10:45:00-04:00,6821.25,stop,-1375.0,-1380.0,-1.0091743119266054,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
46,trend_filtered_mes_participation_crowding,2026-03-11,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9325396825396826,0.5034287570175846,-76.0,27.0,2026-03-11 09:45:00-04:00,2026-03-11 10:15:00-04:00,0.5,4.0,4.0,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,0.003,1.5,12:00:00,6778.25,2026-03-11 10:29:00-04:00,6779.5,6771.5,2026-03-11 10:30:00-04:00,2026-03-11 10:30:00-04:00,6778.5,6751.25,6805.75,27.25,1,25.0,25.5,fixed_contracts,2026-03-11 12:00:00-04:00,6758.5,eod_flatten,-1000.0,-1005.0,-0.7339449541284404,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
47,trend_filtered_mes_participation_crowding,2026-03-12,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9047619047619048,0.4889437924644843,-117.0,29.0,2026-03-12 09:45:00-04:00,2026-03-12 10:15:00-04:00,0.5,4.0,4.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,0.003,1.5,12:00:00,6696.25,2026-03-12 10:29:00-04:00,6705.0,6696.0,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,6696.25,6669.25,6723.25,27.0,1,25.0,11.75,fixed_contracts,2026-03-12 12:00:00-04:00,6708.5,eod_flatten,612.5,607.5,0.4537037037037037,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
48,trend_filtered_mes_participation_crowding,2026-03-16,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8214285714285714,0.4586858873916222,-15.0,40.0,2026-03-16 09:45:00-04:00,2026-03-16 10:15:00-04:00,0.5,4.0,4.0,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,0.003,1.5,12:00:00,6716.5,2026-03-16 10:29:00-04:00,6721.0,6716.25,2026-03-16 10:30:00-04:00,2026-03-16 10:30:00-04:00,6716.5,6689.5,6743.5,27.0,1,0.75,27.0,fixed_contracts,2026-03-16 10:50:00-04:00,6689.25,stop,-1362.5,-1367.5,-1.0092592592592593,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
49,trend_filtered_mes_participation_crowding,2026-03-17,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7817460317460317,0.4479518551111363,12.0,-50.0,2026-03-17 09:45:00-04:00,2026-03-17 10:15:00-04:00,0.5,4.0,4.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,0.003,1.5,12:00:00,6789.75,2026-03-17 10:29:00-04:00,6790.75,6787.0,2026-03-17 10:30:00-04:00,2026-03-17 10:30:00-04:00,6789.5,6816.75,6762.25,27.25,1,22.75,9.5,fixed_contracts,2026-03-17 12:00:00-04:00,6774.0,eod_flatten,775.0,770.0,0.5688073394495413,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
50,trend_filtered_mes_participation_crowding,2026-03-19,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9603174603174603,0.5292515168912454,-73.0,32.0,2026-03-19 09:45:00-04:00,2026-03-19 10:15:00-04:00,0.5,4.0,4.0,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,0.003,1.5,12:00:00,6623.5,2026-03-19 10:29:00-04:00,6625.75,6620.75,2026-03-19 10:30:00-04:00,2026-03-19 10:30:00-04:00,6623.75,6597.25,6650.25,26.5,1,27.75,1.0,fixed_contracts,2026-03-19 10:35:00-04:00,6650.0,target,1312.5,1307.5,0.9905660377358491,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
51,trend_filtered_mes_participation_crowding,2026-03-20,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8015873015873016,0.4558088235294117,5.0,-184.0,2026-03-20 09:45:00-04:00,2026-03-20 10:15:00-04:00,0.5,4.0,4.0,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,0.003,1.5,12:00:00,6594.0,2026-03-20 10:29:00-04:00,6596.25,6592.25,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,6593.75,6620.25,6567.25,26.5,1,6.25,24.0,fixed_contracts,2026-03-20 12:00:00-04:00,6606.0,eod_flatten,-612.5,-617.5,-0.46226415094339623,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,trend_filtered_mes_participation_crowding,2026-03-24,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9325396825396826,0.5035646543266401,-5.0,72.0,2026-03-24 09:45:00-04:00,2026-03-24 10:15:00-04:00,0.5,4.0,4.0,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,0.003,1.5,12:00:00,6600.0,2026-03-24 10:29:00-04:00,6607.5,6598.25,2026-03-24 10:30:00-04:00,2026-03-24 10:30:00-04:00,6600.5,6574.0,6627.0,26.5,1,34.75,3.5,fixed_contracts,2026-03-24 10:52:00-04:00,6626.75,target,1312.5,1307.5,0.9905660377358491,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,trend_filtered_mes_participation_crowding,2026-03-25,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8412698412698413,0.4691090192231508,5.0,-35.0,2026-03-25 09:45:00-04:00,2026-03-25 10:15:00-04:00,0.5,4.0,4.0,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,0.003,1.5,12:00:00,6657.0,2026-03-25 10:29:00-04:00,6657.0,6654.0,2026-03-25 10:30:00-04:00,2026-03-25 10:30:00-04:00,6656.5,6683.25,6629.75,26.75,1,33.25,11.0,fixed_contracts,2026-03-25 11:16:00-04:00,6630.0,target,1325.0,1320.0,0.9906542056074766,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,trend_filtered_mes_participation_crowding,2026-03-26,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7142857142857143,0.4262415182542867,-34.0,58.0,2026-03-26 09:45:00-04:00,2026-03-26 10:15:00-04:00,0.5,4.0,4.0,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,0.003,1.5,12:00:00,6609.25,2026-03-26 10:29:00-04:00,6614.0,6608.75,2026-03-26 10:30:00-04:00,2026-03-26 10:30:00-04:00,6609.5,6583.0,6636.0,26.5,1,12.5,28.75,fixed_contracts,2026-03-26 10:55:00-04:00,6582.75,stop,-1337.5,-1342.5,-1.009433962264151,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,trend_filtered_mes_participation_crowding,2026-04-07,short,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8055555555555556,0.4621777556072171,69.0,-92.0,2026-04-07 09:45:00-04:00,2026-04-07 10:15:00-04:00,0.5,4.0,4.0,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,0.003,1.5,12:00:00,6606.75,2026-04-07 10:29:00-04:00,6608.25,6600.5,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,6606.5,6633.0,6580.0,26.5,1,27.5,10.0,fixed_contracts,2026-04-07 11:02:00-04:00,6580.25,target,1312.5,1307.5,0.9905660377358491,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,trend_filtered_mes_participation_crowding,2026-04-20,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6111111111111112,0.397793628501737,-13.0,18.0,2026-04-20 09:45:00-04:00,2026-04-20 10:15:00-04:00,0.5,4.0,4.0,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,0.003,1.5,12:00:00,7149.75,2026-04-20 10:29:00-04:00,7150.75,7148.5,2026-04-20 10:30:00-04:00,2026-04-20 10:30:00-04:00,7150.0,7121.25,7178.75,28.75,1,0.5,28.5,fixed_contracts,2026-04-20 12:00:00-04:00,7135.75,eod_flatten,-712.5,-717.5,-0.4956521739130435,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,trend_filtered_mes_participation_crowding,2026-04-21,long,trend_filtered_mes_participation_morning_trade_trend_pullback_reversal_1030,morning_trade_trend_pullback_reversal_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6984126984126984,0.4162534050429559,-18.0,54.0,2026-04-21 09:45:00-04:00,2026-04-21 10:15:00-04:00,0.5,4.0,4.0,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,0.003,1.5,12:00:00,7165.5,2026-04-21 10:29:00-04:00,7165.75,7162.75,2026-04-21 10:30:00-04:00,2026-04-21 10:30:00-04:00,7165.75,7137.0,7194.5,28.75,1,1.75,31.75,fixed_contracts,2026-04-21 10:59:00-04:00,7136.75,stop,-1450.0,-1455.0,-1.008695652173913,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
