campaign_id,end_date,entry.params.min_orderflow_imbalance,entry.params.min_session_move_ticks,run_id,session_days_with_signal_bar,signal_days,signals,signals_per_year,sl.params.stop_pct,start_date,tp.params.target_r_multiple,variant_id,window
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,81,374,14,14,9.433155080213904,0.004,2011-02-22,1.5,badvol_60m_confirmed_short_1030,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,81,3817,35,35,2.3107152213780457,0.004,2011-01-03,1.5,badvol_60m_confirmed_short_1030,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,1,374,49,49,33.01604278074866,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,1,3817,382,382,25.219806130468953,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,2,374,49,49,33.01604278074866,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,2,3817,382,382,25.219806130468953,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,3,374,49,49,33.01604278074866,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,3,3817,382,382,25.219806130468953,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,4,374,49,49,33.01604278074866,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,4,3817,382,382,25.219806130468953,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,5,374,49,49,33.01604278074866,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,5,3817,382,382,25.219806130468953,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,6,374,49,49,33.01604278074866,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,6,3817,382,382,25.219806130468953,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,7,374,49,49,33.01604278074866,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,7,3817,382,382,25.219806130468953,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,8,374,49,49,33.01604278074866,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,8,3817,382,382,25.219806130468953,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,2,9,374,49,49,33.01604278074866,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,2,9,3817,382,382,25.219806130468953,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,10,374,34,34,22.909090909090907,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,10,3817,161,161,10.62929001833901,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,11,374,34,34,22.909090909090907,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,11,3817,161,161,10.62929001833901,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,12,374,34,34,22.909090909090907,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,12,3817,161,161,10.62929001833901,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,13,374,34,34,22.909090909090907,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,13,3817,161,161,10.62929001833901,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,14,374,34,34,22.909090909090907,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,14,3817,161,161,10.62929001833901,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,15,374,34,34,22.909090909090907,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,15,3817,161,161,10.62929001833901,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,16,374,34,34,22.909090909090907,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,16,3817,161,161,10.62929001833901,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,17,374,34,34,22.909090909090907,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,17,3817,161,161,10.62929001833901,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,2,18,374,34,34,22.909090909090907,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,2,18,3817,161,161,10.62929001833901,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,19,374,8,8,5.390374331550802,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,19,3817,24,24,1.584490437516374,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,20,374,8,8,5.390374331550802,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,20,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,21,374,8,8,5.390374331550802,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,21,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,22,374,8,8,5.390374331550802,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,22,3817,24,24,1.584490437516374,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,23,374,8,8,5.390374331550802,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,23,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,24,374,8,8,5.390374331550802,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,24,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,25,374,8,8,5.390374331550802,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,25,3817,24,24,1.584490437516374,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,26,374,8,8,5.390374331550802,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,26,3817,24,24,1.584490437516374,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,2,27,374,8,8,5.390374331550802,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,2,27,3817,24,24,1.584490437516374,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,28,374,48,48,32.342245989304814,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,28,3817,374,374,24.691642651296828,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,29,374,48,48,32.342245989304814,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,29,3817,374,374,24.691642651296828,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,30,374,48,48,32.342245989304814,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,30,3817,374,374,24.691642651296828,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,31,374,48,48,32.342245989304814,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,31,3817,374,374,24.691642651296828,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,32,374,48,48,32.342245989304814,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,32,3817,374,374,24.691642651296828,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,33,374,48,48,32.342245989304814,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,33,3817,374,374,24.691642651296828,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,34,374,48,48,32.342245989304814,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,34,3817,374,374,24.691642651296828,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,35,374,48,48,32.342245989304814,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,35,3817,374,374,24.691642651296828,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,4,36,374,48,48,32.342245989304814,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,4,36,3817,374,374,24.691642651296828,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,37,374,34,34,22.909090909090907,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,37,3817,159,159,10.49724914854598,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,38,374,34,34,22.909090909090907,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,38,3817,159,159,10.49724914854598,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,39,374,34,34,22.909090909090907,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,39,3817,159,159,10.49724914854598,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,40,374,34,34,22.909090909090907,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,40,3817,159,159,10.49724914854598,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,41,374,34,34,22.909090909090907,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,41,3817,159,159,10.49724914854598,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,42,374,34,34,22.909090909090907,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,42,3817,159,159,10.49724914854598,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,43,374,34,34,22.909090909090907,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,43,3817,159,159,10.49724914854598,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,44,374,34,34,22.909090909090907,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,44,3817,159,159,10.49724914854598,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,4,45,374,34,34,22.909090909090907,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,4,45,3817,159,159,10.49724914854598,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,46,374,8,8,5.390374331550802,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,46,3817,24,24,1.584490437516374,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,47,374,8,8,5.390374331550802,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,47,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,48,374,8,8,5.390374331550802,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,48,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,49,374,8,8,5.390374331550802,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,49,3817,24,24,1.584490437516374,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,50,374,8,8,5.390374331550802,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,50,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,51,374,8,8,5.390374331550802,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,51,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,52,374,8,8,5.390374331550802,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,52,3817,24,24,1.584490437516374,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,53,374,8,8,5.390374331550802,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,53,3817,24,24,1.584490437516374,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,4,54,374,8,8,5.390374331550802,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,4,54,3817,24,24,1.584490437516374,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,55,374,45,45,30.32085561497326,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,55,3817,363,363,23.965417867435157,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,56,374,45,45,30.32085561497326,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,56,3817,363,363,23.965417867435157,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,57,374,45,45,30.32085561497326,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,57,3817,363,363,23.965417867435157,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,58,374,45,45,30.32085561497326,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,58,3817,363,363,23.965417867435157,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,59,374,45,45,30.32085561497326,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,59,3817,363,363,23.965417867435157,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,60,374,45,45,30.32085561497326,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,60,3817,363,363,23.965417867435157,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,61,374,45,45,30.32085561497326,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,61,3817,363,363,23.965417867435157,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,62,374,45,45,30.32085561497326,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,62,3817,363,363,23.965417867435157,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,6,63,374,45,45,30.32085561497326,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,6,63,3817,363,363,23.965417867435157,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,64,374,33,33,22.235294117647058,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,64,3817,157,157,10.365208278752947,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,65,374,33,33,22.235294117647058,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,65,3817,157,157,10.365208278752947,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,66,374,33,33,22.235294117647058,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,66,3817,157,157,10.365208278752947,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,67,374,33,33,22.235294117647058,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,67,3817,157,157,10.365208278752947,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,68,374,33,33,22.235294117647058,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,68,3817,157,157,10.365208278752947,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,69,374,33,33,22.235294117647058,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,69,3817,157,157,10.365208278752947,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,70,374,33,33,22.235294117647058,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,70,3817,157,157,10.365208278752947,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,71,374,33,33,22.235294117647058,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,71,3817,157,157,10.365208278752947,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,6,72,374,33,33,22.235294117647058,0.004,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,6,72,3817,157,157,10.365208278752947,0.004,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,73,374,8,8,5.390374331550802,0.0015,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,73,3817,24,24,1.584490437516374,0.0015,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,74,374,8,8,5.390374331550802,0.0015,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,74,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,75,374,8,8,5.390374331550802,0.0015,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,75,3817,24,24,1.584490437516374,0.0015,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,76,374,8,8,5.390374331550802,0.0025,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,76,3817,24,24,1.584490437516374,0.0025,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,77,374,8,8,5.390374331550802,0.0025,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,77,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,78,374,8,8,5.390374331550802,0.0025,2011-02-22,1.5,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,78,3817,24,24,1.584490437516374,0.0025,2011-01-03,1.5,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,79,374,8,8,5.390374331550802,0.004,2011-02-22,0.75,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,79,3817,24,24,1.584490437516374,0.004,2011-01-03,0.75,badvol_90m_confirmed_short_1100,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.05,6,80,374,8,8,5.390374331550802,0.004,2011-02-22,1.0,badvol_90m_confirmed_short_1100,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.05,6,80,3817,24,24,1.584490437516374,0.004,2011-01-03,1.0,badvol_90m_confirmed_short_1100,full_available_history
