campaign_id,variant_id,source_run_id,source_config_path,new_config_path,core_passed,number_passing_benchmark,profitable_combo_rate,top_net_profit,top_profit_factor,top_mar,top_trades_per_year,top_failure_reason,target_key,target_grid_values,target_grid_values_below_1r,target_grid_has_below_1r,top_target_value,top_target_is_grid_max,higher_target_net_slope,higher_target_pf_slope,higher_target_profitable_rate_slope,higher_target_evidence_score,target_grid_note
es_vix_expiration_pressure,post_vix_settlement_next_session_long_1000,rescue1,campaigns/es_vix_expiration_pressure/rescue_attempts/parameter_space_rescue_1/post_vix_settlement_next_session_long_1000/config.yaml,campaigns/es_vix_expiration_pressure/rescue_attempts/tp_min_rr_floor_rescue_1/post_vix_settlement_next_session_long_1000/config.yaml,False,0,0.08333333333333333,96.25,1.044,0.07005881062134912,11.987885174623221,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.25, 1.75]",[0.75],True,1.75,True,324.21875,0.2609683979193108,0.25,4.0,target_grid_evaluated
es_vix_term_structure_orderflow_pullback,front_stress_large10_vwap_reject_short_1500,rescue1,campaigns/es_vix_term_structure_orderflow_pullback/rescue_attempts/parameter_space_rescue_1/front_stress_large10_vwap_reject_short_1500/config.yaml,campaigns/es_vix_term_structure_orderflow_pullback/rescue_attempts/tp_min_rr_floor_rescue_1/front_stress_large10_vwap_reject_short_1500/config.yaml,False,0,0.012345679012345678,115.625,1.0346441947565543,0.08225677092672974,38.28504876983549,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.25,True,395.60185185185173,0.14832356345554498,0.037037037037037035,4.0,target_grid_evaluated
es_volatility_managed_intraday_premium,low_5d_abs_move_lunch_long_1200,rescue1,campaigns/es_volatility_managed_intraday_premium/rescue_attempts/parameter_space_rescue_1/low_5d_abs_move_lunch_long_1200/config.yaml,campaigns/es_volatility_managed_intraday_premium/rescue_attempts/tp_min_rr_floor_rescue_1/low_5d_abs_move_lunch_long_1200/config.yaml,False,0,0.07407407407407407,165.0,1.0973451327433628,0.5904906629560297,46.1913582218248,min_profit_factor;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,-81.59722222222229,0.03246062465448041,-0.1111111111111111,1.0,target_grid_evaluated
es_volume_shock_liquidity_reversal,midday_symmetric_shock_reversion,run1,campaigns/es_volume_shock_liquidity_reversal/variants/midday_symmetric_shock_reversion/config.yaml,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/midday_symmetric_shock_reversion/config.yaml,False,0,0.024691358024691357,617.5,1.1478156792339915,0.477200853719098,25.60533795345041,min_profit_factor;min_mar;min_trades_per_year;preferred_min_total_trades;max_best_day_concentration;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,-1994.3518518518517,-inf,0.0,2.0,target_grid_evaluated
es_vpin_toxicity_continuation,slow_bucket_toxicity_long_1330,run1,campaigns/es_vpin_toxicity_continuation/variants/slow_bucket_toxicity_long_1330/config.yaml,campaigns/es_vpin_toxicity_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/slow_bucket_toxicity_long_1330/config.yaml,True,0,0.8271604938271605,2245.0,1.6554744525547445,1.4894636915108586,37.47593134618206,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,410.8564814814815,0.08946420747794281,0.2222222222222222,4.0,target_grid_evaluated
es_vvix_tail_risk_intraday,high_vvix_short_1000,rescue1,campaigns/es_vvix_tail_risk_intraday/rescue_attempts/parameter_space_rescue_1/high_vvix_short_1000/config.yaml,campaigns/es_vvix_tail_risk_intraday/rescue_attempts/tp_min_rr_floor_rescue_1/high_vvix_short_1000/config.yaml,False,0,0.0,-2330.0,0.8537350910232266,-0.5913886924890512,128.25268148684043,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,tp.params.target_r_multiple,"[0.75, 1.0, 1.25]",[0.75],True,1.0,False,494.79166666666697,0.10110972644197225,0.0,3.0,target_grid_evaluated
es_vwap_deviation_orderflow_reversion,afternoon_signed_counterflow_1530,rescue1,campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/parameter_space_rescue_1/afternoon_signed_counterflow_1530/config.yaml,campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_signed_counterflow_1530/config.yaml,False,0,0.0,-3145.0,0.5864562787639711,-0.512014686869123,90.65577104310302,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.25, 0.5, 0.75]","[0.25, 0.5, 0.75]",True,0.75,True,-669.4444444444443,0.28356227862912997,0.0,3.0,target_grid_evaluated
es_vwap_orderflow_pullback_continuation,midday_large20_trend_reclaim_two_sided,run1,campaigns/es_vwap_orderflow_pullback_continuation/variants/midday_large20_trend_reclaim_two_sided/config.yaml,campaigns/es_vwap_orderflow_pullback_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_large20_trend_reclaim_two_sided/config.yaml,False,0,0.0,-1748.75,0.8235813366960908,-0.4771941794572326,52.82916576247016,min_total_net_profit;max_consecutive_losses,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,336.3888888888887,0.09060446287985569,0.0,4.0,target_grid_evaluated
es_vwap_pullback_continuation,midday_trend_reclaim_two_sided,run1,campaigns/es_vwap_pullback_continuation/variants/midday_trend_reclaim_two_sided/config.yaml,campaigns/es_vwap_pullback_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_trend_reclaim_two_sided/config.yaml,False,0,0.2222222222222222,3295.0,1.5512337933918863,2.517505592671264,41.40909530908175,min_trades_per_year;preferred_min_total_trades,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,548.101851851852,0.20916601078338515,0.18518518518518517,4.0,target_grid_evaluated
es_wide_range_orderflow_continuation,midday_large10_range_expansion_twosided,run1,campaigns/es_wide_range_orderflow_continuation/variants/midday_large10_range_expansion_twosided/config.yaml,campaigns/es_wide_range_orderflow_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_large10_range_expansion_twosided/config.yaml,False,0,0.0,-1951.25,0.9155394437831403,-0.32050884501333987,107.74839640494912,min_total_net_profit,tp.params.target_r_multiple,"[0.75, 1.0, 1.5]",[0.75],True,1.5,True,-343.17129629629653,0.054945141501604344,0.0,3.0,target_grid_evaluated
