campaign_id,variant_id,window,run_id,start_date,end_date,session_days_with_signal_bar,signal_days,signals,signals_per_year,long_signals,short_signals,entry.params.semivar_rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,5,2011-02-22,2012-09-07,371,96,96,62.170212765957444,0,96,0.45,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,6,2011-01-03,2026-06-12,3813,1016,1016,65.7968085106383,0,1016,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,6,2011-02-22,2012-09-07,371,96,96,62.170212765957444,0,96,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,7,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,7,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,8,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,8,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,9,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,9,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,10,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,10,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,11,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,11,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,12,2011-01-03,2026-06-12,3813,886,886,57.3779255319149,0,886,0.45,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,12,2011-02-22,2012-09-07,371,92,92,59.579787234042556,0,92,0.45,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,13,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,13,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,14,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,14,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,15,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,15,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,16,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,16,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,17,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,17,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,18,2011-01-03,2026-06-12,3813,689,689,44.62007978723404,0,689,0.45,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,18,2011-02-22,2012-09-07,371,86,86,55.694148936170215,0,86,0.45,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,19,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,19,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,20,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,20,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,21,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,21,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,22,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,22,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,23,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,23,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,24,2011-01-03,2026-06-12,3813,1125,1125,72.85571808510639,0,1125,0.5,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,24,2011-02-22,2012-09-07,371,109,109,70.58909574468085,0,109,0.5,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,25,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,25,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,26,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,26,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,27,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,27,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,28,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,28,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,29,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,29,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,30,2011-01-03,2026-06-12,3813,985,985,63.78922872340426,0,985,0.5,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,30,2011-02-22,2012-09-07,371,104,104,67.35106382978724,0,104,0.5,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,31,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,31,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,32,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,32,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,33,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,33,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,34,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,34,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,35,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,35,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,full_available_history,36,2011-01-03,2026-06-12,3813,757,757,49.023803191489364,0,757,0.5,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,downside_share_signed_multitime_short,limited_core_window,36,2011-02-22,2012-09-07,371,97,97,62.81781914893617,0,97,0.5,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,1,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,1,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,2,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,2,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,3,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,3,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,4,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,4,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,5,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,5,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,6,2011-01-03,2026-06-12,3813,1100,1100,71.23670212765957,1100,0,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,6,2011-02-22,2012-09-07,371,101,101,65.40824468085107,101,0,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,7,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,7,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,8,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,8,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,9,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,9,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,10,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,10,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,11,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,11,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,12,2011-01-03,2026-06-12,3813,970,970,62.817819148936174,970,0,0.45,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,12,2011-02-22,2012-09-07,371,94,94,60.875,94,0,0.45,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,13,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,13,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,14,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,14,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,15,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,15,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,16,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,16,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,17,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,17,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,18,2011-01-03,2026-06-12,3813,774,774,50.12473404255319,774,0,0.45,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,18,2011-02-22,2012-09-07,371,88,88,56.98936170212766,88,0,0.45,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,19,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,19,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,20,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,20,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,21,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,21,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,22,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,22,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,23,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,23,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,24,2011-01-03,2026-06-12,3813,1225,1225,79.33178191489363,1225,0,0.5,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,24,2011-02-22,2012-09-07,371,113,113,73.17952127659575,113,0,0.5,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,25,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,25,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,26,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,26,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,27,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,27,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,28,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,28,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,29,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,29,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,30,2011-01-03,2026-06-12,3813,1077,1077,69.74720744680852,1077,0,0.5,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,30,2011-02-22,2012-09-07,371,105,105,67.99867021276596,105,0,0.5,0.01,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,31,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,31,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.003,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,32,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,32,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.003,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,33,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,33,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.004,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,34,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,34,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.004,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,35,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,35,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.005,1.0
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,full_available_history,36,2011-01-03,2026-06-12,3813,864,864,55.9531914893617,864,0,0.5,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,low_badvol_signed_multitime_long,limited_core_window,36,2011-02-22,2012-09-07,371,97,97,62.81781914893617,97,0,0.5,0.02,0.005,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,1,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.0025,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,1,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.0025,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,2,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.0025,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,2,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.0025,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,3,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,3,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.004,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,4,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,4,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.004,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,5,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,5,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.005,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,6,2011-01-03,2026-06-12,3813,1822,1822,117.9938829787234,947,875,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,6,2011-02-22,2012-09-07,371,177,177,114.62632978723404,94,83,0.45,0.0,0.005,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,7,2011-01-03,2026-06-12,3813,1520,1520,98.43617021276596,773,747,0.45,0.01,0.0025,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,7,2011-02-22,2012-09-07,371,164,164,106.20744680851064,89,75,0.45,0.01,0.0025,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,8,2011-01-03,2026-06-12,3813,1520,1520,98.43617021276596,773,747,0.45,0.01,0.0025,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,8,2011-02-22,2012-09-07,371,164,164,106.20744680851064,89,75,0.45,0.01,0.0025,1.5
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,full_available_history,9,2011-01-03,2026-06-12,3813,1520,1520,98.43617021276596,773,747,0.45,0.01,0.004,1.0
nq_semivariance_orderflow_confirmation,semivar_balance_signed_multitime_twosided,limited_core_window,9,2011-02-22,2012-09-07,371,164,164,106.20744680851064,89,75,0.45,0.01,0.004,1.0
