macro,side,direction,threshold,entry_time,signal_bar_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_count,full_tpy,limited_10pct_count,limited_10pct_tpy,wfa90_count,wfa90_tpy,latest1y_count,latest1y_tpy
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,0,50,False,17.01,403,26.12,41,26.55,376,27.08,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,0,100,False,17.01,399,25.86,41,26.55,372,26.79,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,1,0,False,17.01,402,26.05,39,25.26,375,27.0,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,1,50,False,17.01,400,25.92,39,25.26,373,26.86,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,1,100,False,17.01,396,25.66,39,25.26,369,26.57,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,2,0,False,17.01,394,25.53,37,23.96,367,26.43,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,2,50,False,17.01,392,25.4,37,23.96,365,26.28,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large10_signed_volume,2,100,False,17.01,388,25.14,37,23.96,361,26.0,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,0,0,False,24.02,476,30.85,47,30.44,436,31.4,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,1,0,False,24.02,470,30.46,44,28.49,430,30.97,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,2,0,False,24.02,463,30.01,43,27.85,423,30.46,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,0,0,False,24.02,508,32.92,54,34.97,468,33.7,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,1,0,False,24.02,502,32.53,51,33.03,462,33.27,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,2,0,False,24.02,495,32.08,50,32.38,455,32.77,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,0,50,False,22.02,472,30.59,47,30.44,434,31.25,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,0,100,False,22.02,469,30.39,47,30.44,432,31.11,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,1,50,False,22.02,466,30.2,44,28.49,428,30.82,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,1,100,False,22.02,463,30.01,44,28.49,426,30.68,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,2,50,False,22.02,459,29.75,43,27.85,421,30.32,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,large20_signed_volume,2,100,False,22.02,456,29.55,43,27.85,419,30.17,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,0,50,False,22.02,503,32.6,54,34.97,465,33.49,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,0,100,False,22.02,500,32.4,54,34.97,463,33.34,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,1,50,False,22.02,497,32.21,51,33.03,459,33.05,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,1,100,False,22.02,494,32.01,51,33.03,457,32.91,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,2,50,False,22.02,490,31.76,50,32.38,452,32.55,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,large20_signed_volume,2,100,False,22.02,487,31.56,50,32.38,450,32.41,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,0,0,False,21.01,417,27.02,39,25.26,385,27.73,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,1,0,False,21.01,412,26.7,37,23.96,380,27.36,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,2,0,False,21.01,406,26.31,36,23.31,374,26.93,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,0,50,False,19.01,413,26.77,39,25.26,383,27.58,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,0,100,False,19.01,410,26.57,39,25.26,381,27.44,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,1,50,False,19.01,408,26.44,37,23.96,378,27.22,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,1,100,False,19.01,405,26.25,37,23.96,376,27.08,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,2,50,False,19.01,402,26.05,36,23.31,372,26.79,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,large20_signed_volume,2,100,False,19.01,399,25.86,36,23.31,370,26.64,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,signed_volume,0,0,False,30.02,533,34.54,54,34.97,487,35.07,30,30.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,signed_volume,0,0,False,30.02,569,36.87,61,39.5,523,37.66,30,30.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,signed_volume,1,0,False,29.02,525,34.02,51,33.03,480,34.57,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.4,12:00:00,11:59:00,signed_volume,2,0,False,29.02,515,33.38,48,31.09,470,33.85,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,signed_volume,1,0,False,29.02,561,36.36,58,37.56,516,37.16,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.45,12:00:00,11:59:00,signed_volume,2,0,False,29.02,551,35.71,55,35.62,506,36.44,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,signed_volume,0,0,False,27.02,462,29.94,44,28.49,424,30.53,27,27.02
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,signed_volume,1,0,False,26.02,456,29.55,42,27.2,419,30.17,26,26.02
breakeven_change_1d_rank_252,short_low,short,0.35,12:00:00,11:59:00,signed_volume,2,0,False,25.9,448,29.03,40,25.9,411,29.6,26,26.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,0,0,False,23.02,477,30.91,42,27.2,440,31.69,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,1,0,False,23.02,470,30.46,41,26.55,433,31.18,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,2,0,False,23.02,461,29.88,41,26.55,424,30.53,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,0,0,False,23.02,506,32.79,49,31.73,469,33.77,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,1,0,False,23.02,498,32.27,47,30.44,461,33.2,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,2,0,False,23.02,488,31.63,47,30.44,451,32.48,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,0,50,False,22.02,475,30.78,42,27.2,439,31.61,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,1,50,False,22.02,468,30.33,41,26.55,432,31.11,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,2,50,False,22.02,459,29.75,41,26.55,423,30.46,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,0,50,False,22.02,504,32.66,49,31.73,468,33.7,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,1,50,False,22.02,496,32.14,47,30.44,460,33.13,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,2,50,False,22.02,486,31.5,47,30.44,450,32.41,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,0,100,False,21.01,473,30.65,42,27.2,438,31.54,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,1,100,False,21.01,466,30.2,41,26.55,431,31.04,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large10_signed_volume,2,100,False,21.01,457,29.62,41,26.55,422,30.39,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,0,100,False,21.01,502,32.53,49,31.73,467,33.63,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,1,100,False,21.01,494,32.01,47,30.44,459,33.05,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large10_signed_volume,2,100,False,21.01,484,31.37,47,30.44,449,32.33,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,0,0,False,19.01,415,26.89,34,22.02,387,27.87,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,1,0,False,19.01,409,26.51,33,21.37,381,27.44,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,2,0,False,19.01,402,26.05,33,21.37,374,26.93,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,0,50,False,18.01,413,26.77,34,22.02,386,27.8,18,18.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,1,50,False,18.01,407,26.38,33,21.37,380,27.36,18,18.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,2,50,False,18.01,400,25.92,33,21.37,373,26.86,18,18.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,0,100,False,17.01,411,26.64,34,22.02,385,27.73,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,1,100,False,17.01,405,26.25,33,21.37,379,27.29,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large10_signed_volume,2,100,False,17.01,398,25.79,33,21.37,372,26.79,17,17.01
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,0,0,False,23.02,480,31.11,39,25.26,441,31.76,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,0,50,False,23.02,478,30.98,39,25.26,439,31.61,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,0,100,False,23.02,475,30.78,39,25.26,436,31.4,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,1,0,False,23.02,473,30.65,38,24.61,434,31.25,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,1,50,False,23.02,471,30.52,38,24.61,432,31.11,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,1,100,False,23.02,468,30.33,38,24.61,429,30.89,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,2,0,False,23.02,465,30.14,38,24.61,426,30.68,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,2,50,False,23.02,463,30.01,38,24.61,424,30.53,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,large20_signed_volume,2,100,False,23.02,460,29.81,38,24.61,421,30.32,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,0,0,False,23.02,506,32.79,46,29.79,467,33.63,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,0,50,False,23.02,504,32.66,46,29.79,465,33.49,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,0,100,False,23.02,501,32.47,46,29.79,462,33.27,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,1,0,False,23.02,498,32.27,44,28.49,459,33.05,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,1,50,False,23.02,496,32.14,44,28.49,457,32.91,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,1,100,False,23.02,493,31.95,44,28.49,454,32.69,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,2,0,False,23.02,490,31.76,44,28.49,451,32.48,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,2,50,False,23.02,488,31.63,44,28.49,449,32.33,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,large20_signed_volume,2,100,False,23.02,485,31.43,44,28.49,446,32.12,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,0,0,False,19.01,414,26.83,31,20.08,384,27.65,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,0,50,False,19.01,413,26.77,31,20.08,383,27.58,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,0,100,False,19.01,410,26.57,31,20.08,380,27.36,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,1,0,False,19.01,408,26.44,30,19.43,378,27.22,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,1,50,False,19.01,407,26.38,30,19.43,377,27.15,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,1,100,False,19.01,404,26.18,30,19.43,374,26.93,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,2,0,False,19.01,403,26.12,30,19.43,373,26.86,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,2,50,False,19.01,402,26.05,30,19.43,372,26.79,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,large20_signed_volume,2,100,False,19.01,399,25.86,30,19.43,369,26.57,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,signed_volume,0,0,False,28.02,529,34.28,49,31.73,485,34.93,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,signed_volume,1,0,False,28.02,518,33.57,47,30.44,474,34.13,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.4,14:30:00,14:29:00,signed_volume,2,0,False,28.02,507,32.86,47,30.44,463,33.34,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,signed_volume,0,0,False,28.02,560,36.29,56,36.27,516,37.16,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,signed_volume,1,0,False,28.02,548,35.51,53,34.32,504,36.29,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.45,14:30:00,14:29:00,signed_volume,2,0,False,28.02,536,34.74,53,34.32,492,35.43,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,signed_volume,0,0,False,23.02,454,29.42,39,25.26,422,30.39,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,signed_volume,1,0,False,23.02,445,28.84,38,24.61,413,29.74,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.35,14:30:00,14:29:00,signed_volume,2,0,False,23.02,437,28.32,38,24.61,405,29.17,23,23.02
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,0,0,False,40.83,637,41.28,69,44.68,567,40.83,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,0,50,False,40.4,631,40.89,68,44.04,561,40.4,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,0,100,False,40.04,625,40.5,68,44.04,556,40.04,48,48.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,1,0,False,39.54,619,40.12,65,42.09,549,39.54,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,1,50,False,39.18,614,39.79,65,42.09,544,39.18,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,1,100,False,38.82,608,39.4,65,42.09,539,38.82,48,48.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,2,0,False,38.09,597,38.69,63,40.8,529,38.09,47,47.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,2,50,False,37.73,592,38.37,63,40.8,524,37.73,47,47.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large10_signed_volume,2,100,False,37.37,586,37.98,63,40.8,519,37.37,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,0,0,False,35.93,562,36.42,58,37.56,499,35.93,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,0,50,False,35.5,556,36.03,57,36.91,493,35.5,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,0,100,False,35.14,550,35.64,57,36.91,488,35.14,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,1,0,False,34.71,545,35.32,55,35.62,482,34.71,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,1,50,False,34.35,540,35.0,55,35.62,477,34.35,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,1,100,False,33.99,534,34.61,55,35.62,472,33.99,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,2,0,False,33.63,528,34.22,54,34.97,467,33.63,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,2,50,False,33.27,523,33.89,54,34.97,462,33.27,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large10_signed_volume,2,100,False,32.91,517,33.51,54,34.97,457,32.91,42,42.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,0,0,False,32.05,503,32.6,54,34.97,445,32.05,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,0,50,False,31.61,497,32.21,53,34.32,439,31.61,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,0,100,False,31.33,493,31.95,53,34.32,435,31.33,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,1,0,False,30.89,487,31.56,51,33.03,429,30.89,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,1,50,False,30.53,482,31.24,51,33.03,424,30.53,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,1,100,False,30.25,478,30.98,51,33.03,420,30.25,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,2,0,False,30.03,473,30.65,50,32.38,417,30.03,41,41.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,2,50,False,29.67,468,30.33,50,32.38,412,29.67,41,41.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large10_signed_volume,2,100,False,29.38,464,30.07,50,32.38,408,29.38,41,41.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,0,0,False,40.69,638,41.35,67,43.39,565,40.69,52,52.04
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,0,50,False,40.26,631,40.89,67,43.39,559,40.26,51,51.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,0,100,False,39.97,626,40.57,67,43.39,555,39.97,51,51.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,1,0,False,39.32,618,40.05,62,40.15,546,39.32,52,52.04
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,1,50,False,38.89,611,39.6,62,40.15,540,38.89,51,51.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,1,100,False,38.6,607,39.34,62,40.15,536,38.6,51,51.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,2,0,False,38.02,598,38.75,61,39.5,528,38.02,50,50.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,2,50,False,37.59,591,38.3,61,39.5,522,37.59,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,large20_signed_volume,2,100,False,37.3,587,38.04,61,39.5,518,37.3,49,49.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,0,0,False,35.72,561,36.36,59,38.21,496,35.72,47,47.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,0,50,False,35.5,557,36.1,59,38.21,493,35.5,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,0,100,False,35.21,552,35.77,59,38.21,489,35.21,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,1,0,False,34.42,542,35.13,55,35.62,478,34.42,47,47.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,1,50,False,34.21,538,34.87,55,35.62,475,34.21,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,1,100,False,33.92,534,34.61,55,35.62,471,33.92,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,2,0,False,33.34,525,34.02,54,34.97,463,33.34,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,2,50,False,33.13,521,33.76,54,34.97,460,33.13,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,large20_signed_volume,2,100,False,32.84,517,33.51,54,34.97,456,32.84,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,0,0,False,31.97,504,32.66,55,35.62,444,31.97,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,0,50,False,31.83,501,32.47,55,35.62,442,31.83,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,0,100,False,31.54,496,32.14,55,35.62,438,31.54,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,1,0,False,30.82,487,31.56,51,33.03,428,30.82,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,1,50,False,30.68,484,31.37,51,33.03,426,30.68,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,1,100,False,30.39,480,31.11,51,33.03,422,30.39,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,2,0,False,29.96,473,30.65,50,32.38,416,29.96,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,2,50,False,29.81,470,30.46,50,32.38,414,29.81,42,42.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,large20_signed_volume,2,100,False,29.53,466,30.2,50,32.38,410,29.53,42,42.03
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,signed_volume,0,0,False,41.98,658,42.64,65,42.09,583,41.98,53,53.04
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,signed_volume,1,0,False,40.69,638,41.35,63,40.8,565,40.69,52,52.04
real_yield_change_1d_rank_252,long_low,long,0.45,10:30:00,10:29:00,signed_volume,2,0,False,39.39,618,40.05,61,39.5,547,39.39,50,50.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,signed_volume,0,0,False,35.62,575,37.26,55,35.62,508,36.58,47,47.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,signed_volume,1,0,False,34.32,555,35.97,53,34.32,490,35.29,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.4,10:30:00,10:29:00,signed_volume,2,0,False,33.68,539,34.93,52,33.68,476,34.28,44,44.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,signed_volume,0,0,False,32.69,516,33.44,51,33.03,454,32.69,46,46.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,signed_volume,1,0,False,31.47,497,32.21,49,31.73,437,31.47,45,45.03
real_yield_change_1d_rank_252,long_low,long,0.35,10:30:00,10:29:00,signed_volume,2,0,False,30.68,484,31.37,48,31.09,426,30.68,43,43.03
real_yield_change_1d_rank_252,long_low,long,0.45,11:00:00,10:59:00,large10_signed_volume,0,0,False,41.26,656,42.51,66,42.74,573,41.26,60,60.04
real_yield_change_1d_rank_252,long_low,long,0.45,11:00:00,10:59:00,large10_signed_volume,0,50,False,40.98,650,42.12,65,42.09,569,40.98,58,58.04
real_yield_change_1d_rank_252,long_low,long,0.45,11:00:00,10:59:00,large10_signed_volume,0,100,False,40.83,646,41.87,65,42.09,567,40.83,57,57.04
real_yield_change_1d_rank_252,long_low,long,0.45,11:00:00,10:59:00,large10_signed_volume,1,0,False,40.4,643,41.67,65,42.09,561,40.4,59,59.04
