variant_id,setup_mode,direction,threshold_name,threshold,rank_column,window,start_date,end_date,signals,signals_per_year,density_pass
cpi_high_short_1130,cpi_high_short,short,rank_min,0.55,cpi_yoy_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,209,209.71771978021977,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.6,cpi_yoy_rank_120m,full,2011-01-03,2026-06-12,1959,126.88858840219896,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.6,cpi_yoy_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,217,188.7125,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.6,cpi_yoy_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,209,209.71771978021977,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.65,cpi_yoy_rank_120m,full,2011-01-03,2026-06-12,1693,109.65920375953182,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.65,cpi_yoy_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,183,159.14464285714286,True
cpi_high_short_1130,cpi_high_short,short,rank_min,0.65,cpi_yoy_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,146,146.5013736263736,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.55,core_cpi_3m_ann_rank_120m,full,2011-01-03,2026-06-12,2361,152.92698173435005,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.55,core_cpi_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,142,123.48928571428571,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.55,core_cpi_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,162,162.5563186813187,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.6,core_cpi_3m_ann_rank_120m,full,2011-01-03,2026-06-12,2139,138.54757049122185,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.6,core_cpi_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,142,123.48928571428571,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.6,core_cpi_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,102,102.35027472527472,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.65,core_cpi_3m_ann_rank_120m,full,2011-01-03,2026-06-12,1960,126.95336052491577,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.65,core_cpi_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,142,123.48928571428571,True
core_cpi_accel_short_1200,core_cpi_accel_short,short,rank_min,0.65,core_cpi_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,64,64.21978021978022,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.6,pce_3m_ann_rank_120m,full,2011-01-03,2026-06-12,2124,137.57598865046992,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.6,pce_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,175,152.1875,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.6,pce_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,62,62.21291208791209,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.65,pce_3m_ann_rank_120m,full,2011-01-03,2026-06-12,2287,148.1338446533073,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.65,pce_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,192,166.9714285714286,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.65,pce_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,103,103.35370879120879,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.7,pce_3m_ann_rank_120m,full,2011-01-03,2026-06-12,2433,157.59057456995922,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.7,pce_3m_ann_rank_120m,limited_core_proxy,2011-02-10,2012-04-05,195,169.58035714285714,True
pce_disinflation_long_1330,pce_disinflation_long,long,rank_max,0.7,pce_3m_ann_rank_120m,latest_year_proxy,2025-06-13,2026-06-12,126,126.4326923076923,True
