variant_id,setup_mode,direction,threshold_name,threshold,rank_column,window,start_date,end_date,signals,signals_per_year,density_pass
copper_3d_strength_long_1030,copper_3d_strength_long,long,rank_min,0.6,copper_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,98,85.22500000000001,True
copper_3d_strength_long_1030,copper_3d_strength_long,long,rank_min,0.6,copper_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,95,95.32623626373626,True
copper_3d_strength_long_1030,copper_3d_strength_long,long,rank_min,0.65,copper_return_3d_rank_252,full,2011-01-03,2026-06-12,1336,86.53555594963646,True
copper_3d_strength_long_1030,copper_3d_strength_long,long,rank_min,0.65,copper_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,89,77.39821428571429,True
copper_3d_strength_long_1030,copper_3d_strength_long,long,rank_min,0.65,copper_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,82,82.2815934065934,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.35,copper_return_1d_rank_252,full,2011-01-03,2026-06-12,1347,87.24804929952118,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.35,copper_return_1d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,107,93.05178571428571,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.35,copper_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,94,94.32280219780219,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.4,copper_return_1d_rank_252,full,2011-01-03,2026-06-12,1527,98.90703138854407,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.4,copper_return_1d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,124,107.83571428571429,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.4,copper_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,104,104.35714285714285,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.45,copper_return_1d_rank_252,full,2011-01-03,2026-06-12,1716,111.14896258201809,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.45,copper_return_1d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,138,120.01071428571429,True
copper_1d_weakness_short_1000,copper_1d_weakness_short,short,rank_max,0.45,copper_return_1d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,117,117.40178571428571,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.55,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1723,111.60236744103564,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.55,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,117,101.7482142857143,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.55,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,118,118.40521978021978,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.6,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1528,98.97180351126086,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.6,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,101,87.83392857142857,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.6,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,104,104.35714285714285,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.65,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1338,86.66510019507004,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.65,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,97,84.35535714285714,True
copper_gold_ratio_strength_long_1130,copper_gold_ratio_strength_long,long,rank_min,0.65,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,94,94.32280219780219,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.35,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1344,87.0537329313708,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.35,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,111,96.53035714285714,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.35,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,79,79.27129120879121,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.4,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1539,99.68429686114558,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.4,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,125,108.70535714285715,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.4,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,89,89.30563186813187,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.45,copper_gold_ratio_return_3d_rank_252,full,2011-01-03,2026-06-12,1710,110.76032984571732,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.45,copper_gold_ratio_return_3d_rank_252,limited_core_proxy,2011-02-10,2012-04-05,133,115.66250000000001,True
copper_gold_ratio_weakness_short_1330,copper_gold_ratio_weakness_short,short,rank_max,0.45,copper_gold_ratio_return_3d_rank_252,latest_year_proxy,2025-06-13,2026-06-12,100,100.34340659340658,True
