campaign_id,variant_id,window,start_date,end_date,entry_combinations,max_overnight_range_rank,min_orderflow_imbalance,signals,years_proxy,signals_per_year,density_gate_pass
es_overnight_range_compression_orderflow_breakout,midday_signed_two_sided_breakout_1300,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.03,152,1.538672142368241,98.7864768683274,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.0,1252,15.403148528405202,81.28208318521152,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.04,1233,15.403148528405202,80.04856914326342,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.1,1183,15.403148528405202,76.80247955918948,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.0,1506,15.403148528405202,97.77221827230714,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.04,1484,15.403148528405202,96.3439388553146,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.1,1421,15.403148528405202,92.25386597938144,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.0,1740,15.403148528405202,112.9639175257732,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.04,1712,15.403148528405202,111.1461073586918,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.1,1634,15.403148528405202,106.08220760753643,True
