campaign_id,variant_id,window,run_id,start_date,end_date,session_days_with_signal_bar,signal_days,signals,signals_per_year,long_signals,short_signals,entry.params.breakout_buffer_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,8,2011-02-22,2012-09-07,371,336,336,217.59574468085106,180,156,1,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,9,2011-01-03,2026-06-12,3813,3471,3471,224.7841755319149,2015,1456,1,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,9,2011-02-22,2012-09-07,371,336,336,217.59574468085106,180,156,1,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,10,2011-01-03,2026-06-12,3813,3466,3466,224.46037234042552,2009,1457,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,10,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,11,2011-01-03,2026-06-12,3813,3466,3466,224.46037234042552,2009,1457,2,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,11,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,12,2011-01-03,2026-06-12,3813,3466,3466,224.46037234042552,2009,1457,2,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,12,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,13,2011-01-03,2026-06-12,3813,3462,3462,224.20132978723404,2008,1454,2,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,13,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,14,2011-01-03,2026-06-12,3813,3462,3462,224.20132978723404,2008,1454,2,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,14,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,15,2011-01-03,2026-06-12,3813,3462,3462,224.20132978723404,2008,1454,2,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,15,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,16,2011-01-03,2026-06-12,3813,3458,3458,223.94228723404257,2005,1453,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,16,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,17,2011-01-03,2026-06-12,3813,3458,3458,223.94228723404257,2005,1453,2,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,17,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,18,2011-01-03,2026-06-12,3813,3458,3458,223.94228723404257,2005,1453,2,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,18,2011-02-22,2012-09-07,371,333,333,215.6529255319149,177,156,2,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,19,2011-01-03,2026-06-12,3813,3451,3451,223.48896276595744,2003,1448,3,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,19,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,20,2011-01-03,2026-06-12,3813,3451,3451,223.48896276595744,2003,1448,3,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,20,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,21,2011-01-03,2026-06-12,3813,3451,3451,223.48896276595744,2003,1448,3,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,21,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.0,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,22,2011-01-03,2026-06-12,3813,3448,3448,223.29468085106384,2002,1446,3,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,22,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.01,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,23,2011-01-03,2026-06-12,3813,3448,3448,223.29468085106384,2002,1446,3,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,23,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.01,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,24,2011-01-03,2026-06-12,3813,3448,3448,223.29468085106384,2002,1446,3,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,24,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.01,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,25,2011-01-03,2026-06-12,3813,3444,3444,223.03563829787234,1999,1445,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,25,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,26,2011-01-03,2026-06-12,3813,3444,3444,223.03563829787234,1999,1445,3,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,26,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,full_available_history,27,2011-01-03,2026-06-12,3813,3444,3444,223.03563829787234,1999,1445,3,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,midday_signed_two_sided_acceptance,limited_core_window,27,2011-02-22,2012-09-07,371,330,330,213.71010638297872,177,153,3,0.02,0.006,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,1,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,1,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,2,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,2,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,3,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,3,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,4,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,4,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,5,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,5,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,6,2011-01-03,2026-06-12,3813,2215,2215,143.44481382978725,2215,0,0,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,6,2011-02-22,2012-09-07,371,196,196,126.93085106382979,196,0,0,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,7,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,7,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,8,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,8,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,9,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,9,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,10,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,10,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,11,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,11,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,12,2011-01-03,2026-06-12,3813,2193,2193,142.02007978723404,2193,0,0,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,12,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,0,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,13,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,13,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,14,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,14,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,15,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,15,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,16,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,16,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,17,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,17,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,18,2011-01-03,2026-06-12,3813,2149,2149,139.17061170212767,2149,0,0,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,18,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,0,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,19,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,19,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,20,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,20,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,21,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,21,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,22,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,22,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,23,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,23,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,24,2011-01-03,2026-06-12,3813,2209,2209,143.05625,2209,0,1,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,24,2011-02-22,2012-09-07,371,195,195,126.28324468085107,195,0,1,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,25,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,25,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,26,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,26,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,27,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,27,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,28,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,28,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,29,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,29,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,30,2011-01-03,2026-06-12,3813,2185,2185,141.50199468085106,2185,0,1,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,30,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,1,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,31,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,31,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,32,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,32,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,33,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,33,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,34,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,34,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,35,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,35,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,36,2011-01-03,2026-06-12,3813,2140,2140,138.5877659574468,2140,0,1,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,36,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,1,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,37,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,37,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,38,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,38,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,39,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,39,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,40,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,40,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,41,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,41,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,42,2011-01-03,2026-06-12,3813,2204,2204,142.73244680851064,2204,0,2,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,42,2011-02-22,2012-09-07,371,194,194,125.63563829787233,194,0,2,0.0,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,43,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,43,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,44,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,44,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,45,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,45,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,46,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,46,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,47,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,47,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,48,2011-01-03,2026-06-12,3813,2180,2180,141.1781914893617,2180,0,2,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,48,2011-02-22,2012-09-07,371,193,193,124.98803191489361,193,0,2,0.02,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,49,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,49,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.002,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,50,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,50,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.002,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,51,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,51,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,52,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,52,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.003,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,53,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,53,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.0045,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,full_available_history,54,2011-01-03,2026-06-12,3813,2136,2136,138.32872340425533,2136,0,2,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_vah_acceptance_long,limited_core_window,54,2011-02-22,2012-09-07,371,192,192,124.34042553191489,192,0,2,0.04,0.0045,1.5
nq_prior_value_area_orderflow_acceptance,morning_signed_val_acceptance_short,full_available_history,1,2011-01-03,2026-06-12,3813,1684,1684,109.05691489361702,0,1684,1,0.0,0.003,1.0
nq_prior_value_area_orderflow_acceptance,morning_signed_val_acceptance_short,limited_core_window,1,2011-02-22,2012-09-07,371,171,171,110.7406914893617,0,171,1,0.0,0.003,1.0
