setup,macro,threshold,entry_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_tpy,full_count,limited_10pct_tpy,limited_10pct_count,wfa90_tpy,wfa90_count,latest1y_tpy,latest1y_count
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,large20_signed_volume,2,0,True,69.92,71.09,1097,95.2,147,69.92,971,70.05,70
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,large20_signed_volume,0,100,True,69.05,71.61,1105,97.79,151,70.57,980,69.05,69
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,large20_signed_volume,1,100,True,69.05,70.57,1089,95.2,147,69.49,965,69.05,69
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,large20_signed_volume,2,50,True,69.05,70.64,1090,94.55,146,69.49,965,69.05,69
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,large20_signed_volume,2,100,True,67.05,69.93,1079,93.9,145,68.92,957,67.05,67
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,0,0,True,62.29,64.03,988,99.08,153,62.29,865,72.05,72
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,0,50,True,61.86,63.58,981,98.44,152,61.86,859,71.05,71
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,1,0,True,61.43,63.19,975,96.49,149,61.43,853,72.05,72
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,0,100,True,61.28,62.93,971,97.79,151,61.28,851,69.05,69
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,1,50,True,61.0,62.73,968,95.85,148,61.0,847,71.05,71
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,2,0,True,61.0,62.67,967,95.2,147,61.0,847,70.05,70
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,2,50,True,60.56,62.21,960,94.55,146,60.56,841,69.05,69
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,1,100,True,60.42,62.08,958,95.2,147,60.42,839,69.05,69
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,large20_signed_volume,2,100,True,59.99,61.57,950,93.9,145,59.99,833,67.05,67
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,0,0,True,53.94,54.57,842,95.85,148,53.94,749,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,0,50,True,53.51,54.11,835,95.2,147,53.51,743,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,1,0,True,53.29,53.98,833,93.26,144,53.29,740,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,0,100,True,52.93,53.53,826,94.55,146,52.93,735,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,1,50,True,52.86,53.53,826,92.61,143,52.86,734,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,2,0,True,52.86,53.47,825,91.96,142,52.86,734,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,2,50,True,52.43,53.01,818,91.31,141,52.43,728,59.04,59
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,1,100,True,52.28,52.95,817,91.96,142,52.28,726,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,large20_signed_volume,2,100,True,51.85,52.43,809,90.66,140,51.85,720,58.04,58
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,signed_volume,0,0,True,64.04,70.44,1087,98.44,152,70.07,973,64.04,64
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,signed_volume,1,0,True,64.04,69.34,1070,96.49,149,68.92,957,64.04,64
disinflation,import_all_mom3_rank_120m,0.65,14:30:00,signed_volume,2,0,True,64.04,68.82,1062,95.2,147,68.34,949,64.04,64
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,signed_volume,0,0,True,61.64,62.67,967,98.44,152,61.64,856,64.04,64
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,signed_volume,1,0,True,60.63,61.7,952,96.49,149,60.63,842,64.04,64
disinflation,import_all_mom3_rank_120m,0.55,14:30:00,signed_volume,2,0,True,60.13,61.24,945,95.2,147,60.13,835,64.04,64
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,signed_volume,0,0,True,54.08,54.11,835,94.55,146,54.08,751,55.04,55
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,signed_volume,1,0,True,53.22,53.34,823,92.61,143,53.22,739,55.04,55
disinflation,import_all_mom3_rank_120m,0.45,14:30:00,signed_volume,2,0,True,52.79,52.95,817,91.31,141,52.79,733,55.04,55
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large10_signed_volume,1,50,False,49.03,55.41,855,87.43,135,55.09,765,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large10_signed_volume,2,50,False,49.03,54.11,835,84.19,130,53.72,746,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large10_signed_volume,1,100,False,48.03,54.83,846,87.43,135,54.51,757,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large10_signed_volume,2,100,False,48.03,53.53,826,84.19,130,53.15,738,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,0,0,False,47.03,52.75,814,83.54,129,53.58,744,47.03,47
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,0,50,False,46.03,52.43,809,83.54,129,53.36,741,46.03,46
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,0,100,False,45.03,51.91,801,83.54,129,52.86,734,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,1,0,False,45.03,51.07,788,80.95,125,51.85,720,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,2,0,False,45.03,49.84,769,77.71,120,50.55,702,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,1,50,False,44.03,50.74,783,80.95,125,51.63,717,44.03,44
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,2,50,False,44.03,49.51,764,77.71,120,50.34,699,44.03,44
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,1,100,False,43.03,50.23,775,80.95,125,51.13,710,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large10_signed_volume,2,100,False,43.03,48.99,756,77.71,120,49.83,692,43.03,43
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large20_signed_volume,1,50,False,49.03,53.79,830,79.66,123,53.0,736,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large20_signed_volume,2,50,False,49.03,52.69,813,77.71,120,51.85,720,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,0,0,False,49.03,51.46,794,75.77,117,51.56,716,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large20_signed_volume,0,100,False,48.03,55.02,849,80.3,124,54.3,754,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,0,50,False,47.03,50.94,786,74.47,115,51.13,710,47.03,47
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,1,0,False,47.03,49.84,769,74.47,115,50.05,695,47.03,47
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,2,0,False,47.03,48.8,753,72.53,112,48.97,680,47.03,47
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large20_signed_volume,1,100,False,46.03,53.27,822,79.66,123,52.71,732,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,10:30:00,large20_signed_volume,2,100,False,46.03,52.17,805,77.71,120,51.56,716,46.03,46
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,1,50,False,45.03,49.38,762,73.83,114,49.69,690,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,2,50,False,45.03,48.35,746,71.88,111,48.61,675,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,0,100,False,44.03,50.42,778,74.47,115,50.84,706,44.03,44
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,1,100,False,42.03,48.86,754,73.83,114,49.4,686,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,large20_signed_volume,2,100,False,42.03,47.83,738,71.88,111,48.32,671,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,signed_volume,1,0,False,49.03,59.75,922,86.78,134,60.63,842,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,10:30:00,signed_volume,2,0,False,49.03,58.13,897,82.25,127,58.91,818,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,0,50,False,48.03,57.68,890,87.43,135,57.47,798,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,0,100,False,48.03,57.22,883,86.78,134,57.03,792,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,1,50,False,48.03,56.38,870,84.19,130,56.1,779,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,1,100,False,48.03,55.93,863,83.54,129,55.67,773,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,2,50,False,48.03,55.09,850,82.25,127,54.66,759,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large10_signed_volume,2,100,False,48.03,54.63,843,81.6,126,54.23,753,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,0,0,False,45.03,54.11,835,82.25,127,55.09,765,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,1,0,False,45.03,52.82,815,79.01,122,53.65,745,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,2,0,False,45.03,51.52,795,77.07,119,52.21,725,45.03,45
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,0,50,False,43.03,53.4,824,82.25,127,54.44,756,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,0,100,False,43.03,52.95,817,81.6,126,54.01,750,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,1,50,False,43.03,52.17,805,79.01,122,53.07,737,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,1,100,False,43.03,51.72,798,78.36,121,52.64,731,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,2,50,False,43.03,50.87,785,77.07,119,51.63,717,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large10_signed_volume,2,100,False,43.03,50.42,778,76.42,118,51.2,711,43.03,43
core_pressure,core_vs_headline_rank_120m,0.35,11:00:00,large20_signed_volume,0,100,False,48.03,58.78,907,82.89,128,58.69,815,48.03,48
core_pressure,core_vs_headline_rank_120m,0.35,11:00:00,large20_signed_volume,1,100,False,48.03,57.35,885,80.3,124,57.18,794,48.03,48
core_pressure,core_vs_headline_rank_120m,0.35,11:00:00,large20_signed_volume,2,100,False,48.03,56.12,866,78.36,121,55.81,775,48.03,48
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,0,0,False,46.03,56.51,872,84.19,130,56.31,782,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,0,50,False,46.03,56.06,865,83.54,129,55.81,775,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,1,0,False,46.03,55.15,851,81.6,126,54.87,762,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,1,50,False,46.03,54.7,844,80.95,125,54.37,755,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,2,0,False,46.03,53.85,831,79.66,123,53.43,742,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,2,50,False,46.03,53.4,824,79.01,122,52.93,735,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,0,100,False,44.03,55.15,851,82.89,128,54.95,763,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,1,100,False,44.03,53.79,830,80.3,124,53.51,743,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,11:00:00,large20_signed_volume,2,100,False,44.03,52.56,811,78.36,121,52.14,724,44.03,44
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,0,0,False,42.03,52.04,803,79.01,122,52.93,735,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,0,50,False,42.03,51.59,796,78.36,121,52.43,728,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,1,0,False,42.03,50.74,783,76.42,118,51.49,715,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,1,50,False,42.03,50.29,776,75.77,117,50.99,708,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,2,0,False,42.03,49.45,763,74.47,115,50.05,695,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,2,50,False,42.03,48.99,756,73.83,114,49.54,688,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,0,100,False,40.03,50.81,784,78.36,121,51.71,718,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,1,100,False,40.03,49.51,764,75.77,117,50.27,698,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,11:00:00,large20_signed_volume,2,100,False,40.03,48.28,745,73.83,114,48.9,679,40.03,40
core_pressure,core_vs_headline_rank_120m,0.35,12:00:00,large10_signed_volume,0,100,False,49.03,57.03,880,82.25,127,56.96,791,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,12:00:00,large10_signed_volume,1,100,False,49.03,56.06,865,79.01,122,55.88,776,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,12:00:00,large10_signed_volume,2,100,False,49.03,54.89,847,75.77,117,54.59,758,49.03,49
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,0,0,False,45.03,54.11,835,82.25,127,54.01,750,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,0,50,False,45.03,53.66,828,82.25,127,53.51,743,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,1,0,False,45.03,53.08,819,79.01,122,52.86,734,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,1,50,False,45.03,52.69,813,79.01,122,52.43,728,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,2,0,False,45.03,51.91,801,75.77,117,51.56,716,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,2,50,False,45.03,51.52,795,75.77,117,51.13,710,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,0,100,False,44.03,53.27,822,82.25,127,53.15,738,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,1,100,False,44.03,52.36,808,79.01,122,52.14,724,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,12:00:00,large10_signed_volume,2,100,False,44.03,51.2,790,75.77,117,50.84,706,44.03,44
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,0,0,False,43.03,49.77,768,77.71,120,50.7,704,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,0,50,False,43.03,49.32,761,77.71,120,50.19,697,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,1,0,False,43.03,48.8,753,74.47,115,49.62,689,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,1,50,False,43.03,48.41,747,74.47,115,49.18,683,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,2,0,False,43.03,47.7,736,71.24,110,48.39,672,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,2,50,False,43.03,47.31,730,71.24,110,47.96,666,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,0,100,False,42.03,48.99,756,77.71,120,49.91,693,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,1,100,False,42.03,48.15,743,74.47,115,48.97,680,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large10_signed_volume,2,100,False,42.03,47.05,726,71.24,110,47.74,663,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,0,0,False,49.71,49.71,767,77.07,119,49.98,694,51.03,51
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,1,0,False,48.8,48.8,753,73.83,114,48.97,680,51.03,51
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,0,50,False,48.03,49.12,758,77.07,119,49.54,688,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,1,50,False,48.03,48.22,744,73.83,114,48.54,674,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,2,0,False,47.7,47.7,736,71.88,111,47.82,664,50.03,50
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,2,50,False,47.18,47.18,728,71.88,111,47.38,658,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,0,100,False,46.03,48.73,752,77.07,119,49.4,686,46.03,46
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,1,100,False,46.03,47.83,738,73.83,114,48.39,672,46.03,46
core_pressure,core_vs_headline_rank_120m,0.45,12:00:00,large20_signed_volume,2,100,False,46.03,46.79,722,71.88,111,47.24,656,46.03,46
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,0,0,False,49.03,57.68,890,78.36,121,57.83,803,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,1,0,False,48.03,56.06,865,76.42,118,56.1,779,48.03,48
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,0,50,False,47.03,57.29,884,78.36,121,57.54,799,47.03,47
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,2,0,False,47.03,55.02,849,74.47,115,55.09,765,47.03,47
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,1,50,False,46.03,55.67,859,76.42,118,55.81,775,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,0,0,False,46.03,53.4,824,78.36,121,53.29,740,46.03,46
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,0,100,False,45.03,56.97,879,78.36,121,57.32,796,45.03,45
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,2,50,False,45.03,54.63,843,74.47,115,54.8,761,45.03,45
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,1,0,False,45.03,52.04,803,76.42,118,51.85,720,45.03,45
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,1,100,False,44.03,55.34,854,76.42,118,55.59,772,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,0,50,False,44.03,53.01,818,78.36,121,53.0,736,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,2,0,False,44.03,51.0,787,74.47,115,50.84,706,44.03,44
core_pressure,core_vs_headline_rank_120m,0.35,13:30:00,large10_signed_volume,2,100,False,43.03,54.31,838,74.47,115,54.59,758,43.03,43
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,1,50,False,43.03,51.65,797,76.42,118,51.56,716,43.03,43
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,0,100,False,42.03,52.75,814,78.36,121,52.86,734,42.03,42
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,2,50,False,42.03,50.61,781,74.47,115,50.55,702,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,0,0,False,42.03,49.12,758,73.83,114,50.05,695,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,0,50,False,42.03,48.86,754,73.83,114,49.76,691,42.03,42
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,1,100,False,41.03,51.39,793,76.42,118,51.42,714,41.03,41
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,1,0,False,41.03,47.83,738,71.88,111,48.68,676,41.03,41
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,1,50,False,41.03,47.57,734,71.88,111,48.39,672,41.03,41
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large10_signed_volume,2,100,False,40.03,50.35,777,74.47,115,50.41,700,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,0,100,False,40.03,48.6,750,73.83,114,49.62,689,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,2,0,False,40.03,46.86,723,69.94,108,47.74,663,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,2,50,False,40.03,46.6,719,69.94,108,47.46,659,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,1,100,False,39.03,47.31,730,71.88,111,48.25,670,39.03,39
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large10_signed_volume,2,100,False,38.03,46.34,715,69.94,108,47.31,657,38.03,38
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,1,0,False,49.83,50.81,784,74.47,115,49.83,692,54.04,54
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,1,50,False,49.26,50.29,776,74.47,115,49.26,684,54.04,54
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,1,100,False,49.04,49.97,771,73.83,114,49.04,681,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,2,0,False,48.75,49.71,767,72.53,112,48.75,677,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,2,50,False,48.25,49.25,760,72.53,112,48.25,670,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,13:30:00,large20_signed_volume,2,100,False,48.03,48.93,755,71.88,111,48.03,667,52.04,52
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,0,0,False,47.7,47.7,736,71.88,111,47.96,666,50.03,50
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,0,50,False,47.18,47.18,728,71.88,111,47.38,658,50.03,50
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,0,100,False,46.86,46.86,723,71.24,110,47.17,655,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,1,0,False,46.47,46.47,717,69.94,108,46.66,648,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,1,50,False,45.95,45.95,709,69.94,108,46.09,640,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,1,100,False,45.69,45.69,705,69.29,107,45.87,637,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,2,0,False,45.36,45.36,700,68.0,105,45.58,633,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,2,50,False,44.91,44.91,693,68.0,105,45.08,626,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,large20_signed_volume,2,100,False,44.65,44.65,689,67.35,104,44.86,623,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,signed_volume,0,0,False,48.03,55.93,863,76.42,118,56.82,789,48.03,48
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,signed_volume,1,0,False,47.03,54.57,842,74.47,115,55.45,770,47.03,47
core_pressure,core_vs_headline_rank_120m,0.45,13:30:00,signed_volume,2,0,False,46.03,53.66,828,73.18,113,54.59,758,46.03,46
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,0,0,False,49.03,56.97,879,77.71,120,57.39,797,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,1,0,False,49.03,55.93,863,75.77,117,56.24,781,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,2,0,False,49.03,55.22,852,75.12,116,55.45,770,49.03,49
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,0,50,False,47.03,56.71,875,77.71,120,57.32,796,47.03,47
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,1,50,False,47.03,55.67,859,75.77,117,56.17,780,47.03,47
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,2,50,False,47.03,54.96,848,75.12,116,55.38,769,47.03,47
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,0,100,False,46.03,56.32,869,77.71,120,57.03,792,46.03,46
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,1,100,False,46.03,55.28,853,75.77,117,55.88,776,46.03,46
core_pressure,core_vs_headline_rank_120m,0.35,14:30:00,large10_signed_volume,2,100,False,46.03,54.57,842,75.12,116,55.09,765,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,0,0,False,46.03,52.95,817,77.71,120,53.15,738,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,1,0,False,46.03,52.04,803,75.77,117,52.14,724,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,2,0,False,46.03,51.33,792,75.12,116,51.35,713,46.03,46
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,0,50,False,44.03,52.69,813,77.71,120,53.07,737,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,1,50,False,44.03,51.78,799,75.77,117,52.07,723,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,2,50,False,44.03,51.07,788,75.12,116,51.27,712,44.03,44
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,0,100,False,43.03,52.36,808,77.71,120,52.86,734,43.03,43
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,1,100,False,43.03,51.46,794,75.77,117,51.85,720,43.03,43
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large10_signed_volume,2,100,False,43.03,50.74,783,75.12,116,51.06,709,43.03,43
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,0,0,False,42.03,48.8,753,73.18,113,49.83,692,42.03,42
