campaign_id,variant_id,symbol,timeframe,dataset_id,summary_passed,summary_halted,stage_count,passed_stage_count,passed_stages,first_failed_stage,reversion_like,config_path,output_dir,summary_path
orderflow_regime,flow_impulse_continuation,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/5m/flow_impulse_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/flow_impulse_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/flow_impulse_continuation/campaign_tests/campaign_test_summary.json
orderflow_regime,toxicity_regime_continuation,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/orderflow_regime/variants/ES/5m/toxicity_regime_continuation.yaml,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/toxicity_regime_continuation/campaign_tests,data/reports/campaigns/orderflow_regime/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/toxicity_regime_continuation/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,flow_impulse_reversal,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/1m/flow_impulse_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/flow_impulse_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/flow_impulse_reversal/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,prior_session_inventory_reversion,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/1m/prior_session_inventory_reversion.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/prior_session_inventory_reversion/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/prior_session_inventory_reversion/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,toxicity_regime_reversal,ES,1m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/1m/toxicity_regime_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/toxicity_regime_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/1m/toxicity_regime_reversal/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,flow_impulse_reversal,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/2m/flow_impulse_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/flow_impulse_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/flow_impulse_reversal/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,prior_session_inventory_reversion,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/2m/prior_session_inventory_reversion.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/prior_session_inventory_reversion/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/prior_session_inventory_reversion/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,toxicity_regime_reversal,ES,2m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/2m/toxicity_regime_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/toxicity_regime_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/2m/toxicity_regime_reversal/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,flow_impulse_reversal,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/5m/flow_impulse_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/flow_impulse_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/flow_impulse_reversal/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,prior_session_inventory_reversion,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/5m/prior_session_inventory_reversion.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/prior_session_inventory_reversion/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/prior_session_inventory_reversion/campaign_tests/campaign_test_summary.json
orderflow_reversal_inventory,toxicity_regime_reversal,ES,5m,sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/orderflow_reversal_inventory/variants/ES/5m/toxicity_regime_reversal.yaml,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/toxicity_regime_reversal/campaign_tests,data/reports/campaigns/orderflow_reversal_inventory/ES/sierra_trade_orderflow_1m_20101229_20260609_full_rth_ny/5m/toxicity_regime_reversal/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_midpoint_reversion_confirmed,ES,10m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/10m/on_midpoint_reversion_confirmed.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/10m/on_midpoint_reversion_confirmed/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/10m/on_midpoint_reversion_confirmed/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_fixed_r,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/1m/on_extreme_reclaim_fixed_r.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/1m/on_extreme_reclaim_fixed_r/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/1m/on_extreme_reclaim_fixed_r/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_vwap_filter,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/1m/on_extreme_reclaim_vwap_filter.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/1m/on_extreme_reclaim_vwap_filter/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/1m/on_extreme_reclaim_vwap_filter/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_fixed_r,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/2m/on_extreme_reclaim_fixed_r.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_extreme_reclaim_fixed_r/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_extreme_reclaim_fixed_r/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_vwap_filter,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/2m/on_extreme_reclaim_vwap_filter.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_extreme_reclaim_vwap_filter/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_extreme_reclaim_vwap_filter/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_midpoint_reversion_confirmed,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/2m/on_midpoint_reversion_confirmed.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_midpoint_reversion_confirmed/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/2m/on_midpoint_reversion_confirmed/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_fixed_r,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/5m/on_extreme_reclaim_fixed_r.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_extreme_reclaim_fixed_r/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_extreme_reclaim_fixed_r/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_extreme_reclaim_vwap_filter,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/5m/on_extreme_reclaim_vwap_filter.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_extreme_reclaim_vwap_filter/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_extreme_reclaim_vwap_filter/campaign_tests/campaign_test_summary.json
overnight_inventory_reversion,on_midpoint_reversion_confirmed,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_inventory_reversion/variants/ES/5m/on_midpoint_reversion_confirmed.yaml,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_midpoint_reversion_confirmed/campaign_tests,data/reports/campaigns/overnight_inventory_reversion/ES/1m_full_history/5m/on_midpoint_reversion_confirmed/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,opening_reversal_confirmed,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_return_late_day_momentum/variants/ES/15m/opening_reversal_confirmed.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/opening_reversal_confirmed/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/opening_reversal_confirmed/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_penultimate_alignment,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/15m/overnight_penultimate_alignment.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/overnight_penultimate_alignment/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/overnight_penultimate_alignment/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_sign_close_continuation,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/15m/overnight_sign_close_continuation.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/overnight_sign_close_continuation/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/15m/overnight_sign_close_continuation/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,opening_reversal_confirmed,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_return_late_day_momentum/variants/ES/30m/opening_reversal_confirmed.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/opening_reversal_confirmed/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/opening_reversal_confirmed/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_penultimate_alignment,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/30m/overnight_penultimate_alignment.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/overnight_penultimate_alignment/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/overnight_penultimate_alignment/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_sign_close_continuation,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/30m/overnight_sign_close_continuation.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/overnight_sign_close_continuation/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/30m/overnight_sign_close_continuation/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,opening_reversal_confirmed,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/overnight_return_late_day_momentum/variants/ES/5m/opening_reversal_confirmed.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/opening_reversal_confirmed/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/opening_reversal_confirmed/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_penultimate_alignment,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/5m/overnight_penultimate_alignment.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/overnight_penultimate_alignment/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/overnight_penultimate_alignment/campaign_tests/campaign_test_summary.json
overnight_return_late_day_momentum,overnight_sign_close_continuation,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/overnight_return_late_day_momentum/variants/ES/5m/overnight_sign_close_continuation.yaml,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/overnight_sign_close_continuation/campaign_tests,data/reports/campaigns/overnight_return_late_day_momentum/ES/1m_full_history/5m/overnight_sign_close_continuation/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,break_retest_hold,ES,10m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/10m/break_retest_hold.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/10m/break_retest_hold/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/10m/break_retest_hold/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,fresh_close_break,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/1m/fresh_close_break.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/1m/fresh_close_break/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/1m/fresh_close_break/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,gap_hold_continuation,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/1m/gap_hold_continuation.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/1m/gap_hold_continuation/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/1m/gap_hold_continuation/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,break_retest_hold,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/2m/break_retest_hold.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/break_retest_hold/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/break_retest_hold/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,fresh_close_break,ES,2m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/2m/fresh_close_break.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,fresh_close_break_fomc_nfp_window,ES,2m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,/private/tmp/event_filter_configs/pdh_pdl_breakout_continuation__2m__fresh_close_break_fomc_nfp_window.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break_fomc_nfp_window/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break_fomc_nfp_window/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,fresh_close_break_nfp_open_window,ES,2m,1m_full_history,False,True,7,1,limited_core_grid_test,limited_monkey_test,False,/private/tmp/event_filter_configs/pdh_pdl_breakout_continuation__2m__fresh_close_break_nfp_open_window.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break_nfp_open_window/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/fresh_close_break_nfp_open_window/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,gap_hold_continuation,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/2m/gap_hold_continuation.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/gap_hold_continuation/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/gap_hold_continuation/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,gap_hold_fast_confirmation_wfa_probe,ES,2m,1m_full_history,False,True,1,0,,walk_forward_analysis,True,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/2m/gap_hold_fast_confirmation_wfa_probe.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/gap_hold_fast_confirmation_wfa_probe/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/2m/gap_hold_fast_confirmation_wfa_probe/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,break_retest_hold,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/5m/break_retest_hold.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/break_retest_hold/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/break_retest_hold/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,fresh_close_break,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/5m/fresh_close_break.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/fresh_close_break/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/fresh_close_break/campaign_tests/campaign_test_summary.json
pdh_pdl_breakout_continuation,gap_hold_continuation,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/pdh_pdl_breakout_continuation/variants/ES/5m/gap_hold_continuation.yaml,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/gap_hold_continuation/campaign_tests,data/reports/campaigns/pdh_pdl_breakout_continuation/ES/1m_full_history/5m/gap_hold_continuation/campaign_tests/campaign_test_summary.json
rth_gap_fade,extension_reject,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/1m/extension_reject.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/extension_reject/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/extension_reject/campaign_tests/campaign_test_summary.json
rth_gap_fade,open_reversal,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/1m/open_reversal.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/open_reversal/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/open_reversal/campaign_tests/campaign_test_summary.json
rth_gap_fade,vwap_reclaim,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/1m/vwap_reclaim.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/vwap_reclaim/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/1m/vwap_reclaim/campaign_tests/campaign_test_summary.json
rth_gap_fade,extension_reject,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/2m/extension_reject.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/extension_reject/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/extension_reject/campaign_tests/campaign_test_summary.json
rth_gap_fade,open_reversal,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/2m/open_reversal.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/open_reversal/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/open_reversal/campaign_tests/campaign_test_summary.json
rth_gap_fade,vwap_reclaim,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/2m/vwap_reclaim.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/vwap_reclaim/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/2m/vwap_reclaim/campaign_tests/campaign_test_summary.json
rth_gap_fade,extension_reject,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/5m/extension_reject.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/extension_reject/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/extension_reject/campaign_tests/campaign_test_summary.json
rth_gap_fade,open_reversal,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/5m/open_reversal.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/open_reversal/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/open_reversal/campaign_tests/campaign_test_summary.json
rth_gap_fade,vwap_reclaim,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/rth_gap_fade/variants/ES/5m/vwap_reclaim.yaml,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/vwap_reclaim/campaign_tests,data/reports/campaigns/rth_gap_fade/ES/1m_full_history/5m/vwap_reclaim/campaign_tests/campaign_test_summary.json
trade_side_orderflow_large_trade_continuation,two_slot_large_trade_continuation,ES,1m,databento_trades_20250609_20260608,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/trade_side_orderflow_large_trade_continuation/variants/ES/1m/two_slot_large_trade_continuation.yaml,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation/campaign_tests,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation/campaign_tests/campaign_test_summary.json
trade_side_orderflow_large_trade_continuation,two_slot_large_trade_continuation_green_day_lock,ES,1m,databento_trades_20250609_20260608,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/trade_side_orderflow_large_trade_continuation/variants/ES/1m/two_slot_large_trade_continuation_green_day_lock.yaml,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation_green_day_lock/campaign_tests,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation_green_day_lock/campaign_tests/campaign_test_summary.json
trade_side_orderflow_large_trade_continuation,two_slot_large_trade_continuation_risk_capped,ES,1m,databento_trades_20250609_20260608,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/trade_side_orderflow_large_trade_continuation/variants/ES/1m/two_slot_large_trade_continuation_risk_capped.yaml,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation_risk_capped/campaign_tests,data/reports/campaigns/trade_side_orderflow_large_trade_continuation/ES/databento_trades_20250609_20260608/1m/two_slot_large_trade_continuation_risk_capped/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,classic_turn_window,ES,15m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/15m/classic_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/classic_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/classic_turn_window/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,early_month_strength,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/15m/early_month_strength.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/early_month_strength/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/early_month_strength/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,expanded_turn_window,ES,15m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/15m/expanded_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/expanded_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/15m/expanded_turn_window/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,classic_turn_window,ES,30m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/30m/classic_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/classic_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/classic_turn_window/campaign_tests/campaign_test_summary.json
