wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,16,0.6,0.0075,1.5,364,364,364,0,0,0,0,0,0,0,364,100.557250043989,3423.75,1.0774209960992707,0.026837431134210686,3240.0,0.02104169372645798,0.0062541378542522175,0.29722597123387545,0.45879120879120877,0,0,True,-767.5,0.31252281854691494,7,False,min_profit_factor;min_expectancy_r;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,14,0.6,0.006,2.0,364,364,364,0,0,0,0,0,0,0,364,100.557250043989,3530.0,1.0797154632191046,0.034011215533591904,3705.0,0.02394725786122871,0.006446600841273797,0.26919995928682205,0.4532967032967033,0,0,True,-617.5,0.32082152974504247,7,False,min_profit_factor;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,20,0.65,0.0045,2.0,318,318,318,0,0,0,0,0,0,0,318,87.84960412462537,3072.5,1.0825774373446213,0.04696943873275297,3437.5,0.02229428455614106,0.005617199359563951,0.2519569240008049,0.4528301886792453,0,0,True,-480.0,0.29536208299430433,7,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,11,0.6,0.0045,2.0,364,364,364,0,0,0,0,0,0,0,364,100.5574084948542,2805.0,1.066769816710307,0.04180706218435832,3717.5,0.02401640932876801,0.005131411314635237,0.21366271886816093,0.44505494505494503,0,0,True,-480.0,0.3235294117647059,7,False,min_profit_factor;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,22,0.65,0.006,1.5,318,318,318,0,0,0,0,0,0,0,318,87.84946569777061,2753.75,1.0706089743589744,0.029612494458884864,4218.75,0.027466937945066123,0.005038261570908142,0.1834300416371372,0.46540880503144655,0,0,True,-617.5,0.33408987743985474,7,False,min_profit_factor;min_expectancy_r;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,13,0.6,0.006,1.5,364,364,364,0,0,0,0,0,0,0,364,100.557250043989,2067.5,1.0467733725468016,0.024033953681296637,4755.0,0.03083982585713475,0.003788887843110711,0.12285697917565112,0.45604395604395603,0,0,True,-617.5,0.4449818621523579,7,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,8,0.55,0.0075,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,830.0,1.0164829709065635,0.014686297583637152,6377.5,0.04120630613167926,0.0015255663928623875,0.03702264376688542,0.452970297029703,0,0,True,-767.5,1.7259036144578312,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,3,0.55,0.0045,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60767316461839,642.5,1.0134879815261888,0.02719786391522564,5611.25,0.03619344019092463,0.001181469542027136,0.03264319544632248,0.4381188118811881,0,0,True,-480.0,1.6750972762645915,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,5,0.55,0.006,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,680.0,1.0135904866593384,0.01781133462678287,6430.0,0.04156834857937098,0.0012503122095861574,0.030078467206817224,0.4504950495049505,0,0,True,-617.5,1.6654411764705883,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,9,0.55,0.0075,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,661.25,1.013131764472247,0.013407489267444063,6377.5,0.04129468802356921,0.0012158914946436283,0.029444259124797124,0.452970297029703,0,0,True,-767.5,2.4120982986767485,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,7,0.55,0.0075,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,567.5,1.0113670505758638,0.013427003072240894,5678.75,0.036834040069079026,0.0010437413999491163,0.028336326886534043,0.45544554455445546,0,0,True,-767.5,1.8854625550660793,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,6,0.55,0.006,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,630.0,1.0125024806509229,0.018011058490778657,7205.0,0.04644716272623249,0.0011585167461998225,0.024942680633224423,0.44801980198019803,0,0,True,-617.5,2.253968253968254,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,19,0.65,0.0045,1.5,318,318,318,0,0,0,0,0,0,0,318,87.84960412462537,216.25,1.0058560693250287,0.021486930053433998,4206.25,0.02741902627826441,0.00039806235096917497,0.014517742057263597,0.4559748427672956,0,0,True,-480.0,3.1271676300578033,7,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,2,0.55,0.0045,2.0,404,404,404,0,0,0,0,0,0,0,404,111.60767316461839,-195.0,0.9958994848070655,0.019834649879252673,6392.5,0.0413058929956061,-0.00035930267644523894,-0.008698581494980864,0.4405940594059406,0,0,False,-480.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,10,0.6,0.0045,1.5,364,364,364,0,0,0,0,0,0,0,364,100.5574084948542,-526.25,0.9873891684639349,0.016042123283195035,4580.0,0.02976998139376163,-0.0009704332476618838,-0.03259771092316639,0.4478021978021978,0,0,False,-480.0,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,4,0.55,0.006,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60749730157022,-951.25,0.9809578620758683,0.007584296720259423,7430.0,0.04825145306361009,-0.001755959771593707,-0.03639185268221494,0.452970297029703,0,0,False,-617.5,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,066f1f40e10599683f2fa2b91ef847c296371585ba58561b5cdd09a98340f2ac,d7f1808b99b680d76a641f922dafc74a55ee132d055566b14931828e393ab3b1,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,1,0.55,0.0045,1.5,404,404,404,0,0,0,0,0,0,0,404,111.60767316461839,-2957.5,0.9374405076679005,0.00018482745905218972,6961.25,0.04529373012451913,-0.005486168713911943,-0.12112424167384002,0.4430693069306931,0,0,False,-480.0,0.0,10,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses;min_positive_month_rate
