run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
46,0.45,4,0.003,1.5,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,16871.25,1.305210076432545,0.10397493390008497,5841.25,0.037100551784367435,0.027079535519570097,0.729895762115868,0.5141509433962265,0,0,True,-930.0,0.08120323034748463,5,False,preferred_min_total_trades
47,0.45,4,0.003,2.0,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,17615.0,1.3087371834195074,0.10889637116724744,6092.5,0.03875019875973923,0.0282251712256687,0.7283877793936415,0.5,0,0,True,-930.0,0.09977292080613114,5,False,preferred_min_total_trades
48,0.45,4,0.003,2.5,212,212,212,0,0,0,0,0,0,0,212,53.144313952396594,17052.5,1.297483536133281,0.10834914136082519,5671.25,0.035665435107302884,0.027359076097765556,0.7671033877885731,0.49528301886792453,0,0,True,-930.0,0.12908664418706933,5,False,preferred_min_total_trades
49,0.45,4,0.004,1.5,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,20871.25,1.361673092752242,0.09566035888482062,5457.5,0.03446778611972937,0.033196536251637765,0.9631177394545818,0.5330188679245284,0,0,True,-1230.0,0.08450619871833263,5,False,preferred_min_total_trades
50,0.45,4,0.004,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,20440.0,1.3525657611039241,0.09595115903574325,6362.5,0.03956840125001943,0.032542239355469516,0.8224299776441822,0.5283018867924528,0,0,True,-1230.0,0.11533757338551859,5,False,preferred_min_total_trades
51,0.45,4,0.004,2.5,212,212,212,0,0,0,0,0,0,0,212,53.14428862300108,21708.75,1.3744501940491591,0.10323021062908437,7325.0,0.04488426599672176,0.03446367312447274,0.7678341699291659,0.5283018867924528,0,0,True,-1230.0,0.10427822882478263,5,False,preferred_min_total_trades
52,0.45,4,0.006,1.5,212,212,212,0,0,0,0,0,0,0,212,53.14322481019174,26665.0,1.469971359330249,0.08751248689453442,5540.0,0.03350722008013911,0.0418682932028811,1.249530492316129,0.5518867924528302,0,0,True,-1730.0,0.09919369960622539,5,False,preferred_min_total_trades
53,0.45,4,0.006,2.0,212,212,212,0,0,0,0,0,0,0,212,53.14322481019174,25252.5,1.4450760079312623,0.0822666096973351,6117.5,0.036925259170954745,0.03977385334384964,1.0771448660578553,0.5518867924528302,0,0,True,-1730.0,0.10325710325710326,5,False,preferred_min_total_trades
54,0.45,4,0.006,2.5,212,212,212,0,0,0,0,0,0,0,212,53.14322481019174,24952.5,1.4397884996695307,0.08115464744956967,6117.5,0.03699224478072231,0.03932738908938771,1.0631252394253812,0.5518867924528302,0,0,True,-1730.0,0.10049093277226731,5,False,preferred_min_total_trades
55,0.55,2,0.003,1.5,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,19012.5,1.3556563625309825,0.11870301875992828,6716.25,0.042521704033745125,0.0303675484350463,0.7141658389547767,0.5170731707317073,0,0,True,-930.0,0.07205785667324129,5,False,preferred_min_total_trades
56,0.55,2,0.003,2.0,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,20662.5,1.3740834615732778,0.1296484115898382,6685.0,0.042136779073432086,0.03287998925609403,0.7803156762123138,0.5024390243902439,0,0,True,-930.0,0.08505747126436781,5,False,preferred_min_total_trades
57,0.55,2,0.003,2.5,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,20550.0,1.3702535921805323,0.13281887367689668,6123.75,0.03824953154278576,0.03270926606713287,0.8551546841964438,0.4975609756097561,0,0,True,-930.0,0.10711678832116789,5,False,preferred_min_total_trades
58,0.55,2,0.004,1.5,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,24431.25,1.4364086991470548,0.1149114036379173,6440.0,0.040161206083424925,0.0385510776519471,0.9599083646010733,0.5414634146341464,0,0,True,-1230.0,0.07219237656689691,5,False,preferred_min_total_trades
59,0.55,2,0.004,2.0,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,24437.5,1.4344444444444444,0.11796587076488241,6907.5,0.04242545220035009,0.03856040586576226,0.9088979342792736,0.5365853658536586,0,0,True,-1230.0,0.09647058823529411,5,False,preferred_min_total_trades
60,0.55,2,0.004,2.5,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,25706.25,1.457,0.12549347533945954,7870.0,0.04763489997881548,0.04044886948175419,0.8491435795969529,0.5365853658536586,0,0,True,-1230.0,0.08806224167274496,5,False,preferred_min_total_trades
61,0.55,2,0.006,1.5,205,205,205,0,0,0,0,0,0,0,205,51.3884956891005,30125.0,1.5423042304230423,0.10081200957624804,6635.0,0.03964626094230827,0.04694623955519939,1.1841277951409785,0.5609756097560976,0,0,True,-1730.0,0.08780082987551867,5,False,preferred_min_total_trades
62,0.55,2,0.006,2.0,205,205,205,0,0,0,0,0,0,0,205,51.3884956891005,28712.5,1.516876687668767,0.09538700486499802,6907.5,0.041192080624962726,0.04488213909613714,1.0895817452090102,0.5609756097560976,0,0,True,-1730.0,0.09081410535481062,5,False,preferred_min_total_trades
63,0.55,2,0.006,2.5,205,205,205,0,0,0,0,0,0,0,205,51.3884956891005,28412.5,1.5114761476147616,0.09423707317462594,6907.5,0.041265905968098454,0.04444217321515476,1.0769707382533122,0.5609756097560976,0,0,True,-1730.0,0.0882534095908491,5,False,preferred_min_total_trades
64,0.55,3,0.003,1.5,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,18502.5,1.350492517522258,0.11736412916695585,6355.0,0.04031624941516062,0.02958725843026233,0.733879238755187,0.5148514851485149,0,0,True,-930.0,0.07404404810160789,5,False,preferred_min_total_trades
65,0.55,3,0.003,2.0,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,20152.5,1.3693132359004903,0.12847207733592383,6170.0,0.0389692414577149,0.03210536748369175,0.8238643166439084,0.5,0,0,True,-930.0,0.08721002357027664,5,False,preferred_min_total_trades
66,0.55,3,0.003,2.5,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,20040.0,1.365460016412875,0.13168962549358218,5791.25,0.03616931580426568,0.03193426087730722,0.8829102836814238,0.49504950495049505,0,0,True,-930.0,0.10984281437125748,5,False,preferred_min_total_trades
67,0.55,3,0.004,1.5,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,22658.75,1.4047470191577724,0.10704443768612977,6941.25,0.043535526965684315,0.035895428746420155,0.824508883852807,0.5346534653465347,0,0,True,-1230.0,0.07783968665526562,5,False,preferred_min_total_trades
68,0.55,3,0.004,2.0,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,22665.0,1.4029333333333334,0.11014426818626763,7015.0,0.043329215565163684,0.035904828623809726,0.8286517112180747,0.5297029702970297,0,0,True,-1230.0,0.10401500110302228,5,False,preferred_min_total_trades
