trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
141,yush_range_exact_databento,2026-01-02,ESH6,short,2026-01-02 09:30:53.004245235-05:00,2026-01-02 09:31:01.844665551-05:00,6930.25,6930.25,6929.0,6933.0,6929.0,6927.5,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,49370.0,1,3793,4166,1.25,1.25,fixed_contracts,VAH,3,6930.75,6932.5,1.75,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,551,2026-01-02 09:30:32.038313573-05:00,2968,2026-01-02 09:30:52.060399151-05:00,3777,2026-01-02 09:30:52.138954483-05:00,3778,2026-01-02 09:30:52.138954483-05:00,3778,6929.75,6932.25,6927.0,True,2026-01-02 09:31:01.844336245-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
142,yush_range_exact_databento,2026-01-05,ESH6,short,2026-01-05 09:31:28.070613851-05:00,2026-01-05 09:31:47.916688627-05:00,6942.0,6942.0,6940.75,6945.5,6940.75,6940.0,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,49427.5,1,7900,9070,1.25,2.0,fixed_contracts,VAH,5,6942.5,6945.0,2.5,1,market,ORH,delta_4tick_3m,628,2026-01-05 09:30:40.451483637-05:00,4551,2026-01-05 09:31:02.078122053-05:00,5975,2026-01-05 09:31:27.081280363-05:00,7811,2026-01-05 09:31:27.081280363-05:00,7811,6940.75,6945.0,6939.25,True,2026-01-05 09:31:47.916688627-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
143,yush_range_exact_databento,2026-01-05,ESH6,long,2026-01-05 09:35:14.056754619-05:00,2026-01-05 09:35:34.967983757-05:00,6940.25,6940.25,6938.25,6938.25,6938.25,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,49322.5,1,18155,18908,0.5,2.0,fixed_contracts,VAL,6,6938.75,6939.75,1.0,1,market,PDH,delta_4tick_3m,-322,2026-01-05 09:31:20.279534325-05:00,7423,2026-01-05 09:34:44.034287701-05:00,16748,2026-01-05 09:35:03.600531891-05:00,17493,2026-01-05 09:35:03.600531891-05:00,17493,6940.75,6943.25,6938.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
144,yush_range_exact_databento,2026-01-06,ESH6,short,2026-01-06 09:31:08.516163653-05:00,2026-01-06 09:31:32.110934501-05:00,6951.5,6951.5,6950.25,6952.5,6950.25,6948.25,managed_stop,1.0,62.5,62.5,57.5,1.25,5.0,0.0,5.0,0.0,49380.0,1,4499,5560,3.0,0.5,fixed_contracts,VAH,2,6952.0,6952.0,0.0,1,market,ORH,delta_4tick_3m,305,2026-01-06 09:30:00.004231265-05:00,28,2026-01-06 09:31:08.321146433-05:00,4491,2026-01-06 09:31:08.329947883-05:00,4493,2026-01-06 09:31:08.329947883-05:00,4493,6950.0,6952.0,6948.0,True,2026-01-06 09:31:13.259222509-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
145,yush_range_exact_databento,2026-01-06,ESH6,long,2026-01-06 09:36:50.159824617-05:00,2026-01-06 09:38:43.387050299-05:00,6952.5,6952.5,6948.5,6948.5,6948.5,,initial_stop,4.0,-200.0,-200.0,-205.0,-1.0,5.0,0.0,5.0,0.0,49175.0,1,14331,16497,0.0,4.0,fixed_contracts,VAL,3,6949.0,6952.0,3.0,3,"market,delta_profile,big_trade","ORH,DELTA_1T,BIG_TRADE",big_trade_100ms,233,2026-01-06 09:33:06.177735309-05:00,8496,2026-01-06 09:34:50.623369313-05:00,10880,2026-01-06 09:35:04.482697673-05:00,11275,2026-01-06 09:35:04.482697673-05:00,11275,6951.25,6952.75,6949.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
146,yush_range_exact_databento,2026-01-07,ESH6,short,2026-01-07 10:50:23.186338041-05:00,2026-01-07 10:51:19.818708743-05:00,6990.0,6990.0,6992.0,6992.0,6992.0,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,49070.0,1,100974,101848,0.5,2.0,fixed_contracts,VAH,14,6990.5,6991.5,1.0,2,"market,delta_profile","ONH,DELTA_4T",delta_4tick_3m,314,2026-01-07 10:30:44.195330003-05:00,71672,2026-01-07 10:35:19.276009295-05:00,76901,2026-01-07 10:50:03.052587869-05:00,100658,2026-01-07 10:50:03.052587869-05:00,100658,6986.75,6990.5,6980.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
147,yush_range_exact_databento,2026-01-08,ESH6,long,2026-01-08 09:31:19.801462605-05:00,2026-01-08 09:31:34.626503355-05:00,6952.75,6952.75,6954.0,6951.5,6954.0,6954.5,managed_stop,1.25,62.5,62.5,57.5,1.0,5.0,0.0,5.0,0.0,49127.5,1,4591,5287,1.25,1.0,fixed_contracts,VAL,1,6952.0,6952.25,0.25,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-504,2026-01-08 09:30:32.054476303-05:00,2337,2026-01-08 09:31:01.415113775-05:00,3772,2026-01-08 09:31:10.411012797-05:00,4194,2026-01-08 09:31:10.411012797-05:00,4194,6953.0,6955.0,6952.25,True,2026-01-08 09:31:34.626503355-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
148,yush_range_exact_databento,2026-01-08,ESH6,short,2026-01-08 10:30:32.283457723-05:00,2026-01-08 10:31:41.535320545-05:00,6958.75,6958.75,6962.0,6962.0,6962.0,,initial_stop,3.25,-162.5,-162.5,-167.5,-1.0,5.0,0.0,5.0,0.0,48960.0,1,106018,107594,1.0,3.25,fixed_contracts,VAH,40,6959.25,6961.5,2.25,3,"market,delta_profile,big_trade","PDL,DELTA_4T,BIG_TRADE",delta_4tick_3m,-301,2026-01-08 10:08:31.334647249-05:00,78390,2026-01-08 10:30:31.119521189-05:00,105988,2026-01-08 10:30:32.114303165-05:00,106013,2026-01-08 10:30:32.114303165-05:00,106013,6953.25,6959.5,6942.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
149,yush_range_exact_databento,2026-01-09,ESH6,short,2026-01-09 09:30:06.317440903-05:00,2026-01-09 09:30:11.203251423-05:00,6972.0,6972.0,6970.75,6973.75,6970.75,6971.25,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,49017.5,1,1216,1688,1.25,1.5,fixed_contracts,VAH,2,6972.5,6973.25,0.75,1,market,PDH,delta_4tick_3m,317,2026-01-09 09:30:00.007774609-05:00,18,2026-01-09 09:30:06.316209313-05:00,1214,2026-01-09 09:30:06.317414449-05:00,1215,2026-01-09 09:30:06.317414449-05:00,1215,6971.75,6973.25,6970.5,True,2026-01-09 09:30:11.203251423-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
150,yush_range_exact_databento,2026-01-09,ESH6,long,2026-01-09 09:31:26.547996451-05:00,2026-01-09 09:31:29.458457895-05:00,6971.0,6971.0,6969.0,6969.0,6969.0,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,48912.5,1,5233,5354,0.0,2.0,fixed_contracts,VAL,1,6969.5,6970.5,1.0,1,market,ORL,delta_4tick_3m,-303,2026-01-09 09:30:00.007774609-05:00,18,2026-01-09 09:31:19.890357929-05:00,4931,2026-01-09 09:31:26.191015071-05:00,5211,2026-01-09 09:31:26.191015071-05:00,5211,6971.75,6972.25,6970.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
151,yush_range_exact_databento,2026-01-13,ESH6,short,2026-01-13 09:30:27.135141917-05:00,2026-01-13 09:30:38.773226597-05:00,7018.0,7018.0,7020.0,7020.0,7020.0,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,48807.5,1,2684,3228,0.75,2.0,fixed_contracts,VAH,3,7018.5,7019.5,1.0,2,"delta_profile,big_trade","DELTA_4T,BIG_TRADE",delta_4tick_3m,405,2026-01-13 09:30:24.964342621-05:00,2535,2026-01-13 09:30:26.455599455-05:00,2654,2026-01-13 09:30:26.466681153-05:00,2655,2026-01-13 09:30:26.466681153-05:00,2655,7018.5,7019.5,7017.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
152,yush_range_exact_databento,2026-01-13,ESH6,long,2026-01-13 09:32:04.148152097-05:00,2026-01-13 09:33:05.591913537-05:00,7019.0,7019.0,7020.25,7015.75,7020.25,7020.25,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,48865.0,1,6605,8583,1.25,2.75,fixed_contracts,VAL,1,7016.25,7018.5,2.25,2,"market,big_trade","ORL,BIG_TRADE",delta_4tick_3m,346,2026-01-13 09:30:00.001542093-05:00,4,2026-01-13 09:32:03.374809179-05:00,6561,2026-01-13 09:32:03.375246901-05:00,6562,2026-01-13 09:32:03.375246901-05:00,6562,7018.5,7020.5,7017.0,True,2026-01-13 09:33:05.591913537-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
153,yush_range_exact_databento,2026-01-14,ESH6,long,2026-01-14 09:38:24.783383373-05:00,2026-01-14 09:39:33.433427315-05:00,6970.0,6970.0,6966.25,6966.25,6966.25,,initial_stop,3.75,-187.5,-187.5,-192.5,-1.0,5.0,0.0,5.0,0.0,48672.5,1,24629,27035,1.75,3.75,fixed_contracts,VAL,6,6966.75,6969.5,2.75,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-378,2026-01-14 09:35:37.672381373-05:00,18337,2026-01-14 09:38:24.677975213-05:00,24623,2026-01-14 09:38:24.678503055-05:00,24625,2026-01-14 09:38:24.678503055-05:00,24625,6971.0,6978.0,6969.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
154,yush_range_exact_databento,2026-01-15,ESH6,short,2026-01-15 09:35:48.924563487-05:00,2026-01-15 09:35:53.626362031-05:00,7006.25,7006.25,7005.0,7010.25,7005.0,7003.75,managed_stop,4.0,62.5,62.5,57.5,0.3125,5.0,0.0,5.0,0.0,48730.0,1,16976,17114,1.25,0.5,fixed_contracts,VAH,2,7006.75,7009.75,3.0,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,302,2026-01-15 09:30:00.008470915-05:00,20,2026-01-15 09:35:47.567502121-05:00,16902,2026-01-15 09:35:48.882378715-05:00,16975,2026-01-15 09:35:48.882378715-05:00,16975,7005.5,7007.25,7003.75,True,2026-01-15 09:35:53.558369655-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
155,yush_range_exact_databento,2026-01-15,ESH6,long,2026-01-15 09:49:49.453279553-05:00,2026-01-15 09:50:20.847399753-05:00,7004.75,7004.75,7001.75,7001.75,7001.75,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,48575.0,1,40782,41421,0.75,3.0,fixed_contracts,VAL,7,7002.25,7004.25,2.0,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-306,2026-01-15 09:30:32.062815593-05:00,3898,2026-01-15 09:49:33.639627275-05:00,40418,2026-01-15 09:49:36.604069017-05:00,40467,2026-01-15 09:49:36.604069017-05:00,40467,7005.5,7007.25,7002.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
156,yush_range_exact_databento,2026-01-15,ESH6,short,2026-01-15 10:14:40.720074729-05:00,2026-01-15 10:14:43.623623785-05:00,7002.75,7002.75,7001.5,7006.5,7001.5,6999.0,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,48632.5,1,72673,72731,1.25,0.25,fixed_contracts,VAH,8,7003.25,7006.0,2.75,2,"market,big_trade","ORL,BIG_TRADE",delta_4tick_3m,301,2026-01-15 10:01:26.203049425-05:00,58324,2026-01-15 10:14:30.015836649-05:00,72513,2026-01-15 10:14:33.226461917-05:00,72553,2026-01-15 10:14:33.226461917-05:00,72553,7000.75,7006.0,6999.0,True,2026-01-15 10:14:43.623623785-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
157,yush_range_exact_databento,2026-01-16,ESH6,short,2026-01-16 09:32:54.664852181-05:00,2026-01-16 09:33:26.807375891-05:00,6997.25,6997.25,6996.0,7000.0,6996.0,6995.25,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,48690.0,1,10323,11337,1.25,1.75,fixed_contracts,VAH,2,6997.75,6999.5,1.75,1,market,ORH,delta_4tick_3m,393,2026-01-16 09:30:06.099981671-05:00,1170,2026-01-16 09:32:08.047843003-05:00,8618,2026-01-16 09:32:25.916126893-05:00,9257,2026-01-16 09:32:25.916126893-05:00,9257,6998.75,6999.5,6995.0,True,2026-01-16 09:33:26.807375891-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
158,yush_range_exact_databento,2026-01-20,ESH6,short,2026-01-20 09:43:39.886142887-05:00,2026-01-20 09:44:21.611458155-05:00,6882.0,6882.0,6885.5,6885.5,6885.5,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,48510.0,1,51436,53230,1.0,3.5,fixed_contracts,VAH,1,6882.5,6885.0,2.5,3,"market,delta_profile,big_trade","ORH,DELTA_1T,BIG_TRADE",delta_4tick_3m,342,2026-01-20 09:30:32.008395907-05:00,5258,2026-01-20 09:43:39.069110545-05:00,51381,2026-01-20 09:43:39.087708135-05:00,51385,2026-01-20 09:43:39.087708135-05:00,51385,6881.0,6884.0,6876.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
159,yush_range_exact_databento,2026-01-22,ESH6,short,2026-01-22 09:30:19.167715077-05:00,2026-01-22 09:30:40.634007745-05:00,6953.25,6953.25,6955.0,6955.0,6955.0,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,48417.5,1,2419,3422,0.75,1.75,fixed_contracts,VAH,4,6953.75,6954.5,0.75,1,delta_profile,DELTA_4T,delta_4tick_3m,313,2026-01-22 09:30:15.588779145-05:00,2243,2026-01-22 09:30:18.900679241-05:00,2416,2026-01-22 09:30:19.066141497-05:00,2417,2026-01-22 09:30:19.066141497-05:00,2417,6953.75,6954.5,6952.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
160,yush_range_exact_databento,2026-01-22,ESH6,long,2026-01-22 09:37:00.309433721-05:00,2026-01-22 09:37:29.393231419-05:00,6954.75,6954.75,6956.0,6951.25,6956.0,6957.5,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,48475.0,1,16886,17684,1.25,1.75,fixed_contracts,VAL,34,6951.75,6954.25,2.5,2,"market,big_trade","ORL,BIG_TRADE",big_trade_100ms,213,2026-01-22 09:36:16.942281163-05:00,15337,2026-01-22 09:36:16.942282813-05:00,15338,2026-01-22 09:36:22.446915461-05:00,15542,2026-01-22 09:36:22.446915461-05:00,15542,6957.0,6960.5,6954.25,True,2026-01-22 09:37:29.393231419-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
161,yush_range_exact_databento,2026-01-22,ESH6,short,2026-01-22 09:38:00.922640867-05:00,2026-01-22 09:39:05.959137393-05:00,6958.25,6958.25,6961.0,6961.0,6961.0,,initial_stop,2.75,-137.5,-137.5,-142.5,-1.0,5.0,0.0,5.0,0.0,48332.5,1,18513,20297,0.25,2.75,fixed_contracts,VAH,32,6958.75,6960.5,1.75,2,"market,big_trade","ONH,BIG_TRADE",delta_4tick_3m,316,2026-01-22 09:30:31.182617097-05:00,3060,2026-01-22 09:38:00.779627609-05:00,18510,2026-01-22 09:38:00.781248057-05:00,18511,2026-01-22 09:38:00.781248057-05:00,18511,6957.0,6960.5,6954.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
162,yush_range_exact_databento,2026-01-27,ESH6,short,2026-01-27 09:30:21.202334115-05:00,2026-01-27 09:30:33.960309425-05:00,6994.25,6994.25,6993.0,6996.0,6993.0,6993.5,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,48390.0,1,2539,3061,1.25,0.25,fixed_contracts,VAH,2,6994.75,6995.5,0.75,3,"market,delta_profile,big_trade","PDH,DELTA_1T,BIG_TRADE",delta_4tick_3m,316,2026-01-27 09:30:00.002869565-05:00,11,2026-01-27 09:30:16.122231437-05:00,2237,2026-01-27 09:30:16.678814223-05:00,2271,2026-01-27 09:30:16.678814223-05:00,2271,6994.5,6994.75,6993.75,True,2026-01-27 09:30:33.960309425-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
163,yush_range_exact_databento,2026-01-28,ESH6,short,2026-01-28 09:43:00.988518547-05:00,2026-01-28 09:44:11.345200545-05:00,7027.25,7027.25,7026.0,7028.75,7026.0,7023.5,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,48447.5,1,22893,23851,1.75,0.75,fixed_contracts,VAH,2,7027.75,7028.25,0.5,1,market,ORH,delta_4tick_3m,311,2026-01-28 09:30:32.038375219-05:00,3313,2026-01-28 09:42:54.109113823-05:00,22743,2026-01-28 09:43:00.231021681-05:00,22873,2026-01-28 09:43:00.231021681-05:00,22873,7026.5,7027.75,7023.5,True,2026-01-28 09:44:08.002236353-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
164,yush_range_exact_databento,2026-01-30,ESH6,long,2026-01-30 09:31:20.182448073-05:00,2026-01-30 09:31:22.027285845-05:00,6970.5,6970.5,6968.25,6968.25,6968.25,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,48330.0,1,6973,7147,0.5,2.25,fixed_contracts,VAL,8,6968.75,6970.0,1.25,1,delta_profile,DELTA_4T,delta_4tick_3m,326,2026-01-30 09:31:17.682255227-05:00,6878,2026-01-30 09:31:20.113788619-05:00,6969,2026-01-30 09:31:20.143806811-05:00,6970,2026-01-30 09:31:20.143806811-05:00,6970,6972.0,6976.5,6968.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
165,yush_range_exact_databento,2026-01-30,ESH6,short,2026-01-30 10:07:22.922702171-05:00,2026-01-30 10:07:27.905648123-05:00,6979.0,6979.0,6980.25,6980.25,6980.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,48262.5,1,88159,88428,0.25,1.25,fixed_contracts,VAH,19,6979.5,6979.75,0.25,1,big_trade,BIG_TRADE,delta_4tick_3m,583,2026-01-30 10:06:55.679679251-05:00,86596,2026-01-30 10:07:22.719357045-05:00,88144,2026-01-30 10:07:22.720039171-05:00,88146,2026-01-30 10:07:22.720039171-05:00,88146,6972.0,6979.5,6967.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
166,yush_range_exact_databento,2026-01-30,ESH6,long,2026-01-30 10:07:27.905882159-05:00,2026-01-30 10:07:27.957299733-05:00,6968.0,6968.0,6979.5,6964.0,6969.25,6979.5,target,4.0,575.0,575.0,570.0,2.875,5.0,0.0,5.0,0.0,48832.5,1,88429,88431,12.5,0.0,fixed_contracts,VAL,17,6964.5,6967.5,3.0,3,"market,delta_profile,big_trade","ORL,DELTA_4T,BIG_TRADE",big_trade_100ms,219,2026-01-30 09:55:27.416213349-05:00,62687,2026-01-30 09:58:49.003601567-05:00,67880,2026-01-30 09:59:03.526377443-05:00,68552,2026-01-30 09:59:03.526377443-05:00,68552,6972.0,6979.5,6967.5,True,2026-01-30 10:07:27.905912609-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,True
167,yush_range_exact_databento,2026-02-02,ESH6,short,2026-02-02 09:32:17.817469863-05:00,2026-02-02 09:32:18.398387471-05:00,6953.75,6953.75,6955.5,6955.5,6955.5,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,48740.0,1,12466,12577,0.5,1.75,fixed_contracts,VAH,6,6954.25,6955.0,0.75,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,301,2026-02-02 09:31:52.775732951-05:00,10450,2026-02-02 09:32:14.199657775-05:00,12064,2026-02-02 09:32:15.203398847-05:00,12158,2026-02-02 09:32:15.203398847-05:00,12158,6950.25,6955.0,6946.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
168,yush_range_exact_databento,2026-02-03,ESH6,long,2026-02-03 09:35:18.050119313-05:00,2026-02-03 09:35:20.590062103-05:00,7009.0,7009.0,7010.25,7006.0,7010.25,7012.25,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,48797.5,1,14782,14894,1.25,0.25,fixed_contracts,VAL,3,7006.5,7008.5,2.0,1,market,ORL,delta_4tick_3m,-325,2026-02-03 09:30:32.007161195-05:00,2803,2026-02-03 09:34:56.700520417-05:00,13860,2026-02-03 09:35:09.334367861-05:00,14440,2026-02-03 09:35:09.334367861-05:00,14440,7009.25,7012.25,7006.5,True,2026-02-03 09:35:20.590062103-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
169,yush_range_exact_databento,2026-02-04,ESH6,long,2026-02-04 10:38:36.707454037-05:00,2026-02-04 10:38:37.602066911-05:00,6931.75,6931.75,6930.0,6930.0,6930.0,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,48705.0,1,201482,201649,2.0,1.75,fixed_contracts,VAL,10,6930.5,6931.25,0.75,2,"market,delta_profile","ONL,DELTA_4T",big_trade_100ms,270,2026-02-04 10:07:49.188304891-05:00,116657,2026-02-04 10:34:01.155317029-05:00,189105,2026-02-04 10:37:03.277532353-05:00,196517,2026-02-04 10:37:03.277532353-05:00,196517,6940.0,6952.5,6930.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
170,yush_range_exact_databento,2026-02-05,ESH6,long,2026-02-05 09:31:06.732396599-05:00,2026-02-05 09:31:23.025719769-05:00,6843.5,6843.5,6844.75,6840.25,6844.75,6850.0,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,48762.5,1,8331,9783,5.5,0.5,fixed_contracts,VAL,3,6840.75,6843.0,2.25,1,market,ORL,delta_4tick_3m,-330,2026-02-05 09:30:32.000655423-05:00,4783,2026-02-05 09:31:06.710319065-05:00,8326,2026-02-05 09:31:06.714907549-05:00,8327,2026-02-05 09:31:06.714907549-05:00,8327,6846.0,6850.75,6843.0,True,2026-02-05 09:31:15.109894445-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
171,yush_range_exact_databento,2026-02-06,ESH6,short,2026-02-06 09:31:05.273620067-05:00,2026-02-06 09:31:11.258248957-05:00,6856.25,6856.25,6859.0,6859.0,6859.0,,initial_stop,2.75,-137.5,-137.5,-142.5,-1.0,5.0,0.0,5.0,0.0,48620.0,1,6817,7301,0.25,2.75,fixed_contracts,VAH,2,6856.75,6858.5,1.75,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,422,2026-02-06 09:30:32.005811435-05:00,4180,2026-02-06 09:31:04.955880581-05:00,6773,2026-02-06 09:31:04.956149639-05:00,6774,2026-02-06 09:31:04.956149639-05:00,6774,6855.0,6858.5,6853.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
172,yush_range_exact_databento,2026-02-10,ESH6,short,2026-02-10 09:31:14.474609461-05:00,2026-02-10 09:31:34.781708675-05:00,6994.25,6994.25,6993.0,6996.25,6993.0,6991.0,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,48677.5,1,4582,5656,1.25,1.0,fixed_contracts,VAH,3,6994.75,6995.75,1.0,1,market,ORH,delta_4tick_3m,306,2026-02-10 09:30:54.260953629-05:00,3555,2026-02-10 09:31:10.982936383-05:00,4430,2026-02-10 09:31:10.983246777-05:00,4431,2026-02-10 09:31:10.983246777-05:00,4431,6992.0,6994.75,6990.5,True,2026-02-10 09:31:34.781519735-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
173,yush_range_exact_databento,2026-02-10,ESH6,long,2026-02-10 09:35:05.834435039-05:00,2026-02-10 09:36:02.633516369-05:00,6991.5,6991.5,6988.0,6988.0,6988.0,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,48497.5,1,12994,14755,0.5,3.5,fixed_contracts,VAL,4,6988.5,6991.0,2.5,1,market,ORL,delta_4tick_3m,304,2026-02-10 09:34:41.279878761-05:00,12242,2026-02-10 09:35:01.464875865-05:00,12801,2026-02-10 09:35:05.834435039-05:00,12993,2026-02-10 09:35:05.834435039-05:00,12993,6993.25,6994.5,6991.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
174,yush_range_exact_databento,2026-02-12,ESH6,long,2026-02-12 09:32:01.148184153-05:00,2026-02-12 09:32:04.377452349-05:00,6981.5,6981.5,6982.75,6979.25,6982.75,6984.75,managed_stop,2.25,62.5,62.5,57.5,0.5555555555555556,5.0,0.0,5.0,0.0,48555.0,1,7758,7940,1.5,0.5,fixed_contracts,VAL,1,6979.75,6981.0,1.25,1,market,ORL,delta_4tick_3m,-407,2026-02-12 09:30:32.100716863-05:00,3373,2026-02-12 09:32:01.010349471-05:00,7755,2026-02-12 09:32:01.072760651-05:00,7756,2026-02-12 09:32:01.072760651-05:00,7756,6983.0,6984.75,6981.0,True,2026-02-12 09:32:04.368246257-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
