n,net,pf,cagr,mar,max_dd,max_dd_pct,worst_day,positive_month_rate,expectancy_ticks,early_net,mid_net,late_net,holdout_net,combo_id,legs,families,all_splits_positive,gate_count,loose,acceptance_shaped,score
1088,152635.0,1.7305819143462289,0.047075935293561244,1.1953263299253807,5907.5,0.03938333333333333,-3742.5,0.5909090909090909,13.623161764705882,2315.0,12950.0,84335.0,53035.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|participation::large20_composition_cont_0.1:10:30:w30:h120:short|volume::flow_cont:13:30:w30:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.300344602191533
1109,155392.5,1.767635725929951,0.047777539458441654,1.0179873464156601,7040.0,0.046933333333333334,-3742.5,0.5921787709497207,13.60955816050496,520.0,15645.0,83590.0,55637.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.28862946454022
1019,153167.5,1.9319450571180845,0.047274703300595355,1.0497713538252114,6755.0,0.045033333333333335,-3217.5,0.6214689265536724,14.424926398429832,4422.5,10862.5,81592.5,56290.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.1:15:00:w5:h60:short,7,"participation,volume",True,8,True,True,20.283311325532292
1041,152870.0,1.9554673583549487,0.047207208980895476,1.0482725902493444,6755.0,0.045033333333333335,-3217.5,0.6033519553072626,14.147934678194044,65.0,14105.0,78432.5,60267.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long,7,"participation,volume",True,8,True,True,20.27985272640029
1006,152857.5,1.768688240175002,0.04720437172925451,1.1536709994929821,6137.5,0.040916666666666664,-3742.5,0.5955056179775281,14.555666003976143,420.0,16675.0,80407.5,55355.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.272722084878364
1085,154375.0,1.7649521827461474,0.04754801701459588,1.0641107873464202,6702.5,0.04468333333333333,-3742.5,0.5875706214689266,13.782488479262673,1742.5,12802.5,81867.5,57962.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w30:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.27094760352467
927,153777.5,1.7954968703119343,0.04733454901292644,1.0944404396052356,6487.5,0.04325,-3742.5,0.5942857142857143,15.670981661272924,1320.0,18655.0,84040.0,49762.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.269293656474414
965,157387.5,1.9837487303695602,0.04822549494052564,1.0708844176282524,6755.0,0.045033333333333335,-3217.5,0.615819209039548,15.447668393782383,2007.5,9845.0,82487.5,63047.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,volume,True,8,True,True,20.267349248173648
954,152655.0,1.9334413599119482,0.04708047028835627,1.0728553806689616,6582.5,0.04388333333333334,-3217.5,0.5909090909090909,15.20125786163522,1195.0,15277.5,79002.5,57180.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.266472342010392
969,155330.0,1.817827620702364,0.04768451654856354,1.2732848210564363,5617.5,0.03745,-3742.5,0.6306818181818182,15.223942208462333,2112.5,13437.5,90545.0,49235.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,volume,True,8,True,True,20.250571656058288
998,146947.5,1.9930562595032946,0.04577479278199603,1.3456577985888103,5102.5,0.03401666666666667,-3217.5,0.5852272727272727,14.17935871743487,842.5,10970.0,86907.5,48227.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.234481680488486
982,151840.0,1.7659595934118597,0.04697305170482369,1.1866876220165985,5937.5,0.03958333333333333,-3742.5,0.5909090909090909,14.769857433808554,1642.5,13832.5,78685.0,57680.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w30:h120:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.223102372791224
942,150227.5,1.832862092862093,0.04660496695370919,1.244458396627749,5617.5,0.03745,-3742.5,0.5909090909090909,15.158174097664544,1480.0,16680.0,81170.0,50897.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.220883746016533
950,150412.5,1.8022748789887055,0.04657023096165047,1.2435308667997456,5617.5,0.03745,-3742.5,0.6045197740112994,15.066315789473684,1162.5,18945.0,83305.0,47000.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.20955855829753
917,150240.0,1.8137465978795142,0.04660782742102998,1.2445347775975963,5617.5,0.03745,-3742.5,0.6091954022988506,15.507088331515812,5735.0,13542.5,84042.5,46920.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.1:15:00:w5:h60:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.197720853601208
1024,152305.0,1.894964155599953,0.047001067418022346,1.0661867845298074,6612.5,0.044083333333333335,-3217.5,0.615819209039548,14.298828125,4565.0,9735.0,85347.5,52657.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.1:15:00:w5:h60:short,7,"participation,volume",True,8,True,True,20.196473851777597
1022,153627.5,1.7964719910827696,0.04737894254298247,1.0509192430975778,6762.5,0.045083333333333336,-3742.5,0.5932203389830508,14.425636007827789,1525.0,17227.5,82712.5,52162.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:13:30:w30:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.194573520704004
1112,155002.5,1.7823766199351394,0.047610829480089656,0.9776351022605678,7305.0,0.0487,-3105.0,0.550561797752809,13.551258992805755,1550.0,13380.0,84345.0,55727.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h120:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.189224592450817
1047,153652.5,1.793731354848708,0.04730629861744817,1.0427545617365506,6805.0,0.045366666666666666,-3742.5,0.6022727272727273,14.140401146131806,180.0,16022.5,89720.0,47730.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w30:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.18533035622812
1116,153682.5,1.7679805109625835,0.04731307970331855,1.0475220598520711,6775.0,0.04516666666666667,-3105.0,0.5617977528089888,13.416666666666666,745.0,15025.0,82895.0,55017.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h120:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.184099597295162
1081,146932.5,1.9252676322418136,0.04577133050996829,1.345556016951542,5102.5,0.03401666666666667,-3217.5,0.5786516853932584,13.27382053654024,272.5,9442.5,87030.0,50187.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.18105360774131
1029,153667.5,1.7732962622818826,0.04730968923863488,1.0493831254410693,6762.5,0.045083333333333336,-3742.5,0.5965909090909091,14.346938775510203,1662.5,17320.0,85935.0,48750.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:13:30:w30:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.175225537301017
1070,150962.5,1.7423137915350289,0.04669570186570193,1.2086894356954772,5795.0,0.03863333333333333,-3742.5,0.601123595505618,13.686915887850468,1735.0,16590.0,79832.5,52805.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w30:h120:short|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long,7,"participation,volume",True,8,True,True,20.16985617465339
1044,151142.5,1.8140273869312904,0.04681405968663355,1.1587638536295433,6060.0,0.0404,-3742.5,0.6312849162011173,13.981800766283525,672.5,17567.5,82432.5,50470.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.05:15:00:w15:h30:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.16939567344062
1105,153612.5,1.754074419517942,0.0473755457653231,1.050843898676298,6762.5,0.045083333333333336,-3742.5,0.5865921787709497,13.521266968325792,955.0,15700.0,82835.0,54122.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w30:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.16620268794403
1024,150692.5,1.789886123887775,0.04671130148780178,1.1956817786979979,5860.0,0.039066666666666666,-3742.5,0.6271186440677966,14.1728515625,5030.0,13577.5,85592.5,46492.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.1:15:00:w5:h60:short,7,"participation,volume",True,8,True,True,20.159974147566945
976,156420.0,1.9320978458421476,0.04792923425776929,1.0872416088718933,6612.5,0.044083333333333335,-3217.5,0.6136363636363636,15.221311475409836,1340.0,11582.5,84792.5,58705.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h60:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,volume,True,8,True,True,20.156570118455928
923,152872.5,1.8130218582141149,0.04720777641809426,1.0680492402283768,6630.0,0.0442,-3742.5,0.5909090909090909,15.650054171180932,990.0,18202.5,80285.0,53395.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|participation::large20_composition_cont_0.1:10:30:w60:h120:short|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.150063512770828
1112,153652.5,1.7332760657145925,0.04730629861744817,1.0493079175774085,6762.5,0.045083333333333336,-3742.5,0.5898876404494382,13.454136690647482,1092.5,15792.5,86057.5,50710.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|participation::large20_composition_cont_0.05:10:30:w60:h120:short|volume::flow_cont:13:30:w30:h120:source_trades_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,7,"participation,volume",True,8,True,True,20.14913018688044
919,149930.0,1.7895104066560472,0.04645998187498601,1.2405869659542328,5617.5,0.03745,-3742.5,0.603448275862069,15.451577801958651,6070.0,12775.0,87797.5,43287.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both|volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short|volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short|volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both|volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|volume::flow_cont:11:00:w30:h60:source_volume_rank63>=0.9:source_large20_imbalance0.1:long|participation::broad_trade_flow_cont_0.1:15:00:w5:h60:short,7,"participation,volume",True,8,True,True,20.138972106618898
