entry_ts,exit_ts,planned_exit_ts,entry_price,exit_price,direction,gross_ticks,pnl,exit_reason,leg_id
2016-01-14 10:00:00,2016-01-14 12:59:00,2016-01-14 12:59:00,1874.0,1905.75,short,-127.0,-1617.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2016-01-21 14:30:00,2016-01-21 15:29:00,2016-01-21 15:29:00,1858.5,1862.5,short,-16.0,-230.0,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2016-01-28 10:00:00,2016-01-28 12:59:00,2016-01-28 12:59:00,1891.0,1887.0,short,16.0,170.0,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2016-02-11 10:00:00,2016-02-11 12:59:00,2016-02-11 12:59:00,1829.0,1818.75,short,41.0,482.5,time,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short
2016-02-11 13:30:00,2016-02-11 15:29:00,2016-02-11 15:29:00,1817.75,1826.75,long,36.0,420.0,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-03-01 15:00:00,2016-03-01 15:59:00,2016-03-01 15:59:00,1973.5,1975.5,long,8.0,70.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-03-02 13:30:00,2016-03-02 15:29:00,2016-03-02 15:29:00,1976.75,1978.25,long,6.0,45.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-03-03 13:30:00,2016-03-03 15:29:00,2016-03-03 15:29:00,1981.25,1988.0,long,27.0,307.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-03-14 15:00:00,2016-03-14 15:59:00,2016-03-14 15:59:00,2022.5,2018.75,long,-15.0,-217.5,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-03-15 13:30:00,2016-03-15 15:29:00,2016-03-15 15:29:00,2001.5,2005.0,long,14.0,145.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-03-18 13:30:00,2016-03-18 15:29:00,2016-03-18 15:29:00,2036.25,2040.75,short,-18.0,-255.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-03-21 10:30:00,2016-03-21 12:29:00,2016-03-21 12:29:00,2035.5,2038.0,short,-10.0,-155.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-03-22 13:30:00,2016-03-22 15:29:00,2016-03-22 15:29:00,2046.75,2040.5,long,-25.0,-342.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-03-24 10:30:00,2016-03-24 12:29:00,2016-03-24 12:29:00,2015.0,2017.5,short,-10.0,-155.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-03-29 15:00:00,2016-03-29 15:59:00,2016-03-29 15:59:00,2044.5,2047.25,long,11.0,107.5,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-03-30 13:30:00,2016-03-30 15:29:00,2016-03-30 15:29:00,2053.0,2060.0,long,28.0,320.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-05 15:00:00,2016-04-05 15:59:00,2016-04-05 15:59:00,2044.5,2037.5,long,-28.0,-380.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-04-06 13:30:00,2016-04-06 15:29:00,2016-04-06 15:29:00,2053.0,2056.5,short,-14.0,-205.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-08 10:30:00,2016-04-08 12:29:00,2016-04-08 12:29:00,2051.25,2040.25,short,44.0,520.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-04-15 10:30:00,2016-04-15 12:29:00,2016-04-15 12:29:00,2074.0,2075.25,short,-5.0,-92.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-04-15 13:30:00,2016-04-15 15:29:00,2016-04-15 15:29:00,2072.25,2074.0,short,-7.0,-117.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-19 13:30:00,2016-04-19 15:29:00,2016-04-19 15:29:00,2090.5,2093.75,long,13.0,132.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-20 13:30:00,2016-04-20 15:29:00,2016-04-20 15:29:00,2099.75,2101.25,short,-6.0,-105.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-25 10:30:00,2016-04-25 12:29:00,2016-04-25 12:29:00,2073.0,2074.75,short,-7.0,-117.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-04-27 13:30:00,2016-04-27 15:29:00,2016-04-27 15:29:00,2080.75,2092.75,long,48.0,570.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-28 13:30:00,2016-04-28 15:29:00,2016-04-28 15:29:00,2088.5,2066.25,long,-89.0,-1142.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-04-29 13:30:00,2016-04-29 15:29:00,2016-04-29 15:29:00,2055.5,2052.25,long,-13.0,-192.5,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-05-02 13:30:00,2016-05-02 15:29:00,2016-05-02 15:29:00,2071.75,2074.75,long,12.0,120.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-05-05 10:30:00,2016-05-05 12:29:00,2016-05-05 12:29:00,2048.5,2049.0,short,-2.0,-55.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-05-09 13:30:00,2016-05-09 15:29:00,2016-05-09 15:29:00,2054.75,2056.0,short,-5.0,-92.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-05-10 13:30:00,2016-05-10 15:29:00,2016-05-10 15:29:00,2073.0,2077.25,long,17.0,182.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-05-12 15:00:00,2016-05-12 15:59:00,2016-05-12 15:59:00,2064.5,2060.5,long,-16.0,-230.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-05-17 14:30:00,2016-05-17 15:29:00,2016-05-17 15:29:00,2040.75,2039.0,short,7.0,57.5,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2016-05-18 13:30:00,2016-05-18 15:29:00,2016-05-18 15:29:00,2056.0,2035.25,long,-83.0,-1067.5,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-05-19 10:00:00,2016-05-19 12:59:00,2016-05-19 12:59:00,2025.5,2025.0,short,2.0,-5.0,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2016-05-24 13:30:00,2016-05-24 15:29:00,2016-05-24 15:29:00,2072.75,2075.75,long,12.0,120.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-05-26 15:00:00,2016-05-26 15:59:00,2016-05-26 15:59:00,2088.25,2087.75,long,-2.0,-55.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-06-06 13:30:00,2016-06-06 15:29:00,2016-06-06 15:29:00,2106.25,2109.5,long,13.0,132.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-06-08 15:00:00,2016-06-08 15:59:00,2016-06-08 15:59:00,2118.75,2118.0,long,-3.0,-67.5,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-06-14 10:30:00,2016-06-14 12:29:00,2016-06-14 12:29:00,2062.5,2065.25,short,-11.0,-167.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-06-16 13:30:00,2016-06-16 15:29:00,2016-06-16 15:29:00,2059.25,2069.0,long,39.0,457.5,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-06-24 10:00:00,2016-06-24 12:59:00,2016-06-24 12:59:00,2055.25,2038.25,short,68.0,820.0,time,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short
2016-06-28 10:30:00,2016-06-28 12:29:00,2016-06-28 12:29:00,2012.5,2011.0,short,6.0,45.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-07-08 10:00:00,2016-07-08 12:59:00,2016-07-08 12:59:00,2109.25,2117.75,short,-34.0,-455.0,time,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short
2016-07-08 13:30:00,2016-07-08 15:29:00,2016-07-08 15:29:00,2119.5,2121.5,long,8.0,70.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-07-15 15:00:00,2016-07-15 15:59:00,2016-07-15 15:59:00,2154.25,2154.25,long,0.0,-30.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-07-19 15:00:00,2016-07-19 15:59:00,2016-07-19 15:59:00,2154.75,2157.75,long,12.0,120.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2016-07-21 13:30:00,2016-07-21 15:29:00,2016-07-21 15:29:00,2160.5,2156.5,long,-16.0,-230.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-07-22 13:30:00,2016-07-22 15:29:00,2016-07-22 15:29:00,2167.0,2168.25,short,-5.0,-92.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-07-27 10:30:00,2016-07-27 12:29:00,2016-07-27 12:29:00,2163.25,2157.0,short,25.0,282.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-08-03 13:30:00,2016-08-03 15:29:00,2016-08-03 15:29:00,2155.75,2155.75,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-04 13:30:00,2016-08-04 15:29:00,2016-08-04 15:29:00,2159.25,2158.75,long,-2.0,-55.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-05 13:30:00,2016-08-05 15:29:00,2016-08-05 15:29:00,2176.0,2177.25,short,-5.0,-92.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-08 10:30:00,2016-08-08 12:29:00,2016-08-08 12:29:00,2175.75,2176.0,short,-1.0,-42.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-08-15 13:30:00,2016-08-15 15:29:00,2016-08-15 15:29:00,2189.75,2188.25,long,-6.0,-105.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-17 13:30:00,2016-08-17 15:29:00,2016-08-17 15:29:00,2172.75,2178.5,short,-23.0,-317.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-19 13:30:00,2016-08-19 15:29:00,2016-08-19 15:29:00,2177.5,2182.5,long,20.0,220.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-23 10:30:00,2016-08-23 12:29:00,2016-08-23 12:29:00,2190.0,2187.25,short,11.0,107.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-08-24 13:30:00,2016-08-24 15:29:00,2016-08-24 15:29:00,2181.0,2173.25,short,31.0,357.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-08-30 10:30:00,2016-08-30 12:29:00,2016-08-30 12:29:00,2174.75,2175.25,short,-2.0,-55.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-09-02 10:30:00,2016-09-02 12:29:00,2016-09-02 12:29:00,2180.5,2174.0,short,26.0,295.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2016-09-28 14:30:00,2016-09-28 15:29:00,2016-09-28 15:29:00,2161.0,2159.75,long,-5.0,-92.5,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2016-10-11 14:30:00,2016-10-11 15:29:00,2016-10-11 15:29:00,2124.5,2129.0,short,-18.0,-255.0,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2016-11-10 13:30:00,2016-11-10 15:29:00,2016-11-10 15:29:00,2167.75,2167.75,long,0.0,-30.0,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-12-07 13:30:00,2016-12-07 15:29:00,2016-12-07 15:29:00,2227.0,2238.25,long,45.0,532.5,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2016-12-16 13:30:00,2016-12-16 15:29:00,2016-12-16 15:29:00,2250.5,2251.75,short,-5.0,-92.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2016-12-21 13:30:00,2016-12-21 15:29:00,2016-12-21 15:29:00,2264.5,2262.75,short,7.0,57.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-03 13:30:00,2017-01-03 15:29:00,2017-01-03 15:29:00,2243.5,2244.0,long,2.0,-5.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-04 15:00:00,2017-01-04 15:59:00,2017-01-04 15:59:00,2264.5,2265.0,long,2.0,-5.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-01-09 13:30:00,2017-01-09 15:29:00,2017-01-09 15:29:00,2266.75,2267.0,short,-1.0,-42.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-10 13:30:00,2017-01-10 15:29:00,2017-01-10 15:29:00,2271.0,2266.75,short,17.0,182.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-12 10:30:00,2017-01-12 12:29:00,2017-01-12 12:29:00,2254.0,2257.5,short,-14.0,-205.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-01-19 10:30:00,2017-01-19 12:29:00,2017-01-19 12:29:00,2264.5,2263.0,short,6.0,45.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-01-19 13:30:00,2017-01-19 15:29:00,2017-01-19 15:29:00,2260.75,2259.0,short,7.0,57.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-27 13:30:00,2017-01-27 15:29:00,2017-01-27 15:29:00,2289.25,2287.5,long,-7.0,-117.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-01-30 10:00:00,2017-01-30 12:59:00,2017-01-30 12:59:00,2272.25,2268.5,short,15.0,157.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2017-01-30 15:00:00,2017-01-30 15:59:00,2017-01-30 15:59:00,2272.25,2275.25,long,12.0,120.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-01-31 13:30:00,2017-01-31 15:29:00,2017-01-31 15:29:00,2267.5,2270.75,long,13.0,132.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-01 13:30:00,2017-02-01 15:29:00,2017-02-01 15:29:00,2272.5,2275.25,short,-11.0,-167.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-03 13:30:00,2017-02-03 15:29:00,2017-02-03 15:29:00,2292.0,2292.0,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-06 13:30:00,2017-02-06 15:29:00,2017-02-06 15:29:00,2285.25,2286.25,long,4.0,20.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-07 13:30:00,2017-02-07 15:29:00,2017-02-07 15:29:00,2287.75,2288.5,long,3.0,7.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-13 13:30:00,2017-02-13 15:29:00,2017-02-13 15:29:00,2328.0,2325.75,long,-9.0,-142.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-14 13:30:00,2017-02-14 15:29:00,2017-02-14 15:29:00,2332.0,2333.0,short,-4.0,-80.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-15 13:30:00,2017-02-15 15:29:00,2017-02-15 15:29:00,2342.0,2348.0,long,24.0,270.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-21 13:30:00,2017-02-21 15:29:00,2017-02-21 15:29:00,2360.25,2364.0,long,15.0,157.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-02-23 10:30:00,2017-02-23 12:29:00,2017-02-23 12:29:00,2359.0,2361.25,short,-9.0,-142.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-02-23 13:30:00,2017-02-23 15:29:00,2017-02-23 15:29:00,2360.0,2362.0,short,-8.0,-130.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-03-15 14:30:00,2017-03-15 15:29:00,2017-03-15 15:29:00,2378.0,2384.25,long,25.0,282.5,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2017-04-06 10:00:00,2017-04-06 12:59:00,2017-04-06 12:59:00,2353.75,2354.5,short,-3.0,-67.5,time,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short
2017-04-20 13:30:00,2017-04-20 15:29:00,2017-04-20 15:29:00,2353.5,2354.75,short,-5.0,-92.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-04-25 13:30:00,2017-04-25 15:29:00,2017-04-25 15:29:00,2385.5,2388.0,long,10.0,95.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-05-05 15:00:00,2017-05-05 15:59:00,2017-05-05 15:59:00,2390.75,2395.75,long,20.0,220.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-05-11 15:00:00,2017-05-11 15:59:00,2017-05-11 15:59:00,2390.75,2391.75,long,4.0,20.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-05-15 13:30:00,2017-05-15 15:29:00,2017-05-15 15:29:00,2400.25,2398.5,long,-7.0,-117.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-05-23 13:30:00,2017-05-23 15:29:00,2017-05-23 15:29:00,2397.5,2396.75,short,3.0,7.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-06-01 13:30:00,2017-06-01 15:29:00,2017-06-01 15:29:00,2425.25,2425.25,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-06-02 13:30:00,2017-06-02 15:29:00,2017-06-02 15:29:00,2436.75,2437.75,short,-4.0,-80.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-06-28 13:30:00,2017-06-28 15:29:00,2017-06-28 15:29:00,2440.0,2440.0,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-06-29 14:30:00,2017-06-29 15:29:00,2017-06-29 15:29:00,2417.75,2417.75,long,0.0,-30.0,time,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both
2017-07-14 13:30:00,2017-07-14 15:29:00,2017-07-14 15:29:00,2455.25,2459.25,long,16.0,170.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-07-20 10:30:00,2017-07-20 12:29:00,2017-07-20 12:29:00,2471.5,2473.25,short,-7.0,-117.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-07-24 15:00:00,2017-07-24 15:59:00,2017-07-24 15:59:00,2468.5,2469.0,long,2.0,-5.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-07-25 13:30:00,2017-07-25 15:29:00,2017-07-25 15:29:00,2477.5,2475.0,short,10.0,95.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-08-02 10:30:00,2017-08-02 12:29:00,2017-08-02 12:29:00,2466.75,2466.0,short,3.0,7.5,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-08-02 13:30:00,2017-08-02 15:29:00,2017-08-02 15:29:00,2468.75,2472.25,long,14.0,145.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-08-10 10:00:00,2017-08-10 12:59:00,2017-08-10 12:59:00,2457.5,2447.25,short,41.0,482.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2017-08-18 10:00:00,2017-08-18 12:59:00,2017-08-18 12:59:00,2420.0,2435.75,short,-63.0,-817.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2017-08-30 13:30:00,2017-08-30 15:29:00,2017-08-30 15:29:00,2458.25,2458.25,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-09-19 13:30:00,2017-09-19 15:29:00,2017-09-19 15:29:00,2504.5,2505.25,long,3.0,7.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-09-20 10:30:00,2017-09-20 12:29:00,2017-09-20 12:29:00,2505.0,2506.0,short,-4.0,-80.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-09-21 10:00:00,2017-09-21 12:59:00,2017-09-21 12:59:00,2499.0,2502.25,short,-13.0,-192.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
2017-09-27 10:30:00,2017-09-27 12:29:00,2017-09-27 12:29:00,2499.75,2496.75,short,12.0,120.0,time,participation::large20_composition_cont_0.1:10:30:w30:h120:short
2017-09-27 15:00:00,2017-09-27 15:59:00,2017-09-27 15:59:00,2506.75,2504.75,long,-8.0,-130.0,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-10-03 15:00:00,2017-10-03 15:59:00,2017-10-03 15:59:00,2530.75,2532.0,long,5.0,32.5,time,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long
2017-10-05 13:30:00,2017-10-05 15:29:00,2017-10-05 15:29:00,2549.0,2548.25,long,-3.0,-67.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-10-13 13:30:00,2017-10-13 15:29:00,2017-10-13 15:29:00,2555.5,2553.5,long,-8.0,-130.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-10-17 13:30:00,2017-10-17 15:29:00,2017-10-17 15:29:00,2553.5,2555.75,short,-9.0,-142.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-10-27 13:30:00,2017-10-27 15:29:00,2017-10-27 15:29:00,2576.25,2578.5,short,-9.0,-142.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-10-30 13:30:00,2017-10-30 15:29:00,2017-10-30 15:29:00,2571.25,2568.25,long,-12.0,-180.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-11-08 13:30:00,2017-11-08 15:29:00,2017-11-08 15:29:00,2590.75,2590.75,long,0.0,-30.0,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-11-20 13:30:00,2017-11-20 15:29:00,2017-11-20 15:29:00,2583.25,2581.0,long,-9.0,-142.5,time,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both
2017-12-01 13:30:00,2017-12-01 15:29:00,2017-12-01 15:29:00,2636.5,2638.25,long,7.0,57.5,time,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long
2017-12-05 10:00:00,2017-12-05 12:59:00,2017-12-05 12:59:00,2639.0,2639.75,short,-3.0,-67.5,time,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short
