trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,direction_mode,feature_csv,feature_session_date,signal_timestamp,intended_entry_timestamp,semivar_value_column,semivar_value,semivar_rank_column,semivar_rank,semivar_rank_threshold,prior_close,prior_rth_return,prior_realized_variance,prior_downside_semivariance_1d,prior_upside_semivariance_1d,prior_downside_share_1d,prior_semivariance_balance_1d,session_open,signal_close,session_move_ticks,min_session_move_ticks,flow_mode,flow_window_bars,orderflow_imbalance,min_orderflow_imbalance,signal_flatten_time,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
51,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",51,semivariance_orderflow_confirmation,2015-09-03,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-03,2015-09-03 13:00:00-04:00,2015-09-03 13:00:00-04:00,prior_downside_semivariance_1d,0.00010151444954898219,downside1_rank_252,0.9444444444444444,0.45,4252.5,0.009735248723732548,0.00021696332142480073,0.00010151444954898219,0.00011544887187581854,0.4678876082940452,-0.06422478341190958,4269.0,4259.0,-40.0,1.0,signed,12,-0.02401592766186901,0.01,15:55:00,2015-09-03 13:00:00-04:00,4258.75,4276.0,4232.875,17.25,1,27.25,1.0,fixed_contracts,2015-09-03 13:55:00-04:00,4233.125,target,512.5,507.5,1.4855072463768115,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",52,semivariance_orderflow_confirmation,2015-09-04,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-04,2015-09-04 13:00:00-04:00,2015-09-04 13:00:00-04:00,prior_downside_semivariance_1d,0.00010418429271288787,downside1_rank_252,0.9523809523809523,0.45,4232.0,-0.008667135160459138,0.00020311285978167926,0.00010418429271288787,9.892856706879139e-05,0.5129379440812998,0.025875888162599454,4173.25,4172.75,-2.0,1.0,signed,12,-0.07725606254693229,0.01,15:55:00,2015-09-04 13:00:00-04:00,4172.5,4189.25,4147.375,16.75,1,14.75,18.0,fixed_contracts,2015-09-04 15:30:00-04:00,4189.5,stop,-340.0,-345.0,-1.0149253731343284,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",53,semivariance_orderflow_confirmation,2015-09-09,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-09,2015-09-09 10:30:00-04:00,2015-09-09 10:30:00-04:00,prior_downside_semivariance_1d,4.5764810145009825e-05,downside1_rank_252,0.7976190476190477,0.45,4300.25,0.008974659784138916,9.173686653244655e-05,4.5764810145009825e-05,4.597205638743673e-05,0.4988704309932278,-0.0022591380135444897,4351.0,4326.0,-100.0,1.0,signed,12,-0.020687959177400017,0.01,15:55:00,2015-09-09 10:30:00-04:00,4325.75,4343.25,4299.5,17.5,1,30.5,7.5,fixed_contracts,2015-09-09 13:50:00-04:00,4299.75,target,520.0,515.0,1.4857142857142858,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",54,semivariance_orderflow_confirmation,2015-09-11,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-11,2015-09-11 10:30:00-04:00,2015-09-11 10:30:00-04:00,prior_downside_semivariance_1d,7.544600001699377e-05,downside1_rank_252,0.9087301587301587,0.45,4296.5,0.011536197763390321,0.00017090640107380987,7.544600001699377e-05,9.546040105681612e-05,0.4414463094592383,-0.1171073810815235,4279.0,4277.0,-8.0,1.0,signed,12,-0.017764416507242416,0.01,15:55:00,2015-09-11 10:30:00-04:00,4276.25,4293.5,4250.375,17.25,1,8.25,17.5,fixed_contracts,2015-09-11 11:55:00-04:00,4293.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",55,semivariance_orderflow_confirmation,2015-09-14,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-14,2015-09-14 10:30:00-04:00,2015-09-14 10:30:00-04:00,prior_downside_semivariance_1d,3.2856273700428876e-05,downside1_rank_252,0.6785714285714286,0.45,4321.25,0.009873802290254696,7.824371707239105e-05,3.2856273700428876e-05,4.538744337196219e-05,0.4199221986096375,-0.16015560278072524,4337.75,4307.5,-121.0,1.0,signed,12,-0.13099579242636747,0.01,15:55:00,2015-09-14 10:30:00-04:00,4306.75,4324.0,4280.875,17.25,1,14.5,9.0,fixed_contracts,2015-09-14 15:55:00-04:00,4303.25,eod_flatten,70.0,65.0,0.2028985507246377,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",56,semivariance_orderflow_confirmation,2015-09-21,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-21,2015-09-21 13:00:00-04:00,2015-09-21 13:00:00-04:00,prior_downside_semivariance_1d,5.8133842624420184e-05,downside1_rank_252,0.8531746031746031,0.45,4311.5,0.0013935663685982203,0.00012302481533804275,5.8133842624420184e-05,6.489097271362255e-05,0.47253753207986776,-0.054924935840264345,4335.25,4292.25,-172.0,1.0,signed,12,-0.024712628899117958,0.01,15:55:00,2015-09-21 13:00:00-04:00,4292.25,4309.5,4266.375,17.25,1,2.25,17.25,fixed_contracts,2015-09-21 13:15:00-04:00,4309.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",57,semivariance_orderflow_confirmation,2015-09-22,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-22,2015-09-22 10:30:00-04:00,2015-09-22 10:30:00-04:00,prior_downside_semivariance_1d,5.2515210307141095e-05,downside1_rank_252,0.8214285714285714,0.45,4325.75,-0.002191338446456359,9.888334178666044e-05,5.2515210307141095e-05,4.6368131479519337e-05,0.5310824791949487,0.062164958389897496,4258.25,4252.0,-25.0,1.0,signed,12,-0.015598460411699624,0.01,15:55:00,2015-09-22 10:30:00-04:00,4251.5,4268.75,4225.625,17.25,1,27.5,0.75,fixed_contracts,2015-09-22 12:50:00-04:00,4225.875,target,512.5,507.5,1.4855072463768115,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",58,semivariance_orderflow_confirmation,2015-09-23,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-23,2015-09-23 11:30:00-04:00,2015-09-23 11:30:00-04:00,prior_downside_semivariance_1d,4.995434551693089e-05,downside1_rank_252,0.8055555555555556,0.45,4261.25,0.0007045147654551887,0.00010798759531178645,4.995434551693089e-05,5.803324979485556e-05,0.46259336892075936,-0.07481326215848133,4272.25,4262.5,-39.0,1.0,signed,12,-0.09847515266756865,0.01,15:55:00,2015-09-23 11:30:00-04:00,4262.25,4279.5,4236.375,17.25,1,20.25,19.0,fixed_contracts,2015-09-23 14:05:00-04:00,4279.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",59,semivariance_orderflow_confirmation,2015-09-24,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-24,2015-09-24 10:30:00-04:00,2015-09-24 10:30:00-04:00,prior_downside_semivariance_1d,4.441167162447163e-05,downside1_rank_252,0.753968253968254,0.45,4263.25,-0.0021066182924688315,8.302677717531424e-05,4.441167162447163e-05,3.8615105550842604e-05,0.5349078108944861,0.06981562178897244,4223.25,4200.0,-93.0,1.0,signed,12,-0.016090390132804874,0.01,15:55:00,2015-09-24 10:30:00-04:00,4199.75,4216.75,4174.25,17.0,1,14.5,26.25,fixed_contracts,2015-09-24 12:30:00-04:00,4217.0,stop,-345.0,-350.0,-1.0147058823529411,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",60,semivariance_orderflow_confirmation,2015-09-25,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-25,2015-09-25 10:30:00-04:00,2015-09-25 10:30:00-04:00,prior_downside_semivariance_1d,6.927481843268293e-05,downside1_rank_252,0.876984126984127,0.45,4249.75,0.006274788373882734,0.00013869075112313837,6.927481843268293e-05,6.941593269045541e-05,0.4994912629118029,-0.0010174741763940291,4294.0,4268.5,-102.0,1.0,signed,12,-0.06213908494151325,0.01,15:55:00,2015-09-25 10:30:00-04:00,4268.25,4285.5,4242.375,17.25,1,4.25,18.75,fixed_contracts,2015-09-25 10:55:00-04:00,4285.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",61,semivariance_orderflow_confirmation,2015-09-28,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-28,2015-09-28 10:30:00-04:00,2015-09-28 10:30:00-04:00,prior_downside_semivariance_1d,8.116004883530798e-05,downside1_rank_252,0.9087301587301587,0.45,4212.25,-0.01903819282720076,0.00014009420561667934,8.116004883530798e-05,5.893415678137134e-05,0.5793248084604952,0.1586496169209904,4194.0,4158.0,-144.0,1.0,signed,12,-0.034805789418196606,0.01,15:55:00,2015-09-28 10:30:00-04:00,4158.0,4174.75,4132.875,16.75,1,28.75,7.25,fixed_contracts,2015-09-28 11:25:00-04:00,4133.125,target,497.5,492.5,1.4850746268656716,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",62,semivariance_orderflow_confirmation,2015-09-29,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-29,2015-09-29 13:00:00-04:00,2015-09-29 13:00:00-04:00,prior_downside_semivariance_1d,9.259199984739811e-05,downside1_rank_252,0.9206349206349206,0.45,4091.25,-0.02449928469241769,0.00016282719947340474,9.259199984739811e-05,7.023519962600664e-05,0.5686519214655016,0.13730384293100306,4102.75,4080.25,-90.0,1.0,signed,12,-0.029006456586682085,0.01,15:55:00,2015-09-29 13:00:00-04:00,4080.25,4096.75,4055.5,16.5,1,1.25,19.5,fixed_contracts,2015-09-29 13:15:00-04:00,4097.0,stop,-335.0,-340.0,-1.0151515151515151,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",63,semivariance_orderflow_confirmation,2015-09-30,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-09-30,2015-09-30 13:00:00-04:00,2015-09-30 13:00:00-04:00,prior_downside_semivariance_1d,0.00011899834941043341,downside1_rank_252,0.9682539682539683,0.45,4070.75,-0.0077996465785143965,0.00023574231481157117,0.00011899834941043341,0.00011674396540113776,0.5047814581168798,0.009562916233759617,4128.25,4121.75,-26.0,1.0,signed,12,-0.0595367635628789,0.01,15:55:00,2015-09-30 13:00:00-04:00,4121.5,4138.0,4096.75,16.5,1,0.5,20.75,fixed_contracts,2015-09-30 13:15:00-04:00,4138.25,stop,-335.0,-340.0,-1.0151515151515151,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",64,semivariance_orderflow_confirmation,2015-10-01,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-01,2015-10-01 11:30:00-04:00,2015-10-01 11:30:00-04:00,prior_downside_semivariance_1d,7.208845306287435e-05,downside1_rank_252,0.876984126984127,0.45,4164.0,0.008659843759462271,0.00015714347956072254,7.208845306287435e-05,8.505502649784818e-05,0.4587428843015934,-0.08251423139681312,4172.25,4142.25,-120.0,1.0,signed,12,-0.03593242497906155,0.01,15:55:00,2015-10-01 11:30:00-04:00,4142.25,4159.0,4117.125,16.75,1,26.0,8.75,fixed_contracts,2015-10-01 12:05:00-04:00,4117.375,target,497.5,492.5,1.4850746268656716,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",65,semivariance_orderflow_confirmation,2015-10-06,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-06,2015-10-06 10:30:00-04:00,2015-10-06 10:30:00-04:00,prior_downside_semivariance_1d,3.090333813115301e-05,downside1_rank_252,0.6190476190476191,0.45,4319.5,0.007287354981635907,6.361305069943028e-05,3.090333813115301e-05,3.270971256827725e-05,0.4858018565588112,-0.02839628688237739,4308.0,4290.25,-71.0,1.0,signed,12,-0.018132611637347768,0.01,15:55:00,2015-10-06 10:30:00-04:00,4289.75,4307.0,4263.875,17.25,1,26.25,9.75,fixed_contracts,2015-10-06 12:35:00-04:00,4264.125,target,512.5,507.5,1.4855072463768115,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",66,semivariance_orderflow_confirmation,2015-10-07,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-07,2015-10-07 11:30:00-04:00,2015-10-07 11:30:00-04:00,prior_downside_semivariance_1d,5.690791599876924e-05,downside1_rank_252,0.8134920634920635,0.45,4297.75,-0.0023792943361188312,0.00010924035499554708,5.690791599876924e-05,5.233243899677783e-05,0.5209422470394659,0.04188449407893189,4325.75,4271.75,-216.0,1.0,signed,12,-0.03558458157332793,0.01,15:55:00,2015-10-07 11:30:00-04:00,4271.25,4288.5,4245.375,17.25,1,3.25,19.75,fixed_contracts,2015-10-07 11:50:00-04:00,4288.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",67,semivariance_orderflow_confirmation,2015-10-08,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-08,2015-10-08 10:30:00-04:00,2015-10-08 10:30:00-04:00,prior_downside_semivariance_1d,6.929260807616037e-05,downside1_rank_252,0.8531746031746031,0.45,4324.0,-0.00040455412356243947,0.0001344429090738006,6.929260807616037e-05,6.515030099764025e-05,0.5154054501909293,0.03081090038185846,4307.0,4287.75,-77.0,1.0,signed,12,-0.023995002572205482,0.01,15:55:00,2015-10-08 10:30:00-04:00,4287.25,4304.5,4261.375,17.25,1,22.25,20.25,fixed_contracts,2015-10-08 14:00:00-04:00,4304.75,stop,-350.0,-355.0,-1.0144927536231885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",68,semivariance_orderflow_confirmation,2015-10-12,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-12,2015-10-12 10:30:00-04:00,2015-10-12 10:30:00-04:00,prior_downside_semivariance_1d,3.14836784269965e-05,downside1_rank_252,0.623015873015873,0.45,4360.5,0.00408727188993141,6.734070498219562e-05,3.14836784269965e-05,3.585702655519911e-05,0.4675281976231249,-0.06494360475375022,4369.0,4361.75,-29.0,1.0,signed,12,-0.013792566040676382,0.01,15:55:00,2015-10-12 10:30:00-04:00,4361.5,4379.0,4335.25,17.5,1,5.5,18.25,fixed_contracts,2015-10-12 11:40:00-04:00,4379.25,stop,-355.0,-360.0,-1.0142857142857142,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",69,semivariance_orderflow_confirmation,2015-10-14,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-14,2015-10-14 10:30:00-04:00,2015-10-14 10:30:00-04:00,prior_downside_semivariance_1d,2.8810688367932558e-05,downside1_rank_252,0.5714285714285714,0.45,4343.25,-0.0007477280570573619,5.784594884710492e-05,2.8810688367932558e-05,2.903526047917236e-05,0.49805887779770563,-0.0038822444045887735,4343.75,4331.5,-49.0,1.0,signed,12,-0.03657598194285323,0.01,15:55:00,2015-10-14 10:30:00-04:00,4331.25,4348.75,4305.0,17.5,1,13.75,22.0,fixed_contracts,2015-10-14 12:40:00-04:00,4349.0,stop,-355.0,-360.0,-1.0142857142857142,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",70,semivariance_orderflow_confirmation,2015-10-16,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-16,2015-10-16 10:30:00-04:00,2015-10-16 10:30:00-04:00,prior_downside_semivariance_1d,2.776557523334834e-05,downside1_rank_252,0.5515873015873016,0.45,4407.5,0.012461953712743279,6.52678974334217e-05,2.776557523334834e-05,3.750232220007336e-05,0.42540937160832204,-0.14918125678335592,4417.5,4411.25,-25.0,1.0,signed,12,-0.05783056037943719,0.01,15:55:00,2015-10-16 10:30:00-04:00,4410.75,4428.5,4384.125,17.75,1,14.75,15.25,fixed_contracts,2015-10-16 15:55:00-04:00,4425.75,eod_flatten,-300.0,-305.0,-0.8450704225352113,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",71,semivariance_orderflow_confirmation,2015-10-21,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-21,2015-10-21 10:30:00-04:00,2015-10-21 10:30:00-04:00,prior_downside_semivariance_1d,3.359280153361267e-05,downside1_rank_252,0.6626984126984127,0.45,4430.0,-0.003262459219259717,6.120163749259804e-05,3.359280153361267e-05,2.7608835958985375e-05,0.5488872995869679,0.09777459917393577,4451.75,4424.75,-108.0,1.0,signed,12,-0.03022483700607249,0.01,15:55:00,2015-10-21 10:30:00-04:00,4424.25,4442.0,4397.625,17.75,1,4.75,18.0,fixed_contracts,2015-10-21 10:55:00-04:00,4442.25,stop,-360.0,-365.0,-1.0140845070422535,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,1.7547367775554712,"{'entry.params.semivar_rank_threshold': 0.45, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 1.5}",72,semivariance_orderflow_confirmation,2015-10-23,short,realized_semivariance_orderflow_confirmation_badvol_signed_multitime_short,realized_semivariance_plus_orderflow_confirmation,badvol_signed_multitime_short,high_short,data/external/nq_realized_semivariance_features_20110103_20260612.csv,2015-10-23,2015-10-23 10:30:00-04:00,2015-10-23 10:30:00-04:00,prior_downside_semivariance_1d,3.370049253668561e-05,downside1_rank_252,0.6666666666666666,0.45,4492.5,0.01131183521863921,7.811399115598895e-05,3.370049253668561e-05,4.4413498619303354e-05,0.43142709824399766,-0.13714580351200484,4614.25,4592.75,-86.0,1.0,signed,12,-0.020106697052882375,0.01,15:55:00,2015-10-23 10:30:00-04:00,4592.5,4611.0,4564.75,18.5,1,3.75,20.0,fixed_contracts,2015-10-23 12:30:00-04:00,4611.25,stop,-375.0,-380.0,-1.0135135135135136,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
