run_uid,stage_index,stage_name,status,passed
3195e83a-6297-476c-9a36-a54784a4dd16,5,simulated_incubation_core,skipped,0
3195e83a-6297-476c-9a36-a54784a4dd16,6,simulated_incubation_monkey,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,0,limited_core_grid_test,failed,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,1,limited_monkey_test,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,2,walk_forward_analysis,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,3,wfa_oos_monkey_test,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,4,wfa_oos_monte_carlo,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,5,simulated_incubation_core,skipped,0
c127ccd4-603c-4121-9d98-d6f94dda6c89,6,simulated_incubation_monkey,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,0,limited_core_grid_test,failed,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,1,limited_monkey_test,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,2,walk_forward_analysis,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,3,wfa_oos_monkey_test,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,4,wfa_oos_monte_carlo,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,5,simulated_incubation_core,skipped,0
7f14f3b3-ab76-4c23-91e6-247061e40d82,6,simulated_incubation_monkey,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,0,limited_core_grid_test,failed,0
84eca26b-371e-4f4e-b22e-987605286fe3,1,limited_monkey_test,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,2,walk_forward_analysis,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,3,wfa_oos_monkey_test,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,4,wfa_oos_monte_carlo,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,5,simulated_incubation_core,skipped,0
84eca26b-371e-4f4e-b22e-987605286fe3,6,simulated_incubation_monkey,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,0,limited_core_grid_test,failed,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,1,limited_monkey_test,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,2,walk_forward_analysis,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,3,wfa_oos_monkey_test,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,4,wfa_oos_monte_carlo,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,5,simulated_incubation_core,skipped,0
75cbefbb-caaa-4753-a366-e15ab9ecceb5,6,simulated_incubation_monkey,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,0,limited_core_grid_test,failed,0
8f008a0d-fc44-4930-87a7-9aacb593481b,1,limited_monkey_test,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,2,walk_forward_analysis,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,3,wfa_oos_monkey_test,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,4,wfa_oos_monte_carlo,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,5,simulated_incubation_core,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,6,simulated_incubation_monkey,skipped,0
8f008a0d-fc44-4930-87a7-9aacb593481b,7,acceptance_oos_test,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,0,limited_core_grid_test,failed,0
953dc861-338f-442f-94e8-c2018b2bd6dc,1,limited_monkey_test,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,2,walk_forward_analysis,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,3,wfa_oos_monkey_test,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,4,wfa_oos_monte_carlo,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,5,simulated_incubation_core,skipped,0
953dc861-338f-442f-94e8-c2018b2bd6dc,6,simulated_incubation_monkey,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,0,limited_core_grid_test,failed,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,1,limited_monkey_test,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,2,walk_forward_analysis,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,3,wfa_oos_monkey_test,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,4,wfa_oos_monte_carlo,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,5,simulated_incubation_core,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,6,simulated_incubation_monkey,skipped,0
9afa9f4c-e9bc-4163-b7e3-99605fd63f07,7,acceptance_oos_test,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,0,limited_core_grid_test,failed,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,1,limited_monkey_test,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,2,walk_forward_analysis,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,3,wfa_oos_monkey_test,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,4,wfa_oos_monte_carlo,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,5,simulated_incubation_core,skipped,0
3b8ede17-9a3b-41a0-a83c-21f834861b52,6,simulated_incubation_monkey,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,0,limited_core_grid_test,failed,0
be3e2654-7039-4b21-b960-d527ad146115,1,limited_monkey_test,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,2,walk_forward_analysis,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,3,wfa_oos_monkey_test,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,4,wfa_oos_monte_carlo,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,5,simulated_incubation_core,skipped,0
be3e2654-7039-4b21-b960-d527ad146115,6,simulated_incubation_monkey,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,0,limited_core_grid_test,failed,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,1,limited_monkey_test,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,2,walk_forward_analysis,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,3,wfa_oos_monkey_test,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,4,wfa_oos_monte_carlo,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,5,simulated_incubation_core,skipped,0
12cd75db-4bf5-4c93-86d9-03c7a0280fa5,6,simulated_incubation_monkey,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,0,limited_core_grid_test,failed,0
3e506aff-7983-4232-a25a-940adbbc35e3,1,limited_monkey_test,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,2,walk_forward_analysis,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,3,wfa_oos_monkey_test,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,4,wfa_oos_monte_carlo,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,5,simulated_incubation_core,skipped,0
3e506aff-7983-4232-a25a-940adbbc35e3,6,simulated_incubation_monkey,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,0,limited_core_grid_test,failed,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,1,limited_monkey_test,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,2,walk_forward_analysis,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,3,wfa_oos_monkey_test,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,4,wfa_oos_monte_carlo,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,5,simulated_incubation_core,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,6,simulated_incubation_monkey,skipped,0
1346f04c-d2fd-461b-aefa-1302a655b5c5,7,acceptance_oos_test,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,0,limited_core_grid_test,failed,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,1,limited_monkey_test,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,2,walk_forward_analysis,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,3,wfa_oos_monkey_test,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,4,wfa_oos_monte_carlo,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,5,simulated_incubation_core,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,6,simulated_incubation_monkey,skipped,0
52a09bbc-d9de-4539-8e8e-04a45c83c5d0,7,acceptance_oos_test,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,0,limited_core_grid_test,failed,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,1,limited_monkey_test,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,2,walk_forward_analysis,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,3,wfa_oos_monkey_test,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,4,wfa_oos_monte_carlo,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,5,simulated_incubation_core,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,6,simulated_incubation_monkey,skipped,0
6957a8fd-a0bd-4f74-b200-0e89a7b20dee,7,acceptance_oos_test,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,0,limited_core_grid_test,failed,0
721e5e4f-da67-4901-a54a-a22236fae5c7,1,limited_monkey_test,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,2,walk_forward_analysis,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,3,wfa_oos_monkey_test,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,4,wfa_oos_monte_carlo,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,5,simulated_incubation_core,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,6,simulated_incubation_monkey,skipped,0
721e5e4f-da67-4901-a54a-a22236fae5c7,7,acceptance_oos_test,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,0,limited_core_grid_test,passed,1
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,1,limited_monkey_test,failed,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,2,walk_forward_analysis,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,3,wfa_oos_monkey_test,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,4,wfa_oos_monte_carlo,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,5,simulated_incubation_core,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,6,simulated_incubation_monkey,skipped,0
0c7955ed-d9b7-4485-9b80-beaaf7e4f8b0,7,acceptance_oos_test,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,0,limited_core_grid_test,passed,1
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,1,limited_monkey_test,failed,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,2,walk_forward_analysis,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,3,wfa_oos_monkey_test,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,4,wfa_oos_monte_carlo,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,5,simulated_incubation_core,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,6,simulated_incubation_monkey,skipped,0
4479fcef-033f-4dfb-a82d-d8b8a1dfa43d,7,acceptance_oos_test,skipped,0
6d29b519-313b-4410-9859-14b703e91405,0,limited_core_grid_test,passed,1
6d29b519-313b-4410-9859-14b703e91405,1,limited_monkey_test,failed,0
6d29b519-313b-4410-9859-14b703e91405,2,walk_forward_analysis,skipped,0
6d29b519-313b-4410-9859-14b703e91405,3,wfa_oos_monkey_test,skipped,0
6d29b519-313b-4410-9859-14b703e91405,4,wfa_oos_monte_carlo,skipped,0
6d29b519-313b-4410-9859-14b703e91405,5,simulated_incubation_core,skipped,0
6d29b519-313b-4410-9859-14b703e91405,6,simulated_incubation_monkey,skipped,0
6d29b519-313b-4410-9859-14b703e91405,7,acceptance_oos_test,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,0,limited_core_grid_test,passed,1
f4966835-dc21-4eae-a15a-dca0c23dad9c,1,limited_monkey_test,failed,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,2,walk_forward_analysis,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,3,wfa_oos_monkey_test,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,4,wfa_oos_monte_carlo,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,5,simulated_incubation_core,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,6,simulated_incubation_monkey,skipped,0
f4966835-dc21-4eae-a15a-dca0c23dad9c,7,acceptance_oos_test,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,0,limited_core_grid_test,passed,1
1c7a3a11-b8da-4aa3-b580-cd009059daee,1,limited_monkey_test,failed,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,2,walk_forward_analysis,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,3,wfa_oos_monkey_test,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,4,wfa_oos_monte_carlo,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,5,simulated_incubation_core,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,6,simulated_incubation_monkey,skipped,0
1c7a3a11-b8da-4aa3-b580-cd009059daee,7,acceptance_oos_test,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,0,limited_core_grid_test,passed,1
29cc9200-f310-413b-98eb-452bfafcdd34,1,limited_monkey_test,failed,0
29cc9200-f310-413b-98eb-452bfafcdd34,2,walk_forward_analysis,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,3,wfa_oos_monkey_test,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,4,wfa_oos_monte_carlo,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,5,simulated_incubation_core,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,6,simulated_incubation_monkey,skipped,0
29cc9200-f310-413b-98eb-452bfafcdd34,7,acceptance_oos_test,skipped,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,0,limited_core_grid_test,passed,1
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,1,limited_monkey_test,passed,1
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,2,walk_forward_analysis,failed,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,3,wfa_oos_monkey_test,skipped,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,4,wfa_oos_monte_carlo,skipped,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,5,simulated_incubation_core,skipped,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,6,simulated_incubation_monkey,skipped,0
9bc17cc7-cae7-4339-b059-7ebf5f289c2b,7,acceptance_oos_test,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,0,limited_core_grid_test,passed,1
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,1,limited_monkey_test,failed,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,2,walk_forward_analysis,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,3,wfa_oos_monkey_test,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,4,wfa_oos_monte_carlo,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,5,simulated_incubation_core,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,6,simulated_incubation_monkey,skipped,0
a7d1bba3-3522-4a20-b3c8-67ddef9f1f5d,7,acceptance_oos_test,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,0,limited_core_grid_test,passed,1
ff8bdf1c-8f67-4337-9670-5ee743302d19,1,limited_monkey_test,failed,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,2,walk_forward_analysis,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,3,wfa_oos_monkey_test,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,4,wfa_oos_monte_carlo,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,5,simulated_incubation_core,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,6,simulated_incubation_monkey,skipped,0
ff8bdf1c-8f67-4337-9670-5ee743302d19,7,acceptance_oos_test,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,0,limited_core_grid_test,passed,1
081adc72-d0f5-4ce1-9969-e1f3c03de254,1,limited_monkey_test,failed,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,2,walk_forward_analysis,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,3,wfa_oos_monkey_test,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,4,wfa_oos_monte_carlo,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,5,simulated_incubation_core,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,6,simulated_incubation_monkey,skipped,0
081adc72-d0f5-4ce1-9969-e1f3c03de254,7,acceptance_oos_test,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,0,limited_core_grid_test,passed,1
3201c06f-714b-4f74-8792-6db5f42aa617,1,limited_monkey_test,failed,0
3201c06f-714b-4f74-8792-6db5f42aa617,2,walk_forward_analysis,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,3,wfa_oos_monkey_test,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,4,wfa_oos_monte_carlo,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,5,simulated_incubation_core,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,6,simulated_incubation_monkey,skipped,0
3201c06f-714b-4f74-8792-6db5f42aa617,7,acceptance_oos_test,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,0,limited_core_grid_test,passed,1
597d8fdc-aa34-40ce-90aa-7ce7e8475278,1,limited_monkey_test,failed,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,2,walk_forward_analysis,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,3,wfa_oos_monkey_test,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,4,wfa_oos_monte_carlo,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,5,simulated_incubation_core,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,6,simulated_incubation_monkey,skipped,0
597d8fdc-aa34-40ce-90aa-7ce7e8475278,7,acceptance_oos_test,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,0,limited_core_grid_test,passed,1
9831d93f-81b5-4c9d-951c-4f263ce823d9,1,limited_monkey_test,failed,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,2,walk_forward_analysis,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,3,wfa_oos_monkey_test,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,4,wfa_oos_monte_carlo,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,5,simulated_incubation_core,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,6,simulated_incubation_monkey,skipped,0
9831d93f-81b5-4c9d-951c-4f263ce823d9,7,acceptance_oos_test,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,0,limited_core_grid_test,failed,0
08213182-e6e7-480b-ba16-b6b74cd35673,1,limited_monkey_test,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,2,walk_forward_analysis,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,3,wfa_oos_monkey_test,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,4,wfa_oos_monte_carlo,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,5,simulated_incubation_core,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,6,simulated_incubation_monkey,skipped,0
08213182-e6e7-480b-ba16-b6b74cd35673,7,acceptance_oos_test,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,0,limited_core_grid_test,failed,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,1,limited_monkey_test,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,2,walk_forward_analysis,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,3,wfa_oos_monkey_test,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,4,wfa_oos_monte_carlo,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,5,simulated_incubation_core,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,6,simulated_incubation_monkey,skipped,0
65eaf1d8-abc6-4d1a-ab41-9700eb167205,7,acceptance_oos_test,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,0,limited_core_grid_test,failed,0
9177f379-acad-4a8e-a887-ac79f7002093,1,limited_monkey_test,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,2,walk_forward_analysis,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,3,wfa_oos_monkey_test,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,4,wfa_oos_monte_carlo,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,5,simulated_incubation_core,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,6,simulated_incubation_monkey,skipped,0
9177f379-acad-4a8e-a887-ac79f7002093,7,acceptance_oos_test,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,0,limited_core_grid_test,failed,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,1,limited_monkey_test,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,2,walk_forward_analysis,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,3,wfa_oos_monkey_test,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,4,wfa_oos_monte_carlo,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,5,simulated_incubation_core,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,6,simulated_incubation_monkey,skipped,0
f4f5e80f-e9b7-47c2-84dd-a98dca00e1e9,7,acceptance_oos_test,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,0,limited_core_grid_test,failed,0
0d220f4a-196a-4348-ab19-89cca39a92fa,1,limited_monkey_test,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,2,walk_forward_analysis,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,3,wfa_oos_monkey_test,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,4,wfa_oos_monte_carlo,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,5,simulated_incubation_core,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,6,simulated_incubation_monkey,skipped,0
0d220f4a-196a-4348-ab19-89cca39a92fa,7,acceptance_oos_test,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,0,limited_core_grid_test,failed,0
66829d0b-b963-4c9b-9b77-45da8bf31729,1,limited_monkey_test,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,2,walk_forward_analysis,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,3,wfa_oos_monkey_test,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,4,wfa_oos_monte_carlo,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,5,simulated_incubation_core,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,6,simulated_incubation_monkey,skipped,0
66829d0b-b963-4c9b-9b77-45da8bf31729,7,acceptance_oos_test,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,0,limited_core_grid_test,failed,0
57a09e97-1916-4e0d-917a-b6a615956e81,1,limited_monkey_test,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,2,walk_forward_analysis,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,3,wfa_oos_monkey_test,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,4,wfa_oos_monte_carlo,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,5,simulated_incubation_core,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,6,simulated_incubation_monkey,skipped,0
57a09e97-1916-4e0d-917a-b6a615956e81,7,acceptance_oos_test,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,0,limited_core_grid_test,failed,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,1,limited_monkey_test,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,2,walk_forward_analysis,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,3,wfa_oos_monkey_test,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,4,wfa_oos_monte_carlo,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,5,simulated_incubation_core,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,6,simulated_incubation_monkey,skipped,0
8ca598d7-701f-43ba-b58f-cfa627afa0c4,7,acceptance_oos_test,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,0,limited_core_grid_test,failed,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,1,limited_monkey_test,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,2,walk_forward_analysis,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,3,wfa_oos_monkey_test,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,4,wfa_oos_monte_carlo,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,5,simulated_incubation_core,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,6,simulated_incubation_monkey,skipped,0
c7b9eed0-5f7b-4f10-9adc-80d0ee05c751,7,acceptance_oos_test,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,0,limited_core_grid_test,failed,0
9292b463-15ff-4fcf-ad80-13b6cb117654,1,limited_monkey_test,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,2,walk_forward_analysis,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,3,wfa_oos_monkey_test,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,4,wfa_oos_monte_carlo,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,5,simulated_incubation_core,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,6,simulated_incubation_monkey,skipped,0
9292b463-15ff-4fcf-ad80-13b6cb117654,7,acceptance_oos_test,skipped,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,0,limited_core_grid_test,passed,1
d55898aa-41e4-428e-8f4d-2590bac00a5a,1,limited_monkey_test,failed,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,2,walk_forward_analysis,skipped,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,3,wfa_oos_monkey_test,skipped,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,4,wfa_oos_monte_carlo,skipped,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,5,simulated_incubation_core,skipped,0
d55898aa-41e4-428e-8f4d-2590bac00a5a,6,simulated_incubation_monkey,skipped,0
