trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,source_return_reference,source_window_start_timestamp,source_window_end_timestamp,source_window_open,source_window_high,source_window_low,source_window_close,source_window_return_points,source_window_return_ticks,source_window_range_points,source_window_volume,source_window_avg_volume_ratio,morning_momentum_signal_timestamp,morning_momentum_entry_window_start,morning_momentum_entry_window_end,min_signal_return_ticks,min_source_window_volume_ratio,min_source_window_range_points,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,position_sizing_net_liq,target_risk_amount,dollar_risk_per_contract,unrounded_contracts,planned_dollar_risk,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
68,morning_intraday_momentum_continuation,2021-12-22,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2021-12-22 09:30:00-05:00,2021-12-22 10:30:00-05:00,4637.5,4655.25,4635.5,4651.0,13.5,54.0,19.75,241321.0,1.079043827678898,2021-12-22 10:30:00-05:00,2021-12-22 10:30:00-05:00,2021-12-22 10:35:00-05:00,32.0,,,2021-12-22 10:30:00-05:00,4651.25,4630.25,4688.5,21.0,1,37.5,0.75,risk_percent_net_liq,158765.0,1587.65,1050.0,1.512047619047619,1050.0,2021-12-22 16:05:00-05:00,4688.25,target,1850.0,1845.0,1.7619047619047619,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,morning_intraday_momentum_continuation,2021-12-23,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2021-12-23 09:30:00-05:00,2021-12-23 10:30:00-05:00,4696.5,4717.75,4695.5,4715.75,19.25,77.0,22.25,248645.0,1.356218959823271,2021-12-23 10:30:00-05:00,2021-12-23 10:30:00-05:00,2021-12-23 10:35:00-05:00,32.0,,,2021-12-23 10:30:00-05:00,4716.0,4694.75,4753.75,21.25,1,15.25,3.5,risk_percent_net_liq,160610.0,1606.1000000000001,1062.5,1.5116235294117648,1062.5,2021-12-23 16:55:00-05:00,4717.75,eod_flatten,87.5,82.5,0.08235294117647059,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,morning_intraday_momentum_continuation,2021-12-27,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2021-12-27 09:30:00-05:00,2021-12-27 10:30:00-05:00,4729.75,4756.5,4729.5,4756.25,26.5,106.0,27.0,191279.0,1.0656813057306194,2021-12-27 10:30:00-05:00,2021-12-27 10:30:00-05:00,2021-12-27 10:35:00-05:00,32.0,,,2021-12-27 10:30:00-05:00,4756.5,4735.0,4794.75,21.5,1,27.75,2.5,risk_percent_net_liq,160692.5,1606.925,1075.0,1.494813953488372,1075.0,2021-12-27 16:55:00-05:00,4783.0,eod_flatten,1325.0,1320.0,1.2325581395348837,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,morning_intraday_momentum_continuation,2021-12-30,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2021-12-30 09:30:00-05:00,2021-12-30 10:30:00-05:00,4788.5,4799.75,4786.25,4797.5,9.0,36.0,13.5,158474.0,1.1133336797407822,2021-12-30 10:30:00-05:00,2021-12-30 10:30:00-05:00,2021-12-30 10:35:00-05:00,32.0,,,2021-12-30 10:30:00-05:00,4797.5,4775.75,4836.0,21.75,1,0.75,22.0,risk_percent_net_liq,162012.5,1620.125,1087.5,1.4897701149425286,1087.5,2021-12-30 15:45:00-05:00,4775.5,stop,-1100.0,-1105.0,-1.0114942528735633,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,morning_intraday_momentum_continuation,2022-01-12,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-01-12 09:30:00-05:00,2022-01-12 10:30:00-05:00,4723.0,4739.5,4716.25,4731.5,8.5,34.0,23.25,306643.0,1.2990487277835217,2022-01-12 10:30:00-05:00,2022-01-12 10:30:00-05:00,2022-01-12 10:35:00-05:00,32.0,,,2022-01-12 10:30:00-05:00,4731.75,4710.25,4769.75,21.5,1,1.0,23.0,risk_percent_net_liq,160907.5,1609.075,1075.0,1.4968139534883722,1075.0,2022-01-12 10:40:00-05:00,4710.0,stop,-1087.5,-1092.5,-1.0116279069767442,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,morning_intraday_momentum_continuation,2022-01-14,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-01-14 09:30:00-05:00,2022-01-14 10:30:00-05:00,4618.75,4655.75,4614.5,4637.75,19.0,76.0,41.25,407941.0,1.163513514925942,2022-01-14 10:30:00-05:00,2022-01-14 10:30:00-05:00,2022-01-14 10:35:00-05:00,32.0,,,2022-01-14 10:30:00-05:00,4638.25,4617.25,4675.5,21.0,1,3.0,24.0,risk_percent_net_liq,159815.0,1598.15,1050.0,1.522047619047619,1050.0,2022-01-14 11:15:00-05:00,4617.0,stop,-1062.5,-1067.5,-1.0119047619047619,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,morning_intraday_momentum_continuation,2022-01-20,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-01-20 09:30:00-05:00,2022-01-20 10:30:00-05:00,4543.75,4576.75,4541.5,4571.25,27.5,110.0,35.25,349104.0,1.1013552099942345,2022-01-20 10:30:00-05:00,2022-01-20 10:30:00-05:00,2022-01-20 10:35:00-05:00,32.0,,,2022-01-20 10:30:00-05:00,4571.5,4550.75,4608.25,20.75,1,22.75,21.5,risk_percent_net_liq,158747.5,1587.4750000000001,1037.5,1.5300963855421688,1037.5,2022-01-20 14:25:00-05:00,4550.5,stop,-1050.0,-1055.0,-1.0120481927710843,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,morning_intraday_momentum_continuation,2022-01-31,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-01-31 09:30:00-05:00,2022-01-31 10:30:00-05:00,4417.0,4463.0,4402.75,4448.75,31.75,127.0,60.25,328369.0,0.9777982729509023,2022-01-31 10:30:00-05:00,2022-01-31 10:30:00-05:00,2022-01-31 10:35:00-05:00,32.0,,,2022-01-31 10:30:00-05:00,4449.25,4429.0,4485.0,20.25,1,37.25,5.5,risk_percent_net_liq,157692.5,1576.925,1012.5,1.5574567901234568,1012.5,2022-01-31 14:05:00-05:00,4484.75,target,1775.0,1770.0,1.7530864197530864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,morning_intraday_momentum_continuation,2022-02-03,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-03 09:30:00-05:00,2022-02-03 10:30:00-05:00,4514.25,4532.75,4505.0,4529.75,15.5,62.0,27.75,358420.0,1.31961185594459,2022-02-03 10:30:00-05:00,2022-02-03 10:30:00-05:00,2022-02-03 10:35:00-05:00,32.0,,,2022-02-03 10:30:00-05:00,4529.75,4509.25,4566.0,20.5,1,4.5,23.75,risk_percent_net_liq,159462.5,1594.625,1025.0,1.555731707317073,1025.0,2022-02-03 11:55:00-05:00,4509.0,stop,-1037.5,-1042.5,-1.0121951219512195,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,morning_intraday_momentum_continuation,2022-02-10,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-10 09:30:00-05:00,2022-02-10 10:30:00-05:00,4517.5,4573.75,4516.75,4564.25,46.75,187.0,57.0,402324.0,1.3597517157701358,2022-02-10 10:30:00-05:00,2022-02-10 10:30:00-05:00,2022-02-10 10:35:00-05:00,32.0,,,2022-02-10 10:30:00-05:00,4564.5,4543.75,4601.25,20.75,1,17.25,32.25,risk_percent_net_liq,158420.0,1584.2,1037.5,1.5269397590361447,1037.5,2022-02-10 12:45:00-05:00,4543.5,stop,-1050.0,-1055.0,-1.0120481927710843,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,morning_intraday_momentum_continuation,2022-02-15,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-15 09:30:00-05:00,2022-02-15 10:30:00-05:00,4441.5,4462.25,4438.75,4453.75,12.25,49.0,23.5,268100.0,0.8875481431211488,2022-02-15 10:30:00-05:00,2022-02-15 10:30:00-05:00,2022-02-15 10:35:00-05:00,32.0,,,2022-02-15 10:30:00-05:00,4454.25,4434.0,4490.0,20.25,1,12.5,18.25,risk_percent_net_liq,157365.0,1573.65,1012.5,1.5542222222222224,1012.5,2022-02-15 16:55:00-05:00,4457.0,eod_flatten,137.5,132.5,0.13580246913580246,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,morning_intraday_momentum_continuation,2022-02-22,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-22 09:30:00-05:00,2022-02-22 10:30:00-05:00,4322.25,4358.5,4308.25,4358.0,35.75,143.0,50.25,296259.0,4.319388592537986,2022-02-22 10:30:00-05:00,2022-02-22 10:30:00-05:00,2022-02-22 10:35:00-05:00,32.0,,,2022-02-22 10:30:00-05:00,4358.25,4338.5,4393.25,19.75,1,0.5,20.0,risk_percent_net_liq,157497.5,1574.9750000000001,987.5,1.5949113924050635,987.5,2022-02-22 10:35:00-05:00,4338.25,stop,-1000.0,-1005.0,-1.0126582278481013,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,morning_intraday_momentum_continuation,2022-02-24,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-24 09:30:00-05:00,2022-02-24 10:30:00-05:00,4112.5,4183.5,4108.75,4156.25,43.75,175.0,74.75,485725.0,1.263607110897931,2022-02-24 10:30:00-05:00,2022-02-24 10:30:00-05:00,2022-02-24 10:35:00-05:00,32.0,,,2022-02-24 10:30:00-05:00,4156.75,4138.0,4190.25,18.75,1,35.75,10.75,risk_percent_net_liq,156492.5,1564.925,937.5,1.6692533333333333,937.5,2022-02-24 11:10:00-05:00,4190.0,target,1662.5,1657.5,1.7733333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,morning_intraday_momentum_continuation,2022-02-25,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-25 09:30:00-05:00,2022-02-25 10:30:00-05:00,4298.75,4325.5,4281.25,4321.0,22.25,89.0,44.25,325940.0,0.9348132211471922,2022-02-25 10:30:00-05:00,2022-02-25 10:30:00-05:00,2022-02-25 10:35:00-05:00,32.0,,,2022-02-25 10:30:00-05:00,4321.5,4302.0,4356.25,19.5,1,35.25,13.75,risk_percent_net_liq,158150.0,1581.5,975.0,1.622051282051282,975.0,2022-02-25 11:15:00-05:00,4356.0,target,1725.0,1720.0,1.7692307692307692,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,morning_intraday_momentum_continuation,2022-02-28,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-02-28 09:30:00-05:00,2022-02-28 10:30:00-05:00,4323.5,4348.5,4321.25,4332.25,8.75,35.0,27.25,307190.0,1.1450286937408582,2022-02-28 10:30:00-05:00,2022-02-28 10:30:00-05:00,2022-02-28 10:35:00-05:00,32.0,,,2022-02-28 10:30:00-05:00,4332.75,4313.25,4367.5,19.5,1,36.25,1.25,risk_percent_net_liq,159870.0,1598.7,975.0,1.6396923076923078,975.0,2022-02-28 11:00:00-05:00,4367.25,target,1725.0,1720.0,1.7692307692307692,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,morning_intraday_momentum_continuation,2022-03-02,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-03-02 09:30:00-05:00,2022-03-02 10:30:00-05:00,4327.25,4354.5,4318.75,4346.5,19.25,77.0,35.75,274954.0,0.9497319375885326,2022-03-02 10:30:00-05:00,2022-03-02 10:30:00-05:00,2022-03-02 10:35:00-05:00,32.0,,,2022-03-02 10:30:00-05:00,4346.5,4326.75,4381.5,19.75,1,40.0,10.0,risk_percent_net_liq,161590.0,1615.9,987.5,1.636354430379747,987.5,2022-03-02 11:30:00-05:00,4381.25,target,1737.5,1732.5,1.759493670886076,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
84,morning_intraday_momentum_continuation,2022-03-17,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-03-17 09:30:00-04:00,2022-03-17 10:30:00-04:00,4330.0,4364.0,4325.75,4358.0,28.0,112.0,38.25,237618.0,1.6510034839714989,2022-03-17 10:30:00-04:00,2022-03-17 10:30:00-04:00,2022-03-17 10:35:00-04:00,32.0,,,2022-03-17 10:30:00-04:00,4358.25,4338.5,4393.25,19.75,1,1.25,22.75,risk_percent_net_liq,163322.5,1633.2250000000001,987.5,1.6538987341772153,987.5,2022-03-17 10:45:00-04:00,4338.25,stop,-1000.0,-1005.0,-1.0126582278481013,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,morning_intraday_momentum_continuation,2022-03-18,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-03-18 09:30:00-04:00,2022-03-18 10:30:00-04:00,4387.75,4416.0,4379.0,4405.5,17.75,71.0,37.0,240051.0,1.1132890971934517,2022-03-18 10:30:00-04:00,2022-03-18 10:30:00-04:00,2022-03-18 10:35:00-04:00,32.0,,,2022-03-18 10:30:00-04:00,4405.75,4385.75,4441.0,20.0,1,35.25,13.5,risk_percent_net_liq,162317.5,1623.175,1000.0,1.623175,1000.0,2022-03-18 15:05:00-04:00,4440.75,target,1750.0,1745.0,1.75,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,morning_intraday_momentum_continuation,2022-03-22,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-03-22 09:30:00-04:00,2022-03-22 10:30:00-04:00,4467.25,4496.75,4467.0,4494.25,27.0,108.0,29.75,238629.0,1.123782829400316,2022-03-22 10:30:00-04:00,2022-03-22 10:30:00-04:00,2022-03-22 10:35:00-04:00,32.0,,,2022-03-22 10:30:00-04:00,4494.5,4474.25,4530.5,20.25,1,20.25,8.0,risk_percent_net_liq,164062.5,1640.625,1012.5,1.6203703703703705,1012.5,2022-03-22 16:55:00-04:00,4506.25,eod_flatten,587.5,582.5,0.5802469135802469,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
87,morning_intraday_momentum_continuation,2022-03-28,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-03-28 09:30:00-04:00,2022-03-28 10:30:00-04:00,4529.5,4546.0,4525.75,4538.5,9.0,36.0,20.25,206477.0,1.106476375828631,2022-03-28 10:30:00-04:00,2022-03-28 10:30:00-04:00,2022-03-28 10:35:00-04:00,32.0,,,2022-03-28 10:30:00-04:00,4539.0,4518.5,4575.5,20.5,1,4.75,25.5,risk_percent_net_liq,164645.0,1646.45,1025.0,1.6062926829268294,1025.0,2022-03-28 11:45:00-04:00,4518.25,stop,-1037.5,-1042.5,-1.0121951219512195,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
88,morning_intraday_momentum_continuation,2022-04-04,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-04-04 09:30:00-04:00,2022-04-04 10:30:00-04:00,4541.25,4558.75,4532.75,4558.5,17.25,69.0,26.0,224486.0,0.8675807875960712,2022-04-04 10:30:00-04:00,2022-04-04 10:30:00-04:00,2022-04-04 10:35:00-04:00,32.0,,,2022-04-04 10:30:00-04:00,4558.75,4538.0,4595.25,20.75,1,21.25,8.0,risk_percent_net_liq,163602.5,1636.025,1037.5,1.5768915662650602,1037.5,2022-04-04 16:55:00-04:00,4577.0,eod_flatten,912.5,907.5,0.8795180722891566,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
89,morning_intraday_momentum_continuation,2022-04-13,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-04-13 09:30:00-04:00,2022-04-13 10:30:00-04:00,4389.25,4411.75,4387.0,4401.5,12.25,49.0,24.75,255765.0,1.05467124950044,2022-04-13 10:30:00-04:00,2022-04-13 10:30:00-04:00,2022-04-13 10:35:00-04:00,32.0,,,2022-04-13 10:30:00-04:00,4401.75,4381.75,4437.0,20.0,1,35.25,5.5,risk_percent_net_liq,164510.0,1645.1000000000001,1000.0,1.6451000000000002,1000.0,2022-04-13 13:20:00-04:00,4436.75,target,1750.0,1745.0,1.75,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
90,morning_intraday_momentum_continuation,2022-04-18,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-04-18 09:30:00-04:00,2022-04-18 10:30:00-04:00,4376.25,4403.75,4376.25,4396.25,20.0,80.0,27.5,234460.0,1.0278252223694528,2022-04-18 10:30:00-04:00,2022-04-18 10:30:00-04:00,2022-04-18 10:35:00-04:00,32.0,,,2022-04-18 10:30:00-04:00,4396.25,4376.25,4431.5,20.0,1,7.5,21.25,risk_percent_net_liq,166255.0,1662.55,1000.0,1.66255,1000.0,2022-04-18 11:35:00-04:00,4376.0,stop,-1012.5,-1017.5,-1.0125,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
91,morning_intraday_momentum_continuation,2022-04-19,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-04-19 09:30:00-04:00,2022-04-19 10:30:00-04:00,4386.75,4437.5,4385.0,4435.75,49.0,196.0,52.5,315600.0,1.4339998360854125,2022-04-19 10:30:00-04:00,2022-04-19 10:30:00-04:00,2022-04-19 10:35:00-04:00,32.0,,,2022-04-19 10:30:00-04:00,4436.0,4416.0,4471.5,20.0,1,31.0,3.0,risk_percent_net_liq,165237.5,1652.375,1000.0,1.652375,1000.0,2022-04-19 16:55:00-04:00,4440.75,eod_flatten,237.5,232.5,0.2375,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
92,morning_intraday_momentum_continuation,2022-05-02,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-02 09:30:00-04:00,2022-05-02 10:30:00-04:00,4127.0,4156.0,4098.0,4150.5,23.5,94.0,58.0,462002.0,0.9673692697803761,2022-05-02 10:30:00-04:00,2022-05-02 10:30:00-04:00,2022-05-02 10:35:00-04:00,32.0,,,2022-05-02 10:30:00-04:00,4151.0,4132.25,4184.25,18.75,1,14.75,22.25,risk_percent_net_liq,165470.0,1654.7,937.5,1.7650133333333333,937.5,2022-05-02 10:55:00-04:00,4132.0,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
93,morning_intraday_momentum_continuation,2022-05-11,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-11 09:30:00-04:00,2022-05-11 10:30:00-04:00,3985.0,4038.75,3966.25,4031.25,46.25,185.0,72.5,416697.0,1.324835832058483,2022-05-11 10:30:00-04:00,2022-05-11 10:30:00-04:00,2022-05-11 10:35:00-04:00,32.0,,,2022-05-11 10:30:00-04:00,4031.25,4013.0,4063.5,18.25,1,13.75,19.25,risk_percent_net_liq,164515.0,1645.15,912.5,1.8029041095890412,912.5,2022-05-11 10:50:00-04:00,4012.75,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
94,morning_intraday_momentum_continuation,2022-05-12,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-12 09:30:00-04:00,2022-05-12 10:30:00-04:00,3897.0,3941.0,3872.75,3923.25,26.25,105.0,68.25,442649.0,1.352064570465416,2022-05-12 10:30:00-04:00,2022-05-12 10:30:00-04:00,2022-05-12 10:35:00-04:00,32.0,,,2022-05-12 10:30:00-04:00,3923.75,3906.0,3955.25,17.75,1,36.0,13.25,risk_percent_net_liq,163585.0,1635.8500000000001,887.5,1.843211267605634,887.5,2022-05-12 11:05:00-04:00,3955.0,target,1562.5,1557.5,1.7605633802816902,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
95,morning_intraday_momentum_continuation,2022-05-13,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-13 09:30:00-04:00,2022-05-13 10:30:00-04:00,3970.75,4019.0,3959.5,4013.75,43.0,172.0,59.5,360882.0,0.9645509082597116,2022-05-13 10:30:00-04:00,2022-05-13 10:30:00-04:00,2022-05-13 10:35:00-04:00,32.0,,,2022-05-13 10:30:00-04:00,4014.0,3995.75,4046.25,18.25,1,22.0,18.75,risk_percent_net_liq,165142.5,1651.425,912.5,1.8097808219178082,912.5,2022-05-13 13:55:00-04:00,3995.5,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
96,morning_intraday_momentum_continuation,2022-05-16,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-16 09:30:00-04:00,2022-05-16 10:30:00-04:00,4003.25,4022.0,3979.5,4020.0,16.75,67.0,42.5,324983.0,1.0564117500613148,2022-05-16 10:30:00-04:00,2022-05-16 10:30:00-04:00,2022-05-16 10:35:00-04:00,32.0,,,2022-05-16 10:30:00-04:00,4020.0,4001.75,4052.25,18.25,1,1.25,20.75,risk_percent_net_liq,164212.5,1642.125,912.5,1.7995890410958904,912.5,2022-05-16 10:40:00-04:00,4001.5,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
97,morning_intraday_momentum_continuation,2022-05-19,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-19 09:30:00-04:00,2022-05-19 10:30:00-04:00,3888.25,3922.0,3874.0,3898.5,10.25,41.0,48.0,427804.0,1.0343366613987823,2022-05-19 10:30:00-04:00,2022-05-19 10:30:00-04:00,2022-05-19 10:35:00-04:00,32.0,,,2022-05-19 10:30:00-04:00,3899.0,3881.25,3930.25,17.75,1,11.0,17.75,risk_percent_net_liq,163282.5,1632.825,887.5,1.8398028169014085,887.5,2022-05-19 10:50:00-04:00,3881.0,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
98,morning_intraday_momentum_continuation,2022-05-23,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-23 09:30:00-04:00,2022-05-23 10:30:00-04:00,3931.0,3947.0,3906.5,3943.0,12.0,48.0,40.5,373085.0,0.9394166260109978,2022-05-23 10:30:00-04:00,2022-05-23 10:30:00-04:00,2022-05-23 10:35:00-04:00,32.0,,,2022-05-23 10:30:00-04:00,3943.25,3925.5,3975.0,17.75,1,35.75,13.25,risk_percent_net_liq,162377.5,1623.775,887.5,1.829605633802817,887.5,2022-05-23 12:05:00-04:00,3974.75,target,1575.0,1570.0,1.7746478873239437,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
99,morning_intraday_momentum_continuation,2022-05-25,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-25 09:30:00-04:00,2022-05-25 10:30:00-04:00,3925.0,3967.5,3921.5,3967.0,42.0,168.0,46.0,304515.0,0.8717536181045317,2022-05-25 10:30:00-04:00,2022-05-25 10:30:00-04:00,2022-05-25 10:35:00-04:00,32.0,,,2022-05-25 10:30:00-04:00,3967.25,3949.25,3999.0,18.0,1,10.25,23.0,risk_percent_net_liq,163947.5,1639.4750000000001,900.0,1.821638888888889,900.0,2022-05-25 11:35:00-04:00,3949.0,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
100,morning_intraday_momentum_continuation,2022-05-26,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-26 09:30:00-04:00,2022-05-26 10:30:00-04:00,3989.25,4042.75,3987.5,4035.75,46.5,186.0,55.25,290799.0,1.0044206125300708,2022-05-26 10:30:00-04:00,2022-05-26 10:30:00-04:00,2022-05-26 10:35:00-04:00,32.0,,,2022-05-26 10:30:00-04:00,4036.25,4018.0,4068.75,18.25,1,33.25,5.0,risk_percent_net_liq,163030.0,1630.3,912.5,1.7866301369863014,912.5,2022-05-26 13:00:00-04:00,4068.5,target,1612.5,1607.5,1.7671232876712328,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
101,morning_intraday_momentum_continuation,2022-05-27,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-05-27 09:30:00-04:00,2022-05-27 10:30:00-04:00,4081.5,4126.0,4079.5,4119.75,38.25,153.0,46.5,325013.0,1.2503255729923115,2022-05-27 10:30:00-04:00,2022-05-27 10:30:00-04:00,2022-05-27 10:35:00-04:00,32.0,,,2022-05-27 10:30:00-04:00,4120.25,4101.5,4153.25,18.75,1,37.0,12.25,risk_percent_net_liq,164637.5,1646.375,937.5,1.7561333333333333,937.5,2022-05-27 15:55:00-04:00,4153.0,target,1637.5,1632.5,1.7466666666666666,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
